Date,MCK
1999-09-10,34.125
1999-09-13,33.625
1999-09-14,32.3125
1999-09-15,32.875
1999-09-16,32.3125
1999-09-17,32.0625
1999-09-20,32.25
1999-09-21,32.0
1999-09-22,31.5
1999-09-23,30.875
1999-09-24,29.9375
1999-09-27,29.0625
1999-09-28,27.75
1999-09-29,28.75
1999-09-30,29.0
1999-10-01,28.5625
1999-10-04,28.0
1999-10-05,26.625
1999-10-06,27.1875
1999-10-07,27.25
1999-10-08,26.6875
1999-10-11,26.4375
1999-10-12,25.9375
1999-10-13,24.9375
1999-10-14,22.9375
1999-10-15,23.0625
1999-10-18,23.25
1999-10-19,22.625
1999-10-20,21.75
1999-10-21,21.0625
1999-10-22,19.5
1999-10-25,21.125
1999-10-26,20.4375
1999-10-27,20.5
1999-10-28,20.25
1999-10-29,20.0625
1999-11-01,19.8125
1999-11-02,20.0
1999-11-03,20.6875
1999-11-04,20.5
1999-11-05,20.125
1999-11-08,20.3125
1999-11-09,20.125
1999-11-10,19.9375
1999-11-11,20.125
1999-11-12,21.3125
1999-11-15,21.625
1999-11-16,23.0625
1999-11-17,23.5
1999-11-18,22.8125
1999-11-19,23.125
1999-11-22,23.125
1999-11-23,21.9375
1999-11-24,22.375
1999-11-26,22.375
1999-11-29,22.6875
1999-11-30,23.375
1999-12-01,23.25
1999-12-02,23.0
1999-12-03,22.5
1999-12-06,22.375
1999-12-07,21.75
1999-12-08,21.625
1999-12-09,22.0
1999-12-10,21.0
1999-12-13,20.5
1999-12-14,20.4375
1999-12-15,20.6875
1999-12-16,20.125
1999-12-17,20.8125
1999-12-20,20.375
1999-12-21,20.5625
1999-12-22,20.6875
1999-12-23,20.9375
1999-12-27,20.6875
1999-12-28,22.0
1999-12-29,22.375
1999-12-30,23.125
1999-12-31,22.5
2000-01-03,23.4375
2000-01-04,21.9375
2000-01-05,22.1875
2000-01-06,23.75
2000-01-07,23.5
2000-01-10,24.0
2000-01-11,27.0
2000-01-12,25.9375
2000-01-13,26.375
2000-01-14,26.375
2000-01-18,26.8125
2000-01-19,26.1875
2000-01-20,25.25
2000-01-21,25.125
2000-01-24,24.875
2000-01-25,22.0
2000-01-26,21.6875
2000-01-27,20.875
2000-01-28,20.125
2000-01-31,20.5625
2000-02-01,20.875
2000-02-02,20.375
2000-02-03,20.5625
2000-02-04,20.5
2000-02-07,20.3125
2000-02-08,20.375
2000-02-09,20.375
2000-02-10,19.125
2000-02-11,18.875
2000-02-14,18.9375
2000-02-15,18.625
2000-02-16,20.0
2000-02-17,20.0
2000-02-18,19.9375
2000-02-22,19.75
2000-02-23,19.125
2000-02-24,19.5
2000-02-25,19.3125
2000-02-28,19.3125
2000-02-29,19.375
2000-03-01,19.5
2000-03-02,18.9375
2000-03-03,19.25
2000-03-06,19.375
2000-03-07,18.5625
2000-03-08,18.5
2000-03-09,19.0625
2000-03-10,18.625
2000-03-13,18.875
2000-03-14,18.25
2000-03-15,19.125
2000-03-16,19.75
2000-03-17,19.125
2000-03-20,19.25
2000-03-21,19.1875
2000-03-22,19.0625
2000-03-23,19.1875
2000-03-24,19.5
2000-03-27,19.75
2000-03-28,21.5
2000-03-29,21.6875
2000-03-30,20.5625
2000-03-31,21.0
2000-04-03,21.125
2000-04-04,20.5
2000-04-05,20.4375
2000-04-06,20.375
2000-04-07,20.1875
2000-04-10,21.4375
2000-04-11,20.75
2000-04-12,21.25
2000-04-13,20.4375
2000-04-14,19.8125
2000-04-17,18.8125
2000-04-18,19.25
2000-04-19,19.0
2000-04-20,18.875
2000-04-24,18.4375
2000-04-25,18.9375
2000-04-26,17.0
2000-04-27,16.9375
2000-04-28,16.9375
2000-05-01,18.25
2000-05-02,17.9375
2000-05-03,18.375
2000-05-04,18.4375
2000-05-05,18.125
2000-05-08,18.125
2000-05-09,18.0
2000-05-10,17.3125
2000-05-11,17.5
2000-05-12,17.25
2000-05-15,17.25
2000-05-16,17.0
2000-05-17,16.875
2000-05-18,16.6875
2000-05-19,16.5
2000-05-22,16.375
2000-05-23,16.5
2000-05-24,16.75
2000-05-25,16.375
2000-05-26,16.0625
2000-05-30,16.5625
2000-05-31,16.4375
2000-06-01,16.5
2000-06-02,16.875
2000-06-05,18.5
2000-06-06,18.375
2000-06-07,19.3125
2000-06-08,19.5625
2000-06-09,20.5625
2000-06-12,20.3125
2000-06-13,20.875
2000-06-14,21.3125
2000-06-15,21.75
2000-06-16,22.3125
2000-06-19,21.375
2000-06-20,20.75
2000-06-21,21.5
2000-06-22,20.375
2000-06-23,20.125
2000-06-26,20.4375
2000-06-27,20.375
2000-06-28,20.4375
2000-06-29,20.5
2000-06-30,20.9375
2000-07-03,20.875
2000-07-05,22.125
2000-07-06,22.625
2000-07-07,22.0
2000-07-10,23.1875
2000-07-11,23.4375
2000-07-12,23.1875
2000-07-13,24.5625
2000-07-14,25.5625
2000-07-17,25.46875
2000-07-18,25.125
2000-07-19,24.9375
2000-07-20,25.375
2000-07-21,25.5
2000-07-24,26.875
2000-07-25,25.625
2000-07-26,24.5
2000-07-27,24.6875
2000-07-28,24.4375
2000-07-31,24.375
2000-08-01,24.625
2000-08-02,24.0625
2000-08-03,24.0
2000-08-04,23.9375
2000-08-07,24.125
2000-08-08,24.625
2000-08-09,23.875
2000-08-10,23.875
2000-08-11,24.5625
2000-08-14,25.125
2000-08-15,24.8125
2000-08-16,24.875
2000-08-17,25.125
2000-08-18,25.0
2000-08-21,25.0625
2000-08-22,25.5
2000-08-23,25.125
2000-08-24,25.6875
2000-08-25,25.625
2000-08-28,25.125
2000-08-29,25.125
2000-08-30,25.0625
2000-08-31,24.953125
2000-09-01,24.8125
2000-09-05,24.875
2000-09-06,24.875
2000-09-07,25.4375
2000-09-08,25.875
2000-09-11,24.9375
2000-09-12,25.75
2000-09-13,28.0
2000-09-14,28.3125
2000-09-15,28.0
2000-09-18,27.625
2000-09-19,29.5625
2000-09-20,29.875
2000-09-21,29.8125
2000-09-22,29.625
2000-09-25,30.375
2000-09-26,30.5
2000-09-27,30.125
2000-09-28,30.5
2000-09-29,30.5625
2000-10-02,31.5625
2000-10-03,32.5
2000-10-04,33.0625
2000-10-05,33.0625
2000-10-06,32.25
2000-10-09,32.0
2000-10-10,31.9375
2000-10-11,31.5625
2000-10-12,31.0625
2000-10-13,30.0
2000-10-16,30.5
2000-10-17,30.25
2000-10-18,30.5
2000-10-19,30.0
2000-10-20,30.0
2000-10-23,29.625
2000-10-24,25.3125
2000-10-25,26.3125
2000-10-26,27.375
2000-10-27,28.4375
2000-10-30,28.25
2000-10-31,28.0625
2000-11-01,30.375
2000-11-02,32.8125
2000-11-03,33.3125
2000-11-06,32.75
2000-11-07,32.8125
2000-11-08,34.625
2000-11-09,34.8125
2000-11-10,34.6875
2000-11-13,33.8125
2000-11-14,34.125
2000-11-15,35.1875
2000-11-16,34.0
2000-11-17,31.375
2000-11-20,31.5
2000-11-21,32.625
2000-11-22,32.375
2000-11-24,32.125
2000-11-27,32.9375
2000-11-28,33.0625
2000-11-29,32.875
2000-11-30,32.875
2000-12-01,33.5
2000-12-04,33.5
2000-12-05,33.18
2000-12-06,32.599998
2000-12-07,32.669998
2000-12-08,32.700001
2000-12-11,32.799999
2000-12-12,32.25
2000-12-13,32.0
2000-12-14,32.599998
2000-12-15,32.900002
2000-12-18,33.299999
2000-12-19,33.849998
2000-12-20,34.299999
2000-12-21,33.599998
2000-12-22,33.650002
2000-12-26,34.400002
2000-12-27,34.5
2000-12-28,35.650002
2000-12-29,35.889998999999996
2001-01-02,35.139998999999996
2001-01-03,34.5
2001-01-04,31.76
2001-01-05,30.5
2001-01-08,31.0
2001-01-09,31.540001
2001-01-10,32.75
2001-01-11,31.299999
2001-01-12,31.5
2001-01-16,31.49
2001-01-17,30.889999
2001-01-18,29.43
2001-01-19,27.700001
2001-01-22,29.0
2001-01-23,31.799999
2001-01-24,31.35
2001-01-25,31.82
2001-01-26,31.99
2001-01-29,32.27
2001-01-30,32.549999
2001-01-31,32.669998
2001-02-01,33.02
2001-02-02,33.25
2001-02-05,33.549999
2001-02-06,33.700001
2001-02-07,33.669998
2001-02-08,34.080002
2001-02-09,34.0
2001-02-12,34.0
2001-02-13,33.849998
2001-02-14,33.290001000000004
2001-02-15,33.0
2001-02-16,33.040001000000004
2001-02-20,32.75
2001-02-21,33.68
2001-02-22,32.529999
2001-02-23,31.459999
2001-02-26,32.540001000000004
2001-02-27,30.709999
2001-02-28,29.08
2001-03-01,29.85
2001-03-02,30.34
2001-03-05,29.99
2001-03-06,29.15
2001-03-07,28.610001
2001-03-08,29.360001
2001-03-09,28.75
2001-03-12,27.9
2001-03-13,27.280001000000002
2001-03-14,26.49
2001-03-15,25.99
2001-03-16,24.98
2001-03-19,25.98
2001-03-20,26.049999
2001-03-21,25.51
2001-03-22,23.98
2001-03-23,26.34
2001-03-26,26.77
2001-03-27,26.24
2001-03-28,26.26
2001-03-29,26.75
2001-03-30,26.75
2001-04-02,26.969998999999998
2001-04-03,26.360001
2001-04-04,25.73
2001-04-05,25.91
2001-04-06,25.34
2001-04-09,25.41
2001-04-10,26.0
2001-04-11,26.6
2001-04-12,27.25
2001-04-16,27.370001000000002
2001-04-17,27.75
2001-04-18,28.01
2001-04-19,27.559998999999998
2001-04-20,27.35
2001-04-23,27.559998999999998
2001-04-24,27.209999
2001-04-25,26.92
2001-04-26,26.790001
2001-04-27,27.209999
2001-04-30,30.84
2001-05-01,31.57
2001-05-02,32.299999
2001-05-03,32.240002000000004
2001-05-04,32.799999
2001-05-07,32.82
2001-05-08,33.119999
2001-05-09,33.669998
2001-05-10,33.900002
2001-05-11,33.5
2001-05-14,33.400002
2001-05-15,33.290001000000004
2001-05-16,34.150002
2001-05-17,34.0
2001-05-18,33.939999
2001-05-21,33.869999
2001-05-22,34.009997999999996
2001-05-23,34.389998999999996
2001-05-24,33.41
2001-05-25,34.580002
2001-05-29,34.029999
2001-05-30,34.02
2001-05-31,34.57
2001-06-01,34.110001000000004
2001-06-04,34.32
2001-06-05,34.459998999999996
2001-06-06,33.68
2001-06-07,35.119999
2001-06-08,35.549999
2001-06-11,34.77
2001-06-12,34.360001000000004
2001-06-13,34.970001
2001-06-14,34.709998999999996
2001-06-15,34.779999
2001-06-18,35.400002
2001-06-19,35.52
2001-06-20,36.200001
2001-06-21,36.799999
2001-06-22,36.5
2001-06-25,37.0
2001-06-26,36.939999
2001-06-27,36.970001
2001-06-28,36.880001
2001-06-29,37.119999
2001-07-02,36.82
2001-07-03,37.099998
2001-07-05,36.110001000000004
2001-07-06,36.360001000000004
2001-07-09,36.549999
2001-07-10,36.900002
2001-07-11,36.950001
2001-07-12,37.400002
2001-07-13,36.5
2001-07-16,36.400002
2001-07-17,36.099998
2001-07-18,35.98
2001-07-19,36.259997999999996
2001-07-20,36.650002
2001-07-23,38.02
2001-07-24,37.849998
2001-07-25,38.400002
2001-07-26,38.650002
2001-07-27,38.950001
2001-07-30,40.119999
2001-07-31,41.450001
2001-08-01,40.389998999999996
2001-08-02,39.639998999999996
2001-08-03,39.700001
2001-08-06,39.400002
2001-08-07,39.0
2001-08-08,37.990002000000004
2001-08-09,37.23
2001-08-10,38.490002000000004
2001-08-13,39.75
2001-08-14,40.200001
2001-08-15,40.580002
2001-08-16,40.599998
2001-08-17,40.439999
2001-08-20,39.66
2001-08-21,39.66
2001-08-22,39.580002
2001-08-23,40.099998
2001-08-24,39.950001
2001-08-27,39.830002
2001-08-28,39.509997999999996
2001-08-29,39.27
2001-08-30,38.880001
2001-08-31,39.25
2001-09-04,40.009997999999996
2001-09-05,40.419998
2001-09-06,40.130001
2001-09-07,39.849998
2001-09-10,39.049999
2001-09-17,36.990002000000004
2001-09-18,37.09
2001-09-19,36.869999
2001-09-20,35.700001
2001-09-21,34.110001000000004
2001-09-24,34.369999
2001-09-25,35.189999
2001-09-26,36.5
2001-09-27,37.369999
2001-09-28,37.790001000000004
2001-10-01,38.450001
2001-10-02,38.700001
2001-10-03,38.91
2001-10-04,38.599998
2001-10-05,38.490002000000004
2001-10-08,38.110001000000004
2001-10-09,38.290001000000004
2001-10-10,38.220001
2001-10-11,36.43
2001-10-12,36.5
2001-10-15,37.27
2001-10-16,37.799999
2001-10-17,37.299999
2001-10-18,36.52
2001-10-19,36.490002000000004
2001-10-22,37.389998999999996
2001-10-23,38.950001
2001-10-24,38.490002000000004
2001-10-25,38.869999
2001-10-26,39.810001
2001-10-29,39.439999
2001-10-30,37.060001
2001-10-31,36.990002000000004
2001-11-01,35.950001
2001-11-02,36.360001000000004
2001-11-05,36.560001
2001-11-06,35.990002000000004
2001-11-07,35.75
2001-11-08,34.549999
2001-11-09,35.209998999999996
2001-11-12,35.450001
2001-11-13,35.5
2001-11-14,35.82
2001-11-15,36.099998
2001-11-16,36.049999
2001-11-19,36.93
2001-11-20,37.369999
2001-11-21,37.599998
2001-11-23,37.5
2001-11-26,37.459998999999996
2001-11-27,37.759997999999996
2001-11-28,37.400002
2001-11-29,37.150002
2001-11-30,37.27
2001-12-03,37.259997999999996
2001-12-04,37.240002000000004
2001-12-05,36.799999
2001-12-06,36.0
2001-12-07,36.23
2001-12-10,35.610001000000004
2001-12-11,35.720001
2001-12-12,35.560001
2001-12-13,36.240002000000004
2001-12-14,36.619999
2001-12-17,37.009997999999996
2001-12-18,37.490002000000004
2001-12-19,37.099998
2001-12-20,36.790001000000004
2001-12-21,37.209998999999996
2001-12-24,37.18
2001-12-26,36.880001
2001-12-27,37.150002
2001-12-28,37.200001
2001-12-31,37.400002
2002-01-02,37.470001
2002-01-03,37.349998
2002-01-04,36.599998
2002-01-07,36.360001000000004
2002-01-08,35.599998
2002-01-09,35.110001000000004
2002-01-10,34.799999
2002-01-11,35.84
2002-01-14,36.700001
2002-01-15,35.860001000000004
2002-01-16,35.860001000000004
2002-01-17,37.049999
2002-01-18,36.950001
2002-01-22,38.939999
2002-01-23,39.25
2002-01-24,39.0
2002-01-25,39.259997999999996
2002-01-28,39.220001
2002-01-29,38.150002
2002-01-30,38.200001
2002-01-31,38.5
2002-02-01,38.200001
2002-02-04,37.150002
2002-02-05,37.5
2002-02-06,36.889998999999996
2002-02-07,36.950001
2002-02-08,36.450001
2002-02-11,36.75
2002-02-12,37.09
2002-02-13,37.299999
2002-02-14,37.5
2002-02-15,36.939999
2002-02-19,36.040001000000004
2002-02-20,36.02
2002-02-21,36.060001
2002-02-22,35.380001
2002-02-25,33.959998999999996
2002-02-26,34.110001000000004
2002-02-27,34.669998
2002-02-28,35.25
2002-03-01,33.700001
2002-03-04,32.189999
2002-03-05,30.809998999999998
2002-03-06,32.07
2002-03-07,32.919998
2002-03-08,33.419998
2002-03-11,33.939999
2002-03-12,34.529999
2002-03-13,35.360001000000004
2002-03-14,36.27
2002-03-15,37.220001
2002-03-18,38.110001000000004
2002-03-19,38.970001
2002-03-20,37.259997999999996
2002-03-21,37.93
2002-03-22,38.389998999999996
2002-03-25,38.09
2002-03-26,37.52
2002-03-27,37.830002
2002-03-28,37.43
2002-04-01,37.799999
2002-04-02,37.32
2002-04-03,36.799999
2002-04-04,35.599998
2002-04-05,35.18
2002-04-08,35.580002
2002-04-09,35.52
2002-04-10,36.709998999999996
2002-04-11,36.240002000000004
2002-04-12,36.619999
2002-04-15,36.23
2002-04-16,37.02
2002-04-17,36.849998
2002-04-18,38.43
2002-04-19,38.740002000000004
2002-04-22,39.529999
2002-04-23,38.639998999999996
2002-04-24,38.630001
2002-04-25,40.419998
2002-04-26,41.810001
2002-04-29,40.75
2002-04-30,40.389998999999996
2002-05-01,41.599998
2002-05-02,41.5
2002-05-03,41.200001
2002-05-06,39.889998999999996
2002-05-07,38.98
2002-05-08,39.0
2002-05-09,38.59
2002-05-10,37.82
2002-05-13,36.599998
2002-05-14,37.02
2002-05-15,38.099998
2002-05-16,37.400002
2002-05-17,37.389998999999996
2002-05-20,37.0
2002-05-21,36.529999
2002-05-22,35.950001
2002-05-23,36.689999
2002-05-24,36.290001000000004
2002-05-28,36.5
2002-05-29,36.75
2002-05-30,36.509997999999996
2002-05-31,37.5
2002-06-03,37.0
2002-06-04,36.869999
2002-06-05,37.0
2002-06-06,36.290001000000004
2002-06-07,36.57
2002-06-10,37.049999
2002-06-11,36.290001000000004
2002-06-12,35.330002
2002-06-13,35.240002000000004
2002-06-14,35.5
2002-06-17,36.34
2002-06-18,36.060001
2002-06-19,35.970001
2002-06-20,36.25
2002-06-21,35.75
2002-06-24,34.849998
2002-06-25,33.84
2002-06-26,33.299999
2002-06-27,35.099998
2002-06-28,32.700001
2002-07-01,32.0
2002-07-02,30.75
2002-07-03,31.459999
2002-07-05,32.549999
2002-07-08,31.780001000000002
2002-07-09,29.620001000000002
2002-07-10,29.950001
2002-07-11,29.549999
2002-07-12,30.07
2002-07-15,29.85
2002-07-16,30.370001000000002
2002-07-17,31.16
2002-07-18,30.01
2002-07-19,28.75
2002-07-22,28.35
2002-07-23,28.17
2002-07-24,29.790001
2002-07-25,30.290001
2002-07-26,30.530001000000002
2002-07-29,32.990002000000004
2002-07-30,33.610001000000004
2002-07-31,32.919998
2002-08-01,31.9
2002-08-02,31.5
2002-08-05,30.43
2002-08-06,31.139999
2002-08-07,32.150002
2002-08-08,33.650002
2002-08-09,33.799999
2002-08-12,33.880001
2002-08-13,33.200001
2002-08-14,34.16
2002-08-15,34.43
2002-08-16,34.779999
2002-08-19,34.98
2002-08-20,34.799999
2002-08-21,34.110001000000004
2002-08-22,35.0
2002-08-23,34.709998999999996
2002-08-26,34.830002
2002-08-27,33.950001
2002-08-28,33.369999
2002-08-29,33.5
2002-08-30,33.540001000000004
2002-09-03,32.400002
2002-09-04,33.669998
2002-09-05,33.049999
2002-09-06,31.809998999999998
2002-09-09,32.040001000000004
2002-09-10,31.690001000000002
2002-09-11,31.5
2002-09-12,30.85
2002-09-13,31.34
2002-09-16,31.030001000000002
2002-09-17,29.52
2002-09-18,29.950001
2002-09-19,29.389999
2002-09-20,29.440001000000002
2002-09-23,28.99
2002-09-24,28.33
2002-09-25,29.27
2002-09-26,29.84
2002-09-27,28.950001
2002-09-30,28.33
2002-10-01,27.889999
2002-10-02,27.110001
2002-10-03,27.4
2002-10-04,25.799999
2002-10-07,25.25
2002-10-08,26.540001
2002-10-09,26.120001000000002
2002-10-10,27.059998999999998
2002-10-11,29.0
2002-10-14,29.17
2002-10-15,29.85
2002-10-16,29.280001000000002
2002-10-17,29.049999
2002-10-18,28.51
2002-10-21,29.24
2002-10-22,31.02
2002-10-23,31.459999
2002-10-24,31.030001000000002
2002-10-25,31.75
2002-10-28,31.129998999999998
2002-10-29,30.540001
2002-10-30,30.84
2002-10-31,29.809998999999998
2002-11-01,30.639999
2002-11-04,30.75
2002-11-05,29.969998999999998
2002-11-06,30.5
2002-11-07,30.01
2002-11-08,28.98
2002-11-11,28.540001
2002-11-12,28.5
2002-11-13,27.85
2002-11-14,27.9
2002-11-15,28.01
2002-11-18,28.27
2002-11-19,26.870001000000002
2002-11-20,27.200001
2002-11-21,27.25
2002-11-22,27.4
2002-11-25,26.940001000000002
2002-11-26,25.959999
2002-11-27,26.139999
2002-11-29,25.92
2002-12-02,26.379998999999998
2002-12-03,26.309998999999998
2002-12-04,27.129998999999998
2002-12-05,26.299999
2002-12-06,26.940001000000002
2002-12-09,26.360001
2002-12-10,26.549999
2002-12-11,26.85
2002-12-12,27.01
2002-12-13,26.879998999999998
2002-12-16,27.049999
2002-12-17,26.82
2002-12-18,26.5
2002-12-19,26.08
2002-12-20,25.950001
2002-12-23,26.469998999999998
2002-12-24,26.66
2002-12-26,26.59
2002-12-27,26.4
2002-12-30,26.66
2002-12-31,27.030001000000002
2003-01-02,27.98
2003-01-03,28.07
2003-01-06,28.360001
2003-01-07,28.129998999999998
2003-01-08,27.85
2003-01-09,28.35
2003-01-10,28.18
2003-01-13,28.07
2003-01-14,28.290001
2003-01-15,27.870001000000002
2003-01-16,28.200001
2003-01-17,28.5
2003-01-21,28.75
2003-01-22,29.110001
2003-01-23,28.440001000000002
2003-01-24,27.85
2003-01-27,27.52
2003-01-28,28.280001000000002
2003-01-29,28.6
2003-01-30,27.940001000000002
2003-01-31,28.43
2003-02-03,27.84
2003-02-04,27.18
2003-02-05,26.969998999999998
2003-02-06,26.540001
2003-02-07,27.049999
2003-02-10,27.4
2003-02-11,27.049999
2003-02-12,26.43
2003-02-13,25.25
2003-02-14,26.049999
2003-02-18,27.129998999999998
2003-02-19,27.059998999999998
2003-02-20,26.9
2003-02-21,27.49
2003-02-24,26.66
2003-02-25,27.02
2003-02-26,26.950001
2003-02-27,27.309998999999998
2003-02-28,26.639999
2003-03-03,26.219998999999998
2003-03-04,25.719998999999998
2003-03-05,25.91
2003-03-06,25.75
2003-03-07,25.700001
2003-03-10,24.799999
2003-03-11,24.450001
2003-03-12,24.58
2003-03-13,23.700001
2003-03-14,22.99
2003-03-17,24.34
2003-03-18,24.799999
2003-03-19,25.110001
2003-03-20,24.77
2003-03-21,25.41
2003-03-24,24.620001000000002
2003-03-25,25.370001000000002
2003-03-26,25.309998999999998
2003-03-27,25.02
2003-03-28,25.35
2003-03-31,24.93
2003-04-01,25.309998999999998
2003-04-02,25.4
2003-04-03,25.559998999999998
2003-04-04,25.23
2003-04-07,24.889999
2003-04-08,24.65
2003-04-09,24.17
2003-04-10,24.4
2003-04-11,24.5
2003-04-14,24.98
2003-04-15,24.92
2003-04-16,24.6
2003-04-17,24.049999
2003-04-21,23.700001
2003-04-22,24.32
2003-04-23,23.6
2003-04-24,24.0
2003-04-25,23.940001000000002
2003-04-28,24.35
2003-04-29,24.860001
2003-04-30,27.75
2003-05-01,28.030001000000002
2003-05-02,29.120001000000002
2003-05-05,29.030001000000002
2003-05-06,29.07
2003-05-07,28.5
2003-05-08,28.290001
2003-05-09,28.5
2003-05-12,28.799999
2003-05-13,29.030001000000002
2003-05-14,28.85
2003-05-15,29.299999
2003-05-16,29.42
2003-05-19,28.15
2003-05-20,28.209999
2003-05-21,28.469998999999998
2003-05-22,29.299999
2003-05-23,29.379998999999998
2003-05-27,30.110001
2003-05-28,30.129998999999998
2003-05-29,30.16
2003-05-30,30.32
2003-06-02,30.74
2003-06-03,30.98
2003-06-04,31.799999
2003-06-05,32.32
2003-06-06,33.0
2003-06-09,32.27
2003-06-10,32.240002000000004
2003-06-11,33.310001
2003-06-12,34.029999
2003-06-13,34.549999
2003-06-16,36.09
2003-06-17,36.939999
2003-06-18,35.900002
2003-06-19,35.799999
2003-06-20,35.98
2003-06-23,34.950001
2003-06-24,35.349998
2003-06-25,34.810001
2003-06-26,35.880001
2003-06-27,35.860001000000004
2003-06-30,35.740002000000004
2003-07-01,35.400002
2003-07-02,35.259997999999996
2003-07-03,35.009997999999996
2003-07-07,35.66
2003-07-08,36.0
2003-07-09,36.470001
2003-07-10,35.849998
2003-07-11,36.119999
2003-07-14,36.110001000000004
2003-07-15,36.0
2003-07-16,36.130001
2003-07-17,36.029999
2003-07-18,35.900002
2003-07-21,35.349998
2003-07-22,35.290001000000004
2003-07-23,34.950001
2003-07-24,34.599998
2003-07-25,34.939999
2003-07-28,34.610001000000004
2003-07-29,34.5
2003-07-30,34.360001000000004
2003-07-31,32.259997999999996
2003-08-01,32.93
2003-08-04,33.009997999999996
2003-08-05,32.549999
2003-08-06,32.200001
2003-08-07,32.860001000000004
2003-08-08,32.98
2003-08-11,33.169998
2003-08-12,33.490002000000004
2003-08-13,33.450001
2003-08-14,33.720001
2003-08-15,33.700001
2003-08-18,34.0
2003-08-19,34.040001000000004
2003-08-20,33.290001000000004
2003-08-21,33.889998999999996
2003-08-22,33.790001000000004
2003-08-25,33.560001
2003-08-26,33.41
2003-08-27,32.84
2003-08-28,32.740002000000004
2003-08-29,32.740002000000004
2003-09-02,33.630001
2003-09-03,34.639998999999996
2003-09-04,34.73
2003-09-05,34.299999
2003-09-08,34.959998999999996
2003-09-09,34.209998999999996
2003-09-10,34.419998
2003-09-11,34.41
2003-09-12,34.439999
2003-09-15,34.509997999999996
2003-09-16,35.029999
2003-09-17,35.450001
2003-09-18,36.189999
2003-09-19,35.369999
2003-09-22,34.720001
2003-09-23,34.689999
2003-09-24,33.59
2003-09-25,33.560001
2003-09-26,33.599998
2003-09-29,33.799999
2003-09-30,33.290001000000004
2003-10-01,34.439999
2003-10-02,34.220001
2003-10-03,34.139998999999996
2003-10-06,33.419998
2003-10-07,33.0
2003-10-08,32.950001
2003-10-09,33.099998
2003-10-10,33.150002
2003-10-13,33.279999
2003-10-14,33.470001
2003-10-15,33.610001000000004
2003-10-16,34.060001
2003-10-17,33.630001
2003-10-20,33.299999
2003-10-21,33.639998999999996
2003-10-22,32.720001
2003-10-23,33.810001
2003-10-24,32.07
2003-10-27,31.4
2003-10-28,30.85
2003-10-29,30.049999
2003-10-30,30.02
2003-10-31,30.27
2003-11-03,30.040001
2003-11-04,29.120001000000002
2003-11-05,29.299999
2003-11-06,29.1
2003-11-07,28.540001
2003-11-10,28.75
2003-11-11,28.75
2003-11-12,28.91
2003-11-13,29.799999
2003-11-14,29.950001
2003-11-17,29.799999
2003-11-18,29.049999
2003-11-19,29.389999
2003-11-20,28.77
2003-11-21,28.26
2003-11-24,28.85
2003-11-25,28.75
2003-11-26,28.950001
2003-11-28,29.200001
2003-12-01,29.83
2003-12-02,30.6
2003-12-03,30.16
2003-12-04,30.360001
2003-12-05,30.35
2003-12-08,30.639999
2003-12-09,30.809998999999998
2003-12-10,30.690001000000002
2003-12-11,30.620001000000002
2003-12-12,30.969998999999998
2003-12-15,30.889999
2003-12-16,31.25
2003-12-17,31.280001000000002
2003-12-18,31.549999
2003-12-19,31.389999
2003-12-22,31.67
2003-12-23,31.25
2003-12-24,31.09
2003-12-26,31.01
2003-12-29,31.15
2003-12-30,31.1
2003-12-31,32.16
2004-01-02,30.860001
2004-01-05,30.219998999999998
2004-01-06,29.99
2004-01-07,30.16
2004-01-08,29.92
2004-01-09,29.719998999999998
2004-01-12,29.48
2004-01-13,28.93
2004-01-14,29.690001000000002
2004-01-15,30.17
2004-01-16,30.120001000000002
2004-01-20,30.23
2004-01-21,30.9
2004-01-22,31.48
2004-01-23,29.299999
2004-01-26,29.4
2004-01-27,29.01
2004-01-28,29.0
2004-01-29,29.35
2004-01-30,29.379998999999998
2004-02-02,29.309998999999998
2004-02-03,29.639999
2004-02-04,29.1
2004-02-05,28.99
2004-02-06,29.43
2004-02-09,28.799999
2004-02-10,28.459999
2004-02-11,28.5
2004-02-12,28.620001000000002
2004-02-13,28.610001
2004-02-17,28.6
2004-02-18,28.73
2004-02-19,28.43
2004-02-20,28.200001
2004-02-23,27.700001
2004-02-24,27.85
2004-02-25,27.73
2004-02-26,27.879998999999998
2004-02-27,27.309998999999998
2004-03-01,27.82
2004-03-02,27.709999
2004-03-03,27.75
2004-03-04,27.4
2004-03-05,28.43
2004-03-08,28.43
2004-03-09,27.91
2004-03-10,28.219998999999998
2004-03-11,27.959999
2004-03-12,28.049999
2004-03-15,27.799999
2004-03-16,28.049999
2004-03-17,28.25
2004-03-18,28.27
2004-03-19,27.76
2004-03-22,27.709999
2004-03-23,27.73
2004-03-24,27.57
2004-03-25,28.26
2004-03-26,29.4
2004-03-29,29.92
2004-03-30,29.75
2004-03-31,30.09
2004-04-01,29.799999
2004-04-02,30.379998999999998
2004-04-05,30.799999
2004-04-06,30.639999
2004-04-07,30.9
2004-04-08,31.139999
2004-04-12,31.34
2004-04-13,30.780001000000002
2004-04-14,30.65
2004-04-15,31.35
2004-04-16,31.879998999999998
2004-04-19,31.92
2004-04-20,30.940001000000002
2004-04-21,32.5
2004-04-22,31.879998999999998
2004-04-23,31.92
2004-04-26,31.32
2004-04-27,30.799999
2004-04-28,30.24
2004-04-29,30.09
