Date,F
1980-07-28,1.0289629999999998
1980-07-29,1.0847200000000001
1980-07-30,1.099926
1980-07-31,1.155683
1980-08-01,1.135408
1980-08-04,1.135408
1980-08-05,1.115133
1980-08-06,1.120201
1980-08-07,1.145545
1980-08-08,1.135408
1980-08-11,1.130339
1980-08-12,1.120201
1980-08-13,1.12527
1980-08-14,1.145545
1980-08-15,1.135408
1980-08-18,1.12527
1980-08-19,1.120201
1980-08-20,1.160752
1980-08-21,1.155683
1980-08-22,1.12527
1980-08-25,1.115133
1980-08-26,1.12527
1980-08-27,1.120201
1980-08-28,1.12527
1980-08-29,1.120201
1980-09-02,1.130339
1980-09-03,1.226646
1980-09-04,1.201302
1980-09-05,1.1860959999999998
1980-09-08,1.175958
1980-09-09,1.201302
1980-09-10,1.21144
1980-09-11,1.2215770000000001
1980-09-12,1.2215770000000001
1980-09-15,1.21144
1980-09-16,1.1860959999999998
1980-09-17,1.201302
1980-09-18,1.1708889999999998
1980-09-19,1.201302
1980-09-22,1.241852
1980-09-23,1.216508
1980-09-24,1.2063709999999999
1980-09-25,1.165821
1980-09-26,1.145545
1980-09-29,1.110064
1980-09-30,1.120201
1980-10-01,1.0948579999999999
1980-10-02,1.0847200000000001
1980-10-03,1.120201
1980-10-06,1.165821
1980-10-07,1.135408
1980-10-08,1.150614
1980-10-09,1.135408
1980-10-10,1.130339
1980-10-13,1.130339
1980-10-14,1.12527
1980-10-15,1.110064
1980-10-16,1.089789
1980-10-17,1.064445
1980-10-20,1.0695139999999999
1980-10-21,1.034032
1980-10-22,1.0289629999999998
1980-10-23,1.008688
1980-10-24,1.04417
1980-10-27,1.003619
1980-10-28,1.013757
1980-10-29,1.023895
1980-10-30,1.023895
1980-10-31,1.04417
1980-11-03,1.018826
1980-11-05,1.018826
1980-11-06,0.993482
1980-11-07,0.9884129999999999
1980-11-10,0.9732069999999999
1980-11-11,0.9681379999999999
1980-11-12,0.9630690000000001
1980-11-13,0.9630690000000001
1980-11-14,0.983344
1980-11-17,0.9630690000000001
1980-11-18,0.958
1980-11-19,0.9326559999999999
1980-11-20,0.927588
1980-11-21,0.912381
1980-11-24,0.902244
1980-11-25,0.912381
1980-11-26,0.927588
1980-11-28,0.9073129999999999
1980-12-01,0.881969
1980-12-02,0.892106
1980-12-03,0.8718309999999999
1980-12-04,0.861693
1980-12-05,0.8312809999999999
1980-12-08,0.816074
1980-12-09,0.8262120000000001
1980-12-10,0.800868
1980-12-11,0.805937
1980-12-12,0.785662
1980-12-15,0.770455
1980-12-16,0.760318
1980-12-17,0.755249
1980-12-18,0.745111
1980-12-19,0.775524
1980-12-22,0.816074
1980-12-23,0.800868
1980-12-24,0.811006
1980-12-26,0.816074
1980-12-29,0.800868
1980-12-30,0.816074
1980-12-31,0.811006
1981-01-02,0.83635
1981-01-05,0.866762
1981-01-06,0.8769
1981-01-07,0.856625
1981-01-08,0.8262120000000001
1981-01-09,0.8211430000000001
1981-01-12,0.811006
1981-01-13,0.811006
1981-01-14,0.811006
1981-01-15,0.805937
1981-01-16,0.805937
1981-01-19,0.805937
1981-01-20,0.800868
1981-01-21,0.800868
1981-01-22,0.775524
1981-01-23,0.770455
1981-01-26,0.770455
1981-01-27,0.800868
1981-01-28,0.800868
1981-01-29,0.811006
1981-01-30,0.800868
1981-02-02,0.79073
1981-02-03,0.7957989999999999
1981-02-04,0.79073
1981-02-05,0.800868
1981-02-06,0.8211430000000001
1981-02-09,0.800868
1981-02-10,0.7957989999999999
1981-02-11,0.8211430000000001
1981-02-12,0.805937
1981-02-13,0.805937
1981-02-17,0.811006
1981-02-18,0.816074
1981-02-19,0.785662
1981-02-20,0.785662
1981-02-23,0.800868
1981-02-24,0.785662
1981-02-25,0.7957989999999999
1981-02-26,0.800868
1981-02-27,0.7957989999999999
1981-03-02,0.816074
1981-03-03,0.8211430000000001
1981-03-04,0.8211430000000001
1981-03-05,0.816074
1981-03-06,0.856625
1981-03-09,0.912381
1981-03-10,0.881969
1981-03-11,0.8870370000000001
1981-03-12,0.902244
1981-03-13,0.9073129999999999
1981-03-16,0.91745
1981-03-17,0.9326559999999999
1981-03-18,1.018826
1981-03-19,1.018826
1981-03-20,1.013757
1981-03-23,1.023895
1981-03-24,0.993482
1981-03-25,0.9884129999999999
1981-03-26,0.9732069999999999
1981-03-27,0.9326559999999999
1981-03-30,0.937725
1981-03-31,0.9732069999999999
1981-04-01,0.937725
1981-04-02,0.91745
1981-04-03,0.892106
1981-04-06,0.8718309999999999
1981-04-07,0.8870370000000001
1981-04-08,0.8870370000000001
1981-04-09,0.9073129999999999
1981-04-10,0.9073129999999999
1981-04-13,0.892106
1981-04-14,0.9073129999999999
1981-04-15,0.9225190000000001
1981-04-16,0.91745
1981-04-20,0.9326559999999999
1981-04-21,0.9478629999999999
1981-04-22,0.9630690000000001
1981-04-23,0.9884129999999999
1981-04-24,0.978275
1981-04-27,0.958
1981-04-28,0.892106
1981-04-29,0.8870370000000001
1981-04-30,0.866762
1981-05-01,0.866762
1981-05-04,0.851556
1981-05-05,0.861693
1981-05-06,0.8769
1981-05-07,0.902244
1981-05-08,0.9073129999999999
1981-05-11,0.8718309999999999
1981-05-12,0.8870370000000001
1981-05-13,0.892106
1981-05-14,0.91745
1981-05-15,0.958
1981-05-18,0.9478629999999999
1981-05-19,0.9478629999999999
1981-05-20,0.9326559999999999
1981-05-21,0.9326559999999999
1981-05-22,0.9326559999999999
1981-05-26,0.9478629999999999
1981-05-27,0.937725
1981-05-28,0.9326559999999999
1981-05-29,0.9326559999999999
1981-06-01,0.9681379999999999
1981-06-02,0.942794
1981-06-03,0.952932
1981-06-04,0.952932
1981-06-05,0.952932
1981-06-08,0.952932
1981-06-09,0.942794
1981-06-10,0.9326559999999999
1981-06-11,0.9478629999999999
1981-06-12,0.9478629999999999
1981-06-15,1.013757
1981-06-16,0.9681379999999999
1981-06-17,0.978275
1981-06-18,0.9681379999999999
1981-06-19,0.958
1981-06-22,0.9478629999999999
1981-06-23,0.9884129999999999
1981-06-24,0.993482
1981-06-25,0.9681379999999999
1981-06-26,0.9732069999999999
1981-06-29,0.9630690000000001
1981-06-30,0.9681379999999999
1981-07-01,0.952932
1981-07-02,0.937725
1981-07-06,0.897175
1981-07-07,0.892106
1981-07-08,0.8870370000000001
1981-07-09,0.897175
1981-07-10,0.902244
1981-07-13,0.897175
1981-07-14,0.897175
1981-07-15,0.902244
1981-07-16,0.881969
1981-07-17,0.902244
1981-07-20,0.8870370000000001
1981-07-21,0.892106
1981-07-22,0.892106
1981-07-23,0.9073129999999999
1981-07-24,0.912381
1981-07-27,0.897175
1981-07-28,0.881969
1981-07-29,0.8718309999999999
1981-07-30,0.8769
1981-07-31,0.8769
1981-08-03,0.8718309999999999
1981-08-04,0.8769
1981-08-05,0.856625
1981-08-06,0.856625
1981-08-07,0.851556
1981-08-10,0.841418
1981-08-11,0.83635
1981-08-12,0.841418
1981-08-13,0.851556
1981-08-14,0.851556
1981-08-17,0.8464870000000001
1981-08-18,0.83635
1981-08-19,0.83635
1981-08-20,0.8312809999999999
1981-08-21,0.8312809999999999
1981-08-24,0.8211430000000001
1981-08-25,0.8211430000000001
1981-08-26,0.8211430000000001
1981-08-27,0.800868
1981-08-28,0.811006
1981-08-31,0.800868
1981-09-01,0.811006
1981-09-02,0.8211430000000001
1981-09-03,0.816074
1981-09-04,0.816074
1981-09-08,0.7957989999999999
1981-09-09,0.800868
1981-09-10,0.805937
1981-09-11,0.811006
1981-09-14,0.816074
1981-09-15,0.800868
1981-09-16,0.805937
1981-09-17,0.800868
1981-09-18,0.800868
1981-09-21,0.7957989999999999
1981-09-22,0.79073
1981-09-23,0.785662
1981-09-24,0.79073
1981-09-25,0.775524
1981-09-28,0.800868
1981-09-29,0.7957989999999999
1981-09-30,0.800868
1981-10-01,0.800868
1981-10-02,0.816074
1981-10-05,0.79073
1981-10-06,0.775524
1981-10-07,0.780593
1981-10-08,0.785662
1981-10-09,0.760318
1981-10-12,0.755249
1981-10-13,0.755249
1981-10-14,0.755249
1981-10-15,0.740043
1981-10-16,0.740043
1981-10-19,0.729905
1981-10-20,0.7248359999999999
1981-10-21,0.729905
1981-10-22,0.729905
1981-10-23,0.704561
1981-10-26,0.658942
1981-10-27,0.658942
1981-10-28,0.648804
1981-10-29,0.643736
1981-10-30,0.658942
1981-11-02,0.684286
1981-11-03,0.689355
1981-11-04,0.684286
1981-11-05,0.66908
1981-11-06,0.66908
1981-11-09,0.684286
1981-11-10,0.674148
1981-11-11,0.679217
1981-11-12,0.684286
1981-11-13,0.679217
1981-11-16,0.684286
1981-11-17,0.684286
1981-11-18,0.689355
1981-11-19,0.679217
1981-11-20,0.664011
1981-11-23,0.6538729999999999
1981-11-24,0.664011
1981-11-25,0.664011
1981-11-27,0.674148
1981-11-30,0.674148
1981-12-01,0.745111
1981-12-02,0.740043
1981-12-03,0.7248359999999999
1981-12-04,0.770455
1981-12-07,0.760318
1981-12-08,0.745111
1981-12-09,0.740043
1981-12-10,0.740043
1981-12-11,0.740043
1981-12-14,0.714699
1981-12-15,0.70963
1981-12-16,0.699492
1981-12-17,0.714699
1981-12-18,0.729905
1981-12-21,0.729905
1981-12-22,0.70963
1981-12-23,0.689355
1981-12-24,0.6944239999999999
1981-12-28,0.6944239999999999
1981-12-29,0.689355
1981-12-30,0.679217
1981-12-31,0.679217
1982-01-04,0.699492
1982-01-05,0.6944239999999999
1982-01-06,0.6944239999999999
1982-01-07,0.70963
1982-01-08,0.740043
1982-01-11,0.70963
1982-01-12,0.729905
1982-01-13,0.734974
1982-01-14,0.714699
1982-01-15,0.699492
1982-01-18,0.729905
1982-01-19,0.719767
1982-01-20,0.7248359999999999
1982-01-21,0.714699
1982-01-22,0.6944239999999999
1982-01-25,0.699492
1982-01-26,0.70963
1982-01-27,0.734974
1982-01-28,0.745111
1982-01-29,0.740043
1982-02-01,0.729905
1982-02-02,0.734974
1982-02-03,0.719767
1982-02-04,0.734974
1982-02-05,0.734974
1982-02-08,0.714699
1982-02-09,0.714699
1982-02-10,0.714699
1982-02-11,0.719767
1982-02-12,0.729905
1982-02-16,0.740043
1982-02-17,0.7248359999999999
1982-02-18,0.719767
1982-02-19,0.704561
1982-02-22,0.70963
1982-02-23,0.734974
1982-02-24,0.770455
1982-02-25,0.770455
1982-02-26,0.775524
1982-03-01,0.8211430000000001
1982-03-02,0.816074
1982-03-03,0.811006
1982-03-04,0.8262120000000001
1982-03-05,0.8464870000000001
1982-03-08,0.851556
1982-03-09,0.856625
1982-03-10,0.851556
1982-03-11,0.8464870000000001
1982-03-12,0.79073
1982-03-15,0.770455
1982-03-16,0.775524
1982-03-17,0.785662
1982-03-18,0.7957989999999999
1982-03-19,0.811006
1982-03-22,0.861693
1982-03-23,0.866762
1982-03-24,0.856625
1982-03-25,0.851556
1982-03-26,0.841418
1982-03-29,0.83635
1982-03-30,0.851556
1982-03-31,0.841418
1982-04-01,0.8718309999999999
1982-04-02,0.8718309999999999
1982-04-05,0.866762
1982-04-06,0.8769
1982-04-07,0.856625
1982-04-08,0.866762
1982-04-12,0.8464870000000001
1982-04-13,0.851556
1982-04-14,0.841418
1982-04-15,0.8718309999999999
1982-04-16,0.8769
1982-04-19,0.881969
1982-04-20,0.856625
1982-04-21,0.8769
1982-04-22,0.897175
1982-04-23,0.912381
1982-04-26,0.952932
1982-04-27,0.9326559999999999
1982-04-28,0.9225190000000001
1982-04-29,0.91745
1982-04-30,0.91745
1982-05-03,0.952932
1982-05-04,0.9884129999999999
1982-05-05,0.983344
1982-05-06,0.9884129999999999
1982-05-07,0.9732069999999999
1982-05-10,0.937725
1982-05-11,0.9630690000000001
1982-05-12,0.993482
1982-05-13,0.9681379999999999
1982-05-14,0.9732069999999999
1982-05-17,0.958
1982-05-18,0.942794
1982-05-19,0.9478629999999999
1982-05-20,0.9478629999999999
1982-05-21,0.942794
1982-05-24,0.952932
1982-05-25,0.937725
1982-05-26,0.9326559999999999
1982-05-27,0.9225190000000001
1982-05-28,0.9225190000000001
1982-06-01,0.912381
1982-06-02,0.9225190000000001
1982-06-03,0.91745
1982-06-04,0.892106
1982-06-07,0.892106
1982-06-08,0.881969
1982-06-09,0.881969
1982-06-10,0.8870370000000001
1982-06-11,0.9225190000000001
1982-06-14,0.902244
1982-06-15,0.9073129999999999
1982-06-16,0.9326559999999999
1982-06-17,0.9326559999999999
1982-06-18,0.927588
1982-06-21,0.9225190000000001
1982-06-22,0.937725
1982-06-23,0.9884129999999999
1982-06-24,0.983344
1982-06-25,0.952932
1982-06-28,0.9630690000000001
1982-06-29,0.9732069999999999
1982-06-30,0.9732069999999999
1982-07-01,0.942794
1982-07-02,0.902244
1982-07-06,0.897175
1982-07-07,0.952932
1982-07-08,0.9478629999999999
1982-07-09,0.937725
1982-07-12,0.958
1982-07-13,0.9630690000000001
1982-07-14,0.958
1982-07-15,0.937725
1982-07-16,0.983344
1982-07-19,0.983344
1982-07-20,0.978275
1982-07-21,0.983344
1982-07-22,0.9732069999999999
1982-07-23,0.983344
1982-07-26,0.9681379999999999
1982-07-27,0.9732069999999999
1982-07-28,0.952932
1982-07-29,0.927588
1982-07-30,0.91745
1982-08-02,0.937725
1982-08-03,0.9326559999999999
1982-08-04,0.91745
1982-08-05,0.892106
1982-08-06,0.892106
1982-08-09,0.8870370000000001
1982-08-10,0.9073129999999999
1982-08-11,0.9073129999999999
1982-08-12,0.902244
1982-08-13,0.912381
1982-08-16,0.927588
1982-08-17,0.998551
1982-08-18,0.9630690000000001
1982-08-19,0.9884129999999999
1982-08-20,1.039101
1982-08-23,1.099926
1982-08-24,1.0847200000000001
1982-08-25,1.130339
1982-08-26,1.135408
1982-08-27,1.120201
1982-08-30,1.1049950000000002
1982-08-31,1.115133
1982-09-01,1.110064
1982-09-02,1.1708889999999998
1982-09-03,1.165821
1982-09-07,1.140477
1982-09-08,1.0948579999999999
1982-09-09,1.089789
1982-09-10,1.0695139999999999
1982-09-13,1.1049950000000002
1982-09-14,1.130339
1982-09-15,1.12527
1982-09-16,1.12527
1982-09-17,1.099926
1982-09-20,1.0948579999999999
1982-09-21,1.0948579999999999
1982-09-22,1.0847200000000001
1982-09-23,1.0543069999999999
1982-09-24,1.0543069999999999
1982-09-27,1.0543069999999999
1982-09-28,1.074582
1982-09-29,1.0543069999999999
1982-09-30,1.039101
1982-10-01,1.0948579999999999
1982-10-04,1.064445
1982-10-05,1.0847200000000001
1982-10-06,1.145545
1982-10-07,1.165821
1982-10-08,1.175958
1982-10-11,1.25199
1982-10-12,1.231715
1982-10-13,1.231715
1982-10-14,1.155683
1982-10-15,1.1708889999999998
1982-10-18,1.257059
1982-10-19,1.241852
1982-10-20,1.282403
1982-10-21,1.257059
1982-10-22,1.272265
1982-10-25,1.181027
1982-10-26,1.196233
1982-10-27,1.2063709999999999
1982-10-28,1.2063709999999999
1982-10-29,1.29254
1982-11-01,1.297609
1982-11-02,1.277334
1982-11-03,1.3635030000000001
1982-11-04,1.322953
1982-11-05,1.312815
1982-11-08,1.2621280000000001
1982-11-09,1.302678
1982-11-10,1.267196
1982-11-11,1.277334
1982-11-12,1.267196
1982-11-15,1.226646
1982-11-16,1.216508
1982-11-17,1.267196
1982-11-18,1.322953
1982-11-19,1.29254
1982-11-22,1.267196
1982-11-23,1.226646
1982-11-24,1.25199
1982-11-26,1.2874709999999998
1982-11-29,1.282403
1982-11-30,1.338159
1982-12-01,1.3635030000000001
1982-12-02,1.373641
1982-12-03,1.353366
1982-12-06,1.404053
1982-12-07,1.434466
1982-12-08,1.444604
1982-12-09,1.41926
1982-12-10,1.358434
1982-12-13,1.393916
1982-12-14,1.409122
1982-12-15,1.434466
1982-12-16,1.429397
1982-12-17,1.530773
1982-12-20,1.5409110000000001
1982-12-21,1.6524240000000001
1982-12-22,1.632149
1982-12-23,1.622011
1982-12-27,1.66763
1982-12-28,1.647355
1982-12-29,1.616942
1982-12-30,1.576392
1982-12-31,1.576392
1983-01-03,1.5409110000000001
1983-01-04,1.566255
1983-01-05,1.571323
1983-01-06,1.6270799999999999
1983-01-07,1.611874
1983-01-10,1.6270799999999999
1983-01-11,1.596667
1983-01-12,1.611874
1983-01-13,1.561186
1983-01-14,1.566255
1983-01-17,1.581461
1983-01-18,1.576392
1983-01-19,1.5003600000000001
1983-01-20,1.515567
1983-01-21,1.469948
1983-01-24,1.444604
1983-01-25,1.5257040000000002
1983-01-26,1.5409110000000001
1983-01-27,1.601736
1983-01-28,1.581461
1983-01-31,1.6068049999999998
1983-02-01,1.591599
1983-02-02,1.6068049999999998
1983-02-03,1.58653
1983-02-04,1.58653
1983-02-07,1.58653
1983-02-08,1.596667
1983-02-09,1.581461
1983-02-10,1.622011
1983-02-11,1.647355
1983-02-14,1.7284560000000002
1983-02-15,1.6929740000000002
1983-02-16,1.66763
1983-02-17,1.6422860000000001
1983-02-18,1.647355
1983-02-22,1.6270799999999999
1983-02-23,1.591599
1983-02-24,1.622011
1983-02-25,1.596667
1983-02-28,1.545979
1983-03-01,1.6422860000000001
1983-03-02,1.677768
1983-03-03,1.703112
1983-03-04,1.6726990000000002
1983-03-07,1.622011
1983-03-08,1.6068049999999998
1983-03-09,1.6422860000000001
1983-03-10,1.622011
1983-03-11,1.632149
1983-03-14,1.581461
1983-03-15,1.601736
1983-03-16,1.596667
1983-03-17,1.601736
1983-03-18,1.622011
1983-03-21,1.662561
1983-03-22,1.637218
1983-03-23,1.677768
1983-03-24,1.6524240000000001
1983-03-25,1.616942
1983-03-28,1.616942
1983-03-29,1.616942
1983-03-30,1.662561
1983-03-31,1.632149
1983-04-04,1.6422860000000001
1983-04-05,1.622011
1983-04-06,1.581461
1983-04-07,1.561186
1983-04-08,1.581461
1983-04-11,1.6068049999999998
1983-04-12,1.632149
1983-04-13,1.7132490000000002
1983-04-14,1.804487
1983-04-15,1.7791439999999998
1983-04-18,1.7994189999999999
1983-04-19,1.769006
1983-04-20,1.8602439999999998
1983-04-21,1.850106
1983-04-22,1.941345
1983-04-25,1.910932
1983-04-26,1.986964
1983-04-27,1.9616200000000001
1983-04-28,1.9971009999999998
1983-04-29,2.083271
1983-05-02,2.027514
1983-05-03,2.017376
1983-05-04,2.017376
1983-05-05,2.047789
1983-05-06,2.098477
1983-05-09,2.093408
1983-05-10,2.088339
1983-05-11,2.012308
1983-05-12,2.00217
1983-05-13,2.078202
1983-05-16,2.0325830000000003
1983-05-17,2.04272
1983-05-18,1.9768259999999998
1983-05-19,2.012308
1983-05-20,1.981895
1983-05-23,1.9971009999999998
1983-05-24,2.012308
1983-05-25,2.027514
1983-05-26,1.986964
1983-05-27,1.966689
1983-05-31,1.905863
1983-06-01,1.9768259999999998
1983-06-02,2.037652
1983-06-03,2.083271
1983-06-06,2.154234
1983-06-07,2.12889
1983-06-08,2.133959
1983-06-09,2.149165
1983-06-10,2.144096
1983-06-13,2.230265
1983-06-14,2.230265
1983-06-15,2.25054
1983-06-16,2.275884
1983-06-17,2.230265
1983-06-20,2.2910909999999998
1983-06-21,2.351916
1983-06-22,2.387398
1983-06-23,2.3417790000000003
1983-06-24,2.382329
1983-06-27,2.301228
1983-06-28,2.230265
1983-06-29,2.311366
1983-06-30,2.2910909999999998
1983-07-01,2.275884
1983-07-05,2.204921
1983-07-06,2.199853
1983-07-07,2.184646
1983-07-08,2.230265
1983-07-11,2.29616
1983-07-12,2.260678
1983-07-13,2.265747
1983-07-14,2.363321
1983-07-15,2.311366
1983-07-18,2.316435
1983-07-19,2.311366
1983-07-20,2.382329
1983-07-21,2.422879
1983-07-22,2.402604
1983-07-25,2.458361
1983-07-26,2.5141169999999997
1983-07-27,2.549599
1983-07-28,2.453292
1983-07-29,2.438086
1983-08-01,2.422879
1983-08-02,2.3417790000000003
1983-08-03,2.311366
1983-08-04,2.235334
1983-08-05,2.2910909999999998
1983-08-08,2.189715
1983-08-09,2.2404029999999997
1983-08-10,2.3062970000000003
1983-08-11,2.29616
1983-08-12,2.270816
1983-08-15,2.316435
1983-08-16,2.270816
1983-08-17,2.311366
1983-08-18,2.280953
1983-08-19,2.2910909999999998
1983-08-22,2.25054
1983-08-23,2.215059
1983-08-24,2.154234
1983-08-25,2.139027
1983-08-26,2.220128
1983-08-29,2.204921
1983-08-30,2.220128
1983-08-31,2.311366
1983-09-01,2.392467
1983-09-02,2.4431540000000003
1983-09-06,2.5141169999999997
1983-09-07,2.478636
1983-09-08,2.534393
1983-09-09,2.509048
1983-09-12,2.463429
1983-09-13,2.422879
1983-09-14,2.468498
1983-09-15,2.438086
1983-09-16,2.4735669999999996
1983-09-19,2.554668
1983-09-20,2.569874
1983-09-21,2.554668
1983-09-22,2.5901490000000003
1983-09-23,2.6306990000000003
1983-09-26,2.6306990000000003
1983-09-27,2.574943
1983-09-28,2.595218
1983-09-29,2.564805
1983-09-30,2.50398
1983-10-03,2.468498
1983-10-04,2.569874
1983-10-05,2.600287
1983-10-06,2.666181
1983-10-07,2.691525
1983-10-10,2.747282
1983-10-11,2.676318
1983-10-12,2.686456
1983-10-13,2.782763
1983-10-14,2.757419
1983-10-17,2.808107
1983-10-18,2.742213
1983-10-19,2.676318
1983-10-20,2.706731
1983-10-21,2.691525
1983-10-24,2.757419
1983-10-25,2.803038
1983-10-26,2.7929009999999996
1983-10-27,2.757419
1983-10-28,2.686456
1983-10-31,2.691525
1983-11-01,2.635768
1983-11-02,2.676318
1983-11-03,2.615493
1983-11-04,2.569874
1983-11-07,2.5901490000000003
1983-11-08,2.569874
1983-11-09,2.6611119999999997
1983-11-10,2.666181
1983-11-11,2.681387
1983-11-14,2.6256310000000003
1983-11-15,2.5901490000000003
1983-11-16,2.610424
1983-11-17,2.640837
1983-11-18,2.645906
1983-11-21,2.691525
1983-11-22,2.681387
1983-11-23,2.600287
1983-11-25,2.580012
1983-11-28,2.559736
1983-11-29,2.574943
1983-11-30,2.50398
1983-12-01,2.549599
1983-12-02,2.524255
1983-12-05,2.554668
1983-12-06,2.524255
1983-12-07,2.554668
1983-12-08,2.509048
1983-12-09,2.524255
1983-12-12,2.554668
1983-12-13,2.509048
1983-12-14,2.509048
1983-12-15,2.4558259999999996
1983-12-16,2.478636
1983-12-19,2.531858
1983-12-20,2.5470650000000004
1983-12-21,2.615493
1983-12-22,2.645906
1983-12-23,2.653509
1983-12-27,2.683922
1983-12-28,2.691525
1983-12-29,2.6078900000000003
1983-12-30,2.577477
1984-01-03,2.577477
1984-01-04,2.676318
1984-01-05,2.7447470000000003
1984-01-06,2.737144
1984-01-09,2.767557
1984-01-10,2.767557
1984-01-11,2.805573
1984-01-12,2.7979689999999997
1984-01-13,2.759953
1984-01-16,2.767557
1984-01-17,2.790366
1984-01-18,2.767557
1984-01-19,2.737144
1984-01-20,2.691525
1984-01-23,2.6306990000000003
1984-01-24,2.6611119999999997
1984-01-25,2.615493
1984-01-26,2.615493
1984-01-27,2.577477
1984-01-30,2.531858
1984-01-31,2.486239
1984-02-01,2.4102069999999998
1984-02-02,2.4710330000000003
1984-02-03,2.379795
1984-02-06,2.3417790000000003
1984-02-07,2.326572
1984-02-08,2.29616
1984-02-09,2.2581439999999997
1984-02-10,2.27335
1984-02-13,2.265747
1984-02-14,2.379795
1984-02-15,2.372191
1984-02-16,2.3950009999999997
1984-02-17,2.29616
1984-02-21,2.204921
1984-02-22,2.197318
1984-02-23,2.204921
1984-02-24,2.303763
1984-02-27,2.402604
1984-02-28,2.265747
1984-02-29,2.265747
1984-03-01,2.2885560000000003
1984-03-02,2.372191
1984-03-05,2.372191
1984-03-06,2.334176
1984-03-07,2.29616
1984-03-08,2.303763
1984-03-09,2.27335
1984-03-12,2.318969
1984-03-13,2.334176
1984-03-14,2.364588
1984-03-15,2.4102069999999998
1984-03-16,2.4102069999999998
1984-03-19,2.349382
1984-03-20,2.2885560000000003
1984-03-21,2.29616
1984-03-22,2.204921
1984-03-23,2.2581439999999997
1984-03-26,2.204921
1984-03-27,2.197318
1984-03-28,2.2581439999999997
1984-03-29,2.235334
1984-03-30,2.2277310000000003
1984-04-02,2.220128
1984-04-03,2.182112
1984-04-04,2.159302
1984-04-05,2.0224450000000003
1984-04-06,2.060461
1984-04-09,2.060461
1984-04-10,2.068064
1984-04-11,2.068064
1984-04-12,2.174509
1984-04-13,2.1212869999999997
1984-04-16,2.159302
1984-04-17,2.189715
1984-04-18,2.159302
1984-04-19,2.136493
1984-04-23,2.10608
1984-04-24,2.113683
1984-04-25,2.12889
1984-04-26,2.159302
1984-04-27,2.166906
1984-04-30,2.2277310000000003
1984-05-01,2.303763
1984-05-02,2.2885560000000003
1984-05-03,2.220128
1984-05-04,2.1516990000000003
1984-05-07,2.1212869999999997
1984-05-08,2.1516990000000003
1984-05-09,2.10608
1984-05-10,2.10608
1984-05-11,2.136493
1984-05-14,2.12889
1984-05-15,2.12889
1984-05-16,2.113683
1984-05-17,2.10608
1984-05-18,2.098477
1984-05-21,2.098477
1984-05-22,2.1212869999999997
1984-05-23,2.159302
1984-05-24,2.204921
1984-05-25,2.242937
1984-05-29,2.182112
1984-05-30,2.220128
1984-05-31,2.242937
1984-06-01,2.3417790000000003
1984-06-04,2.334176
1984-06-05,2.349382
1984-06-06,2.311366
1984-06-07,2.303763
1984-06-08,2.29616
1984-06-11,2.189715
1984-06-12,2.182112
1984-06-13,2.235334
1984-06-14,2.159302
1984-06-15,2.1212869999999997
1984-06-18,2.25054
1984-06-19,2.204921
1984-06-20,2.27335
1984-06-21,2.212525
1984-06-22,2.204921
1984-06-25,2.159302
1984-06-26,2.159302
1984-06-27,2.12889
1984-06-28,2.174509
1984-06-29,2.189715
1984-07-02,2.242937
1984-07-03,2.27335
1984-07-05,2.2277310000000003
1984-07-06,2.212525
1984-07-09,2.29616
1984-07-10,2.334176
1984-07-11,2.2277310000000003
1984-07-12,2.235334
1984-07-13,2.265747
1984-07-16,2.311366
1984-07-17,2.356985
1984-07-18,2.349382
1984-07-19,2.349382
1984-07-20,2.318969
1984-07-23,2.2581439999999997
1984-07-24,2.204921
1984-07-25,2.2581439999999997
1984-07-26,2.303763
1984-07-27,2.349382
1984-07-30,2.349382
1984-07-31,2.3950009999999997
1984-08-01,2.463429
1984-08-02,2.531858
1984-08-03,2.615493
1984-08-06,2.706731
1984-08-07,2.77516
1984-08-08,2.721938
1984-08-09,2.7979689999999997
1984-08-10,2.737144
1984-08-13,2.75235
1984-08-14,2.737144
1984-08-15,2.645906
1984-08-16,2.676318
1984-08-17,2.691525
1984-08-20,2.7295409999999998
1984-08-21,2.782763
1984-08-22,2.7295409999999998
1984-08-23,2.7447470000000003
1984-08-24,2.767557
1984-08-27,2.714334
1984-08-28,2.691525
1984-08-29,2.577477
1984-08-30,2.58508
1984-08-31,2.6078900000000003
1984-09-04,2.623096
1984-09-05,2.592684
1984-09-06,2.6611119999999997
1984-09-07,2.623096
1984-09-10,2.6078900000000003
1984-09-11,2.6078900000000003
1984-09-12,2.645906
1984-09-13,2.737144
1984-09-14,2.759953
1984-09-17,2.820779
1984-09-18,2.782763
1984-09-19,2.759953
1984-09-20,2.782763
1984-09-21,2.7447470000000003
1984-09-24,2.790366
1984-09-25,2.805573
1984-09-26,2.874001
1984-09-27,2.904414
1984-09-28,2.782763
1984-10-01,2.759953
1984-10-02,2.737144
1984-10-03,2.668715
1984-10-04,2.706731
1984-10-05,2.699128
1984-10-08,2.691525
1984-10-09,2.676318
1984-10-10,2.7295409999999998
1984-10-11,2.813176
1984-10-12,2.828382
1984-10-15,2.8816040000000003
1984-10-16,2.843588
1984-10-17,2.904414
1984-10-18,3.071684
1984-10-19,3.041271
1984-10-22,3.041271
1984-10-23,3.026065
1984-10-24,3.026065
1984-10-25,3.026065
1984-10-26,2.889207
1984-10-29,2.813176
1984-10-30,2.874001
