Date,PHM
1990-01-04,1.484375
1990-01-05,1.421875
1990-01-08,1.375
1990-01-09,1.34375
1990-01-10,1.328125
1990-01-11,1.328125
1990-01-12,1.234375
1990-01-15,1.1875
1990-01-16,1.265625
1990-01-17,1.21875
1990-01-18,1.21875
1990-01-19,1.125
1990-01-22,1.0
1990-01-23,1.015625
1990-01-24,0.984375
1990-01-25,0.9375
1990-01-26,0.984375
1990-01-29,0.96875
1990-01-30,0.953125
1990-01-31,0.984375
1990-02-01,1.0
1990-02-02,1.078125
1990-02-05,1.09375
1990-02-06,1.078125
1990-02-07,1.09375
1990-02-08,1.078125
1990-02-09,1.0625
1990-02-12,1.03125
1990-02-13,1.0
1990-02-14,0.984375
1990-02-15,0.96875
1990-02-16,0.953125
1990-02-20,0.9375
1990-02-21,0.953125
1990-02-22,0.953125
1990-02-23,0.953125
1990-02-26,1.03125
1990-02-27,1.015625
1990-02-28,1.0625
1990-03-01,1.0
1990-03-02,1.015625
1990-03-05,0.96875
1990-03-06,1.0
1990-03-07,0.96875
1990-03-08,0.984375
1990-03-09,0.96875
1990-03-12,0.96875
1990-03-13,0.984375
1990-03-14,0.96875
1990-03-15,0.96875
1990-03-16,1.0
1990-03-19,1.015625
1990-03-20,1.0625
1990-03-21,1.046875
1990-03-22,1.078125
1990-03-23,1.078125
1990-03-26,1.09375
1990-03-27,1.125
1990-03-28,1.1875
1990-03-29,1.171875
1990-03-30,1.171875
1990-04-02,1.1875
1990-04-03,1.21875
1990-04-04,1.21875
1990-04-05,1.25
1990-04-06,1.25
1990-04-09,1.171875
1990-04-10,1.171875
1990-04-11,1.15625
1990-04-12,1.15625
1990-04-16,1.140625
1990-04-17,1.1875
1990-04-18,1.15625
1990-04-19,1.171875
1990-04-20,1.15625
1990-04-23,1.140625
1990-04-24,1.140625
1990-04-25,1.140625
1990-04-26,1.125
1990-04-27,1.125
1990-04-30,1.109375
1990-05-01,1.0625
1990-05-02,1.03125
1990-05-03,1.0625
1990-05-04,1.078125
1990-05-07,1.078125
1990-05-08,1.0625
1990-05-09,1.0625
1990-05-10,1.078125
1990-05-11,1.109375
1990-05-14,1.15625
1990-05-15,1.140625
1990-05-16,1.125
1990-05-17,1.140625
1990-05-18,1.109375
1990-05-21,1.125
1990-05-22,1.109375
1990-05-23,1.0625
1990-05-24,1.078125
1990-05-25,1.0625
1990-05-29,1.078125
1990-05-30,1.078125
1990-05-31,1.09375
1990-06-01,1.078125
1990-06-04,1.09375
1990-06-05,1.09375
1990-06-06,1.109375
1990-06-07,1.109375
1990-06-08,1.078125
1990-06-11,1.140625
1990-06-12,1.125
1990-06-13,1.109375
1990-06-14,1.125
1990-06-15,1.03125
1990-06-18,1.078125
1990-06-19,1.109375
1990-06-20,1.109375
1990-06-21,1.09375
1990-06-22,1.078125
1990-06-25,1.0625
1990-06-26,1.0625
1990-06-27,1.0625
1990-06-28,1.078125
1990-06-29,1.125
1990-07-02,1.109375
1990-07-03,1.125
1990-07-05,1.078125
1990-07-06,1.09375
1990-07-09,1.09375
1990-07-10,1.078125
1990-07-11,1.109375
1990-07-12,1.109375
1990-07-13,1.140625
1990-07-16,1.109375
1990-07-17,1.125
1990-07-18,1.125
1990-07-19,1.109375
1990-07-20,1.109375
1990-07-23,1.125
1990-07-24,1.125
1990-07-25,1.109375
1990-07-26,1.125
1990-07-27,1.125
1990-07-30,1.125
1990-07-31,1.09375
1990-08-01,1.078125
1990-08-02,1.0625
1990-08-03,1.03125
1990-08-06,1.0
1990-08-07,0.9375
1990-08-08,0.984375
1990-08-09,0.96875
1990-08-10,0.953125
1990-08-13,0.9375
1990-08-14,0.9375
1990-08-15,0.90625
1990-08-16,0.859375
1990-08-17,0.84375
1990-08-20,0.84375
1990-08-21,0.828125
1990-08-22,0.828125
1990-08-23,0.8125
1990-08-24,0.84375
1990-08-27,0.921875
1990-08-28,0.90625
1990-08-29,0.921875
1990-08-30,0.921875
1990-08-31,0.953125
1990-09-04,0.9375
1990-09-05,0.90625
1990-09-06,0.890625
1990-09-07,0.90625
1990-09-10,0.875
1990-09-11,0.890625
1990-09-12,0.90625
1990-09-13,0.90625
1990-09-14,0.890625
1990-09-17,0.921875
1990-09-18,0.9375
1990-09-19,0.921875
1990-09-20,0.921875
1990-09-21,0.921875
1990-09-24,0.890625
1990-09-25,0.875
1990-09-26,0.859375
1990-09-27,0.859375
1990-09-28,0.875
1990-10-01,0.875
1990-10-02,0.859375
1990-10-03,0.859375
1990-10-04,0.859375
1990-10-05,0.859375
1990-10-08,0.890625
1990-10-09,0.828125
1990-10-10,0.796875
1990-10-11,0.78125
1990-10-12,0.8125
1990-10-15,0.875
1990-10-16,0.828125
1990-10-17,0.828125
1990-10-18,0.859375
1990-10-19,0.90625
1990-10-22,0.890625
1990-10-23,0.875
1990-10-24,0.875
1990-10-25,0.875
1990-10-26,0.859375
1990-10-29,0.875
1990-10-30,0.859375
1990-10-31,0.875
1990-11-01,0.875
1990-11-02,0.859375
1990-11-05,0.875
1990-11-06,0.859375
1990-11-07,0.859375
1990-11-08,0.859375
1990-11-09,0.890625
1990-11-12,0.921875
1990-11-13,0.953125
1990-11-14,0.984375
1990-11-15,0.96875
1990-11-16,0.953125
1990-11-19,0.984375
1990-11-20,0.984375
1990-11-21,0.953125
1990-11-23,0.9375
1990-11-26,0.921875
1990-11-27,0.890625
1990-11-28,0.90625
1990-11-29,0.875
1990-11-30,0.90625
1990-12-03,0.96875
1990-12-04,1.03125
1990-12-05,1.09375
1990-12-06,1.1875
1990-12-07,1.140625
1990-12-10,1.109375
1990-12-11,1.09375
1990-12-12,1.125
1990-12-13,1.15625
1990-12-14,1.1875
1990-12-17,1.1875
1990-12-18,1.25
1990-12-19,1.296875
1990-12-20,1.28125
1990-12-21,1.28125
1990-12-24,1.234375
1990-12-26,1.203125
1990-12-27,1.1875
1990-12-28,1.15625
1990-12-31,1.171875
1991-01-02,1.171875
1991-01-03,1.15625
1991-01-04,1.15625
1991-01-07,1.171875
1991-01-08,1.1875
1991-01-09,1.203125
1991-01-10,1.265625
1991-01-11,1.234375
1991-01-14,1.203125
1991-01-15,1.21875
1991-01-16,1.234375
1991-01-17,1.234375
1991-01-18,1.296875
1991-01-21,1.421875
1991-01-22,1.421875
1991-01-23,1.40625
1991-01-24,1.359375
1991-01-25,1.4375
1991-01-28,1.5
1991-01-29,1.484375
1991-01-30,1.5
1991-01-31,1.5
1991-02-01,1.5625
1991-02-04,1.625
1991-02-05,1.640625
1991-02-06,1.765625
1991-02-07,1.734375
1991-02-08,1.71875
1991-02-11,1.75
1991-02-12,1.796875
1991-02-13,1.90625
1991-02-14,1.9375
1991-02-15,1.921875
1991-02-19,1.875
1991-02-20,1.8125
1991-02-21,1.84375
1991-02-22,1.875
1991-02-25,1.875
1991-02-26,1.765625
1991-02-27,1.75
1991-02-28,1.8125
1991-03-01,1.8125
1991-03-04,1.859375
1991-03-05,1.921875
1991-03-06,1.921875
1991-03-07,1.875
1991-03-08,1.796875
1991-03-11,1.796875
1991-03-12,1.78125
1991-03-13,1.796875
1991-03-14,1.796875
1991-03-15,1.75
1991-03-18,1.734375
1991-03-19,1.765625
1991-03-20,1.734375
1991-03-21,1.734375
1991-03-22,1.765625
1991-03-25,1.875
1991-03-26,1.875
1991-03-27,1.78125
1991-03-28,1.8125
1991-04-01,1.78125
1991-04-02,1.75
1991-04-03,1.734375
1991-04-04,1.765625
1991-04-05,1.828125
1991-04-08,1.875
1991-04-09,1.84375
1991-04-10,1.875
1991-04-11,2.296875
1991-04-12,2.1875
1991-04-15,2.0625
1991-04-16,2.15625
1991-04-17,2.1875
1991-04-18,2.078125
1991-04-19,2.078125
1991-04-22,2.09375
1991-04-23,2.0625
1991-04-24,2.078125
1991-04-25,2.0625
1991-04-26,2.0625
1991-04-29,2.046875
1991-04-30,2.09375
1991-05-01,2.078125
1991-05-02,2.09375
1991-05-03,2.15625
1991-05-06,2.09375
1991-05-07,2.0625
1991-05-08,2.078125
1991-05-09,2.078125
1991-05-10,2.046875
1991-05-13,2.046875
1991-05-14,2.046875
1991-05-15,2.03125
1991-05-16,2.0625
1991-05-17,2.078125
1991-05-20,2.0625
1991-05-21,2.0625
1991-05-22,1.921875
1991-05-23,1.796875
1991-05-24,1.890625
1991-05-28,1.859375
1991-05-29,1.890625
1991-05-30,2.0
1991-05-31,1.984375
1991-06-03,1.96875
1991-06-04,1.984375
1991-06-05,1.921875
1991-06-06,1.921875
1991-06-07,1.78125
1991-06-10,1.859375
1991-06-11,1.8125
1991-06-12,1.75
1991-06-13,1.75
1991-06-14,1.75
1991-06-17,1.703125
1991-06-18,1.578125
1991-06-19,1.59375
1991-06-20,1.65625
1991-06-21,1.6875
1991-06-24,1.59375
1991-06-25,1.625
1991-06-26,1.578125
1991-06-27,1.609375
1991-06-28,1.578125
1991-07-01,1.609375
1991-07-02,1.609375
1991-07-03,1.578125
1991-07-05,1.59375
1991-07-08,1.671875
1991-07-09,1.6875
1991-07-10,1.609375
1991-07-11,1.5625
1991-07-12,1.5625
1991-07-15,1.609375
1991-07-16,1.625
1991-07-17,1.71875
1991-07-18,1.734375
1991-07-19,1.71875
1991-07-22,1.6875
1991-07-23,1.65625
1991-07-24,1.625
1991-07-25,1.609375
1991-07-26,1.625
1991-07-29,1.625
1991-07-30,1.6875
1991-07-31,1.75
1991-08-01,1.703125
1991-08-02,1.671875
1991-08-05,1.625
1991-08-06,1.625
1991-08-07,1.65625
1991-08-08,1.6875
1991-08-09,1.6875
1991-08-12,1.671875
1991-08-13,1.671875
1991-08-14,1.6875
1991-08-15,1.71875
1991-08-16,1.65625
1991-08-19,1.640625
1991-08-20,1.640625
1991-08-21,1.71875
1991-08-22,1.75
1991-08-23,1.765625
1991-08-26,1.8125
1991-08-27,1.859375
1991-08-28,1.84375
1991-08-29,1.828125
1991-08-30,1.828125
1991-09-03,1.875
1991-09-04,1.828125
1991-09-05,1.796875
1991-09-06,1.8125
1991-09-09,1.765625
1991-09-10,1.71875
1991-09-11,1.734375
1991-09-12,1.6875
1991-09-13,1.703125
1991-09-16,1.8125
1991-09-17,1.84375
1991-09-18,1.875
1991-09-19,1.921875
1991-09-20,1.953125
1991-09-23,1.9375
1991-09-24,1.90625
1991-09-25,1.859375
1991-09-26,1.875
1991-09-27,1.921875
1991-09-30,1.9375
1991-10-01,2.03125
1991-10-02,1.96875
1991-10-03,1.9375
1991-10-04,1.921875
1991-10-07,1.859375
1991-10-08,1.921875
1991-10-09,1.875
1991-10-10,1.96875
1991-10-11,2.0
1991-10-14,1.96875
1991-10-15,1.984375
1991-10-16,1.984375
1991-10-17,2.03125
1991-10-18,2.015625
1991-10-21,2.0
1991-10-22,2.0
1991-10-23,1.984375
1991-10-24,2.0
1991-10-25,1.96875
1991-10-28,2.0625
1991-10-29,2.015625
1991-10-30,1.96875
1991-10-31,1.921875
1991-11-01,1.875
1991-11-04,1.90625
1991-11-05,1.90625
1991-11-06,1.96875
1991-11-07,2.078125
1991-11-08,2.109375
1991-11-11,2.140625
1991-11-12,2.21875
1991-11-13,2.171875
1991-11-14,2.203125
1991-11-15,2.09375
1991-11-18,2.140625
1991-11-19,2.109375
1991-11-20,2.203125
1991-11-21,2.21875
1991-11-22,2.203125
1991-11-25,2.203125
1991-11-26,2.25
1991-11-27,2.296875
1991-11-29,2.25
1991-12-02,2.21875
1991-12-03,2.1875
1991-12-04,2.21875
1991-12-05,2.25
1991-12-06,2.34375
1991-12-09,2.375
1991-12-10,2.34375
1991-12-11,2.34375
1991-12-12,2.359375
1991-12-13,2.375
1991-12-16,2.40625
1991-12-17,2.40625
1991-12-18,2.4375
1991-12-19,2.46875
1991-12-20,2.453125
1991-12-23,2.609375
1991-12-24,2.71875
1991-12-26,2.640625
1991-12-27,2.984375
1991-12-30,3.109375
1991-12-31,2.9375
1992-01-02,2.890625
1992-01-03,2.84375
1992-01-06,2.875
1992-01-07,2.78125
1992-01-08,2.84375
1992-01-09,2.84375
1992-01-10,2.875
1992-01-13,3.03125
1992-01-14,3.0625
1992-01-15,3.0625
1992-01-16,3.15625
1992-01-17,3.265625
1992-01-20,3.328125
1992-01-21,3.203125
1992-01-22,3.09375
1992-01-23,3.15625
1992-01-24,3.203125
1992-01-27,3.171875
1992-01-28,3.328125
1992-01-29,3.453125
1992-01-30,3.484375
1992-01-31,3.484375
1992-02-03,3.4375
1992-02-04,3.421875
1992-02-05,3.4375
1992-02-06,3.40625
1992-02-07,3.34375
1992-02-10,3.53125
1992-02-11,3.625
1992-02-12,3.671875
1992-02-13,3.625
1992-02-14,3.65625
1992-02-18,3.875
1992-02-19,3.84375
1992-02-20,3.796875
1992-02-21,3.703125
1992-02-24,3.5
1992-02-25,3.5
1992-02-26,3.6875
1992-02-27,3.65625
1992-02-28,3.59375
1992-03-02,3.5625
1992-03-03,3.59375
1992-03-04,3.640625
1992-03-05,3.5625
1992-03-06,3.515625
1992-03-09,3.625
1992-03-10,3.734375
1992-03-11,3.640625
1992-03-12,3.546875
1992-03-13,3.46875
1992-03-16,3.5625
1992-03-17,3.53125
1992-03-18,3.6875
1992-03-19,3.734375
1992-03-20,3.59375
1992-03-23,3.5
1992-03-24,3.546875
1992-03-25,3.515625
1992-03-26,3.515625
1992-03-27,3.46875
1992-03-30,3.25
1992-03-31,3.375
1992-04-01,3.3125
1992-04-02,3.34375
1992-04-03,3.25
1992-04-06,3.46875
1992-04-07,3.28125
1992-04-08,3.09375
1992-04-09,3.28125
1992-04-10,3.328125
1992-04-13,3.375
1992-04-14,3.21875
1992-04-15,2.890625
1992-04-16,2.71875
1992-04-20,2.734375
1992-04-21,2.59375
1992-04-22,2.421875
1992-04-23,2.375
1992-04-24,2.390625
1992-04-27,2.5625
1992-04-28,2.5625
1992-04-29,2.375
1992-04-30,2.65625
1992-05-01,2.65625
1992-05-04,2.671875
1992-05-05,2.71875
1992-05-06,2.703125
1992-05-07,2.734375
1992-05-08,2.71875
1992-05-11,2.75
1992-05-12,2.734375
1992-05-13,2.75
1992-05-14,2.65625
1992-05-15,2.59375
1992-05-18,2.65625
1992-05-19,2.734375
1992-05-20,2.859375
1992-05-21,2.8125
1992-05-22,2.84375
1992-05-26,2.78125
1992-05-27,2.75
1992-05-28,2.765625
1992-05-29,2.78125
1992-06-01,2.640625
1992-06-02,2.734375
1992-06-03,2.765625
1992-06-04,2.765625
1992-06-05,2.828125
1992-06-08,2.796875
1992-06-09,2.796875
1992-06-10,2.78125
1992-06-11,2.78125
1992-06-12,2.84375
1992-06-15,2.828125
1992-06-16,2.78125
1992-06-17,2.765625
1992-06-18,2.59375
1992-06-19,2.515625
1992-06-22,2.421875
1992-06-23,2.5
1992-06-24,2.453125
1992-06-25,2.359375
1992-06-26,2.375
1992-06-29,2.25
1992-06-30,2.15625
1992-07-01,2.34375
1992-07-02,2.515625
1992-07-06,2.53125
1992-07-07,2.5
1992-07-08,2.453125
1992-07-09,2.53125
1992-07-10,2.65625
1992-07-13,2.671875
1992-07-14,2.75
1992-07-15,2.75
1992-07-16,2.734375
1992-07-17,2.734375
1992-07-20,2.765625
1992-07-21,2.84375
1992-07-22,2.859375
1992-07-23,2.890625
1992-07-24,2.96875
1992-07-27,3.15625
1992-07-28,3.28125
1992-07-29,3.234375
1992-07-30,3.28125
1992-07-31,3.21875
1992-08-03,3.21875
1992-08-04,3.21875
1992-08-05,3.140625
1992-08-06,3.21875
1992-08-07,3.140625
1992-08-10,3.203125
1992-08-11,3.21875
1992-08-12,3.140625
1992-08-13,3.03125
1992-08-14,3.078125
1992-08-17,3.109375
1992-08-18,3.078125
1992-08-19,3.03125
1992-08-20,3.046875
1992-08-21,2.96875
1992-08-24,2.90625
1992-08-25,3.03125
1992-08-26,2.9375
1992-08-27,2.90625
1992-08-28,2.890625
1992-08-31,2.875
1992-09-01,2.84375
1992-09-02,2.859375
1992-09-03,2.859375
1992-09-04,2.875
1992-09-08,2.859375
1992-09-09,2.859375
1992-09-10,2.84375
1992-09-11,2.828125
1992-09-14,2.828125
1992-09-15,2.8125
1992-09-16,2.78125
1992-09-17,2.75
1992-09-18,2.65625
1992-09-21,2.625
1992-09-22,2.71875
1992-09-23,2.78125
1992-09-24,2.875
1992-09-25,2.875
1992-09-28,2.921875
1992-09-29,2.984375
1992-09-30,3.0
1992-10-01,2.890625
1992-10-02,2.828125
1992-10-05,2.875
1992-10-06,2.859375
1992-10-07,2.875
1992-10-08,2.90625
1992-10-09,2.859375
1992-10-12,2.90625
1992-10-13,2.921875
1992-10-14,2.9375
1992-10-15,2.953125
1992-10-16,3.09375
1992-10-19,3.203125
1992-10-20,3.1875
1992-10-21,3.109375
1992-10-22,3.265625
1992-10-23,3.234375
1992-10-26,3.25
1992-10-27,3.25
1992-10-28,3.3125
1992-10-29,3.328125
1992-10-30,3.34375
1992-11-02,3.40625
1992-11-03,3.4375
1992-11-04,3.40625
1992-11-05,3.390625
1992-11-06,3.40625
1992-11-09,3.46875
1992-11-10,3.4375
1992-11-11,3.484375
1992-11-12,3.484375
1992-11-13,3.4375
1992-11-16,3.484375
1992-11-17,3.46875
1992-11-18,3.515625
1992-11-19,3.546875
1992-11-20,3.65625
1992-11-23,3.625
1992-11-24,3.609375
1992-11-25,3.609375
1992-11-27,3.609375
1992-11-30,3.5
1992-12-01,3.609375
1992-12-02,3.71875
1992-12-03,3.796875
1992-12-04,3.875
1992-12-07,3.84375
1992-12-08,3.78125
1992-12-09,3.734375
1992-12-10,3.609375
1992-12-11,3.625
1992-12-14,3.6875
1992-12-15,3.609375
1992-12-16,3.578125
1992-12-17,3.734375
1992-12-18,3.75
1992-12-21,3.671875
1992-12-22,3.59375
1992-12-23,3.671875
1992-12-24,3.75
1992-12-28,3.75
1992-12-29,3.75
1992-12-30,3.796875
1992-12-31,3.765625
1993-01-04,3.734375
1993-01-05,3.703125
1993-01-06,3.75
1993-01-07,3.75
1993-01-08,3.734375
1993-01-11,3.765625
1993-01-12,3.953125
1993-01-13,4.03125
1993-01-14,3.96875
1993-01-15,3.984375
1993-01-18,3.984375
1993-01-19,3.90625
1993-01-20,3.859375
1993-01-21,3.875
1993-01-22,3.953125
1993-01-25,4.125
1993-01-26,4.15625
1993-01-27,4.109375
1993-01-28,4.046875
1993-01-29,4.015625
1993-02-01,4.046875
1993-02-02,3.96875
1993-02-03,4.0
1993-02-04,4.0
1993-02-05,4.0
1993-02-08,4.0625
1993-02-09,3.796875
1993-02-10,3.84375
1993-02-11,3.84375
1993-02-12,3.84375
1993-02-16,3.59375
1993-02-17,3.3125
1993-02-18,3.359375
1993-02-19,3.421875
1993-02-22,3.53125
1993-02-23,3.671875
1993-02-24,3.5625
1993-02-25,3.609375
1993-02-26,3.609375
1993-03-01,3.46875
1993-03-02,3.5
1993-03-03,3.53125
1993-03-04,3.59375
1993-03-05,3.671875
1993-03-08,3.71875
1993-03-09,3.875
1993-03-10,3.84375
1993-03-11,3.8125
1993-03-12,3.734375
1993-03-15,3.765625
1993-03-16,3.75
1993-03-17,3.546875
1993-03-18,3.578125
1993-03-19,3.53125
1993-03-22,3.46875
1993-03-23,3.328125
1993-03-24,3.3125
1993-03-25,3.375
1993-03-26,3.296875
1993-03-29,3.328125
1993-03-30,3.328125
1993-03-31,3.34375
1993-04-01,3.3125
1993-04-02,3.125
1993-04-05,3.109375
1993-04-06,2.96875
1993-04-07,3.203125
1993-04-08,3.328125
1993-04-12,3.34375
1993-04-13,3.28125
1993-04-14,3.34375
1993-04-15,3.390625
1993-04-16,3.421875
1993-04-19,3.4375
1993-04-20,3.375
1993-04-21,3.3125
1993-04-22,3.234375
1993-04-23,3.1875
1993-04-26,3.15625
1993-04-27,3.203125
1993-04-28,3.359375
1993-04-29,3.390625
1993-04-30,3.5
1993-05-03,3.65625
1993-05-04,3.75
1993-05-05,3.828125
1993-05-06,3.78125
1993-05-07,3.71875
1993-05-10,3.625
1993-05-11,3.578125
1993-05-12,3.671875
1993-05-13,3.671875
1993-05-14,3.734375
1993-05-17,3.65625
1993-05-18,3.640625
1993-05-19,3.75
1993-05-20,3.875
1993-05-21,3.78125
1993-05-24,3.734375
1993-05-25,3.8125
1993-05-26,3.828125
1993-05-27,3.828125
1993-05-28,3.71875
1993-06-01,3.859375
1993-06-02,4.0
1993-06-03,4.078125
1993-06-04,4.140625
1993-06-07,4.15625
1993-06-08,4.09375
1993-06-09,4.03125
1993-06-10,3.953125
1993-06-11,4.109375
1993-06-14,4.140625
1993-06-15,4.140625
1993-06-16,4.125
1993-06-17,4.078125
1993-06-18,4.0
1993-06-21,3.921875
1993-06-22,3.96875
1993-06-23,3.828125
1993-06-24,3.828125
1993-06-25,3.90625
1993-06-28,3.9375
1993-06-29,3.90625
1993-06-30,3.953125
1993-07-01,3.90625
1993-07-02,3.78125
1993-07-06,3.625
1993-07-07,3.515625
1993-07-08,3.640625
1993-07-09,3.4375
1993-07-12,3.40625
1993-07-13,3.59375
1993-07-14,3.65625
1993-07-15,3.625
1993-07-16,3.671875
1993-07-19,3.5625
1993-07-20,3.546875
1993-07-21,3.53125
1993-07-22,3.546875
1993-07-23,3.625
1993-07-26,3.75
1993-07-27,3.734375
1993-07-28,3.8125
1993-07-29,4.09375
1993-07-30,4.0625
1993-08-02,4.109375
1993-08-03,4.1875
1993-08-04,4.171875
1993-08-05,4.234375
1993-08-06,4.21875
1993-08-09,4.359375
1993-08-10,4.390625
1993-08-11,4.59375
1993-08-12,4.609375
1993-08-13,4.625
1993-08-16,4.625
1993-08-17,4.609375
1993-08-18,4.640625
1993-08-19,4.71875
1993-08-20,4.640625
1993-08-23,4.625
1993-08-24,4.625
1993-08-25,4.6875
1993-08-26,4.609375
1993-08-27,4.640625
1993-08-30,4.65625
1993-08-31,4.671875
1993-09-01,4.71875
1993-09-02,4.625
1993-09-03,4.75
1993-09-07,4.515625
1993-09-08,4.359375
1993-09-09,4.5
1993-09-10,4.59375
1993-09-13,4.71875
1993-09-14,4.5625
1993-09-15,4.578125
1993-09-16,4.625
1993-09-17,4.671875
1993-09-20,4.640625
1993-09-21,4.59375
1993-09-22,4.671875
1993-09-23,4.671875
1993-09-24,4.671875
1993-09-27,4.734375
1993-09-28,4.84375
1993-09-29,4.8125
1993-09-30,4.734375
1993-10-01,4.875
1993-10-04,5.078125
1993-10-05,5.0
1993-10-06,4.984375
1993-10-07,5.0
1993-10-08,5.0625
1993-10-11,5.0
1993-10-12,4.9375
1993-10-13,4.828125
1993-10-14,4.84375
1993-10-15,4.859375
1993-10-18,4.9375
1993-10-19,5.046875
1993-10-20,5.046875
1993-10-21,4.9375
1993-10-22,4.859375
1993-10-25,4.84375
1993-10-26,4.71875
1993-10-27,4.6875
1993-10-28,4.78125
1993-10-29,4.796875
1993-11-01,4.71875
1993-11-02,4.578125
1993-11-03,4.359375
1993-11-04,4.265625
1993-11-05,4.203125
1993-11-08,4.421875
1993-11-09,4.40625
1993-11-10,4.34375
1993-11-11,4.265625
1993-11-12,4.421875
1993-11-15,4.4375
1993-11-16,4.421875
1993-11-17,4.421875
1993-11-18,4.375
1993-11-19,4.328125
1993-11-22,4.328125
1993-11-23,4.3125
1993-11-24,4.46875
1993-11-26,4.46875
1993-11-29,4.625
1993-11-30,4.625
1993-12-01,4.609375
1993-12-02,4.5625
1993-12-03,4.484375
1993-12-06,4.484375
1993-12-07,4.484375
1993-12-08,4.46875
1993-12-09,4.578125
1993-12-10,4.59375
1993-12-13,4.609375
1993-12-14,4.640625
1993-12-15,4.671875
1993-12-16,4.671875
1993-12-17,4.6875
1993-12-20,4.5625
1993-12-21,4.421875
1993-12-22,4.375
1993-12-23,4.421875
1993-12-27,4.46875
1993-12-28,4.40625
1993-12-29,4.375
1993-12-30,4.46875
1993-12-31,4.53125
1994-01-03,4.4375
1994-01-04,4.3125
1994-01-05,4.375
1994-01-06,4.390625
1994-01-07,4.4375
1994-01-10,4.515625
1994-01-11,4.546875
1994-01-12,4.609375
1994-01-13,4.609375
1994-01-14,4.59375
1994-01-17,4.53125
1994-01-18,4.421875
1994-01-19,4.421875
1994-01-20,4.375
1994-01-21,4.34375
1994-01-24,4.3125
1994-01-25,4.3125
1994-01-26,4.25
1994-01-27,4.328125
1994-01-28,4.40625
1994-01-31,4.34375
1994-02-01,4.484375
1994-02-02,4.828125
1994-02-03,4.65625
1994-02-04,4.71875
1994-02-07,4.5625
1994-02-08,4.5
1994-02-09,4.546875
1994-02-10,4.546875
1994-02-11,4.5
1994-02-14,4.59375
1994-02-15,4.625
1994-02-16,4.578125
1994-02-17,4.546875
1994-02-18,4.421875
1994-02-22,4.46875
1994-02-23,4.421875
1994-02-24,4.3125
1994-02-25,4.28125
1994-02-28,4.234375
1994-03-01,4.203125
1994-03-02,4.140625
1994-03-03,3.9375
1994-03-04,4.0
1994-03-07,4.0
1994-03-08,3.984375
1994-03-09,3.9375
1994-03-10,3.953125
1994-03-11,4.03125
1994-03-14,3.984375
1994-03-15,3.890625
1994-03-16,3.96875
1994-03-17,4.09375
1994-03-18,4.109375
1994-03-21,3.953125
1994-03-22,3.953125
1994-03-23,4.015625
1994-03-24,3.9375
1994-03-25,3.859375
1994-03-28,3.765625
1994-03-29,3.734375
1994-03-30,3.6875
1994-03-31,3.625
1994-04-04,3.484375
1994-04-05,3.65625
1994-04-06,3.640625
1994-04-07,3.75
1994-04-08,3.625
1994-04-11,3.609375
1994-04-12,3.453125
1994-04-13,3.375
1994-04-14,3.390625
1994-04-15,3.265625
1994-04-18,3.21875
1994-04-19,3.1875
1994-04-20,3.1875
1994-04-21,3.21875
1994-04-22,3.296875
1994-04-25,3.328125
1994-04-26,3.3125
1994-04-28,3.34375
1994-04-29,3.375
1994-05-02,3.40625
1994-05-03,3.3125
1994-05-04,3.203125
1994-05-05,3.171875
1994-05-06,3.078125
1994-05-09,2.84375
1994-05-10,2.875
1994-05-11,2.875
1994-05-12,2.96875
1994-05-13,2.953125
1994-05-16,2.890625
1994-05-17,2.953125
1994-05-18,3.0
1994-05-19,2.96875
1994-05-20,2.9375
1994-05-23,2.921875
1994-05-24,2.890625
1994-05-25,2.9375
1994-05-26,2.921875
1994-05-27,2.90625
1994-05-31,2.953125
1994-06-01,2.9375
1994-06-02,2.921875
1994-06-03,2.984375
1994-06-06,3.046875
1994-06-07,3.09375
1994-06-08,3.078125
1994-06-09,3.125
1994-06-10,3.09375
1994-06-13,3.0625
1994-06-14,3.046875
1994-06-15,3.03125
1994-06-16,2.953125
1994-06-17,2.875
1994-06-20,2.828125
1994-06-21,2.734375
1994-06-22,2.8125
1994-06-23,2.75
1994-06-24,2.734375
1994-06-27,2.796875
1994-06-28,2.859375
1994-06-29,2.828125
1994-06-30,2.875
1994-07-01,2.953125
1994-07-05,2.921875
1994-07-06,2.96875
1994-07-07,2.953125
1994-07-08,2.984375
1994-07-11,2.96875
1994-07-12,2.984375
1994-07-13,2.921875
1994-07-14,2.96875
1994-07-15,2.953125
1994-07-18,2.921875
1994-07-19,2.890625
1994-07-20,2.8125
1994-07-21,2.75
1994-07-22,2.765625
1994-07-25,2.78125
1994-07-26,2.796875
1994-07-27,2.796875
1994-07-28,2.796875
1994-07-29,2.84375
1994-08-01,2.890625
1994-08-02,2.84375
1994-08-03,2.8125
1994-08-04,2.8125
1994-08-05,2.828125
1994-08-08,2.859375
1994-08-09,2.890625
1994-08-10,2.890625
1994-08-11,2.890625
1994-08-12,2.890625
1994-08-15,2.875
1994-08-16,2.890625
1994-08-17,2.875
1994-08-18,2.84375
1994-08-19,2.859375
1994-08-22,2.875
1994-08-23,2.90625
1994-08-24,2.921875
1994-08-25,2.890625
1994-08-26,2.9375
1994-08-29,2.9375
1994-08-30,2.984375
1994-08-31,3.09375
1994-09-01,3.15625
1994-09-02,3.109375
1994-09-06,3.171875
