Date,MYL
1990-08-16,2.518518
1990-08-17,2.4629630000000002
1990-08-20,2.5
1990-08-21,2.37037
1990-08-22,2.277778
1990-08-23,2.166667
1990-08-24,2.425926
1990-08-27,2.518518
1990-08-28,2.518518
1990-08-29,2.5
1990-08-30,2.481482
1990-08-31,2.5370369999999998
1990-09-04,2.5
1990-09-05,2.722222
1990-09-06,2.833333
1990-09-07,2.851852
1990-09-10,2.87037
1990-09-11,2.851852
1990-09-12,2.759259
1990-09-13,2.777778
1990-09-14,2.8148150000000003
1990-09-17,2.777778
1990-09-18,2.8148150000000003
1990-09-19,2.796296
1990-09-20,2.740741
1990-09-21,2.777778
1990-09-24,2.6851849999999997
1990-09-25,2.740741
1990-09-26,2.666667
1990-09-27,2.5
1990-09-28,2.574074
1990-10-01,2.648148
1990-10-02,2.833333
1990-10-03,2.777778
1990-10-04,2.759259
1990-10-05,2.722222
1990-10-08,2.722222
1990-10-09,2.703704
1990-10-10,2.648148
1990-10-11,2.574074
1990-10-12,2.611111
1990-10-15,2.6851849999999997
1990-10-16,2.62963
1990-10-17,2.592592
1990-10-18,2.722222
1990-10-19,2.759259
1990-10-22,2.759259
1990-10-23,2.796296
1990-10-24,2.6851849999999997
1990-10-25,2.648148
1990-10-26,2.4629630000000002
1990-10-29,2.444444
1990-10-30,2.425926
1990-10-31,2.425926
1990-11-01,2.444444
1990-11-02,2.444444
1990-11-05,2.518518
1990-11-06,2.481482
1990-11-07,2.3148150000000003
1990-11-08,2.407408
1990-11-09,2.333333
1990-11-12,2.592592
1990-11-13,2.62963
1990-11-14,2.62963
1990-11-15,2.592592
1990-11-16,2.62963
1990-11-19,2.6851849999999997
1990-11-20,2.666667
1990-11-21,2.703704
1990-11-23,2.740741
1990-11-26,2.740741
1990-11-27,2.9629630000000002
1990-11-28,2.944444
1990-11-29,2.888889
1990-11-30,2.907408
1990-12-03,2.9629630000000002
1990-12-04,2.925926
1990-12-05,3.055556
1990-12-06,3.0370369999999998
1990-12-07,3.055556
1990-12-10,3.12963
1990-12-11,3.111111
1990-12-12,3.0370369999999998
1990-12-13,3.055556
1990-12-14,2.925926
1990-12-17,2.888889
1990-12-18,2.925926
1990-12-19,2.888889
1990-12-20,2.907408
1990-12-21,2.944444
1990-12-24,2.925926
1990-12-26,2.9629630000000002
1990-12-27,3.018518
1990-12-28,2.981482
1990-12-31,3.055556
1991-01-02,2.944444
1991-01-03,2.796296
1991-01-04,2.648148
1991-01-07,2.611111
1991-01-08,2.592592
1991-01-09,2.5370369999999998
1991-01-10,2.648148
1991-01-11,2.62963
1991-01-14,2.574074
1991-01-15,2.592592
1991-01-16,2.722222
1991-01-17,2.8148150000000003
1991-01-18,2.925926
1991-01-21,2.888889
1991-01-22,2.777778
1991-01-23,2.796296
1991-01-24,2.777778
1991-01-25,2.796296
1991-01-28,2.740741
1991-01-29,2.6851849999999997
1991-01-30,2.740741
1991-01-31,2.9629630000000002
1991-02-01,2.907408
1991-02-04,3.074074
1991-02-05,3.148148
1991-02-06,3.259259
1991-02-07,3.148148
1991-02-08,3.222222
1991-02-11,3.388889
1991-02-12,3.333333
1991-02-13,3.388889
1991-02-14,3.277778
1991-02-15,3.3148150000000003
1991-02-19,3.296296
1991-02-20,3.12963
1991-02-21,3.222222
1991-02-22,3.203704
1991-02-25,3.222222
1991-02-26,3.333333
1991-02-27,3.407408
1991-02-28,3.333333
1991-03-01,3.3518519999999996
1991-03-04,3.3518519999999996
1991-03-05,3.537037
1991-03-06,3.4444440000000003
1991-03-07,3.5
1991-03-08,3.5555559999999997
1991-03-11,3.6481480000000004
1991-03-12,3.518518
1991-03-13,3.537037
1991-03-14,3.518518
1991-03-15,3.574074
1991-03-18,3.5555559999999997
1991-03-19,3.537037
1991-03-20,3.592592
1991-03-21,3.6851849999999997
1991-03-22,3.962963
1991-03-25,3.907408
1991-03-26,3.833333
1991-03-27,3.907408
1991-03-28,3.981482
1991-04-01,3.962963
1991-04-02,4.0740739999999995
1991-04-03,4.111111
1991-04-04,3.925926
1991-04-05,3.777778
1991-04-08,4.0
1991-04-09,3.9444440000000003
1991-04-10,3.703704
1991-04-11,3.87037
1991-04-12,3.907408
1991-04-15,3.962963
1991-04-16,3.962963
1991-04-17,3.962963
1991-04-18,3.777778
1991-04-19,3.6851849999999997
1991-04-22,3.62963
1991-04-23,3.8518519999999996
1991-04-24,3.8518519999999996
1991-04-25,3.6851849999999997
1991-04-26,3.62963
1991-04-29,3.6481480000000004
1991-04-30,3.537037
1991-05-01,3.462963
1991-05-02,3.5555559999999997
1991-05-03,3.518518
1991-05-06,3.462963
1991-05-07,3.574074
1991-05-08,3.592592
1991-05-09,3.592592
1991-05-10,3.5
1991-05-13,3.62963
1991-05-14,3.592592
1991-05-15,3.481482
1991-05-16,3.462963
1991-05-17,3.425926
1991-05-20,3.3518519999999996
1991-05-21,3.37037
1991-05-22,3.462963
1991-05-23,3.574074
1991-05-24,3.537037
1991-05-28,3.518518
1991-05-29,3.5555559999999997
1991-05-30,3.5555559999999997
1991-05-31,3.5555559999999997
1991-06-03,3.592592
1991-06-04,3.6851849999999997
1991-06-05,3.888889
1991-06-06,3.8148150000000003
1991-06-07,3.7407410000000003
1991-06-10,3.7592589999999997
1991-06-11,3.796296
1991-06-12,3.796296
1991-06-13,3.796296
1991-06-14,3.8148150000000003
1991-06-17,3.777778
1991-06-18,3.7407410000000003
1991-06-19,3.796296
1991-06-20,3.87037
1991-06-21,3.888889
1991-06-24,3.7407410000000003
1991-06-25,3.7592589999999997
1991-06-26,3.666667
1991-06-27,3.722222
1991-06-28,3.592592
1991-07-01,3.5555559999999997
1991-07-02,3.481482
1991-07-03,3.462963
1991-07-05,3.481482
1991-07-08,3.462963
1991-07-09,3.592592
1991-07-10,3.574074
1991-07-11,3.592592
1991-07-12,3.666667
1991-07-15,3.666667
1991-07-16,3.62963
1991-07-17,3.6851849999999997
1991-07-18,3.722222
1991-07-19,3.666667
1991-07-22,3.62963
1991-07-23,3.6481480000000004
1991-07-24,3.6851849999999997
1991-07-25,3.666667
1991-07-26,3.611111
1991-07-29,3.666667
1991-07-30,3.6851849999999997
1991-07-31,3.6851849999999997
1991-08-01,3.703704
1991-08-02,3.833333
1991-08-05,3.8148150000000003
1991-08-06,3.8148150000000003
1991-08-07,3.8148150000000003
1991-08-08,3.7407410000000003
1991-08-09,3.8518519999999996
1991-08-12,3.833333
1991-08-13,3.833333
1991-08-14,3.833333
1991-08-15,3.925926
1991-08-16,3.907408
1991-08-19,3.8148150000000003
1991-08-20,3.8518519999999996
1991-08-21,3.9444440000000003
1991-08-22,3.962963
1991-08-23,4.018518
1991-08-26,3.962963
1991-08-27,3.962963
1991-08-28,3.981482
1991-08-29,4.1666669999999995
1991-08-30,4.1666669999999995
1991-09-03,4.148148
1991-09-04,4.0740739999999995
1991-09-05,4.222222
1991-09-06,4.259258999999999
1991-09-09,4.296296
1991-09-10,4.277778
1991-09-11,4.222222
1991-09-12,4.685185
1991-09-13,4.537037000000001
1991-09-16,4.444445
1991-09-17,4.388889
1991-09-18,4.462962999999999
1991-09-19,4.592593
1991-09-20,4.740741000000001
1991-09-23,4.740741000000001
1991-09-24,4.870369999999999
1991-09-25,4.814815
1991-09-26,4.981482
1991-09-27,5.185185
1991-09-30,5.0740739999999995
1991-10-01,4.888889
1991-10-02,4.9259260000000005
1991-10-03,4.962962999999999
1991-10-04,5.055555
1991-10-07,4.962962999999999
1991-10-08,5.018518
1991-10-09,5.055555
1991-10-10,4.981482
1991-10-11,5.037037000000001
1991-10-14,5.037037000000001
1991-10-15,5.203704
1991-10-16,5.185185
1991-10-17,5.388889
1991-10-18,5.351852
1991-10-21,5.5
1991-10-22,5.444445
1991-10-23,5.370369999999999
1991-10-24,5.1666669999999995
1991-10-25,5.3333330000000005
1991-10-28,5.259258999999999
1991-10-29,5.3333330000000005
1991-10-30,5.277778
1991-10-31,5.407407
1991-11-01,5.611111
1991-11-04,5.444445
1991-11-05,5.481482
1991-11-06,5.481482
1991-11-07,5.648148
1991-11-08,5.629630000000001
1991-11-11,5.648148
1991-11-12,5.648148
1991-11-13,5.796296
1991-11-14,5.740741000000001
1991-11-15,5.4259260000000005
1991-11-18,5.629630000000001
1991-11-19,5.462962999999999
1991-11-20,5.370369999999999
1991-11-21,5.518518
1991-11-22,5.462962999999999
1991-11-25,5.351852
1991-11-26,5.370369999999999
1991-11-27,5.370369999999999
1991-11-29,5.407407
1991-12-02,5.648148
1991-12-03,5.648148
1991-12-04,5.592593
1991-12-05,5.5740739999999995
1991-12-06,5.555555
1991-12-09,5.518518
1991-12-10,5.444445
1991-12-11,5.481482
1991-12-12,5.592593
1991-12-13,5.629630000000001
1991-12-16,5.518518
1991-12-17,5.444445
1991-12-18,5.462962999999999
1991-12-19,5.407407
1991-12-20,5.388889
1991-12-23,5.5
1991-12-24,5.648148
1991-12-26,5.740741000000001
1991-12-27,5.777778
1991-12-30,6.129630000000001
1991-12-31,6.1666669999999995
1992-01-02,6.148148
1992-01-03,6.0740739999999995
1992-01-06,6.055555
1992-01-07,6.129630000000001
1992-01-08,6.055555
1992-01-09,6.407407
1992-01-10,6.370369999999999
1992-01-13,6.3333330000000005
1992-01-14,6.222222
1992-01-15,5.907407
1992-01-16,5.796296
1992-01-17,5.8333330000000005
1992-01-20,5.611111
1992-01-21,5.296296
1992-01-22,5.129630000000001
1992-01-23,5.3333330000000005
1992-01-24,5.370369999999999
1992-01-27,5.592593
1992-01-28,5.259258999999999
1992-01-29,5.222222
1992-01-30,5.1666669999999995
1992-01-31,5.018518
1992-02-03,4.9259260000000005
1992-02-04,4.888889
1992-02-05,5.296296
1992-02-06,5.351852
1992-02-07,5.240741000000001
1992-02-10,5.296296
1992-02-11,5.3333330000000005
1992-02-12,5.277778
1992-02-13,5.018518
1992-02-14,5.037037000000001
1992-02-18,4.907407
1992-02-19,4.759258999999999
1992-02-20,4.814815
1992-02-21,4.796296
1992-02-24,4.740741000000001
1992-02-25,4.740741000000001
1992-02-26,4.9259260000000005
1992-02-27,4.981482
1992-02-28,5.018518
1992-03-02,5.037037000000001
1992-03-03,5.055555
1992-03-04,5.222222
1992-03-05,5.111111
1992-03-06,4.962962999999999
1992-03-09,4.907407
1992-03-10,5.055555
1992-03-11,5.0
1992-03-12,5.148148
1992-03-13,5.185185
1992-03-16,5.185185
1992-03-17,5.277778
1992-03-18,5.592593
1992-03-19,5.444445
1992-03-20,5.537037000000001
1992-03-23,5.611111
1992-03-24,5.537037000000001
1992-03-25,5.611111
1992-03-26,5.611111
1992-03-27,5.407407
1992-03-30,5.481482
1992-03-31,5.611111
1992-04-01,5.629630000000001
1992-04-02,5.537037000000001
1992-04-03,5.481482
1992-04-06,5.537037000000001
1992-04-07,5.388889
1992-04-08,5.222222
1992-04-09,5.462962999999999
1992-04-10,5.444445
1992-04-13,5.481482
1992-04-14,5.629630000000001
1992-04-15,5.518518
1992-04-16,5.3333330000000005
1992-04-20,5.092593
1992-04-21,4.981482
1992-04-22,5.1666669999999995
1992-04-23,5.111111
1992-04-24,5.018518
1992-04-27,5.037037000000001
1992-04-28,5.0
1992-04-29,5.0
1992-04-30,5.222222
1992-05-01,5.148148
1992-05-04,5.185185
1992-05-05,5.296296
1992-05-06,5.222222
1992-05-07,5.185185
1992-05-08,5.1666669999999995
1992-05-11,5.203704
1992-05-12,5.0740739999999995
1992-05-13,5.037037000000001
1992-05-14,5.037037000000001
1992-05-15,5.092593
1992-05-18,5.277778
1992-05-19,5.185185
1992-05-20,5.259258999999999
1992-05-21,5.240741000000001
1992-05-22,5.1666669999999995
1992-05-26,5.148148
1992-05-27,5.0740739999999995
1992-05-28,5.092593
1992-05-29,5.185185
1992-06-01,5.481482
1992-06-02,5.481482
1992-06-03,5.518518
1992-06-04,5.555555
1992-06-05,5.518518
1992-06-08,5.4259260000000005
1992-06-09,5.444445
1992-06-10,5.5740739999999995
1992-06-11,5.537037000000001
1992-06-12,5.555555
1992-06-15,5.5
1992-06-16,5.611111
1992-06-17,5.518518
1992-06-18,5.388889
1992-06-19,5.462962999999999
1992-06-22,5.3333330000000005
1992-06-23,5.537037000000001
1992-06-24,5.4259260000000005
1992-06-25,5.5740739999999995
1992-06-26,5.629630000000001
1992-06-29,5.648148
1992-06-30,5.851852
1992-07-01,5.888889
1992-07-02,5.888889
1992-07-06,6.055555
1992-07-07,5.888889
1992-07-08,5.814815
1992-07-09,5.814815
1992-07-10,6.055555
1992-07-13,6.148148
1992-07-14,6.185185
1992-07-15,6.185185
1992-07-16,6.185185
1992-07-17,6.0740739999999995
1992-07-20,6.0
1992-07-21,6.1666669999999995
1992-07-22,6.111111
1992-07-23,6.148148
1992-07-24,6.148148
1992-07-27,6.240741000000001
1992-07-28,6.240741000000001
1992-07-29,6.277778
1992-07-30,6.5
1992-07-31,6.444445
1992-08-03,7.037037
1992-08-04,7.185185000000001
1992-08-05,7.185185000000001
1992-08-06,7.296296000000001
1992-08-07,6.851852
1992-08-10,6.6666669999999995
1992-08-11,6.814814999999999
1992-08-12,6.962963
1992-08-13,6.888889
1992-08-14,6.962963
1992-08-17,7.148148
1992-08-18,7.222222
1992-08-19,7.259258999999999
1992-08-20,7.370369999999999
1992-08-21,7.370369999999999
1992-08-24,7.148148
1992-08-25,7.148148
1992-08-26,7.296296000000001
1992-08-27,7.185185000000001
1992-08-28,7.037037
1992-08-31,7.111111
1992-09-01,7.296296000000001
1992-09-02,7.407407000000001
1992-09-03,7.407407000000001
1992-09-04,7.148148
1992-09-08,7.3333330000000005
1992-09-09,7.629630000000001
1992-09-10,7.777778
1992-09-11,7.888889
1992-09-14,7.814814999999999
1992-09-15,7.962963
1992-09-16,8.0
1992-09-17,8.0
1992-09-18,8.037037
1992-09-21,8.0
1992-09-22,7.962963
1992-09-23,8.0
1992-09-24,8.037037
1992-09-25,7.6666669999999995
1992-09-28,7.444445
1992-09-29,7.814814999999999
1992-09-30,7.555555
1992-10-01,7.6666669999999995
1992-10-02,7.555555
1992-10-05,7.592592999999999
1992-10-06,7.592592999999999
1992-10-07,7.481482000000001
1992-10-08,7.555555
1992-10-09,7.407407000000001
1992-10-12,7.444445
1992-10-13,7.3333330000000005
1992-10-14,7.3333330000000005
1992-10-15,7.444445
1992-10-16,7.3333330000000005
1992-10-19,7.851852
1992-10-20,7.888889
1992-10-21,7.6666669999999995
1992-10-22,7.740741000000001
1992-10-23,8.0
1992-10-26,7.962963
1992-10-27,7.814814999999999
1992-10-28,7.703703999999999
1992-10-29,8.111111
1992-10-30,8.037037
1992-11-02,8.111111
1992-11-03,7.925926
1992-11-04,7.740741000000001
1992-11-05,7.703703999999999
1992-11-06,7.888889
1992-11-09,8.259259
1992-11-10,8.407408
1992-11-11,8.740741
1992-11-12,8.481482000000002
1992-11-13,8.444445
1992-11-16,8.703704
1992-11-17,8.851851
1992-11-18,9.0
1992-11-19,9.259259
1992-11-20,9.37037
1992-11-23,9.222222
1992-11-24,9.037037
1992-11-25,8.851851
1992-11-27,8.777778
1992-11-30,8.888889
1992-12-01,8.925925999999999
1992-12-02,8.888889
1992-12-03,8.814815
1992-12-04,8.814815
1992-12-07,8.592592
1992-12-08,8.703704
1992-12-09,8.62963
1992-12-10,8.444445
1992-12-11,8.481482000000002
1992-12-14,8.703704
1992-12-15,8.888889
1992-12-16,8.777778
1992-12-17,8.925925999999999
1992-12-18,9.037037
1992-12-21,9.0
1992-12-22,8.962963
1992-12-23,8.814815
1992-12-24,8.851851
1992-12-28,8.888889
1992-12-29,8.851851
1992-12-30,9.0
1992-12-31,9.333333
1993-01-04,9.074074000000001
1993-01-05,8.814815
1993-01-06,8.481482000000002
1993-01-07,8.518517999999998
1993-01-08,8.814815
1993-01-11,8.851851
1993-01-12,8.777778
1993-01-13,8.851851
1993-01-14,8.851851
1993-01-15,9.037037
1993-01-18,8.962963
1993-01-19,8.962963
1993-01-20,9.185185
1993-01-21,9.481482000000002
1993-01-22,9.814815
1993-01-25,10.37037
1993-01-26,10.592592
1993-01-27,10.407408
1993-01-28,10.518517999999998
1993-01-29,10.62963
1993-02-01,10.666667
1993-02-02,10.62963
1993-02-03,10.777778
1993-02-04,10.666667
1993-02-05,10.592592
1993-02-08,10.925925999999999
1993-02-09,10.777778
1993-02-10,10.888889
1993-02-11,10.814815
1993-02-12,10.740741
1993-02-16,10.037037
1993-02-17,9.333333
1993-02-18,9.518517999999998
1993-02-19,9.0
1993-02-22,7.629630000000001
1993-02-23,8.62963
1993-02-24,8.925925999999999
1993-02-25,8.814815
1993-02-26,9.037037
1993-03-01,8.888889
1993-03-02,8.888889
1993-03-03,8.962963
1993-03-04,9.0
1993-03-05,8.814815
1993-03-08,8.888889
1993-03-09,8.740741
1993-03-10,9.185185
1993-03-11,9.037037
1993-03-12,8.888889
1993-03-15,9.037037
1993-03-16,8.666667
1993-03-17,8.222222
1993-03-18,8.148149
1993-03-19,7.703703999999999
1993-03-22,8.0
1993-03-23,8.0
1993-03-24,8.0
1993-03-25,8.222222
1993-03-26,8.222222
1993-03-29,8.148149
1993-03-30,8.296296
1993-03-31,8.592592
1993-04-01,8.296296
1993-04-02,7.962963
1993-04-05,7.777778
1993-04-06,7.6666669999999995
1993-04-07,7.777778
1993-04-08,7.851852
1993-04-12,7.481482000000001
1993-04-13,7.185185000000001
1993-04-14,7.3333330000000005
1993-04-15,7.481482000000001
1993-04-16,7.370369999999999
1993-04-19,7.370369999999999
1993-04-20,7.629630000000001
1993-04-21,7.740741000000001
1993-04-22,7.555555
1993-04-23,7.259258999999999
1993-04-26,7.407407000000001
1993-04-27,7.777778
1993-04-28,8.0
1993-04-29,7.814814999999999
1993-04-30,8.037037
1993-05-03,8.185185
1993-05-04,8.37037
1993-05-05,8.407408
1993-05-06,8.333333
1993-05-07,8.444445
1993-05-10,8.518517999999998
1993-05-11,8.62963
1993-05-12,8.592592
1993-05-13,8.333333
1993-05-14,8.555555
1993-05-17,8.814815
1993-05-18,8.888889
1993-05-19,8.962963
1993-05-20,8.925925999999999
1993-05-21,8.925925999999999
1993-05-24,9.111111
1993-05-25,8.814815
1993-05-26,8.962963
1993-05-27,8.666667
1993-05-28,8.592592
1993-06-01,8.518517999999998
1993-06-02,8.444445
1993-06-03,8.296296
1993-06-04,8.259259
1993-06-07,8.074074000000001
1993-06-08,7.962963
1993-06-09,8.074074000000001
1993-06-10,8.111111
1993-06-11,8.111111
1993-06-14,8.481482000000002
1993-06-15,8.740741
1993-06-16,8.481482000000002
1993-06-17,8.37037
1993-06-18,8.333333
1993-06-21,8.407408
1993-06-22,8.407408
1993-06-23,8.333333
1993-06-24,8.407408
1993-06-25,8.62963
1993-06-28,8.666667
1993-06-29,8.592592
1993-06-30,8.074074000000001
1993-07-01,7.962963
1993-07-02,7.962963
1993-07-06,7.6666669999999995
1993-07-07,7.555555
1993-07-08,7.6666669999999995
1993-07-09,7.6666669999999995
1993-07-12,7.703703999999999
1993-07-13,8.0
1993-07-14,8.0
1993-07-15,7.851852
1993-07-16,7.592592999999999
1993-07-19,7.888889
1993-07-20,8.0
1993-07-21,8.0
1993-07-22,7.740741000000001
1993-07-23,7.740741000000001
1993-07-26,7.777778
1993-07-27,7.444445
1993-07-28,6.925926
1993-07-29,6.962963
1993-07-30,6.925926
1993-08-02,6.740741000000001
1993-08-03,6.3333330000000005
1993-08-04,6.518518
1993-08-05,6.111111
1993-08-06,6.851852
1993-08-09,6.6666669999999995
1993-08-10,6.703703999999999
1993-08-11,6.777778
1993-08-12,6.851852
1993-08-13,6.814814999999999
1993-08-16,6.777778
1993-08-17,7.074074
1993-08-18,7.444445
1993-08-19,7.074074
1993-08-20,7.074074
1993-08-23,7.0
1993-08-24,6.814814999999999
1993-08-25,6.555555
1993-08-26,6.703703999999999
1993-08-27,6.740741000000001
1993-08-30,6.962963
1993-08-31,6.703703999999999
1993-09-01,6.555555
1993-09-02,7.111111
1993-09-03,7.444445
1993-09-07,7.296296000000001
1993-09-08,7.185185000000001
1993-09-09,7.629630000000001
1993-09-10,8.0
1993-09-13,8.222222
1993-09-14,8.407408
1993-09-15,8.555555
1993-09-16,8.444445
1993-09-17,8.518517999999998
1993-09-20,8.481482000000002
1993-09-21,8.592592
1993-09-22,8.111111
1993-09-23,8.37037
1993-09-24,8.074074000000001
1993-09-27,8.074074000000001
1993-09-28,8.37037
1993-09-29,8.333333
1993-09-30,8.703704
1993-10-01,8.777778
1993-10-04,8.851851
1993-10-05,9.222222
1993-10-06,9.0
1993-10-07,8.666667
1993-10-08,8.555555
1993-10-11,9.037037
1993-10-12,9.555555
1993-10-13,9.444445
1993-10-14,9.407408
1993-10-15,9.333333
1993-10-18,9.0
1993-10-19,8.740741
1993-10-20,9.222222
1993-10-21,9.259259
1993-10-22,9.185185
1993-10-25,9.037037
1993-10-26,8.814815
1993-10-27,8.888889
1993-10-28,8.851851
1993-10-29,8.740741
1993-11-01,9.407408
1993-11-02,9.37037
1993-11-03,9.333333
1993-11-04,9.185185
1993-11-05,8.925925999999999
1993-11-08,9.666667
1993-11-09,9.407408
1993-11-10,9.444445
1993-11-11,9.37037
1993-11-12,9.444445
1993-11-15,9.296296
1993-11-16,9.444445
1993-11-17,9.185185
1993-11-18,8.777778
1993-11-19,8.740741
1993-11-22,8.296296
1993-11-23,8.296296
1993-11-24,8.444445
1993-11-26,8.555555
1993-11-29,8.518517999999998
1993-11-30,7.962963
1993-12-01,7.925926
1993-12-02,7.6666669999999995
1993-12-03,7.925926
1993-12-06,7.814814999999999
1993-12-07,7.518517999999999
1993-12-08,7.370369999999999
1993-12-09,7.370369999999999
1993-12-10,7.481482000000001
1993-12-13,7.518517999999999
1993-12-14,7.370369999999999
1993-12-15,7.185185000000001
1993-12-16,7.074074
1993-12-17,7.037037
1993-12-20,7.0
1993-12-21,7.148148
1993-12-22,7.148148
1993-12-23,7.111111
1993-12-27,7.185185000000001
1993-12-28,7.555555
1993-12-29,7.518517999999999
1993-12-30,7.481482000000001
1993-12-31,7.518517999999999
1994-01-03,7.185185000000001
1994-01-04,6.962963
1994-01-05,7.296296000000001
1994-01-06,7.037037
1994-01-07,7.0
1994-01-10,7.074074
1994-01-11,6.925926
1994-01-12,7.074074
1994-01-13,7.148148
1994-01-14,7.185185000000001
1994-01-17,7.074074
1994-01-18,7.037037
1994-01-19,6.888889
1994-01-20,7.037037
1994-01-21,7.0
1994-01-24,6.888889
1994-01-25,7.222222
1994-01-26,7.185185000000001
1994-01-27,7.222222
1994-01-28,7.148148
1994-01-31,7.037037
1994-02-01,7.185185000000001
1994-02-02,7.222222
1994-02-03,7.259258999999999
1994-02-04,7.037037
1994-02-07,7.259258999999999
1994-02-08,7.148148
1994-02-09,7.111111
1994-02-10,7.074074
1994-02-11,7.111111
1994-02-14,7.111111
1994-02-15,7.074074
1994-02-16,7.0
1994-02-17,7.0
1994-02-18,6.962963
1994-02-22,6.925926
1994-02-23,7.0
1994-02-24,6.962963
1994-02-25,6.888889
1994-02-28,7.0
1994-03-01,6.962963
1994-03-02,6.888889
1994-03-03,6.814814999999999
1994-03-04,6.629630000000001
1994-03-07,6.629630000000001
1994-03-08,6.629630000000001
1994-03-09,6.925926
1994-03-10,6.925926
1994-03-11,6.777778
1994-03-14,6.814814999999999
1994-03-15,6.814814999999999
1994-03-16,6.740741000000001
1994-03-17,6.037037000000001
1994-03-18,5.777778
1994-03-21,5.962962999999999
1994-03-22,5.814815
1994-03-23,5.555555
1994-03-24,5.518518
1994-03-25,5.407407
1994-03-28,5.407407
1994-03-29,5.111111
1994-03-30,4.962962999999999
1994-03-31,5.185185
1994-04-04,5.0740739999999995
1994-04-05,5.037037000000001
1994-04-06,4.9259260000000005
1994-04-07,5.037037000000001
1994-04-08,4.9259260000000005
1994-04-11,4.9259260000000005
1994-04-12,4.814815
1994-04-13,4.703704
1994-04-14,5.0740739999999995
1994-04-15,4.9259260000000005
1994-04-18,5.111111
1994-04-19,5.037037000000001
1994-04-20,4.888889
1994-04-21,5.111111
1994-04-22,5.3333330000000005
1994-04-25,5.3333330000000005
1994-04-26,5.407407
1994-04-28,5.259258999999999
1994-04-29,5.592593
1994-05-02,5.629630000000001
1994-05-03,5.518518
1994-05-04,5.703704
1994-05-05,5.851852
1994-05-06,5.851852
1994-05-09,5.592593
1994-05-10,5.518518
1994-05-11,5.481482
1994-05-12,5.555555
1994-05-13,5.814815
1994-05-16,5.6666669999999995
1994-05-17,5.851852
1994-05-18,5.9259260000000005
1994-05-19,5.888889
1994-05-20,5.777778
1994-05-23,5.814815
1994-05-24,5.851852
1994-05-25,5.851852
1994-05-26,5.851852
1994-05-27,5.777778
1994-05-31,5.6666669999999995
1994-06-01,5.777778
1994-06-02,6.296296
1994-06-03,6.185185
1994-06-06,6.259258999999999
1994-06-07,6.444445
1994-06-08,6.222222
1994-06-09,6.3333330000000005
1994-06-10,6.296296
1994-06-13,6.296296
1994-06-14,6.296296
1994-06-15,6.185185
1994-06-16,6.222222
1994-06-17,6.0740739999999995
1994-06-20,5.962962999999999
1994-06-21,6.037037000000001
1994-06-22,6.259258999999999
1994-06-23,6.370369999999999
1994-06-24,6.296296
1994-06-27,6.481482
1994-06-28,6.777778
1994-06-29,6.518518
1994-06-30,6.296296
1994-07-01,6.407407
1994-07-05,6.407407
1994-07-06,6.3333330000000005
1994-07-07,6.3333330000000005
1994-07-08,6.259258999999999
1994-07-11,6.259258999999999
1994-07-12,6.444445
1994-07-13,6.407407
1994-07-14,6.407407
1994-07-15,6.407407
1994-07-18,6.370369999999999
1994-07-19,6.407407
1994-07-20,6.481482
1994-07-21,6.703703999999999
1994-07-22,6.629630000000001
1994-07-25,6.740741000000001
1994-07-26,6.629630000000001
1994-07-27,6.555555
1994-07-28,6.444445
1994-07-29,6.555555
1994-08-01,6.444445
1994-08-02,6.703703999999999
1994-08-03,6.777778
1994-08-04,6.888889
1994-08-05,7.074074
1994-08-08,6.925926
1994-08-09,6.962963
1994-08-10,7.185185000000001
1994-08-11,7.074074
1994-08-12,7.074074
1994-08-15,7.037037
1994-08-16,7.148148
1994-08-17,7.111111
1994-08-18,7.777778
1994-08-19,7.703703999999999
1994-08-22,7.925926
1994-08-23,7.777778
1994-08-24,7.407407000000001
1994-08-25,7.740741000000001
1994-08-26,7.555555
1994-08-29,7.740741000000001
1994-08-30,7.6666669999999995
1994-08-31,7.629630000000001
1994-09-01,7.740741000000001
1994-09-02,7.592592999999999
1994-09-06,7.6666669999999995
1994-09-07,7.592592999999999
1994-09-08,7.740741000000001
1994-09-09,7.6666669999999995
1994-09-12,7.703703999999999
1994-09-13,7.740741000000001
1994-09-14,7.703703999999999
1994-09-15,7.703703999999999
1994-09-16,7.6666669999999995
1994-09-19,7.703703999999999
1994-09-20,7.518517999999999
1994-09-21,7.185185000000001
1994-09-22,7.185185000000001
1994-09-23,7.185185000000001
1994-09-26,7.259258999999999
1994-09-27,7.481482000000001
1994-09-28,7.703703999999999
1994-09-29,7.555555
1994-09-30,7.555555
1994-10-03,7.6666669999999995
1994-10-04,7.703703999999999
1994-10-05,7.629630000000001
1994-10-06,7.555555
1994-10-07,7.740741000000001
1994-10-10,8.407408
1994-10-11,8.185185
1994-10-12,8.259259
1994-10-13,8.148149
1994-10-14,8.185185
1994-10-17,8.333333
1994-10-18,8.481482000000002
1994-10-19,8.555555
1994-10-20,8.444445
1994-10-21,8.62963
1994-10-24,8.703704
1994-10-25,8.777778
1994-10-26,8.518517999999998
1994-10-27,8.481482000000002
1994-10-28,8.407408
1994-10-31,8.296296
1994-11-01,8.296296
1994-11-02,8.148149
1994-11-03,8.222222
1994-11-04,8.222222
1994-11-07,8.259259
1994-11-08,8.37037
1994-11-09,8.481482000000002
1994-11-10,8.592592
1994-11-11,8.555555
1994-11-14,8.777778
