Date,ADTN
1999-06-16,16.9375
1999-06-17,16.75
1999-06-18,16.28125
1999-06-21,16.90625
1999-06-22,16.5
1999-06-23,16.53125
1999-06-24,16.3125
1999-06-25,16.9375
1999-06-28,17.1875
1999-06-29,17.625
1999-06-30,18.1875
1999-07-01,18.5
1999-07-02,19.0
1999-07-06,18.1875
1999-07-07,18.09375
1999-07-08,18.15625
1999-07-09,18.5625
1999-07-12,18.75
1999-07-13,17.53125
1999-07-14,18.21875
1999-07-15,18.03125
1999-07-16,18.28125
1999-07-19,18.40625
1999-07-20,17.6875
1999-07-21,17.125
1999-07-22,17.328125
1999-07-23,17.90625
1999-07-26,17.234375
1999-07-27,18.0
1999-07-28,18.0
1999-07-29,18.0
1999-07-30,18.90625
1999-08-02,19.40625
1999-08-03,19.78125
1999-08-04,19.75
1999-08-05,20.0
1999-08-06,19.90625
1999-08-09,20.125
1999-08-10,19.875
1999-08-11,20.28125
1999-08-12,20.0
1999-08-13,20.0
1999-08-16,20.15625
1999-08-17,19.75
1999-08-18,19.5625
1999-08-19,19.6875
1999-08-20,19.9375
1999-08-23,20.21875
1999-08-24,19.84375
1999-08-25,21.28125
1999-08-26,20.5625
1999-08-27,19.90625
1999-08-30,19.484375
1999-08-31,19.0625
1999-09-01,19.65625
1999-09-02,19.3125
1999-09-03,20.0
1999-09-07,19.34375
1999-09-08,19.25
1999-09-09,19.59375
1999-09-10,19.46875
1999-09-13,19.25
1999-09-14,19.625
1999-09-15,19.5
1999-09-16,18.953125
1999-09-17,20.03125
1999-09-20,19.84375
1999-09-21,19.0625
1999-09-22,19.0
1999-09-23,18.828125
1999-09-24,18.65625
1999-09-27,19.53125
1999-09-28,18.84375
1999-09-29,19.9375
1999-09-30,19.15625
1999-10-01,17.46875
1999-10-04,18.03125
1999-10-05,18.03125
1999-10-06,18.1875
1999-10-07,17.671875
1999-10-08,17.8125
1999-10-11,18.34375
1999-10-12,19.515625
1999-10-13,19.265625
1999-10-14,19.84375
1999-10-15,19.5
1999-10-18,19.09375
1999-10-19,19.75
1999-10-20,18.546875
1999-10-21,18.6875
1999-10-22,18.0625
1999-10-25,17.9375
1999-10-26,18.109375
1999-10-27,17.9375
1999-10-28,18.28125
1999-10-29,18.5625
1999-11-01,18.3125
1999-11-02,16.71875
1999-11-03,17.15625
1999-11-04,17.5
1999-11-05,18.03125
1999-11-08,18.71875
1999-11-09,18.1875
1999-11-10,18.90625
1999-11-11,19.0625
1999-11-12,19.625
1999-11-15,19.75
1999-11-16,20.5625
1999-11-17,20.4375
1999-11-18,20.484375
1999-11-19,21.09375
1999-11-22,20.6875
1999-11-23,20.421875
1999-11-24,20.375
1999-11-26,20.9375
1999-11-29,20.25
1999-11-30,19.5
1999-12-01,18.875
1999-12-02,19.0
1999-12-03,19.59375
1999-12-06,19.953125
1999-12-07,22.125
1999-12-08,24.28125
1999-12-09,25.75
1999-12-10,24.75
1999-12-13,24.3125
1999-12-14,23.6875
1999-12-15,24.5
1999-12-16,24.28125
1999-12-17,24.25
1999-12-20,24.0
1999-12-21,24.46875
1999-12-22,24.40625
1999-12-23,24.578125
1999-12-27,24.070313
1999-12-28,26.46875
1999-12-29,26.796875
1999-12-30,26.03125
1999-12-31,25.71875
2000-01-03,25.578125
2000-01-04,24.78125
2000-01-05,25.125
2000-01-06,25.546875
2000-01-07,27.84375
2000-01-10,29.875
2000-01-11,28.75
2000-01-12,28.375
2000-01-13,29.6875
2000-01-14,30.0
2000-01-18,31.296875
2000-01-19,32.8125
2000-01-20,34.03125
2000-01-21,34.4375
2000-01-24,34.21875
2000-01-25,34.9375
2000-01-26,34.5625
2000-01-27,33.21875
2000-01-28,32.875
2000-01-31,32.375
2000-02-01,33.15625
2000-02-02,34.1875
2000-02-03,34.625
2000-02-04,34.9375
2000-02-07,36.0
2000-02-08,36.03125
2000-02-09,35.296875
2000-02-10,34.25
2000-02-11,34.875
2000-02-14,33.5625
2000-02-15,34.625
2000-02-16,35.28125
2000-02-17,35.796875
2000-02-18,35.96875
2000-02-22,34.375
2000-02-23,33.75
2000-02-24,34.328125
2000-02-25,36.953125
2000-02-28,35.984375
2000-02-29,36.78125
2000-03-01,36.6875
2000-03-02,36.0625
2000-03-03,37.453125
2000-03-06,38.75
2000-03-07,38.25
2000-03-08,39.46875
2000-03-09,39.84375
2000-03-10,39.75
2000-03-13,38.96875
2000-03-14,37.53125
2000-03-15,37.0
2000-03-16,38.75
2000-03-17,36.9375
2000-03-20,36.8125
2000-03-21,37.5
2000-03-22,37.5625
2000-03-23,36.53125
2000-03-24,34.5
2000-03-27,33.0
2000-03-28,30.9375
2000-03-29,30.71875
2000-03-30,29.0625
2000-03-31,29.71875
2000-04-03,26.96875
2000-04-04,28.8125
2000-04-05,27.53125
2000-04-06,29.726563
2000-04-07,33.9375
2000-04-10,30.875
2000-04-11,32.5
2000-04-12,28.125
2000-04-13,28.3125
2000-04-14,24.6875
2000-04-17,30.125
2000-04-18,31.375
2000-04-19,32.25
2000-04-20,31.3125
2000-04-24,31.6875
2000-04-25,32.9375
2000-04-26,31.84375
2000-04-27,33.5
2000-04-28,33.78125
2000-05-01,36.375
2000-05-02,33.03125
2000-05-03,34.09375
2000-05-04,35.03125
2000-05-05,34.875
2000-05-08,33.0
2000-05-09,33.8125
2000-05-10,31.4375
2000-05-11,33.9375
2000-05-12,32.25
2000-05-15,34.03125
2000-05-16,33.96875
2000-05-17,34.0
2000-05-18,32.84375
2000-05-19,32.40625
2000-05-22,31.53125
2000-05-23,29.5
2000-05-24,31.5
2000-05-25,28.21875
2000-05-26,29.25
2000-05-30,33.1875
2000-05-31,30.8125
2000-06-01,31.9375
2000-06-02,33.46875
2000-06-05,34.5
2000-06-06,33.0
2000-06-07,33.5
2000-06-08,34.375
2000-06-09,32.8125
2000-06-12,31.625
2000-06-13,30.03125
2000-06-14,27.71875
2000-06-15,29.03125
2000-06-16,29.34375
2000-06-19,30.125
2000-06-20,28.75
2000-06-21,28.96875
2000-06-22,29.0625
2000-06-23,28.125
2000-06-26,29.46875
2000-06-27,27.8125
2000-06-28,29.5
2000-06-29,30.0
2000-06-30,29.9375
2000-07-03,31.6875
2000-07-05,29.90625
2000-07-06,28.96875
2000-07-07,30.0625
2000-07-10,32.125
2000-07-11,32.71875
2000-07-12,34.90625
2000-07-13,34.5
2000-07-14,35.59375
2000-07-17,33.75
2000-07-18,33.96875
2000-07-19,32.8125
2000-07-20,33.3125
2000-07-21,32.46875
2000-07-24,33.25
2000-07-25,33.03125
2000-07-26,32.5625
2000-07-27,31.5
2000-07-28,30.875
2000-07-31,30.09375
2000-08-01,29.4375
2000-08-02,31.78125
2000-08-03,32.1875
2000-08-04,31.0625
2000-08-07,31.1875
2000-08-08,30.625
2000-08-09,30.875
2000-08-10,30.875
2000-08-11,30.1875
2000-08-14,29.65625
2000-08-15,29.03125
2000-08-16,28.25
2000-08-17,28.6875
2000-08-18,29.1875
2000-08-21,27.9375
2000-08-22,27.5
2000-08-23,27.125
2000-08-24,27.5625
2000-08-25,27.53125
2000-08-28,27.15625
2000-08-29,25.9375
2000-08-30,25.1875
2000-08-31,26.78125
2000-09-01,27.84375
2000-09-05,26.75
2000-09-06,26.671875
2000-09-07,27.625
2000-09-08,27.1875
2000-09-11,25.65625
2000-09-12,24.625
2000-09-13,23.96875
2000-09-14,24.4375
2000-09-15,23.5625
2000-09-18,22.40625
2000-09-19,24.0
2000-09-20,23.09375
2000-09-21,22.84375
2000-09-22,22.09375
2000-09-25,21.59375
2000-09-26,21.375
2000-09-27,21.8125
2000-09-28,23.25
2000-09-29,21.273438
2000-10-02,21.625
2000-10-03,21.71875
2000-10-04,23.117188
2000-10-05,22.9375
2000-10-06,21.1875
2000-10-09,21.875
2000-10-10,21.5
2000-10-11,20.132813
2000-10-12,19.5
2000-10-13,21.0
2000-10-16,19.65625
2000-10-17,19.125
2000-10-18,17.53125
2000-10-19,18.679688
2000-10-20,21.09375
2000-10-23,20.03125
2000-10-24,20.0
2000-10-25,19.125
2000-10-26,20.75
2000-10-27,19.0625
2000-10-30,18.03125
2000-10-31,19.0
2000-11-01,20.03125
2000-11-02,20.625
2000-11-03,22.0
2000-11-06,20.125
2000-11-07,20.40625
2000-11-08,18.96875
2000-11-09,18.96875
2000-11-10,18.445313
2000-11-13,18.8125
2000-11-14,19.40625
2000-11-15,20.125
2000-11-16,19.40625
2000-11-17,19.59375
2000-11-20,19.25
2000-11-21,19.65625
2000-11-22,19.71875
2000-11-24,19.859375
2000-11-27,19.8125
2000-11-28,18.75
2000-11-29,18.21875
2000-11-30,17.46875
2000-12-01,16.78125
2000-12-04,13.40625
2000-12-05,13.46875
2000-12-06,13.46875
2000-12-07,13.65625
2000-12-08,14.039063
2000-12-11,11.9375
2000-12-12,10.53125
2000-12-13,10.4375
2000-12-14,10.09375
2000-12-15,10.03125
2000-12-18,9.09375
2000-12-19,9.1875
2000-12-20,8.75
2000-12-21,8.5
2000-12-22,9.46875
2000-12-26,10.0
2000-12-27,11.046875
2000-12-28,11.054688
2000-12-29,10.625
2001-01-02,10.0
2001-01-03,11.875
2001-01-04,11.75
2001-01-05,11.125
2001-01-08,11.3125
2001-01-09,11.625
2001-01-10,11.90625
2001-01-11,12.671875
2001-01-12,13.429688
2001-01-16,12.96875
2001-01-17,13.5
2001-01-18,14.4375
2001-01-19,14.21875
2001-01-22,13.8125
2001-01-23,13.625
2001-01-24,14.25
2001-01-25,13.46875
2001-01-26,13.5
2001-01-29,13.625
2001-01-30,13.375
2001-01-31,14.0625
2001-02-01,14.03125
2001-02-02,13.625
2001-02-05,13.09375
2001-02-06,13.28125
2001-02-07,12.5
2001-02-08,12.125
2001-02-09,12.59375
2001-02-12,12.53125
2001-02-13,12.25
2001-02-14,12.8125
2001-02-15,12.84375
2001-02-16,12.375
2001-02-20,11.8125
2001-02-21,11.71875
2001-02-22,12.40625
2001-02-23,11.96875
2001-02-26,12.4375
2001-02-27,11.84375
2001-02-28,11.90625
2001-03-01,12.3125
2001-03-02,12.5625
2001-03-05,13.46875
2001-03-06,13.53125
2001-03-07,13.3125
2001-03-08,13.15625
2001-03-09,12.96875
2001-03-12,12.6875
2001-03-13,12.5625
2001-03-14,12.40625
2001-03-15,12.75
2001-03-16,12.59375
2001-03-19,13.34375
2001-03-20,12.78125
2001-03-21,12.8125
2001-03-22,12.492188
2001-03-23,12.40625
2001-03-26,13.375
2001-03-27,13.46875
2001-03-28,12.75
2001-03-29,12.3125
2001-03-30,12.28125
2001-04-02,12.25
2001-04-03,10.71875
2001-04-04,10.65625
2001-04-05,12.875
2001-04-06,11.914063
2001-04-09,11.745
2001-04-10,12.56
2001-04-11,12.65
2001-04-12,12.93
2001-04-16,12.815
2001-04-17,13.07
2001-04-18,13.9
2001-04-19,13.9
2001-04-20,14.04
2001-04-23,13.055
2001-04-24,12.755
2001-04-25,13.24
2001-04-26,13.495
2001-04-27,13.535
2001-04-30,13.675
2001-05-01,13.42
2001-05-02,13.745
2001-05-03,13.165
2001-05-04,13.68
2001-05-07,13.37
2001-05-08,13.235
2001-05-09,13.295
2001-05-10,12.945
2001-05-11,12.685
2001-05-14,12.65
2001-05-15,13.075
2001-05-16,13.755
2001-05-17,13.83
2001-05-18,13.63
2001-05-21,14.265
2001-05-22,15.0
2001-05-23,14.6
2001-05-24,14.58
2001-05-25,13.345
2001-05-29,13.145
2001-05-30,12.4
2001-05-31,12.725
2001-06-01,13.275
2001-06-04,13.075
2001-06-05,13.52
2001-06-06,13.0
2001-06-07,13.515
2001-06-08,12.975
2001-06-11,12.725
2001-06-12,12.65
2001-06-13,12.81
2001-06-14,12.72
2001-06-15,11.9
2001-06-18,11.775
2001-06-19,11.63
2001-06-20,10.475
2001-06-21,9.82
2001-06-22,10.035
2001-06-25,9.575
2001-06-26,9.305
2001-06-27,9.0
2001-06-28,9.415
2001-06-29,10.25
2001-07-02,10.575
2001-07-03,10.655
2001-07-05,10.025
2001-07-06,9.5
2001-07-09,9.5
2001-07-10,9.305
2001-07-11,9.4
2001-07-12,9.615
2001-07-13,10.16
2001-07-16,10.395
2001-07-17,10.94
2001-07-18,10.75
2001-07-19,11.27
2001-07-20,11.975
2001-07-23,12.75
2001-07-24,11.95
2001-07-25,11.925
2001-07-26,12.4
2001-07-27,12.395
2001-07-30,12.19
2001-07-31,11.625
2001-08-01,12.3
2001-08-02,12.025
2001-08-03,12.05
2001-08-06,11.655
2001-08-07,11.705
2001-08-08,11.42
2001-08-09,11.43
2001-08-10,11.6
2001-08-13,12.21
2001-08-14,12.195
2001-08-15,11.895
2001-08-16,11.975
2001-08-17,11.51
2001-08-20,11.5
2001-08-21,11.19
2001-08-22,11.635
2001-08-23,11.605
2001-08-24,11.715
2001-08-27,12.005
2001-08-28,11.975
2001-08-29,11.925
2001-08-30,11.505
2001-08-31,11.575
2001-09-04,11.345
2001-09-05,10.525
2001-09-06,10.37
2001-09-07,10.365
2001-09-10,10.125
2001-09-17,9.725
2001-09-18,9.525
2001-09-19,9.535
2001-09-20,9.525
2001-09-21,9.355
2001-09-24,10.43
2001-09-25,10.135
2001-09-26,9.535
2001-09-27,9.185
2001-09-28,9.55
2001-10-01,9.215
2001-10-02,9.615
2001-10-03,9.98
2001-10-04,10.04
2001-10-05,10.525
2001-10-08,10.73
2001-10-09,10.34
2001-10-10,11.215
2001-10-11,11.515
2001-10-12,11.755
2001-10-15,11.85
2001-10-16,11.59
2001-10-17,11.335
2001-10-18,11.505
2001-10-19,12.09
2001-10-22,11.55
2001-10-23,11.5
2001-10-24,11.985
2001-10-25,12.45
2001-10-26,12.27
2001-10-29,11.55
2001-10-30,11.15
2001-10-31,11.6
2001-11-01,11.55
2001-11-02,11.84
2001-11-05,11.905
2001-11-06,12.15
2001-11-07,12.3
2001-11-08,12.48
2001-11-09,12.48
2001-11-12,12.155
2001-11-13,12.71
2001-11-14,13.03
2001-11-15,13.05
2001-11-16,13.425
2001-11-19,13.625
2001-11-20,13.075
2001-11-21,13.075
2001-11-23,13.415
2001-11-26,13.91
2001-11-27,13.76
2001-11-28,13.305
2001-11-29,14.125
2001-11-30,13.055
2001-12-03,12.765
2001-12-04,13.09
2001-12-05,14.4
2001-12-06,14.1
2001-12-07,14.05
2001-12-10,13.885
2001-12-11,13.835
2001-12-12,14.05
2001-12-13,13.29
2001-12-14,13.1
2001-12-17,13.53
2001-12-18,13.76
2001-12-19,13.395
2001-12-20,12.88
2001-12-21,12.85
2001-12-24,12.995
2001-12-26,13.015
2001-12-27,13.15
2001-12-28,13.205
2001-12-31,12.76
2002-01-02,13.645
2002-01-03,13.775
2002-01-04,14.01
2002-01-07,14.35
2002-01-08,14.44
2002-01-09,14.405
2002-01-10,14.355
2002-01-11,14.4
2002-01-14,13.91
2002-01-15,14.25
2002-01-16,13.835
2002-01-17,13.985
2002-01-18,13.895
2002-01-22,13.465
2002-01-23,13.665
2002-01-24,13.5
2002-01-25,13.69
2002-01-28,13.7
2002-01-29,13.435
2002-01-30,13.54
2002-01-31,13.44
2002-02-01,13.39
2002-02-04,12.875
2002-02-05,13.0
2002-02-06,12.705
2002-02-07,12.39
2002-02-08,12.885
2002-02-11,12.945
2002-02-12,12.82
2002-02-13,12.955
2002-02-14,12.985
2002-02-15,12.53
2002-02-19,12.225
2002-02-20,12.38
2002-02-21,12.205
2002-02-22,12.35
2002-02-25,12.39
2002-02-26,12.565
2002-02-27,12.11
2002-02-28,12.05
2002-03-01,12.7
2002-03-04,13.055
2002-03-05,13.53
2002-03-06,14.085
2002-03-07,13.61
2002-03-08,14.145
2002-03-11,14.06
2002-03-12,13.52
2002-03-13,13.5
2002-03-14,13.66
2002-03-15,13.7
2002-03-18,13.9
2002-03-19,13.125
2002-03-20,12.465
2002-03-21,12.55
2002-03-22,12.43
2002-03-25,12.21
2002-03-26,11.81
2002-03-27,12.02
2002-03-28,12.07
2002-04-01,12.09
2002-04-02,11.915
2002-04-03,11.89
2002-04-04,11.8
2002-04-05,11.5
2002-04-08,11.675
2002-04-09,11.425
2002-04-10,11.53
2002-04-11,11.725
2002-04-12,11.9
2002-04-15,12.995
2002-04-16,13.22
2002-04-17,13.065
2002-04-18,12.85
2002-04-19,12.895
2002-04-22,12.46
2002-04-23,12.36
2002-04-24,12.255
2002-04-25,12.42
2002-04-26,12.07
2002-04-29,12.0
2002-04-30,12.43
2002-05-01,12.165
2002-05-02,11.86
2002-05-03,11.6
2002-05-06,11.305
2002-05-07,11.1
2002-05-08,11.7
2002-05-09,11.235
2002-05-10,11.125
2002-05-13,11.635
2002-05-14,12.235
2002-05-15,12.65
2002-05-16,12.495
2002-05-17,12.66
2002-05-20,12.43
2002-05-21,12.325
2002-05-22,12.065
2002-05-23,11.825
2002-05-24,11.635
2002-05-28,11.67
2002-05-29,11.605
2002-05-30,11.535
2002-05-31,11.845
2002-06-03,11.095
2002-06-04,11.245
2002-06-05,11.045
2002-06-06,10.06
2002-06-07,9.82
2002-06-10,10.07
2002-06-11,9.975
2002-06-12,9.945
2002-06-13,9.795
2002-06-14,10.095
2002-06-17,10.395
2002-06-18,10.09
2002-06-19,9.585
2002-06-20,9.415
2002-06-21,10.01
2002-06-24,9.72
2002-06-25,9.515
2002-06-26,9.59
2002-06-27,9.7
2002-06-28,9.495
2002-07-01,9.595
2002-07-02,8.93
2002-07-03,9.03
2002-07-05,9.605
2002-07-08,8.915
2002-07-09,9.145
2002-07-10,8.69
2002-07-11,8.685
2002-07-12,8.905
2002-07-15,9.115
2002-07-16,9.595
2002-07-17,9.525
2002-07-18,9.27
2002-07-19,9.4
2002-07-22,9.535
2002-07-23,9.23
2002-07-24,9.365
2002-07-25,9.175
2002-07-26,9.025
2002-07-29,9.685
2002-07-30,9.625
2002-07-31,9.375
2002-08-01,9.375
2002-08-02,9.1
2002-08-05,8.77
2002-08-06,9.27
2002-08-07,9.4
2002-08-08,9.69
2002-08-09,9.725
2002-08-12,9.68
2002-08-13,9.045
2002-08-14,9.8
2002-08-15,9.73
2002-08-16,9.865
2002-08-19,9.925
2002-08-20,9.915
2002-08-21,10.29
2002-08-22,10.21
2002-08-23,9.905
2002-08-26,10.18
2002-08-27,9.875
2002-08-28,9.705
2002-08-29,9.4
2002-08-30,8.695
2002-09-03,8.5
2002-09-04,9.16
2002-09-05,9.155
2002-09-06,9.38
2002-09-09,9.37
2002-09-10,9.405
2002-09-11,9.505
2002-09-12,9.305
2002-09-13,9.41
2002-09-16,9.325
2002-09-17,8.97
2002-09-18,8.81
2002-09-19,8.505
2002-09-20,8.485
2002-09-23,8.35
2002-09-24,8.175
2002-09-25,8.425
2002-09-26,8.445
2002-09-27,7.74
2002-09-30,7.8
2002-10-01,7.615
2002-10-02,7.505
2002-10-03,9.005
2002-10-04,9.815
2002-10-07,9.7
2002-10-08,9.96
2002-10-09,9.9
2002-10-10,10.29
2002-10-11,10.505
2002-10-14,9.9
2002-10-15,10.865
2002-10-16,10.5
2002-10-17,10.625
2002-10-18,10.42
2002-10-21,11.05
2002-10-22,11.08
2002-10-23,11.32
2002-10-24,11.3
2002-10-25,11.625
2002-10-28,11.7
2002-10-29,11.71
2002-10-30,12.705
2002-10-31,12.695
2002-11-01,13.5
2002-11-04,14.2
2002-11-05,13.5
2002-11-06,13.655
2002-11-07,13.275
2002-11-08,13.155
2002-11-11,12.75
2002-11-12,13.155
2002-11-13,13.25
2002-11-14,13.67
2002-11-15,13.97
2002-11-18,13.885
2002-11-19,13.635
2002-11-20,14.31
2002-11-21,15.575
2002-11-22,15.75
2002-11-25,15.67
2002-11-26,15.93
2002-11-27,16.799999
2002-11-29,16.6
2002-12-02,17.129998999999998
2002-12-03,16.465
2002-12-04,16.094998999999998
2002-12-05,15.855
2002-12-06,16.174999
2002-12-09,15.4
2002-12-10,15.725
2002-12-11,16.33
2002-12-12,16.195
2002-12-13,15.78
2002-12-16,16.08
2002-12-17,16.225
2002-12-18,15.585
2002-12-19,15.54
2002-12-20,15.305
2002-12-23,15.735
2002-12-24,15.87
2002-12-26,15.95
2002-12-27,16.115
2002-12-30,16.530001000000002
2002-12-31,16.450001
2003-01-02,16.764999
2003-01-03,18.139999
2003-01-06,18.129998999999998
2003-01-07,17.975
2003-01-08,17.735001
2003-01-09,18.924999
2003-01-10,19.559998999999998
2003-01-13,19.57
2003-01-14,20.120001000000002
2003-01-15,20.18
2003-01-16,20.049999
2003-01-17,18.120001000000002
2003-01-21,17.875
2003-01-22,18.254998999999998
2003-01-23,17.924999
2003-01-24,17.375
2003-01-27,16.405001000000002
2003-01-28,16.84
2003-01-29,16.865
2003-01-30,16.549999
2003-01-31,16.809998999999998
2003-02-03,16.780001000000002
2003-02-04,16.795
2003-02-05,17.110001
2003-02-06,17.025
2003-02-07,17.280001000000002
2003-02-10,18.165001
2003-02-11,17.68
2003-02-12,17.34
2003-02-13,17.0
2003-02-14,16.975
2003-02-18,17.385
2003-02-19,16.975
2003-02-20,15.905
2003-02-21,16.09
2003-02-24,16.405001000000002
2003-02-25,16.08
2003-02-26,16.129998999999998
2003-02-27,16.0
2003-02-28,16.094998999999998
2003-03-03,15.475
2003-03-04,15.625
2003-03-05,15.535
2003-03-06,15.44
2003-03-07,15.725
2003-03-10,15.565
2003-03-11,15.13
2003-03-12,14.78
2003-03-13,15.755
2003-03-14,15.72
2003-03-17,16.635
2003-03-18,17.049999
2003-03-19,17.02
2003-03-20,18.4
2003-03-21,19.07
2003-03-24,18.34
2003-03-25,18.5
2003-03-26,18.629998999999998
2003-03-27,18.535
2003-03-28,18.549999
2003-03-31,17.955
2003-04-01,18.475
2003-04-02,19.725
2003-04-03,19.225
2003-04-04,18.895
2003-04-07,19.025
2003-04-08,18.74
2003-04-09,18.09
2003-04-10,18.035
2003-04-11,18.09
2003-04-14,18.93
2003-04-15,19.209999
2003-04-16,19.75
2003-04-17,20.200001
2003-04-21,20.025
2003-04-22,20.35
2003-04-23,19.969998999999998
2003-04-24,19.99
2003-04-25,19.5
2003-04-28,19.785
2003-04-29,20.35
2003-04-30,20.24
2003-05-01,20.700001
2003-05-02,21.825001
2003-05-05,22.014999
2003-05-06,22.0
2003-05-07,21.684998999999998
2003-05-08,21.805
2003-05-09,22.525
2003-05-12,23.475
2003-05-13,22.934998999999998
2003-05-14,22.559998999999998
2003-05-15,21.715
2003-05-16,21.895
2003-05-19,21.035
2003-05-20,21.25
2003-05-21,21.700001
2003-05-22,22.110001
2003-05-23,22.700001
2003-05-27,24.334999
2003-05-28,24.129998999999998
2003-05-29,24.09
2003-05-30,24.15
2003-06-02,24.245001000000002
2003-06-03,24.98
2003-06-04,26.15
2003-06-05,26.93
2003-06-06,27.055
2003-06-09,26.555
2003-06-10,26.639999
2003-06-11,27.5
2003-06-12,27.625
2003-06-13,26.780001000000002
2003-06-16,26.745001000000002
2003-06-17,27.030001000000002
2003-06-18,27.52
2003-06-19,27.110001
2003-06-20,26.639999
2003-06-23,26.17
2003-06-24,25.85
2003-06-25,26.290001
2003-06-26,26.42
2003-06-27,26.235001
2003-06-30,25.809998999999998
2003-07-01,26.674999
2003-07-02,27.325001
2003-07-03,27.844998999999998
2003-07-07,29.110001
2003-07-08,29.125
2003-07-09,28.975
2003-07-10,28.18
2003-07-11,28.254998999999998
2003-07-14,29.26
2003-07-15,26.145
2003-07-16,25.865
2003-07-17,24.125
2003-07-18,24.75
2003-07-21,23.575001
2003-07-22,24.495001000000002
2003-07-23,24.07
2003-07-24,23.99
2003-07-25,24.440001000000002
2003-07-28,25.205
2003-07-29,24.360001
2003-07-30,24.09
2003-07-31,24.42
2003-08-01,23.674999
2003-08-04,23.915001
2003-08-05,23.355
2003-08-06,23.07
2003-08-07,22.674999
2003-08-08,22.65
2003-08-11,23.129998999999998
2003-08-12,23.379998999999998
2003-08-13,23.23
2003-08-14,24.094998999999998
2003-08-15,23.795
2003-08-18,25.49
2003-08-19,26.455
2003-08-20,26.145
2003-08-21,27.110001
2003-08-22,26.5
2003-08-25,26.219998999999998
2003-08-26,26.094998999999998
2003-08-27,26.129998999999998
2003-08-28,27.145
2003-08-29,27.42
2003-09-02,29.0
2003-09-03,33.035
2003-09-04,34.625
2003-09-05,33.924999
2003-09-08,34.59
2003-09-09,33.919998
2003-09-10,31.92
2003-09-11,32.41
2003-09-12,32.900002
2003-09-15,32.695
2003-09-16,33.68
2003-09-17,33.134997999999996
2003-09-18,33.595001
2003-09-19,33.994999
2003-09-22,33.375
2003-09-23,33.09
2003-09-24,31.465
2003-09-25,30.790001
2003-09-26,29.985001
2003-09-29,31.775
2003-09-30,30.655001000000002
2003-10-01,30.424999
2003-10-02,31.745001000000002
2003-10-03,36.32
2003-10-06,37.48
2003-10-07,36.674999
2003-10-08,36.255001
2003-10-09,36.639998999999996
2003-10-10,37.014998999999996
2003-10-13,36.75
2003-10-14,34.775002
2003-10-15,34.625
2003-10-16,35.0
2003-10-17,34.285
2003-10-20,34.400002
2003-10-21,34.150002
2003-10-22,33.130001
2003-10-23,33.080002
2003-10-24,33.27
2003-10-27,34.125
2003-10-28,35.049999
2003-10-29,34.305
2003-10-30,34.43
2003-10-31,34.02
2003-11-03,35.400002
2003-11-04,35.865002000000004
2003-11-05,32.525002
2003-11-06,32.285
2003-11-07,31.75
2003-11-10,31.809998999999998
2003-11-11,31.465
2003-11-12,32.799999
2003-11-13,32.555
2003-11-14,32.625
2003-11-17,32.189999
2003-11-18,31.450001
2003-11-19,32.25
2003-11-20,31.950001
2003-11-21,31.905001000000002
2003-11-24,32.400002
2003-11-25,32.264998999999996
2003-11-26,32.779999
2003-11-28,32.91
2003-12-01,34.099998
2003-12-02,34.924999
2003-12-03,34.075001
2003-12-04,33.799999
2003-12-05,33.514998999999996
2003-12-08,33.125
2003-12-09,32.209998999999996
2003-12-10,31.805
2003-12-11,32.099998
2003-12-12,32.040001000000004
2003-12-15,31.865
2003-12-16,31.469998999999998
2003-12-17,30.870001000000002
2003-12-18,32.450001
2003-12-19,32.0
2003-12-22,31.530001000000002
2003-12-23,31.25
2003-12-24,30.93
2003-12-26,30.75
2003-12-29,31.58
2003-12-30,31.67
2003-12-31,31.1
2004-01-02,31.33
2004-01-05,32.68
2004-01-06,34.5
2004-01-07,35.110001000000004
2004-01-08,35.450001
2004-01-09,34.869999
2004-01-12,35.330002
2004-01-13,34.580002
2004-01-14,34.720001
2004-01-15,34.84
2004-01-16,37.18
2004-01-20,36.900002
2004-01-21,35.369999
2004-01-22,34.779999
2004-01-23,34.950001
2004-01-26,36.630001
2004-01-27,36.16
2004-01-28,34.950001
2004-01-29,34.240002000000004
2004-01-30,34.419998
2004-02-02,35.57
2004-02-03,33.689999
2004-02-04,32.18
2004-02-05,32.639998999999996
2004-02-06,33.0
2004-02-09,32.669998
2004-02-10,31.700001
2004-02-11,32.099998
2004-02-12,31.25
2004-02-13,31.5
2004-02-17,32.68
2004-02-18,32.48
2004-02-19,31.41
2004-02-20,30.700001
2004-02-23,29.92
2004-02-24,30.059998999999998
2004-02-25,31.610001
2004-02-26,32.43
2004-02-27,32.59
2004-03-01,33.849998
2004-03-02,35.029999
2004-03-03,34.34
2004-03-04,34.689999
2004-03-05,34.23
2004-03-08,32.720001
2004-03-09,32.25
2004-03-10,31.16
2004-03-11,30.290001
2004-03-12,32.59
2004-03-15,31.42
2004-03-16,32.060001
2004-03-17,32.689999
2004-03-18,31.52
2004-03-19,31.43
2004-03-22,29.870001000000002
2004-03-23,29.24
2004-03-24,28.65
2004-03-25,30.02
2004-03-26,29.93
2004-03-29,30.17
2004-03-30,31.52
2004-03-31,30.030001000000002
2004-04-01,31.01
2004-04-02,31.360001
2004-04-05,31.1
2004-04-06,29.99
2004-04-07,30.0
2004-04-08,29.5
2004-04-12,28.940001000000002
2004-04-13,27.969998999999998
