Date,CIM
2017-09-27,18.959999
2017-09-28,18.870001000000002
2017-09-29,18.92
2017-10-02,19.0
2017-10-03,19.08
2017-10-04,19.09
2017-10-05,19.1
2017-10-06,18.9
2017-10-09,18.91
2017-10-10,18.959999
2017-10-11,18.98
2017-10-12,19.02
2017-10-13,19.110001
2017-10-16,19.18
2017-10-17,19.18
2017-10-18,19.190001000000002
2017-10-19,19.23
2017-10-20,19.139999
2017-10-23,18.98
2017-10-24,18.860001
2017-10-25,18.700001
2017-10-26,18.290001
2017-10-27,18.5
2017-10-30,18.33
2017-10-31,18.299999
2017-11-01,18.379998999999998
2017-11-02,18.360001
2017-11-03,18.120001000000002
2017-11-06,17.73
2017-11-07,17.790001
2017-11-08,17.93
2017-11-09,17.969998999999998
2017-11-10,17.870001000000002
2017-11-13,18.139999
2017-11-14,18.299999
2017-11-15,18.02
2017-11-16,18.17
2017-11-17,18.42
2017-11-20,18.52
2017-11-21,18.620001000000002
2017-11-22,18.75
2017-11-24,18.629998999999998
2017-11-27,18.48
2017-11-28,18.52
2017-11-29,18.6
2017-11-30,18.299999
2017-12-01,18.450001
2017-12-04,18.639999
2017-12-05,18.73
2017-12-06,18.67
2017-12-07,18.77
2017-12-08,18.879998999999998
2017-12-11,18.83
2017-12-12,18.780001000000002
2017-12-13,18.84
2017-12-14,18.889999
2017-12-15,19.15
2017-12-18,18.959999
2017-12-19,18.629998999999998
2017-12-20,18.790001
2017-12-21,18.99
2017-12-22,19.09
2017-12-26,19.23
2017-12-27,19.200001
2017-12-28,18.780001000000002
2017-12-29,18.48
2018-01-02,18.209999
2018-01-03,18.09
2018-01-04,18.15
2018-01-05,18.110001
2018-01-08,18.08
2018-01-09,17.940001000000002
2018-01-10,17.889999
2018-01-11,18.049999
2018-01-12,18.09
2018-01-16,17.91
2018-01-17,17.969998999999998
2018-01-18,17.85
2018-01-19,17.98
2018-01-22,17.889999
2018-01-23,17.98
2018-01-24,18.01
2018-01-25,17.91
2018-01-26,17.93
2018-01-29,17.48
2018-01-30,17.33
2018-01-31,16.99
2018-02-01,17.08
2018-02-02,16.719998999999998
2018-02-05,16.24
2018-02-06,16.75
2018-02-07,16.74
2018-02-08,16.469998999999998
2018-02-09,16.52
2018-02-12,16.790001
2018-02-13,16.9
2018-02-14,17.02
2018-02-15,17.360001
2018-02-16,17.639999
2018-02-20,17.26
2018-02-21,16.969998999999998
2018-02-22,16.879998999999998
2018-02-23,17.059998999999998
2018-02-26,17.09
2018-02-27,16.790001
2018-02-28,16.76
2018-03-01,16.84
2018-03-02,16.99
2018-03-05,17.16
2018-03-06,17.25
2018-03-07,17.280001000000002
2018-03-08,17.42
2018-03-09,17.51
2018-03-12,17.75
2018-03-13,17.85
2018-03-14,17.9
2018-03-15,17.74
2018-03-16,17.790001
2018-03-19,17.67
2018-03-20,17.67
2018-03-21,17.76
2018-03-22,17.559998999999998
2018-03-23,17.440001000000002
2018-03-26,17.57
2018-03-27,17.66
2018-03-28,17.32
2018-03-29,17.41
2018-04-02,17.23
2018-04-03,17.48
2018-04-04,17.41
2018-04-05,17.459999
2018-04-06,17.440001000000002
2018-04-09,17.33
2018-04-10,17.33
2018-04-11,17.33
2018-04-12,17.17
2018-04-13,17.01
2018-04-16,17.16
2018-04-17,17.32
2018-04-18,17.25
2018-04-19,17.219998999999998
2018-04-20,17.24
2018-04-23,17.280001000000002
2018-04-24,17.32
2018-04-25,17.309998999999998
2018-04-26,17.5
2018-04-27,17.559998999999998
2018-04-30,17.49
2018-05-01,17.530001000000002
2018-05-02,17.360001
2018-05-03,17.719998999999998
2018-05-04,18.030001000000002
2018-05-07,18.16
2018-05-08,17.690001000000002
2018-05-09,17.73
2018-05-10,17.969998999999998
2018-05-11,17.969998999999998
2018-05-14,18.08
2018-05-15,18.139999
2018-05-16,18.059998999999998
2018-05-17,18.0
2018-05-18,18.07
2018-05-21,18.18
2018-05-22,18.219998999999998
2018-05-23,18.280001000000002
2018-05-24,18.16
2018-05-25,18.190001000000002
2018-05-29,18.290001
2018-05-30,18.41
2018-05-31,18.41
2018-06-01,18.370001000000002
2018-06-04,18.49
2018-06-05,18.440001000000002
2018-06-06,18.450001
2018-06-07,18.540001
2018-06-08,18.6
2018-06-11,18.629998999999998
2018-06-12,18.49
2018-06-13,18.309998999999998
2018-06-14,18.48
2018-06-15,18.58
2018-06-18,18.700001
2018-06-19,18.790001
2018-06-20,18.91
2018-06-21,18.91
2018-06-22,18.93
2018-06-25,18.940001000000002
2018-06-26,18.9
2018-06-27,18.610001
2018-06-28,18.41
2018-06-29,18.280001000000002
2018-07-02,18.450001
2018-07-03,18.780001000000002
2018-07-05,18.799999
2018-07-06,18.84
2018-07-09,18.809998999999998
2018-07-10,18.790001
2018-07-11,18.92
2018-07-12,18.83
2018-07-13,18.790001
2018-07-16,18.790001
2018-07-17,18.799999
2018-07-18,18.82
2018-07-19,18.889999
2018-07-20,18.91
2018-07-23,18.860001
2018-07-24,18.84
2018-07-25,18.84
2018-07-26,18.84
2018-07-27,18.91
2018-07-30,18.98
2018-07-31,19.1
2018-08-01,19.07
2018-08-02,18.85
2018-08-03,18.620001000000002
2018-08-06,18.5
2018-08-07,18.33
2018-08-08,18.389999
2018-08-09,18.49
2018-08-10,18.4
2018-08-13,18.459999
2018-08-14,18.549999
2018-08-15,18.59
2018-08-16,18.709999
2018-08-17,18.809998999999998
2018-08-20,18.9
2018-08-21,18.950001
2018-08-22,18.83
2018-08-23,18.809998999999998
2018-08-24,18.700001
2018-08-27,18.780001000000002
2018-08-28,18.84
2018-08-29,18.889999
2018-08-30,18.9
2018-08-31,18.629998999999998
2018-09-04,18.719998999999998
2018-09-05,18.9
2018-09-06,19.040001
2018-09-07,18.93
2018-09-10,19.040001
2018-09-11,18.98
2018-09-12,18.790001
2018-09-13,18.879998999999998
2018-09-14,18.76
2018-09-17,18.860001
2018-09-18,18.66
2018-09-19,18.540001
2018-09-20,18.59
2018-09-21,18.709999
2018-09-24,18.700001
2018-09-25,18.620001000000002
2018-09-26,18.540001
2018-09-27,18.110001
2018-09-28,18.129998999999998
2018-10-01,18.030001000000002
2018-10-02,18.049999
2018-10-03,17.98
2018-10-04,17.68
2018-10-05,17.450001
2018-10-08,17.629998999999998
2018-10-09,17.700001
2018-10-10,17.4
2018-10-11,17.18
2018-10-12,17.0
2018-10-15,17.15
2018-10-16,17.41
2018-10-17,17.450001
2018-10-18,17.35
2018-10-19,17.4
2018-10-22,17.41
2018-10-23,17.309998999999998
2018-10-24,17.52
2018-10-25,17.709999
2018-10-26,17.459999
2018-10-29,17.58
2018-10-30,17.75
2018-10-31,18.6
2018-11-01,18.43
2018-11-02,18.530001000000002
2018-11-05,18.559998999999998
2018-11-06,18.629998999999998
2018-11-07,18.77
2018-11-08,18.77
2018-11-09,18.870001000000002
2018-11-12,18.74
2018-11-13,18.809998999999998
2018-11-14,18.67
2018-11-15,18.59
2018-11-16,18.700001
2018-11-19,18.6
2018-11-20,18.440001000000002
2018-11-21,18.700001
2018-11-23,18.709999
2018-11-26,18.83
2018-11-27,18.84
2018-11-28,18.940001000000002
2018-11-29,19.08
2018-11-30,19.190001000000002
2018-12-03,19.209999
2018-12-04,18.969998999999998
2018-12-06,19.209999
2018-12-07,19.15
2018-12-10,18.969998999999998
2018-12-11,18.950001
2018-12-12,18.85
2018-12-13,18.969998999999998
2018-12-14,18.940001000000002
2018-12-17,18.18
2018-12-18,18.49
2018-12-19,18.219998999999998
2018-12-20,17.530001000000002
2018-12-21,17.469998999999998
2018-12-24,17.35
2018-12-26,18.290001
2018-12-27,18.540001
2018-12-28,18.200001
2018-12-31,17.82
2019-01-02,17.879998999999998
2019-01-03,17.950001
2019-01-04,18.09
2019-01-07,18.16
2019-01-08,18.09
2019-01-09,18.280001000000002
2019-01-10,18.23
2019-01-11,18.32
2019-01-14,18.379998999999998
2019-01-15,18.42
2019-01-16,18.540001
2019-01-17,18.58
2019-01-18,18.59
2019-01-22,18.66
2019-01-23,18.790001
2019-01-24,18.790001
2019-01-25,18.91
2019-01-28,18.940001000000002
2019-01-29,18.92
2019-01-30,18.950001
2019-01-31,19.030001000000002
2019-02-01,19.17
2019-02-04,19.200001
2019-02-05,19.17
2019-02-06,19.09
2019-02-07,19.040001
2019-02-08,19.15
2019-02-11,19.07
2019-02-12,19.059998999999998
2019-02-13,18.75
2019-02-14,18.530001000000002
2019-02-15,18.52
2019-02-19,18.48
2019-02-20,18.4
2019-02-21,18.540001
2019-02-22,18.66
2019-02-25,18.620001000000002
2019-02-26,18.52
2019-02-27,18.5
2019-02-28,18.49
2019-03-01,18.58
2019-03-04,18.65
2019-03-05,18.66
2019-03-06,18.639999
2019-03-07,18.58
2019-03-08,18.709999
2019-03-11,18.969998999999998
2019-03-12,18.98
2019-03-13,18.98
2019-03-14,19.0
2019-03-15,19.040001
2019-03-18,19.219998999999998
2019-03-19,19.120001000000002
2019-03-20,19.02
2019-03-21,19.17
2019-03-22,19.02
2019-03-25,19.09
2019-03-26,19.219998999999998
2019-03-27,19.389999
2019-03-28,18.870001000000002
2019-03-29,18.74
2019-04-01,18.950001
2019-04-02,18.93
2019-04-03,18.860001
2019-04-04,18.98
2019-04-05,18.99
2019-04-08,19.01
2019-04-09,18.860001
2019-04-10,18.9
2019-04-11,18.889999
2019-04-12,18.9
2019-04-15,18.9
2019-04-16,18.84
2019-04-17,18.799999
2019-04-18,18.879998999999998
2019-04-22,18.889999
2019-04-23,18.99
2019-04-24,19.1
2019-04-25,18.92
2019-04-26,19.139999
2019-04-29,19.08
2019-04-30,19.17
2019-05-01,18.98
2019-05-02,19.01
2019-05-03,19.0
2019-05-06,19.02
2019-05-07,18.870001000000002
2019-05-08,18.879998999999998
2019-05-09,18.870001000000002
2019-05-10,18.969998999999998
2019-05-13,18.860001
2019-05-14,18.879998999999998
2019-05-15,18.870001000000002
2019-05-16,18.92
2019-05-17,18.879998999999998
2019-05-20,18.75
2019-05-21,18.709999
2019-05-22,18.77
2019-05-23,18.75
2019-05-24,18.82
2019-05-28,18.67
2019-05-29,18.559998999999998
2019-05-30,18.440001000000002
2019-05-31,18.24
2019-06-03,18.629998999999998
2019-06-04,18.790001
2019-06-05,18.68
2019-06-06,18.780001000000002
2019-06-07,18.77
2019-06-10,18.9
2019-06-11,18.84
2019-06-12,18.9
2019-06-13,18.93
2019-06-14,18.950001
2019-06-17,18.940001000000002
2019-06-18,19.049999
2019-06-19,19.209999
2019-06-20,19.129998999999998
2019-06-21,19.139999
2019-06-24,19.25
2019-06-25,19.23
2019-06-26,19.15
2019-06-27,18.780001000000002
2019-06-28,18.870001000000002
2019-07-01,18.85
2019-07-02,18.719998999999998
2019-07-03,18.889999
2019-07-05,19.09
2019-07-08,19.0
2019-07-09,19.02
2019-07-10,19.08
2019-07-11,19.200001
2019-07-12,19.200001
2019-07-15,19.23
2019-07-16,19.18
2019-07-17,19.139999
2019-07-18,19.139999
2019-07-19,19.120001000000002
2019-07-22,19.219998999999998
2019-07-23,19.24
2019-07-24,19.23
2019-07-25,19.18
2019-07-26,19.190001000000002
2019-07-29,19.15
2019-07-30,19.190001000000002
2019-07-31,19.280001000000002
2019-08-01,19.27
2019-08-02,19.49
2019-08-05,19.1
2019-08-06,19.469998999999998
2019-08-07,19.639999
2019-08-08,19.889999
2019-08-09,19.879998999999998
2019-08-12,19.719998999999998
2019-08-13,19.75
2019-08-14,19.299999
2019-08-15,19.450001
2019-08-16,19.709999
2019-08-19,19.809998999999998
2019-08-20,19.690001000000002
2019-08-21,19.379998999999998
2019-08-22,19.33
2019-08-23,19.1
2019-08-26,19.389999
2019-08-27,19.040001
2019-08-28,19.049999
2019-08-29,19.02
2019-08-30,19.07
2019-09-03,19.200001
2019-09-04,19.209999
2019-09-05,19.25
2019-09-06,19.389999
2019-09-09,19.48
2019-09-10,19.559998999999998
2019-09-11,19.700001
2019-09-12,19.57
2019-09-13,19.639999
2019-09-16,19.549999
2019-09-17,19.75
2019-09-18,19.85
2019-09-19,19.879998999999998
2019-09-20,20.02
2019-09-23,20.209999
2019-09-24,20.26
2019-09-25,20.370001000000002
2019-09-26,19.67
2019-09-27,19.440001000000002
2019-09-30,19.559998999999998
2019-10-01,19.66
2019-10-02,19.360001
2019-10-03,19.639999
2019-10-04,19.790001
2019-10-07,19.809998999999998
2019-10-08,19.75
2019-10-09,19.84
2019-10-10,19.870001000000002
2019-10-11,19.889999
2019-10-14,19.879998999999998
2019-10-15,20.030001000000002
2019-10-16,20.1
2019-10-17,20.24
2019-10-18,20.24
2019-10-21,20.34
2019-10-22,20.379998999999998
2019-10-23,20.41
2019-10-24,20.27
2019-10-25,20.200001
2019-10-28,20.290001
2019-10-29,20.43
2019-10-30,20.23
2019-10-31,20.26
2019-11-01,20.280001000000002
2019-11-04,20.1
2019-11-05,19.950001
2019-11-06,20.139999
2019-11-07,20.129998999999998
2019-11-08,20.33
2019-11-11,20.209999
2019-11-12,20.18
2019-11-13,20.200001
2019-11-14,20.26
2019-11-15,20.26
2019-11-18,20.360001
2019-11-19,20.27
2019-11-20,20.219998999999998
2019-11-21,20.200001
2019-11-22,20.209999
2019-11-25,20.26
2019-11-26,20.4
2019-11-27,20.4
2019-11-29,20.370001000000002
2019-12-02,20.41
2019-12-03,20.43
2019-12-04,20.4
2019-12-05,20.43
2019-12-06,20.51
2019-12-09,20.6
2019-12-10,20.559998999999998
2019-12-11,20.629998999999998
2019-12-12,20.59
2019-12-13,20.73
2019-12-16,20.65
2019-12-17,20.82
2019-12-18,20.860001
2019-12-19,21.02
2019-12-20,21.1
2019-12-23,21.09
2019-12-24,21.190001000000002
2019-12-26,21.26
2019-12-27,21.370001000000002
2019-12-30,20.6
2019-12-31,20.559998999999998
2020-01-02,20.59
2020-01-03,20.690001000000002
2020-01-06,20.799999
2020-01-07,20.879998999999998
2020-01-08,20.799999
2020-01-09,20.860001
2020-01-10,20.940001000000002
2020-01-13,21.09
2020-01-14,21.09
2020-01-15,21.07
2020-01-16,21.209999
2020-01-17,21.129998999999998
2020-01-21,21.25
2020-01-22,21.219998999999998
2020-01-23,21.18
2020-01-24,21.110001
2020-01-27,21.01
2020-01-28,21.17
2020-01-29,21.42
2020-01-30,21.34
2020-01-31,21.200001
2020-02-03,21.360001
2020-02-04,21.200001
2020-02-05,21.360001
2020-02-06,21.370001000000002
2020-02-07,21.32
2020-02-10,21.309998999999998
2020-02-11,21.360001
2020-02-12,22.23
2020-02-13,22.459999
2020-02-14,22.5
2020-02-18,22.75
2020-02-19,22.77
2020-02-20,22.98
2020-02-21,22.52
2020-02-24,22.190001000000002
2020-02-25,21.629998999999998
2020-02-26,21.58
2020-02-27,20.5
2020-02-28,19.65
2020-03-02,21.1
2020-03-03,20.83
2020-03-04,21.299999
2020-03-05,20.799999
2020-03-06,20.42
2020-03-09,18.83
2020-03-10,19.27
2020-03-11,18.360001
2020-03-12,15.17
2020-03-13,16.719998999999998
2020-03-16,15.06
2020-03-17,12.22
2020-03-18,9.98
2020-03-19,9.47
2020-03-20,9.55
2020-03-23,8.54
2020-03-24,7.6
2020-03-25,9.32
2020-03-26,12.24
2020-03-27,11.92
2020-03-30,10.36
2020-03-31,9.1
2020-04-01,7.93
2020-04-02,7.76
2020-04-03,7.16
2020-04-06,8.15
2020-04-07,6.5
2020-04-08,7.11
2020-04-09,7.69
2020-04-13,7.52
2020-04-14,7.48
2020-04-15,7.23
2020-04-16,7.1
2020-04-17,7.5
2020-04-20,7.31
2020-04-21,7.54
2020-04-22,7.43
2020-04-23,7.42
2020-04-24,7.28
2020-04-27,7.29
2020-04-28,7.73
2020-04-29,8.16
2020-04-30,7.77
2020-05-01,7.69
2020-05-04,7.64
2020-05-05,7.89
2020-05-06,7.84
2020-05-07,7.95
2020-05-08,8.21
