Date,UL
1990-10-03,6.788195
1990-10-04,6.788195
1990-10-05,6.961805
1990-10-08,7.013889
1990-10-09,6.9791669999999995
1990-10-10,6.996528
1990-10-11,6.996528
1990-10-12,7.118055
1990-10-15,7.1354169999999995
1990-10-16,7.065972
1990-10-17,7.03125
1990-10-18,7.0833330000000005
1990-10-19,7.152778
1990-10-22,7.1875
1990-10-23,7.1875
1990-10-24,7.274305
1990-10-25,7.2916669999999995
1990-10-26,7.1875
1990-10-29,7.1875
1990-10-30,7.1875
1990-10-31,7.152778
1990-11-01,7.1354169999999995
1990-11-02,7.0833330000000005
1990-11-05,7.0833330000000005
1990-11-06,7.118055
1990-11-07,7.013889
1990-11-08,6.875
1990-11-09,6.8229169999999995
1990-11-12,6.944445
1990-11-13,7.048611
1990-11-14,7.100695
1990-11-15,7.0833330000000005
1990-11-16,7.048611
1990-11-19,7.222222
1990-11-20,7.1354169999999995
1990-11-21,7.222222
1990-11-23,7.256945
1990-11-26,7.118055
1990-11-27,7.1354169999999995
1990-11-28,7.152778
1990-11-29,7.100695
1990-11-30,7.222222
1990-12-03,7.1875
1990-12-04,7.1354169999999995
1990-12-05,7.1875
1990-12-06,7.34375
1990-12-07,7.4479169999999995
1990-12-10,7.4479169999999995
1990-12-11,7.378472
1990-12-12,7.5
1990-12-13,7.534722
1990-12-14,7.482639
1990-12-17,7.430555
1990-12-18,7.534722
1990-12-19,7.517361
1990-12-20,7.413195
1990-12-21,7.34375
1990-12-24,7.3958330000000005
1990-12-26,7.465278
1990-12-27,7.361111
1990-12-28,7.3958330000000005
1990-12-31,7.3958330000000005
1991-01-02,7.378472
1991-01-03,7.2916669999999995
1991-01-04,7.309028
1991-01-07,7.048611
1991-01-08,7.048611
1991-01-09,7.100695
1991-01-10,7.152778
1991-01-11,7.048611
1991-01-14,6.961805
1991-01-15,6.909722
1991-01-16,6.996528
1991-01-17,7.256945
1991-01-18,7.378472
1991-01-21,7.34375
1991-01-22,7.378472
1991-01-23,7.4479169999999995
1991-01-24,7.430555
1991-01-25,7.378472
1991-01-28,7.34375
1991-01-29,7.222222
1991-01-30,7.2916669999999995
1991-01-31,7.3958330000000005
1991-02-01,7.361111
1991-02-04,7.34375
1991-02-05,7.361111
1991-02-06,7.465278
1991-02-07,7.569445
1991-02-08,7.569445
1991-02-11,7.881945
1991-02-12,7.777778
1991-02-13,7.8645830000000005
1991-02-14,7.899305
1991-02-15,7.951389
1991-02-19,7.899305
1991-02-20,7.847222
1991-02-21,7.8125
1991-02-22,7.725695
1991-02-25,7.621528
1991-02-26,7.482639
1991-02-27,7.465278
1991-02-28,7.534722
1991-03-01,7.413195
1991-03-04,7.430555
1991-03-05,7.65625
1991-03-06,7.743055
1991-03-07,7.725695
1991-03-08,7.673611
1991-03-11,7.4479169999999995
1991-03-12,7.5
1991-03-13,7.586805
1991-03-14,7.6041669999999995
1991-03-15,7.6041669999999995
1991-03-18,7.569445
1991-03-19,7.413195
1991-03-20,7.3958330000000005
1991-03-21,7.5
1991-03-22,7.465278
1991-03-25,7.326389
1991-03-26,7.309028
1991-03-27,7.361111
1991-03-28,7.413195
1991-04-01,7.361111
1991-04-02,7.65625
1991-04-03,7.569445
1991-04-04,7.65625
1991-04-05,7.638889
1991-04-08,7.638889
1991-04-09,7.65625
1991-04-10,7.6041669999999995
1991-04-11,7.743055
1991-04-12,7.7604169999999995
1991-04-15,7.673611
1991-04-16,7.621528
1991-04-17,7.534722
1991-04-18,7.465278
1991-04-19,7.34375
1991-04-22,7.2395830000000005
1991-04-23,7.378472
1991-04-24,7.2395830000000005
1991-04-25,7.170139
1991-04-26,7.013889
1991-04-29,6.875
1991-04-30,7.0833330000000005
1991-05-01,7.1875
1991-05-02,7.048611
1991-05-03,7.03125
1991-05-06,7.048611
1991-05-07,7.0833330000000005
1991-05-08,7.048611
1991-05-09,7.048611
1991-05-10,6.996528
1991-05-13,7.03125
1991-05-14,6.909722
1991-05-15,6.961805
1991-05-16,7.100695
1991-05-17,6.909722
1991-05-20,6.944445
1991-05-21,7.0833330000000005
1991-05-22,7.048611
1991-05-23,7.013889
1991-05-24,7.065972
1991-05-28,7.222222
1991-05-29,7.326389
1991-05-30,7.326389
1991-05-31,7.309028
1991-06-03,7.326389
1991-06-04,7.34375
1991-06-05,7.2916669999999995
1991-06-06,7.204861
1991-06-07,7.065972
1991-06-10,6.9791669999999995
1991-06-11,7.100695
1991-06-12,6.892361
1991-06-13,6.8229169999999995
1991-06-14,6.909722
1991-06-17,6.805555
1991-06-18,6.788195
1991-06-19,6.7708330000000005
1991-06-20,6.736111
1991-06-21,6.753472
1991-06-24,6.805555
1991-06-25,6.7708330000000005
1991-06-26,6.7708330000000005
1991-06-27,6.7708330000000005
1991-06-28,6.71875
1991-07-01,6.753472
1991-07-02,6.736111
1991-07-03,6.701389
1991-07-05,6.7708330000000005
1991-07-08,6.840278
1991-07-09,6.9270830000000005
1991-07-10,6.892361
1991-07-11,6.7708330000000005
1991-07-12,6.805555
1991-07-15,6.909722
1991-07-16,6.857639
1991-07-17,6.805555
1991-07-18,6.909722
1991-07-19,7.03125
1991-07-22,7.048611
1991-07-23,7.0833330000000005
1991-07-24,7.1354169999999995
1991-07-25,7.0833330000000005
1991-07-26,7.152778
1991-07-29,7.170139
1991-07-30,7.1875
1991-07-31,7.100695
1991-08-01,7.0833330000000005
1991-08-02,7.222222
1991-08-05,7.2395830000000005
1991-08-06,7.256945
1991-08-07,7.2916669999999995
1991-08-08,7.256945
1991-08-09,7.152778
1991-08-12,7.152778
1991-08-13,7.0833330000000005
1991-08-14,7.065972
1991-08-15,6.9791669999999995
1991-08-16,6.944445
1991-08-19,6.6145830000000005
1991-08-20,6.6666669999999995
1991-08-21,7.065972
1991-08-22,7.1875
1991-08-23,7.152778
1991-08-26,6.996528
1991-08-27,6.9791669999999995
1991-08-28,7.0833330000000005
1991-08-29,7.0833330000000005
1991-08-30,7.013889
1991-09-03,7.222222
1991-09-04,7.222222
1991-09-05,7.2395830000000005
1991-09-06,7.256945
1991-09-09,7.309028
1991-09-10,7.361111
1991-09-11,7.361111
1991-09-12,7.361111
1991-09-13,7.361111
1991-09-16,7.274305
1991-09-17,7.309028
1991-09-18,7.222222
1991-09-19,7.256945
1991-09-20,7.2395830000000005
1991-09-23,7.222222
1991-09-24,7.309028
1991-09-25,7.274305
1991-09-26,7.361111
1991-09-27,7.430555
1991-09-30,7.6041669999999995
1991-10-01,7.7083330000000005
1991-10-02,7.7083330000000005
1991-10-03,7.638889
1991-10-04,7.638889
1991-10-07,7.5520830000000005
1991-10-08,7.4479169999999995
1991-10-09,7.378472
1991-10-10,7.378472
1991-10-11,7.3958330000000005
1991-10-14,7.3958330000000005
1991-10-15,7.378472
1991-10-16,7.3958330000000005
1991-10-17,7.5
1991-10-18,7.534722
1991-10-21,7.5520830000000005
1991-10-22,7.621528
1991-10-23,7.673611
1991-10-24,7.534722
1991-10-25,7.5520830000000005
1991-10-28,7.621528
1991-10-29,7.65625
1991-10-30,7.725695
1991-10-31,7.690972
1991-11-01,7.7604169999999995
1991-11-04,7.8125
1991-11-05,7.8645830000000005
1991-11-06,7.881945
1991-11-07,7.951389
1991-11-08,8.142361
1991-11-11,8.263889
1991-11-12,8.333333
1991-11-13,8.28125
1991-11-14,8.315972
1991-11-15,8.246528
1991-11-18,8.298611
1991-11-19,8.003472
1991-11-20,8.194445
1991-11-21,8.229167
1991-11-22,8.333333
1991-11-25,8.385417
1991-11-26,8.315972
1991-11-27,8.194445
1991-11-29,8.142361
1991-12-02,8.194445
1991-12-03,8.142361
1991-12-04,8.194445
1991-12-05,8.194445
1991-12-06,8.298611
1991-12-09,8.4375
1991-12-10,8.454861
1991-12-11,8.454861
1991-12-12,8.680555
1991-12-13,8.645833
1991-12-16,8.628472
1991-12-17,8.628472
1991-12-18,8.628472
1991-12-19,8.645833
1991-12-20,8.75
1991-12-23,8.819445
1991-12-24,8.854167
1991-12-26,8.802083
1991-12-27,8.784722
1991-12-30,9.027778
1991-12-31,9.270833
1992-01-02,9.288195
1992-01-03,9.201389
1992-01-06,9.270833
1992-01-07,9.236111
1992-01-08,9.184028
1992-01-09,9.131945
1992-01-10,8.871528
1992-01-13,8.993055
1992-01-14,9.114583
1992-01-15,9.0625
1992-01-16,8.940972
1992-01-17,8.993055
1992-01-20,8.958333
1992-01-21,8.854167
1992-01-22,8.923611
1992-01-23,8.90625
1992-01-24,8.923611
1992-01-27,8.975695
1992-01-28,8.993055
1992-01-29,9.097222
1992-01-30,9.131945
1992-01-31,9.166667
1992-02-03,9.270833
1992-02-04,9.288195
1992-02-05,9.340278
1992-02-06,9.357639
1992-02-07,9.288195
1992-02-10,9.288195
1992-02-11,9.288195
1992-02-12,9.184028
1992-02-13,9.114583
1992-02-14,9.201389
1992-02-18,9.166667
1992-02-19,9.21875
1992-02-20,9.201389
1992-02-21,9.288195
1992-02-24,9.427083
1992-02-25,9.045139
1992-02-26,9.097222
1992-02-27,9.079861
1992-02-28,9.166667
1992-03-02,9.0625
1992-03-03,9.027778
1992-03-04,9.027778
1992-03-05,8.993055
1992-03-06,8.975695
1992-03-09,9.0625
1992-03-10,9.097222
1992-03-11,8.958333
1992-03-12,8.836805
1992-03-13,8.819445
1992-03-16,8.715278
1992-03-17,8.854167
1992-03-18,8.958333
1992-03-19,8.75
1992-03-20,8.645833
1992-03-23,8.767361
1992-03-24,8.767361
1992-03-25,8.784722
1992-03-26,8.75
1992-03-27,8.680555
1992-03-30,8.680555
1992-03-31,8.59375
1992-04-01,8.59375
1992-04-02,8.663195
1992-04-03,8.663195
1992-04-06,8.75
1992-04-07,8.819445
1992-04-08,8.802083
1992-04-09,8.888889
1992-04-10,8.784722
1992-04-13,8.75
1992-04-14,8.836805
1992-04-15,8.923611
1992-04-16,8.940972
1992-04-20,8.854167
1992-04-21,8.958333
1992-04-22,8.958333
1992-04-23,8.975695
1992-04-24,8.993055
1992-04-27,9.0625
1992-04-28,9.0625
1992-04-29,8.993055
1992-04-30,9.027778
1992-05-01,9.010417
1992-05-04,9.027778
1992-05-05,9.0625
1992-05-06,9.201389
1992-05-07,9.270833
1992-05-08,9.427083
1992-05-11,9.618055
1992-05-12,9.548611
1992-05-13,9.513889
1992-05-14,9.444445
1992-05-15,9.392361
1992-05-18,9.427083
1992-05-19,9.357639
1992-05-20,9.270833
1992-05-21,9.270833
1992-05-22,9.21875
1992-05-26,9.236111
1992-05-27,9.114583
1992-05-28,9.166667
1992-05-29,9.253472
1992-06-01,9.236111
1992-06-02,9.288195
1992-06-03,9.270833
1992-06-04,9.270833
1992-06-05,9.392361
1992-06-08,9.340278
1992-06-09,9.340278
1992-06-10,9.375
1992-06-11,9.409722
1992-06-12,9.461805
1992-06-15,9.479167
1992-06-16,9.618055
1992-06-17,9.652778
1992-06-18,9.635417
1992-06-19,9.704861
1992-06-22,9.618055
1992-06-23,9.652778
1992-06-24,9.774305
1992-06-25,9.878472
1992-06-26,9.826389
1992-06-29,9.895833
1992-06-30,9.895833
1992-07-01,9.774305
1992-07-02,9.895833
1992-07-06,9.895833
1992-07-07,9.947917
1992-07-08,9.947917
1992-07-09,9.947917
1992-07-10,9.895833
1992-07-13,9.965278
1992-07-14,10.0
1992-07-15,10.017361
1992-07-16,10.190972
1992-07-17,10.190972
1992-07-20,10.0
1992-07-21,9.965278
1992-07-22,9.895833
1992-07-23,9.895833
1992-07-24,9.670139
1992-07-27,9.6875
1992-07-28,9.84375
1992-07-29,9.965278
1992-07-30,9.947917
1992-07-31,9.965278
1992-08-03,10.138889
1992-08-04,10.052083
1992-08-05,10.034722
1992-08-06,9.965278
1992-08-07,10.086805
1992-08-10,10.15625
1992-08-11,10.017361
1992-08-12,9.895833
1992-08-13,9.895833
1992-08-14,9.947917
1992-08-17,10.104167
1992-08-18,10.017361
1992-08-19,10.034722
1992-08-20,10.104167
1992-08-21,10.104167
1992-08-24,10.208333
1992-08-25,10.069445
1992-08-26,10.069445
1992-08-27,10.173611
1992-08-28,10.173611
1992-08-31,10.225695
1992-09-01,10.15625
1992-09-02,10.295139
1992-09-03,10.347222
1992-09-04,10.277778
1992-09-08,10.208333
1992-09-09,10.15625
1992-09-10,10.243055
1992-09-11,10.104167
1992-09-14,10.138889
1992-09-15,10.034722
1992-09-16,9.861111
1992-09-17,10.086805
1992-09-18,10.225695
1992-09-21,10.034722
1992-09-22,10.0
1992-09-23,9.895833
1992-09-24,9.930555
1992-09-25,9.947917
1992-09-28,10.138889
1992-09-29,10.451389
1992-09-30,10.329861
1992-10-01,10.243055
1992-10-02,10.243055
1992-10-05,10.190972
1992-10-06,10.104167
1992-10-07,10.034722
1992-10-08,9.739583
1992-10-09,9.565972
1992-10-12,9.6875
1992-10-13,9.826389
1992-10-14,9.861111
1992-10-15,9.739583
1992-10-16,9.704861
1992-10-19,9.739583
1992-10-20,9.722222
1992-10-21,9.861111
1992-10-22,9.861111
1992-10-23,9.739583
1992-10-26,9.704861
1992-10-27,9.670139
1992-10-28,9.635417
1992-10-29,9.600695
1992-10-30,9.53125
1992-11-02,9.427083
1992-11-03,9.427083
1992-11-04,9.479167
1992-11-05,9.375
1992-11-06,9.097222
1992-11-09,8.993055
1992-11-10,9.010417
1992-11-11,9.045139
1992-11-12,9.236111
1992-11-13,9.184028
1992-11-16,8.958333
1992-11-17,8.993055
1992-11-18,8.958333
1992-11-19,9.027778
1992-11-20,9.0625
1992-11-23,8.923611
1992-11-24,8.819445
1992-11-25,8.784722
1992-11-27,8.90625
1992-11-30,8.940972
1992-12-01,9.131945
1992-12-02,9.149305
1992-12-03,9.201389
1992-12-04,9.097222
1992-12-07,9.201389
1992-12-08,9.340278
1992-12-09,9.340278
1992-12-10,9.201389
1992-12-11,9.166667
1992-12-14,9.166667
1992-12-15,9.21875
1992-12-16,9.288195
1992-12-17,9.392361
1992-12-18,9.444445
1992-12-21,9.427083
1992-12-22,9.357639
1992-12-23,9.444445
1992-12-24,9.392361
1992-12-28,9.340278
1992-12-29,9.357639
1992-12-30,9.340278
1992-12-31,9.375
1993-01-04,9.340278
1993-01-05,9.340278
1993-01-06,9.288195
1993-01-07,9.21875
1993-01-08,9.201389
1993-01-11,9.149305
1993-01-12,8.993055
1993-01-13,9.027778
1993-01-14,9.0625
1993-01-15,9.114583
1993-01-18,9.253472
1993-01-19,9.270833
1993-01-20,9.305555
1993-01-21,9.270833
1993-01-22,9.357639
1993-01-25,9.548611
1993-01-26,9.565972
1993-01-27,9.357639
1993-01-28,9.375
1993-01-29,9.184028
1993-02-01,9.201389
1993-02-02,9.236111
1993-02-03,9.201389
1993-02-04,9.21875
1993-02-05,9.201389
1993-02-08,9.201389
1993-02-09,9.166667
1993-02-10,9.131945
1993-02-11,9.0625
1993-02-12,9.027778
1993-02-16,9.149305
1993-02-17,9.149305
1993-02-18,9.253472
1993-02-19,9.270833
1993-02-22,9.236111
1993-02-23,9.375
1993-02-24,9.496528
1993-02-25,9.53125
1993-02-26,9.513889
1993-03-01,9.791667
1993-03-02,9.739583
1993-03-03,9.756945
1993-03-04,9.756945
1993-03-05,9.739583
1993-03-08,9.930555
1993-03-09,9.878472
1993-03-10,9.930555
1993-03-11,9.895833
1993-03-12,9.791667
1993-03-15,9.791667
1993-03-16,9.774305
1993-03-17,9.722222
1993-03-18,9.861111
1993-03-19,10.034722
1993-03-22,9.930555
1993-03-23,9.895833
1993-03-24,9.826389
1993-03-25,9.756945
1993-03-26,9.722222
1993-03-29,9.826389
1993-03-30,9.756945
1993-03-31,10.052083
1993-04-01,10.034722
1993-04-02,10.104167
1993-04-05,9.930555
1993-04-06,9.791667
1993-04-07,9.652778
1993-04-08,9.409722
1993-04-12,9.513889
1993-04-13,9.635417
1993-04-14,9.6875
1993-04-15,9.756945
1993-04-16,9.583333
1993-04-19,9.548611
1993-04-20,9.635417
1993-04-21,9.618055
1993-04-22,9.565972
1993-04-23,9.565972
1993-04-26,9.704861
1993-04-27,9.635417
1993-04-28,9.513889
1993-04-29,9.409722
1993-04-30,9.375
1993-05-03,9.409722
1993-05-04,9.583333
1993-05-05,9.444445
1993-05-06,9.513889
1993-05-07,9.444445
1993-05-10,9.461805
1993-05-11,9.513889
1993-05-12,9.479167
1993-05-13,9.409722
1993-05-14,9.201389
1993-05-17,9.027778
1993-05-18,8.871528
1993-05-19,8.854167
1993-05-20,8.645833
1993-05-21,8.75
1993-05-24,8.75
1993-05-25,8.819445
1993-05-26,8.819445
1993-05-27,8.854167
1993-05-28,8.854167
1993-06-01,8.923611
1993-06-02,8.888889
1993-06-03,8.888889
1993-06-04,8.715278
1993-06-07,8.715278
1993-06-08,8.697917
1993-06-09,8.923611
1993-06-10,8.888889
1993-06-11,8.888889
1993-06-14,8.958333
1993-06-15,8.993055
1993-06-16,8.819445
1993-06-17,8.697917
1993-06-18,8.715278
1993-06-21,8.715278
1993-06-22,8.75
1993-06-23,8.611111
1993-06-24,8.611111
1993-06-25,8.524305
1993-06-28,8.628472
1993-06-29,8.506945
1993-06-30,8.59375
1993-07-01,8.576389
1993-07-02,8.4375
1993-07-06,8.402778
1993-07-07,8.4375
1993-07-08,8.4375
1993-07-09,8.368055
1993-07-12,8.263889
1993-07-13,8.125
1993-07-14,8.020833
1993-07-15,7.986111
1993-07-16,7.9166669999999995
1993-07-19,8.020833
1993-07-20,7.951389
1993-07-21,7.934028
1993-07-22,8.055555
1993-07-23,7.9166669999999995
1993-07-26,8.020833
1993-07-27,8.020833
1993-07-28,7.951389
1993-07-29,8.038195
1993-07-30,8.003472
1993-08-02,8.211805
1993-08-03,8.229167
1993-08-04,8.090278
1993-08-05,7.9166669999999995
1993-08-06,7.9166669999999995
1993-08-09,7.951389
1993-08-10,7.8125
1993-08-11,7.829861
1993-08-12,7.9166669999999995
1993-08-13,8.038195
1993-08-16,8.246528
1993-08-17,8.472222
1993-08-18,8.819445
1993-08-19,8.75
1993-08-20,8.836805
1993-08-23,8.819445
1993-08-24,8.871528
1993-08-25,8.819445
1993-08-26,8.854167
1993-08-27,8.90625
1993-08-30,8.888889
1993-08-31,8.993055
1993-09-01,9.027778
1993-09-02,9.027778
1993-09-03,9.045139
1993-09-07,9.027778
1993-09-08,9.0625
1993-09-09,9.079861
1993-09-10,9.114583
1993-09-13,9.045139
1993-09-14,8.975695
1993-09-15,8.940972
1993-09-16,8.854167
1993-09-17,8.90625
1993-09-20,9.010417
1993-09-21,8.888889
1993-09-22,9.027778
1993-09-23,9.027778
1993-09-24,8.888889
1993-09-27,8.993055
1993-09-28,8.958333
1993-09-29,8.993055
1993-09-30,8.784722
1993-10-01,8.784722
1993-10-04,8.854167
1993-10-05,8.958333
1993-10-06,9.010417
1993-10-07,9.010417
1993-10-08,9.097222
1993-10-11,9.097222
1993-10-12,9.114583
1993-10-13,9.184028
1993-10-14,9.288195
1993-10-15,9.375
1993-10-18,9.340278
1993-10-19,9.322917
1993-10-20,9.357639
1993-10-21,9.53125
1993-10-22,9.427083
1993-10-25,9.444445
1993-10-26,9.392361
1993-10-27,9.392361
1993-10-28,9.392361
1993-10-29,9.565972
1993-11-01,9.565972
1993-11-02,9.461805
1993-11-03,9.461805
1993-11-04,9.305555
1993-11-05,9.097222
1993-11-08,9.097222
1993-11-09,9.236111
1993-11-10,9.184028
1993-11-11,9.166667
1993-11-12,9.0625
1993-11-15,8.993055
1993-11-16,9.0625
1993-11-17,9.201389
1993-11-18,9.201389
1993-11-19,9.131945
1993-11-22,9.010417
1993-11-23,9.010417
1993-11-24,8.975695
1993-11-26,9.166667
1993-11-29,9.184028
1993-11-30,9.444445
1993-12-01,9.583333
1993-12-02,9.513889
1993-12-03,9.513889
1993-12-06,9.652778
1993-12-07,9.618055
1993-12-08,9.6875
1993-12-09,9.652778
1993-12-10,9.722222
1993-12-13,9.635417
1993-12-14,9.583333
1993-12-15,9.548611
1993-12-16,9.583333
1993-12-17,9.791667
1993-12-20,9.774305
1993-12-21,9.739583
1993-12-22,10.0
1993-12-23,10.052083
1993-12-27,10.052083
1993-12-28,10.138889
1993-12-29,10.0
1993-12-30,9.895833
1993-12-31,9.826389
1994-01-03,9.791667
1994-01-04,9.774305
1994-01-05,9.739583
1994-01-06,9.895833
1994-01-07,10.034722
1994-01-10,9.895833
1994-01-11,9.722222
1994-01-12,9.6875
1994-01-13,9.652778
1994-01-14,9.652778
1994-01-17,9.704861
1994-01-18,9.861111
1994-01-19,9.947917
1994-01-20,10.0
1994-01-21,9.930555
1994-01-24,9.84375
1994-01-25,9.826389
1994-01-26,9.84375
1994-01-27,9.878472
1994-01-28,9.982639
1994-01-31,10.104167
1994-02-01,10.104167
1994-02-02,10.3125
1994-02-03,10.069445
1994-02-04,9.965278
1994-02-07,10.0
1994-02-08,9.947917
1994-02-09,9.930555
1994-02-10,9.895833
1994-02-11,9.878472
1994-02-14,9.895833
1994-02-15,9.895833
1994-02-16,9.982639
1994-02-17,10.052083
1994-02-18,9.930555
1994-02-22,9.600695
1994-02-23,9.375
1994-02-24,9.270833
1994-02-25,9.340278
1994-02-28,9.600695
1994-03-01,9.236111
1994-03-02,9.270833
1994-03-03,9.270833
1994-03-04,9.166667
1994-03-07,9.236111
1994-03-08,9.184028
1994-03-09,9.21875
1994-03-10,9.253472
1994-03-11,9.253472
1994-03-14,9.236111
1994-03-15,9.201389
1994-03-16,9.0625
1994-03-17,9.0625
1994-03-18,8.888889
1994-03-21,8.923611
1994-03-22,8.993055
1994-03-23,8.975695
1994-03-24,8.854167
1994-03-25,8.854167
1994-03-28,8.819445
1994-03-29,8.75
1994-03-30,8.576389
1994-03-31,8.506945
1994-04-04,8.350695
1994-04-05,8.541667
1994-04-06,8.576389
1994-04-07,8.541667
1994-04-08,8.298611
1994-04-11,8.559028
1994-04-12,8.645833
1994-04-13,8.645833
1994-04-14,8.645833
1994-04-15,8.645833
1994-04-18,8.75
1994-04-19,8.75
1994-04-20,8.732639
1994-04-21,8.836805
1994-04-22,8.923611
1994-04-25,9.027778
1994-04-26,8.958333
1994-04-28,9.0625
1994-04-29,9.097222
1994-05-02,9.027778
1994-05-03,9.097222
1994-05-04,8.923611
1994-05-05,8.888889
1994-05-06,9.027778
1994-05-09,9.027778
1994-05-10,8.940972
1994-05-11,8.819445
1994-05-12,9.027778
1994-05-13,8.680555
1994-05-16,8.611111
1994-05-17,8.506945
1994-05-18,8.472222
1994-05-19,8.645833
1994-05-20,8.645833
1994-05-23,8.472222
1994-05-24,8.333333
1994-05-25,8.333333
1994-05-26,8.333333
1994-05-27,8.472222
1994-05-31,8.541667
1994-06-01,8.506945
1994-06-02,8.576389
1994-06-03,8.524305
1994-06-06,8.402778
1994-06-07,8.4375
1994-06-08,8.680555
1994-06-09,8.4375
1994-06-10,8.472222
1994-06-13,8.472222
1994-06-14,8.576389
1994-06-15,8.628472
1994-06-16,8.645833
1994-06-17,8.472222
1994-06-20,8.4375
1994-06-21,8.454861
1994-06-22,8.263889
1994-06-23,8.229167
1994-06-24,8.107639
1994-06-27,8.194445
1994-06-28,8.194445
1994-06-29,8.4375
1994-06-30,8.263889
1994-07-01,8.263889
1994-07-05,8.333333
1994-07-06,8.385417
1994-07-07,8.454861
1994-07-08,8.472222
1994-07-11,8.680555
1994-07-12,8.645833
1994-07-13,8.576389
1994-07-14,8.611111
1994-07-15,8.75
1994-07-18,8.732639
1994-07-19,8.628472
1994-07-20,8.75
1994-07-21,8.680555
1994-07-22,8.645833
1994-07-25,8.611111
1994-07-26,8.541667
1994-07-27,8.611111
1994-07-28,8.541667
1994-07-29,8.541667
1994-08-01,8.75
1994-08-02,8.854167
1994-08-03,8.888889
1994-08-04,8.888889
1994-08-05,9.010417
1994-08-08,9.166667
1994-08-09,9.010417
1994-08-10,8.958333
1994-08-11,8.888889
1994-08-12,9.444445
1994-08-15,9.513889
1994-08-16,9.548611
1994-08-17,9.548611
1994-08-18,9.496528
1994-08-19,9.635417
1994-08-22,9.618055
1994-08-23,9.583333
1994-08-24,9.722222
1994-08-25,9.756945
1994-08-26,9.861111
1994-08-29,9.913195
1994-08-30,9.756945
1994-08-31,9.722222
1994-09-01,9.722222
1994-09-02,9.791667
1994-09-06,9.878472
1994-09-07,9.84375
1994-09-08,9.930555
1994-09-09,9.965278
1994-09-12,9.826389
1994-09-13,9.861111
1994-09-14,9.722222
1994-09-15,9.756945
1994-09-16,9.809028
1994-09-19,9.6875
1994-09-20,9.548611
1994-09-21,9.548611
1994-09-22,9.513889
1994-09-23,9.548611
1994-09-26,9.479167
1994-09-27,9.583333
1994-09-28,9.600695
1994-09-29,9.722222
1994-09-30,9.809028
1994-10-03,9.652778
1994-10-04,9.722222
1994-10-05,9.6875
1994-10-06,9.652778
1994-10-07,9.618055
1994-10-10,9.722222
1994-10-11,9.774305
1994-10-12,9.913195
1994-10-13,10.034722
1994-10-14,10.069445
1994-10-17,10.277778
1994-10-18,10.260417
1994-10-19,10.260417
1994-10-20,10.190972
1994-10-21,10.173611
1994-10-24,10.138889
1994-10-25,10.104167
1994-10-26,10.15625
1994-10-27,10.138889
1994-10-28,10.190972
1994-10-31,10.225695
1994-11-01,10.3125
1994-11-02,10.138889
1994-11-03,10.069445
1994-11-04,9.930555
1994-11-07,10.104167
1994-11-08,10.069445
1994-11-09,9.965278
1994-11-10,9.861111
1994-11-11,9.791667
1994-11-14,9.791667
1994-11-15,9.878472
1994-11-16,9.895833
1994-11-17,9.791667
1994-11-18,9.791667
1994-11-21,9.670139
1994-11-22,9.600695
1994-11-23,9.600695
1994-11-25,9.600695
1994-11-28,9.618055
1994-11-29,9.791667
1994-11-30,9.739583
1994-12-01,9.670139
1994-12-02,9.583333
1994-12-05,9.583333
1994-12-06,9.600695
1994-12-07,9.6875
1994-12-08,9.548611
1994-12-09,9.479167
1994-12-12,9.375
1994-12-13,9.392361
1994-12-14,9.392361
1994-12-15,9.756945
1994-12-16,9.861111
1994-12-19,9.861111
1994-12-20,9.809028
1994-12-21,9.878472
1994-12-22,9.913195
1994-12-23,9.861111
1994-12-27,9.861111
1994-12-28,10.034722
1994-12-29,10.034722
1994-12-30,10.121528
1995-01-03,10.121528
1995-01-04,10.069445
1995-01-05,10.052083
1995-01-06,9.930555
1995-01-09,10.034722
1995-01-10,9.982639
1995-01-11,10.0
1995-01-12,10.15625
1995-01-13,10.243055
1995-01-16,10.347222
1995-01-17,10.190972
1995-01-18,10.138889
1995-01-19,10.017361
1995-01-20,10.069445
1995-01-23,9.930555
1995-01-24,9.947917
1995-01-25,10.034722
1995-01-26,10.034722
1995-01-27,10.243055
1995-01-30,10.381945
1995-01-31,10.277778
1995-02-01,10.243055
1995-02-02,10.277778
1995-02-03,10.173611
1995-02-06,10.104167
1995-02-07,10.104167
1995-02-08,10.121528
1995-02-09,10.121528
1995-02-10,10.121528
1995-02-13,10.121528
1995-02-14,10.121528
1995-02-15,10.121528
1995-02-16,10.121528
1995-02-17,10.277778
1995-02-21,10.277778
1995-02-22,10.3125
1995-02-23,10.381945
1995-02-24,10.416667
1995-02-27,10.364583
1995-02-28,10.329861
1995-03-01,10.329861
1995-03-02,10.416667
1995-03-03,10.520833
1995-03-06,10.555555
1995-03-07,10.590278
1995-03-08,10.503472
1995-03-09,10.555555
1995-03-10,10.520833
1995-03-13,10.486111
1995-03-14,10.451389
1995-03-15,10.486111
1995-03-16,10.590278
1995-03-17,10.625
1995-03-20,10.711805
1995-03-21,10.711805
1995-03-22,10.763889
1995-03-23,10.694445
1995-03-24,10.729167
1995-03-27,10.850695
1995-03-28,10.920139
1995-03-29,10.972222
1995-03-30,11.006945
1995-03-31,11.111111
1995-04-03,11.267361
1995-04-04,11.180555
1995-04-05,11.267361
1995-04-06,11.319445
1995-04-07,11.111111
1995-04-10,11.006945
1995-04-11,10.902778
