Date,DPZ
2013-12-23,69.68
2013-12-24,69.860001
2013-12-26,70.68
2013-12-27,70.199997
2013-12-30,69.91999799999999
2013-12-31,69.650002
2014-01-02,68.940002
2014-01-03,68.980003
2014-01-06,69.099998
2014-01-07,69.66999799999999
2014-01-08,69.779999
2014-01-09,70.279999
2014-01-10,71.209999
2014-01-13,70.949997
2014-01-14,71.0
2014-01-15,71.209999
2014-01-16,71.08000200000001
2014-01-17,71.650002
2014-01-21,72.010002
2014-01-22,73.389999
2014-01-23,72.849998
2014-01-24,71.18
2014-01-27,70.110001
2014-01-28,69.860001
2014-01-29,68.699997
2014-01-30,69.57
2014-01-31,70.610001
2014-02-03,67.58000200000001
2014-02-04,68.300003
2014-02-05,67.16999799999999
2014-02-06,67.660004
2014-02-07,69.5
2014-02-10,69.879997
2014-02-11,70.459999
2014-02-12,70.809998
2014-02-13,71.800003
2014-02-14,72.18
2014-02-18,72.059998
2014-02-19,71.839996
2014-02-20,72.260002
2014-02-21,73.25
2014-02-24,74.690002
2014-02-25,75.029999
2014-02-26,77.650002
2014-02-27,77.989998
2014-02-28,79.059998
2014-03-03,78.779999
2014-03-04,79.480003
2014-03-05,79.110001
2014-03-06,79.190002
2014-03-07,79.339996
2014-03-10,79.559998
2014-03-11,79.050003
2014-03-12,79.91999799999999
2014-03-13,78.910004
2014-03-14,79.559998
2014-03-17,80.019997
2014-03-18,79.980003
2014-03-19,78.269997
2014-03-20,78.839996
2014-03-21,77.529999
2014-03-24,76.839996
2014-03-25,76.639999
2014-03-26,75.540001
2014-03-27,75.260002
2014-03-28,76.230003
2014-03-31,76.970001
2014-04-01,78.620003
2014-04-02,78.199997
2014-04-03,77.620003
2014-04-04,75.43
2014-04-07,73.68
2014-04-08,75.75
2014-04-09,76.610001
2014-04-10,74.290001
2014-04-11,72.709999
2014-04-14,73.75
2014-04-15,74.16999799999999
2014-04-16,74.970001
2014-04-17,74.279999
2014-04-21,74.360001
2014-04-22,75.510002
2014-04-23,75.260002
2014-04-24,75.089996
2014-04-25,73.760002
2014-04-28,72.690002
2014-04-29,72.58000200000001
2014-04-30,74.379997
2014-05-01,71.800003
2014-05-02,72.989998
2014-05-05,72.510002
2014-05-06,72.25
2014-05-07,71.550003
2014-05-08,71.129997
2014-05-09,71.199997
2014-05-12,72.449997
2014-05-13,71.709999
2014-05-14,71.25
2014-05-15,71.209999
2014-05-16,71.529999
2014-05-19,72.019997
2014-05-20,71.239998
2014-05-21,71.739998
2014-05-22,73.160004
2014-05-23,72.900002
2014-05-27,73.339996
2014-05-28,72.41999799999999
2014-05-29,72.470001
2014-05-30,72.449997
2014-06-02,72.989998
2014-06-03,72.66999799999999
2014-06-04,73.230003
2014-06-05,73.309998
2014-06-06,73.910004
2014-06-09,73.41999799999999
2014-06-10,73.059998
2014-06-11,73.360001
2014-06-12,72.360001
2014-06-13,72.540001
2014-06-16,72.18
2014-06-17,71.0
2014-06-18,71.989998
2014-06-19,71.839996
2014-06-20,71.800003
2014-06-23,71.58000200000001
2014-06-24,72.120003
2014-06-25,72.41999799999999
2014-06-26,72.57
2014-06-27,72.980003
2014-06-30,73.089996
2014-07-01,74.040001
2014-07-02,73.41999799999999
2014-07-03,73.629997
2014-07-07,73.550003
2014-07-08,73.400002
2014-07-09,74.629997
2014-07-10,73.699997
2014-07-11,73.58000200000001
2014-07-14,73.650002
2014-07-15,73.25
2014-07-16,73.040001
2014-07-17,72.599998
2014-07-18,73.230003
2014-07-21,73.389999
2014-07-22,76.110001
2014-07-23,75.43
2014-07-24,74.610001
2014-07-25,74.230003
2014-07-28,74.040001
2014-07-29,73.870003
2014-07-30,73.550003
2014-07-31,72.0
2014-08-01,70.16999799999999
2014-08-04,71.300003
2014-08-05,71.300003
2014-08-06,71.33000200000001
2014-08-07,71.339996
2014-08-08,72.059998
2014-08-11,72.75
2014-08-12,73.699997
2014-08-13,74.489998
2014-08-14,74.75
2014-08-15,74.550003
2014-08-18,75.040001
2014-08-19,75.150002
2014-08-20,74.660004
2014-08-21,74.75
2014-08-22,74.029999
2014-08-25,75.029999
2014-08-26,75.25
2014-08-27,75.160004
2014-08-28,75.260002
2014-08-29,75.449997
2014-09-02,76.0
2014-09-03,75.610001
2014-09-04,75.379997
2014-09-05,76.43
2014-09-08,76.059998
2014-09-09,75.540001
2014-09-10,76.220001
2014-09-11,76.239998
2014-09-12,76.029999
2014-09-15,76.209999
2014-09-16,76.58000200000001
2014-09-17,76.57
2014-09-18,76.739998
2014-09-19,77.0
2014-09-22,75.860001
2014-09-23,75.83000200000001
2014-09-24,76.360001
2014-09-25,76.300003
2014-09-26,77.269997
2014-09-29,77.629997
2014-09-30,76.959999
2014-10-01,77.099998
2014-10-02,77.58000200000001
2014-10-03,77.699997
2014-10-06,77.849998
2014-10-07,76.809998
2014-10-08,77.91999799999999
2014-10-09,76.699997
2014-10-10,76.410004
2014-10-13,75.720001
2014-10-14,84.300003
2014-10-15,83.650002
2014-10-16,83.93
2014-10-17,84.839996
2014-10-20,86.0
2014-10-21,85.989998
2014-10-22,86.449997
2014-10-23,87.300003
2014-10-24,87.68
2014-10-27,88.260002
2014-10-28,89.0
2014-10-29,88.980003
2014-10-30,88.879997
2014-10-31,88.790001
2014-11-03,89.550003
2014-11-04,90.25
2014-11-05,90.5
2014-11-06,90.849998
2014-11-07,90.800003
2014-11-10,92.08000200000001
2014-11-11,91.57
2014-11-12,91.650002
2014-11-13,91.870003
2014-11-14,91.459999
2014-11-17,91.019997
2014-11-18,91.519997
2014-11-19,91.410004
2014-11-20,92.470001
2014-11-21,92.699997
2014-11-24,93.370003
2014-11-25,93.160004
2014-11-26,93.230003
2014-11-28,93.849998
2014-12-01,94.199997
2014-12-02,95.089996
2014-12-03,95.699997
2014-12-04,95.93
2014-12-05,94.889999
2014-12-08,95.400002
2014-12-09,94.91999799999999
2014-12-10,93.32
2014-12-11,94.120003
2014-12-12,95.07
2014-12-15,94.0
2014-12-16,92.91999799999999
2014-12-17,93.43
2014-12-18,94.449997
2014-12-19,95.690002
2014-12-22,95.900002
2014-12-23,95.620003
2014-12-24,95.389999
2014-12-26,95.449997
2014-12-29,95.440002
2014-12-30,94.91999799999999
2014-12-31,94.16999799999999
2015-01-02,94.290001
2015-01-05,95.470001
2015-01-06,94.290001
2015-01-07,97.5
2015-01-08,100.779999
2015-01-09,100.5
2015-01-12,102.120003
2015-01-13,101.699997
2015-01-14,98.910004
2015-01-15,96.83000200000001
2015-01-16,98.489998
2015-01-20,97.510002
2015-01-21,97.379997
2015-01-22,99.010002
2015-01-23,98.099998
2015-01-26,98.739998
2015-01-27,98.93
2015-01-28,99.889999
2015-01-29,101.290001
2015-01-30,99.050003
2015-02-02,98.08000200000001
2015-02-03,99.370003
2015-02-04,99.720001
2015-02-05,99.739998
2015-02-06,99.860001
2015-02-09,98.629997
2015-02-10,100.93
2015-02-11,100.449997
2015-02-12,100.559998
2015-02-13,100.0
2015-02-17,100.66999799999999
2015-02-18,101.849998
2015-02-19,101.75
2015-02-20,102.5
2015-02-23,104.5
2015-02-24,103.529999
2015-02-25,103.93
2015-02-26,104.0
2015-02-27,101.529999
2015-03-02,104.440002
2015-03-03,102.83000200000001
2015-03-04,103.279999
2015-03-05,103.379997
2015-03-06,100.870003
2015-03-09,101.360001
2015-03-10,99.029999
2015-03-11,98.160004
2015-03-12,100.720001
2015-03-13,99.720001
2015-03-16,101.529999
2015-03-17,102.150002
2015-03-18,102.16999799999999
2015-03-19,103.769997
2015-03-20,104.629997
2015-03-23,104.019997
2015-03-24,104.089996
2015-03-25,101.110001
2015-03-26,100.540001
2015-03-27,101.050003
2015-03-30,102.550003
2015-03-31,100.550003
2015-04-01,100.5
2015-04-02,100.989998
2015-04-06,100.809998
2015-04-07,99.389999
2015-04-08,100.290001
2015-04-09,99.199997
2015-04-10,100.5
2015-04-13,100.199997
2015-04-14,98.489998
2015-04-15,98.360001
2015-04-16,100.43
2015-04-17,99.239998
2015-04-20,99.660004
2015-04-21,99.400002
2015-04-22,99.800003
2015-04-23,109.230003
2015-04-24,113.959999
2015-04-27,110.25
2015-04-28,111.790001
2015-04-29,109.389999
2015-04-30,107.849998
2015-05-01,108.339996
2015-05-04,107.93
2015-05-05,105.709999
2015-05-06,106.129997
2015-05-07,107.93
2015-05-08,109.129997
2015-05-11,109.839996
2015-05-12,109.059998
2015-05-13,108.68
2015-05-14,109.910004
2015-05-15,110.339996
2015-05-18,111.089996
2015-05-19,110.550003
2015-05-20,110.410004
2015-05-21,110.07
2015-05-22,109.029999
2015-05-26,108.559998
2015-05-27,108.650002
2015-05-28,109.209999
2015-05-29,108.660004
2015-06-01,109.050003
2015-06-02,108.870003
2015-06-03,108.989998
2015-06-04,109.029999
2015-06-05,110.0
2015-06-08,109.870003
2015-06-09,110.43
2015-06-10,112.389999
2015-06-11,111.93
2015-06-12,112.290001
2015-06-15,110.809998
2015-06-16,110.760002
2015-06-17,110.91999799999999
2015-06-18,112.57
2015-06-19,111.910004
2015-06-22,113.860001
2015-06-23,113.620003
2015-06-24,111.639999
2015-06-25,111.720001
2015-06-26,114.900002
2015-06-29,114.0
2015-06-30,113.400002
2015-07-01,114.550003
2015-07-02,113.879997
2015-07-06,113.129997
2015-07-07,113.41999799999999
2015-07-08,113.239998
2015-07-09,113.690002
2015-07-10,115.91999799999999
2015-07-13,119.43
2015-07-14,118.790001
2015-07-15,118.540001
2015-07-16,115.57
2015-07-17,110.040001
2015-07-20,111.040001
2015-07-21,111.370003
2015-07-22,112.309998
2015-07-23,111.650002
2015-07-24,110.959999
2015-07-27,111.309998
2015-07-28,111.769997
2015-07-29,113.510002
2015-07-30,113.839996
2015-07-31,113.839996
2015-08-03,114.269997
2015-08-04,115.230003
2015-08-05,114.400002
2015-08-06,111.839996
2015-08-07,113.43
2015-08-10,113.139999
2015-08-11,113.489998
2015-08-12,111.879997
2015-08-13,114.199997
2015-08-14,114.16999799999999
2015-08-17,114.989998
2015-08-18,112.900002
2015-08-19,110.529999
2015-08-20,107.660004
2015-08-21,104.480003
2015-08-24,101.779999
2015-08-25,105.019997
2015-08-26,106.300003
2015-08-27,107.800003
2015-08-28,108.410004
2015-08-31,105.940002
2015-09-01,103.849998
2015-09-02,105.18
2015-09-03,105.150002
2015-09-04,105.5
2015-09-08,109.0
2015-09-09,108.18
2015-09-10,107.93
2015-09-11,110.220001
2015-09-14,110.290001
2015-09-15,111.82
2015-09-16,111.620003
2015-09-17,112.599998
2015-09-18,111.68
2015-09-21,111.029999
2015-09-22,110.870003
2015-09-23,110.970001
2015-09-24,110.290001
2015-09-25,112.949997
2015-09-28,108.540001
2015-09-29,105.870003
2015-09-30,107.910004
2015-10-01,105.33000200000001
2015-10-02,106.879997
2015-10-05,108.349998
2015-10-06,107.260002
2015-10-07,108.029999
2015-10-08,102.639999
2015-10-09,105.379997
2015-10-12,106.08000200000001
2015-10-13,106.16999799999999
2015-10-14,104.370003
2015-10-15,105.860001
2015-10-16,106.220001
2015-10-19,107.25
2015-10-20,106.190002
2015-10-21,103.459999
2015-10-22,103.959999
2015-10-23,104.099998
2015-10-26,105.809998
2015-10-27,104.959999
2015-10-28,109.709999
2015-10-29,109.400002
2015-10-30,106.66999799999999
2015-11-02,108.75
2015-11-03,107.16999799999999
2015-11-04,105.050003
2015-11-05,104.110001
2015-11-06,104.440002
2015-11-09,103.040001
2015-11-10,104.230003
2015-11-11,105.209999
2015-11-12,102.889999
2015-11-13,101.620003
2015-11-16,103.489998
2015-11-17,102.239998
2015-11-18,104.07
2015-11-19,104.519997
2015-11-20,105.019997
2015-11-23,107.709999
2015-11-24,107.440002
2015-11-25,109.150002
2015-11-27,108.650002
2015-11-30,107.470001
2015-12-01,108.860001
2015-12-02,108.800003
2015-12-03,107.440002
2015-12-04,109.83000200000001
2015-12-07,110.389999
2015-12-08,109.940002
2015-12-09,109.099998
2015-12-10,109.339996
2015-12-11,108.639999
2015-12-14,109.379997
2015-12-15,109.93
2015-12-16,109.220001
2015-12-17,109.370003
2015-12-18,108.839996
2015-12-21,109.730003
2015-12-22,109.410004
2015-12-23,109.480003
2015-12-24,109.540001
2015-12-28,110.129997
2015-12-29,112.0
2015-12-30,111.510002
2015-12-31,111.25
2016-01-04,109.230003
2016-01-05,109.93
2016-01-06,109.769997
2016-01-07,106.75
2016-01-08,108.970001
2016-01-11,106.220001
2016-01-12,109.760002
2016-01-13,107.959999
2016-01-14,107.139999
2016-01-15,104.160004
2016-01-19,104.91999799999999
2016-01-20,106.459999
2016-01-21,107.709999
2016-01-22,111.599998
2016-01-25,110.730003
2016-01-26,112.16999799999999
2016-01-27,111.059998
2016-01-28,112.199997
2016-01-29,113.93
2016-02-01,114.349998
2016-02-02,113.75
2016-02-03,113.800003
2016-02-04,114.0
2016-02-05,110.370003
2016-02-08,108.160004
2016-02-09,105.620003
2016-02-10,107.0
2016-02-11,106.900002
2016-02-12,109.5
2016-02-16,111.08000200000001
2016-02-17,112.949997
2016-02-18,112.040001
2016-02-19,112.870003
2016-02-22,115.089996
2016-02-23,117.620003
2016-02-24,117.610001
2016-02-25,132.899994
2016-02-26,134.389999
2016-02-29,133.03999299999998
2016-03-01,134.149994
2016-03-02,133.059998
2016-03-03,132.83999599999999
2016-03-04,132.990005
2016-03-07,134.020004
2016-03-08,134.240005
2016-03-09,133.779999
2016-03-10,133.009995
2016-03-11,131.720001
2016-03-14,132.649994
2016-03-15,131.199997
2016-03-16,131.850006
2016-03-17,131.270004
2016-03-18,130.809998
2016-03-21,131.169998
2016-03-22,130.729996
2016-03-23,130.119995
2016-03-24,128.740005
2016-03-28,129.149994
2016-03-29,130.08999599999999
2016-03-30,130.970001
2016-03-31,131.860001
2016-04-01,133.470001
2016-04-04,133.360001
2016-04-05,132.320007
2016-04-06,135.940002
2016-04-07,136.259995
2016-04-08,137.050003
2016-04-11,137.240005
2016-04-12,136.740005
2016-04-13,137.139999
2016-04-14,137.270004
2016-04-15,138.619995
2016-04-18,138.649994
2016-04-19,137.520004
2016-04-20,140.009995
2016-04-21,137.899994
2016-04-22,132.41000400000001
2016-04-25,133.669998
2016-04-26,133.809998
2016-04-27,133.630005
2016-04-28,120.470001
2016-04-29,120.879997
2016-05-02,120.370003
2016-05-03,118.559998
2016-05-04,119.019997
2016-05-05,119.93
2016-05-06,119.309998
2016-05-09,121.510002
2016-05-10,122.220001
2016-05-11,119.83000200000001
2016-05-12,121.459999
2016-05-13,121.949997
2016-05-16,123.16999799999999
2016-05-17,121.07
2016-05-18,121.129997
2016-05-19,120.82
2016-05-20,123.059998
2016-05-23,121.879997
2016-05-24,122.519997
2016-05-25,121.290001
2016-05-26,123.0
2016-05-27,122.18
2016-05-31,120.879997
2016-06-01,121.400002
2016-06-02,123.25
2016-06-03,122.209999
2016-06-06,124.360001
2016-06-07,124.82
2016-06-08,126.389999
2016-06-09,127.480003
2016-06-10,126.25
2016-06-13,124.790001
2016-06-14,126.360001
2016-06-15,126.379997
2016-06-16,126.949997
2016-06-17,127.290001
2016-06-20,127.489998
2016-06-21,127.33000200000001
2016-06-22,125.32
2016-06-23,127.25
2016-06-24,124.970001
2016-06-27,122.08000200000001
2016-06-28,124.529999
2016-06-29,126.879997
2016-06-30,131.380005
2016-07-01,132.58999599999999
2016-07-05,133.929993
2016-07-06,134.979996
2016-07-07,133.860001
2016-07-08,135.110001
2016-07-11,136.0
2016-07-12,135.649994
2016-07-13,135.419998
2016-07-14,135.639999
2016-07-15,135.699997
2016-07-18,135.550003
2016-07-19,135.550003
2016-07-20,136.889999
2016-07-21,144.66000400000001
2016-07-22,148.779999
2016-07-25,147.690002
2016-07-26,146.130005
2016-07-27,147.229996
2016-07-28,147.25
2016-07-29,147.300003
2016-08-01,147.520004
2016-08-02,145.449997
2016-08-03,146.16000400000001
2016-08-04,146.5
2016-08-05,146.179993
2016-08-08,144.699997
2016-08-09,144.919998
2016-08-10,145.0
2016-08-11,146.020004
2016-08-12,146.130005
2016-08-15,145.149994
2016-08-16,143.970001
2016-08-17,144.570007
2016-08-18,147.130005
2016-08-19,147.279999
2016-08-22,150.070007
2016-08-23,150.479996
2016-08-24,149.820007
2016-08-25,150.240005
2016-08-26,148.350006
2016-08-29,149.990005
2016-08-30,149.429993
2016-08-31,149.570007
2016-09-01,149.009995
2016-09-02,151.0
2016-09-06,150.179993
2016-09-07,150.479996
2016-09-08,149.240005
2016-09-09,146.130005
2016-09-12,150.21000700000002
2016-09-13,149.66000400000001
2016-09-14,150.300003
2016-09-15,151.78999299999998
2016-09-16,150.029999
2016-09-19,151.509995
2016-09-20,151.940002
2016-09-21,152.610001
2016-09-22,154.080002
2016-09-23,154.259995
2016-09-26,153.490005
2016-09-27,153.630005
2016-09-28,152.779999
2016-09-29,151.75
2016-09-30,151.850006
2016-10-03,151.580002
2016-10-04,151.470001
2016-10-05,150.970001
2016-10-06,151.130005
2016-10-07,150.83999599999999
2016-10-10,153.190002
2016-10-11,152.380005
2016-10-12,152.240005
2016-10-13,150.309998
2016-10-14,151.119995
2016-10-17,152.009995
2016-10-18,159.449997
2016-10-19,165.020004
2016-10-20,165.399994
2016-10-21,166.360001
2016-10-24,166.529999
2016-10-25,164.889999
2016-10-26,164.800003
2016-10-27,165.940002
2016-10-28,167.919998
2016-10-31,169.240005
2016-11-01,167.559998
2016-11-02,167.25
2016-11-03,166.169998
2016-11-04,166.759995
2016-11-07,168.21000700000002
2016-11-08,168.889999
2016-11-09,170.360001
2016-11-10,161.110001
2016-11-11,159.619995
2016-11-14,157.169998
2016-11-15,161.33999599999999
2016-11-16,161.570007
2016-11-17,161.570007
2016-11-18,164.309998
2016-11-21,166.46000700000002
2016-11-22,168.470001
2016-11-23,170.559998
2016-11-25,172.259995
2016-11-28,170.03999299999998
2016-11-29,170.869995
2016-11-30,168.03999299999998
2016-12-01,168.699997
2016-12-02,168.0
2016-12-05,166.28999299999998
2016-12-06,169.08999599999999
2016-12-07,167.720001
2016-12-08,164.529999
2016-12-09,163.570007
2016-12-12,161.869995
2016-12-13,161.860001
2016-12-14,161.990005
2016-12-15,159.779999
2016-12-16,160.03999299999998
2016-12-19,161.229996
2016-12-20,161.100006
2016-12-21,162.630005
2016-12-22,161.330002
2016-12-23,161.570007
2016-12-27,161.970001
2016-12-28,161.25
2016-12-29,162.360001
2016-12-30,159.240005
2017-01-03,158.360001
2017-01-04,162.990005
2017-01-05,162.770004
2017-01-06,163.490005
2017-01-09,164.509995
2017-01-10,166.360001
2017-01-11,168.96000700000002
2017-01-12,168.360001
2017-01-13,167.16000400000001
2017-01-17,164.929993
2017-01-18,165.570007
2017-01-19,166.03999299999998
2017-01-20,167.869995
2017-01-23,167.03999299999998
2017-01-24,169.509995
2017-01-25,170.570007
2017-01-26,170.940002
2017-01-27,172.020004
2017-01-30,173.929993
2017-01-31,174.53999299999998
2017-02-01,170.889999
2017-02-02,174.91000400000001
2017-02-03,175.889999
2017-02-06,177.940002
2017-02-07,182.96000700000002
2017-02-08,185.179993
2017-02-09,185.899994
2017-02-10,186.369995
2017-02-13,183.800003
2017-02-14,184.91000400000001
2017-02-15,185.940002
2017-02-16,186.100006
2017-02-17,187.929993
2017-02-21,188.919998
2017-02-22,183.0
2017-02-23,186.300003
2017-02-24,186.279999
2017-02-27,185.419998
2017-02-28,189.809998
2017-03-01,187.449997
2017-03-02,189.369995
2017-03-03,189.03999299999998
2017-03-06,188.889999
2017-03-07,189.300003
2017-03-08,188.360001
2017-03-09,184.690002
2017-03-10,186.729996
2017-03-13,186.78999299999998
2017-03-14,183.669998
2017-03-15,186.270004
2017-03-16,185.619995
2017-03-17,184.830002
2017-03-20,183.690002
2017-03-21,184.020004
2017-03-22,184.130005
2017-03-23,184.350006
2017-03-24,182.949997
2017-03-27,183.949997
2017-03-28,184.940002
2017-03-29,182.770004
2017-03-30,184.110001
2017-03-31,184.300003
2017-04-03,186.229996
2017-04-04,186.360001
2017-04-05,185.139999
2017-04-06,186.0
2017-04-07,175.16000400000001
2017-04-10,173.75
2017-04-11,175.509995
2017-04-12,175.130005
2017-04-13,174.03999299999998
2017-04-17,175.03999299999998
2017-04-18,176.630005
2017-04-19,175.71000700000002
2017-04-20,176.91000400000001
2017-04-21,179.300003
2017-04-24,180.58999599999999
2017-04-25,180.58999599999999
2017-04-26,180.96000700000002
2017-04-27,185.550003
2017-04-28,181.389999
2017-05-01,182.16000400000001
2017-05-02,184.41000400000001
2017-05-03,187.070007
2017-05-04,190.389999
2017-05-05,193.119995
2017-05-08,192.28999299999998
2017-05-09,195.360001
2017-05-10,195.669998
2017-05-11,195.380005
2017-05-12,195.279999
2017-05-15,196.520004
2017-05-16,196.229996
2017-05-17,191.46000700000002
2017-05-18,194.71000700000002
2017-05-19,195.800003
2017-05-22,198.820007
2017-05-23,199.25
2017-05-24,205.970001
2017-05-25,208.03999299999998
2017-05-26,207.050003
2017-05-30,208.490005
2017-05-31,211.72000099999997
2017-06-01,215.33999599999999
2017-06-02,218.05000299999998
2017-06-05,217.100006
2017-06-06,217.850006
2017-06-07,218.149994
2017-06-08,217.88000499999998
2017-06-09,206.190002
2017-06-12,204.070007
2017-06-13,208.399994
2017-06-14,210.559998
2017-06-15,209.559998
2017-06-16,210.83999599999999
2017-06-19,215.729996
2017-06-20,215.02999900000003
2017-06-21,216.08999599999999
2017-06-22,218.08999599999999
2017-06-23,217.05000299999998
2017-06-26,218.88000499999998
2017-06-27,213.13999900000002
2017-06-28,213.600006
2017-06-29,210.75
2017-06-30,211.52999900000003
2017-07-03,209.919998
2017-07-05,208.029999
2017-07-06,208.83999599999999
2017-07-07,212.32000699999998
2017-07-10,211.61999500000002
2017-07-11,212.11000099999998
2017-07-12,213.539993
2017-07-13,210.44999700000002
2017-07-14,209.21000700000002
2017-07-17,208.25
2017-07-18,211.44999700000002
2017-07-19,212.520004
2017-07-20,212.440002
2017-07-21,213.22000099999997
2017-07-24,213.97000099999997
2017-07-25,192.399994
2017-07-26,186.429993
2017-07-27,182.429993
2017-07-28,183.08999599999999
2017-07-31,186.5
2017-08-01,186.449997
2017-08-02,192.350006
2017-08-03,198.229996
2017-08-04,196.78999299999998
2017-08-07,195.429993
2017-08-08,192.139999
2017-08-09,193.830002
2017-08-10,192.529999
2017-08-11,192.860001
2017-08-14,193.91000400000001
2017-08-15,188.169998
2017-08-16,187.669998
2017-08-17,188.259995
2017-08-18,188.66000400000001
2017-08-21,189.479996
2017-08-22,189.009995
2017-08-23,187.690002
2017-08-24,183.300003
2017-08-25,178.729996
2017-08-28,178.759995
2017-08-29,178.380005
2017-08-30,178.929993
2017-08-31,182.259995
2017-09-01,183.58999599999999
2017-09-05,182.5
2017-09-06,182.630005
2017-09-07,183.320007
2017-09-08,186.429993
2017-09-11,189.020004
2017-09-12,189.919998
2017-09-13,188.550003
2017-09-14,189.91000400000001
2017-09-15,194.679993
2017-09-18,195.619995
2017-09-19,195.929993
2017-09-20,197.580002
2017-09-21,198.03999299999998
2017-09-22,197.21000700000002
2017-09-25,193.419998
2017-09-26,193.309998
2017-09-27,196.83999599999999
2017-09-28,197.03999299999998
2017-09-29,198.550003
2017-10-02,199.990005
2017-10-03,202.809998
2017-10-04,201.639999
2017-10-05,206.020004
2017-10-06,205.389999
2017-10-09,205.800003
2017-10-10,209.440002
2017-10-11,209.240005
2017-10-12,201.029999
2017-10-13,192.979996
2017-10-16,193.190002
2017-10-17,192.270004
2017-10-18,187.78999299999998
2017-10-19,186.119995
2017-10-20,186.110001
2017-10-23,182.630005
2017-10-24,183.83999599999999
2017-10-25,185.75
2017-10-26,185.679993
2017-10-27,184.679993
2017-10-30,181.699997
2017-10-31,183.0
2017-11-01,177.25
2017-11-02,178.08999599999999
2017-11-03,177.940002
2017-11-06,173.46000700000002
2017-11-07,170.100006
2017-11-08,168.71000700000002
2017-11-09,173.21000700000002
2017-11-10,173.330002
2017-11-13,173.029999
2017-11-14,175.66000400000001
2017-11-15,175.759995
2017-11-16,177.470001
2017-11-17,178.649994
2017-11-20,177.770004
2017-11-21,176.880005
2017-11-22,176.550003
2017-11-24,177.33999599999999
2017-11-27,174.520004
2017-11-28,172.28999299999998
2017-11-29,179.169998
2017-11-30,186.16000400000001
2017-12-01,184.619995
2017-12-04,187.619995
2017-12-05,185.5
2017-12-06,181.169998
2017-12-07,179.509995
2017-12-08,183.91000400000001
2017-12-11,180.96000700000002
2017-12-12,180.610001
2017-12-13,180.509995
2017-12-14,182.520004
2017-12-15,185.03999299999998
2017-12-18,186.0
2017-12-19,187.059998
2017-12-20,183.619995
2017-12-21,188.389999
2017-12-22,192.869995
2017-12-26,190.369995
2017-12-27,190.570007
2017-12-28,189.979996
2017-12-29,188.96000700000002
2018-01-02,186.940002
2018-01-03,191.66000400000001
2018-01-04,197.28999299999998
2018-01-05,200.300003
2018-01-08,203.610001
2018-01-09,206.71000700000002
2018-01-10,200.08999599999999
2018-01-11,209.850006
2018-01-12,211.149994
2018-01-16,209.28999299999998
2018-01-17,207.889999
2018-01-18,210.91000400000001
2018-01-19,213.539993
2018-01-22,216.289993
2018-01-23,219.57000699999998
2018-01-24,218.72000099999997
2018-01-25,219.330002
2018-01-26,216.77999900000003
2018-01-29,215.330002
2018-01-30,215.94999700000002
2018-01-31,216.850006
2018-02-01,218.669998
2018-02-02,214.38000499999998
2018-02-05,208.020004
2018-02-06,208.46000700000002
2018-02-07,211.309998
2018-02-08,198.570007
2018-02-09,206.08999599999999
2018-02-12,211.86999500000002
2018-02-13,208.0
2018-02-14,209.77999900000003
2018-02-15,217.69999700000002
2018-02-16,220.74000499999997
2018-02-20,221.49000499999997
2018-02-21,230.52999900000003
2018-02-22,227.0
2018-02-23,228.850006
2018-02-26,228.020004
2018-02-27,226.47000099999997
2018-02-28,222.41000400000001
2018-03-01,222.82000699999998
2018-03-02,223.100006
2018-03-05,219.61000099999998
2018-03-06,221.440002
2018-03-07,222.960007
2018-03-08,222.77999900000003
2018-03-09,230.25999500000003
2018-03-12,227.690002
2018-03-13,226.399994
2018-03-14,226.66000400000001
2018-03-15,226.82000699999998
2018-03-16,229.789993
2018-03-19,227.669998
2018-03-20,231.58999599999999
2018-03-21,228.25999500000003
2018-03-22,226.399994
2018-03-23,226.649994
2018-03-26,231.27999900000003
2018-03-27,231.580002
2018-03-28,233.86999500000002
2018-03-29,233.559998
2018-04-02,230.419998
2018-04-03,233.47000099999997
2018-04-04,231.44999700000002
2018-04-05,235.789993
2018-04-06,231.460007
2018-04-09,232.42999300000002
2018-04-10,231.69999700000002
2018-04-11,231.0
2018-04-12,231.479996
2018-04-13,230.32000699999998
2018-04-16,232.350006
2018-04-17,237.16000400000001
2018-04-18,238.190002
2018-04-19,240.690002
2018-04-20,238.92999300000002
2018-04-23,239.479996
2018-04-24,231.82000699999998
2018-04-25,233.52999900000003
2018-04-26,250.61000099999998
2018-04-27,248.419998
2018-04-30,241.729996
2018-05-01,247.67999300000002
2018-05-02,244.27999900000003
2018-05-03,245.830002
2018-05-04,248.24000499999997
2018-05-07,250.5
2018-05-08,250.41000400000001
2018-05-09,249.91000400000001
2018-05-10,249.72000099999997
2018-05-11,249.91000400000001
2018-05-14,246.13999900000002
2018-05-15,247.100006
2018-05-16,247.33999599999999
2018-05-17,246.55000299999998
2018-05-18,244.86000099999998
2018-05-21,248.36999500000002
2018-05-22,248.210007
2018-05-23,249.49000499999997
2018-05-24,252.24000499999997
2018-05-25,250.33999599999999
2018-05-29,245.80000299999998
2018-05-30,251.69999700000002
2018-05-31,251.479996
2018-06-01,252.850006
2018-06-04,255.38999900000002
2018-06-05,262.630005
2018-06-06,269.630005
2018-06-07,272.040009
2018-06-08,270.040009
2018-06-11,269.769989
2018-06-12,273.200012
2018-06-13,273.579987
2018-06-14,273.649994
