Date,SU
2000-04-27,5.414063
2000-04-28,5.335938
2000-05-01,5.484375
2000-05-02,5.585938
2000-05-03,5.59375
2000-05-04,5.664063
2000-05-05,5.546875
2000-05-08,5.539063
2000-05-09,5.765625
2000-05-10,5.796875
2000-05-11,6.046875
2000-05-12,6.03125
2000-05-15,6.023438
2000-05-16,5.859375
2000-05-17,5.984375
2000-05-18,5.984375
2000-05-19,5.953125
2000-05-22,6.234375
2000-05-23,5.859375
2000-05-24,5.84375
2000-05-25,5.796875
2000-05-26,5.90625
2000-05-30,5.75
2000-05-31,5.734375
2000-06-01,5.8125
2000-06-02,5.75
2000-06-05,5.546875
2000-06-06,5.640625
2000-06-07,5.515625
2000-06-08,5.609375
2000-06-09,5.75
2000-06-12,5.96875
2000-06-13,5.84375
2000-06-14,5.84375
2000-06-15,5.921875
2000-06-16,5.890625
2000-06-19,5.65625
2000-06-20,5.8125
2000-06-21,5.75
2000-06-22,5.90625
2000-06-23,5.859375
2000-06-26,5.90625
2000-06-27,5.84375
2000-06-28,5.75
2000-06-29,5.640625
2000-06-30,5.828125
2000-07-03,6.0
2000-07-05,5.671875
2000-07-06,5.75
2000-07-07,5.71875
2000-07-10,5.6875
2000-07-11,5.734375
2000-07-12,5.71875
2000-07-13,5.796875
2000-07-14,5.78125
2000-07-17,5.8125
2000-07-18,5.875
2000-07-19,5.671875
2000-07-20,5.640625
2000-07-21,5.515625
2000-07-24,5.3125
2000-07-25,5.203125
2000-07-26,5.265625
2000-07-27,5.125
2000-07-28,5.25
2000-07-31,5.25
2000-08-01,5.359375
2000-08-02,5.5625
2000-08-03,5.46875
2000-08-04,5.5
2000-08-07,5.46875
2000-08-08,5.375
2000-08-09,5.5
2000-08-10,5.484375
2000-08-11,5.484375
2000-08-14,5.40625
2000-08-15,5.46875
2000-08-16,5.359375
2000-08-17,5.46875
2000-08-18,5.328125
2000-08-21,5.3125
2000-08-22,5.328125
2000-08-23,5.375
2000-08-24,5.546875
2000-08-25,5.765625
2000-08-28,5.765625
2000-08-29,5.734375
2000-08-30,5.734375
2000-08-31,5.6875
2000-09-01,5.765625
2000-09-05,5.796875
2000-09-06,5.9375
2000-09-07,5.96875
2000-09-08,5.890625
2000-09-11,6.046875
2000-09-12,6.21875
2000-09-13,6.34375
2000-09-14,6.3125
2000-09-15,6.59375
2000-09-18,6.53125
2000-09-19,6.28125
2000-09-20,6.0
2000-09-21,5.859375
2000-09-22,5.65625
2000-09-25,5.5625
2000-09-26,5.515625
2000-09-27,5.5
2000-09-28,5.375
2000-09-29,5.53125
2000-10-02,5.515625
2000-10-03,5.40625
2000-10-04,5.375
2000-10-05,5.375
2000-10-06,5.328125
2000-10-09,5.3125
2000-10-10,5.53125
2000-10-11,5.484375
2000-10-12,5.5625
2000-10-13,5.46875
2000-10-16,5.5
2000-10-17,5.5
2000-10-18,5.609375
2000-10-19,5.640625
2000-10-20,5.4375
2000-10-23,5.1875
2000-10-24,5.3125
2000-10-25,5.375
2000-10-26,5.359375
2000-10-27,5.328125
2000-10-30,4.984375
2000-10-31,4.921875
2000-11-01,5.015625
2000-11-02,5.148438
2000-11-03,5.0625
2000-11-06,4.96875
2000-11-07,5.0
2000-11-08,5.0
2000-11-09,5.078125
2000-11-10,5.015625
2000-11-13,5.125
2000-11-14,5.0
2000-11-15,5.015625
2000-11-16,4.96875
2000-11-17,4.953125
2000-11-20,5.0625
2000-11-21,5.21875
2000-11-22,5.265625
2000-11-24,5.296875
2000-11-27,5.40625
2000-11-28,5.3125
2000-11-29,5.40625
2000-11-30,5.53125
2000-12-01,5.65625
2000-12-04,5.84375
2000-12-05,5.71875
2000-12-06,5.546875
2000-12-07,5.625
2000-12-08,5.84375
2000-12-11,5.796875
2000-12-12,5.8125
2000-12-13,5.71875
2000-12-14,5.734375
2000-12-15,5.609375
2000-12-18,5.734375
2000-12-19,5.65625
2000-12-20,5.71875
2000-12-21,5.78125
2000-12-22,6.09375
2000-12-26,6.5625
2000-12-27,6.25
2000-12-28,6.40625
2000-12-29,6.421875
2001-01-02,6.15625
2001-01-03,6.015625
2001-01-04,5.6875
2001-01-05,5.765625
2001-01-08,5.734375
2001-01-09,5.640625
2001-01-10,5.640625
2001-01-11,5.859375
2001-01-12,5.890625
2001-01-16,5.890625
2001-01-17,5.71875
2001-01-18,5.453125
2001-01-19,5.46875
2001-01-22,5.621094
2001-01-23,5.71875
2001-01-24,5.65625
2001-01-25,5.796875
2001-01-26,5.90625
2001-01-29,5.885
2001-01-30,5.9125
2001-01-31,5.82
2001-02-01,5.7625
2001-02-02,6.025
2001-02-05,6.045
2001-02-06,6.0225
2001-02-07,5.955
2001-02-08,6.0875
2001-02-09,6.2125
2001-02-12,6.0875
2001-02-13,6.055
2001-02-14,5.995
2001-02-15,5.7975
2001-02-16,5.97
2001-02-20,6.0025
2001-02-21,6.1525
2001-02-22,6.2175
2001-02-23,6.2725
2001-02-26,6.29
2001-02-27,6.335
2001-02-28,6.4075
2001-03-01,6.57
2001-03-02,6.5625
2001-03-05,6.815
2001-03-06,6.8825
2001-03-07,6.9975
2001-03-08,7.0125
2001-03-09,6.7675
2001-03-12,6.6525
2001-03-13,6.65
2001-03-14,6.555
2001-03-15,6.4925
2001-03-16,6.3425
2001-03-19,6.385
2001-03-20,6.7125
2001-03-21,6.5425
2001-03-22,6.49
2001-03-23,6.445
2001-03-26,6.55
2001-03-27,6.4725
2001-03-28,6.3975
2001-03-29,6.3625
2001-03-30,6.475
2001-04-02,6.4375
2001-04-03,6.4175
2001-04-04,6.4325
2001-04-05,6.2625
2001-04-06,6.3225
2001-04-09,6.565
2001-04-10,6.775
2001-04-11,6.695
2001-04-12,6.655
2001-04-16,6.7525
2001-04-17,6.84
2001-04-18,6.955
2001-04-19,6.9275
2001-04-20,6.99
2001-04-23,6.9625
2001-04-24,6.945
2001-04-25,7.04
2001-04-26,7.1175
2001-04-27,6.9875
2001-04-30,6.975
2001-05-01,6.92
2001-05-02,6.6325
2001-05-03,6.83
2001-05-04,7.0125
2001-05-07,6.9275
2001-05-08,6.8675
2001-05-09,6.9625
2001-05-10,6.975
2001-05-11,6.875
2001-05-14,6.9125
2001-05-15,6.9475
2001-05-16,6.9875
2001-05-17,6.975
2001-05-18,7.015
2001-05-21,7.175
2001-05-22,7.04
2001-05-23,6.9575
2001-05-24,6.825
2001-05-25,6.83
2001-05-29,7.0
2001-05-30,6.81
2001-05-31,6.7475
2001-06-01,6.8375
2001-06-04,6.87
2001-06-05,6.9125
2001-06-06,6.9075
2001-06-07,6.905
2001-06-08,6.87
2001-06-11,6.8975
2001-06-12,6.945
2001-06-13,6.96
2001-06-14,6.9075
2001-06-15,6.865
2001-06-18,6.8275
2001-06-19,6.77
2001-06-20,6.6175
2001-06-21,6.5225
2001-06-22,6.4675
2001-06-25,6.395
2001-06-26,6.375
2001-06-27,6.1625
2001-06-28,6.225
2001-06-29,6.425
2001-07-02,6.2775
2001-07-03,6.375
2001-07-05,6.515
2001-07-06,6.425
2001-07-09,6.3875
2001-07-10,6.34
2001-07-11,6.41
2001-07-12,6.4425
2001-07-13,6.46
2001-07-16,6.5
2001-07-17,6.57
2001-07-18,6.49
2001-07-19,6.4625
2001-07-20,6.55
2001-07-23,6.4525
2001-07-24,6.4375
2001-07-25,6.7475
2001-07-26,6.6725
2001-07-27,6.75
2001-07-30,6.78
2001-07-31,6.82
2001-08-01,6.855
2001-08-02,6.9
2001-08-03,6.9325
2001-08-06,6.8375
2001-08-07,6.845
2001-08-08,6.7675
2001-08-09,6.725
2001-08-10,6.8375
2001-08-13,6.8075
2001-08-14,6.76
2001-08-15,6.81
2001-08-16,6.8875
2001-08-17,6.7525
2001-08-20,6.725
2001-08-21,6.67
2001-08-22,6.7875
2001-08-23,6.795
2001-08-24,6.8575
2001-08-27,6.85
2001-08-28,6.815
2001-08-29,6.835
2001-08-30,6.79
2001-08-31,6.9625
2001-09-04,7.06
2001-09-05,7.095
2001-09-06,7.2375
2001-09-07,7.22
2001-09-10,7.19
2001-09-17,7.5
2001-09-18,7.38
2001-09-19,7.05
2001-09-20,6.985
2001-09-21,7.065
2001-09-24,6.8
2001-09-25,6.605
2001-09-26,6.535
2001-09-27,6.8475
2001-09-28,6.97
2001-10-01,6.9375
2001-10-02,7.1875
2001-10-03,7.1325
2001-10-04,7.2075
2001-10-05,7.295
2001-10-08,7.405
2001-10-09,7.42
2001-10-10,7.645
2001-10-11,7.7
2001-10-12,7.6675
2001-10-15,7.5625
2001-10-16,7.625
2001-10-17,7.5
2001-10-18,7.2875
2001-10-19,7.16
2001-10-22,7.265
2001-10-23,7.4975
2001-10-24,7.4775
2001-10-25,7.57
2001-10-26,7.73
2001-10-29,7.76
2001-10-30,7.5875
2001-10-31,7.58
2001-11-01,7.56
2001-11-02,7.59
2001-11-05,7.365
2001-11-06,7.2925
2001-11-07,7.14
2001-11-08,7.285
2001-11-09,7.4125
2001-11-12,7.3225
2001-11-13,7.52
2001-11-14,7.3275
2001-11-15,6.775
2001-11-16,6.83
2001-11-19,6.9575
2001-11-20,7.2225
2001-11-21,7.145
2001-11-23,7.1325
2001-11-26,7.1875
2001-11-27,7.205
2001-11-28,7.1875
2001-11-29,7.3425
2001-11-30,7.4825
2001-12-03,7.6075
2001-12-04,7.865
2001-12-05,7.775
2001-12-06,7.56
2001-12-07,7.51
2001-12-10,7.47
2001-12-11,7.4075
2001-12-12,7.45
2001-12-13,7.395
2001-12-14,7.395
2001-12-17,7.4175
2001-12-18,7.4775
2001-12-19,7.5725
2001-12-20,7.6325
2001-12-21,7.7125
2001-12-24,7.755
2001-12-26,7.98
2001-12-27,7.995
2001-12-28,8.2825
2001-12-31,8.235
2002-01-02,7.6525
2002-01-03,7.7275
2002-01-04,7.785
2002-01-07,7.8125
2002-01-08,7.8775
2002-01-09,7.86
2002-01-10,7.76
2002-01-11,7.5575
2002-01-14,7.405
2002-01-15,7.565
2002-01-16,7.4625
2002-01-17,7.5475
2002-01-18,7.4375
2002-01-22,7.4375
2002-01-23,7.4875
2002-01-24,7.5075
2002-01-25,7.6625
2002-01-28,7.6625
2002-01-29,7.5825
2002-01-30,7.5
2002-01-31,7.6575
2002-02-01,7.66
2002-02-04,7.57
2002-02-05,7.5675
2002-02-06,7.655
2002-02-07,7.56
2002-02-08,7.51
2002-02-11,7.5425
2002-02-12,7.54
2002-02-13,7.5475
2002-02-14,7.515
2002-02-15,7.545
2002-02-19,7.55
2002-02-20,7.485
2002-02-21,7.6
2002-02-22,7.6975
2002-02-25,7.925
2002-02-26,8.1
2002-02-27,8.2425
2002-02-28,8.3375
2002-03-01,8.6875
2002-03-04,8.6125
2002-03-05,8.82
2002-03-06,8.8725
2002-03-07,8.9325
2002-03-08,8.74
2002-03-11,8.7825
2002-03-12,8.8675
2002-03-13,8.7425
2002-03-14,8.6675
2002-03-15,8.8725
2002-03-18,9.4375
2002-03-19,9.0925
2002-03-20,9.235
2002-03-21,9.2875
2002-03-22,9.2425
2002-03-25,9.1475
2002-03-26,8.9425
2002-03-27,9.0275
2002-03-28,9.04
2002-04-01,9.0675
2002-04-02,9.2275
2002-04-03,9.1925
2002-04-04,8.9775
2002-04-05,8.9325
2002-04-08,8.9125
2002-04-09,8.56
2002-04-10,8.655
2002-04-11,8.52
2002-04-12,8.225
2002-04-15,8.295
2002-04-16,8.5225
2002-04-17,8.6875
2002-04-18,8.77
2002-04-19,8.76
2002-04-22,8.81
2002-04-23,8.8375
2002-04-24,8.875
2002-04-25,8.9925
2002-04-26,8.8575
2002-04-29,8.84
2002-04-30,8.6925
2002-05-01,8.685
2002-05-02,8.675
2002-05-03,8.965
2002-05-06,8.6025
2002-05-07,8.6725
2002-05-08,8.75
2002-05-09,8.715
2002-05-10,8.8725
2002-05-13,8.9675
2002-05-14,9.09
2002-05-15,8.745
2002-05-16,8.7975
2002-05-17,8.795
2002-05-20,8.6775
2002-05-21,8.6525
2002-05-22,8.8625
2002-05-23,9.03
2002-05-24,8.915
2002-05-28,8.83
2002-05-29,8.67
2002-05-30,8.585
2002-05-31,8.71
2002-06-03,8.695
2002-06-04,8.645
2002-06-05,8.375
2002-06-06,8.15
2002-06-07,8.33
2002-06-10,8.26
2002-06-11,8.145
2002-06-12,8.215
2002-06-13,8.415
2002-06-14,8.435
2002-06-17,8.68
2002-06-18,8.66
2002-06-19,8.555
2002-06-20,8.625
2002-06-21,8.605
2002-06-24,8.745
2002-06-25,8.86
2002-06-26,8.795
2002-06-27,8.88
2002-06-28,8.93
2002-07-01,8.75
2002-07-02,8.585
2002-07-03,8.48
2002-07-05,8.56
2002-07-08,8.55
2002-07-09,8.4
2002-07-10,8.635
2002-07-11,8.425
2002-07-12,8.375
2002-07-15,8.26
2002-07-16,7.975
2002-07-17,8.29
2002-07-18,8.355
2002-07-19,8.2
2002-07-22,7.825
2002-07-23,7.325
2002-07-24,7.96
2002-07-25,7.86
2002-07-26,7.84
2002-07-29,7.945
2002-07-30,8.05
2002-07-31,8.28
2002-08-01,8.195
2002-08-02,8.45
2002-08-05,8.175
2002-08-06,8.445
2002-08-07,8.18
2002-08-08,8.63
2002-08-09,8.875
2002-08-12,8.775
2002-08-13,8.68
2002-08-14,8.655
2002-08-15,8.525
2002-08-16,8.6
2002-08-19,8.64
2002-08-20,8.825
2002-08-21,9.01
2002-08-22,8.94
2002-08-23,8.875
2002-08-26,8.95
2002-08-27,9.075
2002-08-28,8.995
2002-08-29,8.995
2002-08-30,8.98
2002-09-03,8.875
2002-09-04,8.85
2002-09-05,8.56
2002-09-06,8.755
2002-09-09,8.595
2002-09-10,8.53
2002-09-11,8.55
2002-09-12,8.365
2002-09-13,8.53
2002-09-16,8.65
2002-09-17,8.39
2002-09-18,8.41
2002-09-19,8.23
2002-09-20,8.315
2002-09-23,8.175
2002-09-24,8.115
2002-09-25,8.3
2002-09-26,8.36
2002-09-27,8.415
2002-09-30,8.475
2002-10-01,8.49
2002-10-02,8.335
2002-10-03,8.31
2002-10-04,8.155
2002-10-07,7.885
2002-10-08,7.575
2002-10-09,7.43
2002-10-10,7.62
2002-10-11,7.925
2002-10-14,8.055
2002-10-15,8.17
2002-10-16,8.34
2002-10-17,8.335
2002-10-18,8.07
2002-10-21,8.01
2002-10-22,7.695
2002-10-23,7.375
2002-10-24,7.225
2002-10-25,7.35
2002-10-28,7.615
2002-10-29,7.415
2002-10-30,7.465
2002-10-31,7.35
2002-11-01,7.325
2002-11-04,7.325
2002-11-05,7.4
2002-11-06,7.475
2002-11-07,7.345
2002-11-08,7.56
2002-11-11,7.425
2002-11-12,7.375
2002-11-13,7.295
2002-11-14,7.32
2002-11-15,7.485
2002-11-18,7.545
2002-11-19,7.56
2002-11-20,7.8
2002-11-21,7.805
2002-11-22,7.525
2002-11-25,7.485
2002-11-26,7.24
2002-11-27,7.48
2002-11-29,7.44
2002-12-02,7.515
2002-12-03,7.565
2002-12-04,7.63
2002-12-05,7.56
2002-12-06,7.695
2002-12-09,7.625
2002-12-10,7.78
2002-12-11,7.81
2002-12-12,8.05
2002-12-13,7.95
2002-12-16,7.985
2002-12-17,7.975
2002-12-18,7.9
2002-12-19,7.855
2002-12-20,7.945
2002-12-23,8.09
2002-12-24,8.1
2002-12-26,8.035
2002-12-27,7.855
2002-12-30,7.94
2002-12-31,7.835
2003-01-02,8.075
2003-01-03,8.12
2003-01-06,8.255
2003-01-07,7.985
2003-01-08,7.675
2003-01-09,7.76
2003-01-10,7.85
2003-01-13,7.795
2003-01-14,7.945
2003-01-15,8.115
2003-01-16,8.135
2003-01-17,8.12
2003-01-21,8.385
2003-01-22,8.445
2003-01-23,8.595
2003-01-24,8.51
2003-01-27,8.445
2003-01-28,8.435
2003-01-29,8.505
2003-01-30,8.375
2003-01-31,8.525
2003-02-03,8.72
2003-02-04,8.595
2003-02-05,8.395
2003-02-06,8.31
2003-02-07,8.335
2003-02-10,8.505
2003-02-11,8.53
2003-02-12,8.53
2003-02-13,8.57
2003-02-14,8.525
2003-02-18,8.725
2003-02-19,8.67
2003-02-20,8.845
2003-02-21,8.79
2003-02-24,9.125
2003-02-25,8.9
2003-02-26,9.05
2003-02-27,9.0
2003-02-28,9.135
2003-03-03,8.925
2003-03-04,8.91
2003-03-05,8.875
2003-03-06,8.79
2003-03-07,8.945
2003-03-10,8.905
2003-03-11,8.94
2003-03-12,8.76
2003-03-13,8.67
2003-03-14,8.475
2003-03-17,8.555
2003-03-18,8.385
2003-03-19,8.425
2003-03-20,8.6
2003-03-21,8.325
2003-03-24,8.285
2003-03-25,8.39
2003-03-26,8.335
2003-03-27,8.51
2003-03-28,8.66
2003-03-31,8.735
2003-04-01,8.69
2003-04-02,8.59
2003-04-03,8.575
2003-04-04,8.45
2003-04-07,8.16
2003-04-08,8.15
2003-04-09,8.14
2003-04-10,8.16
2003-04-11,8.25
2003-04-14,8.225
2003-04-15,8.225
2003-04-16,8.335
2003-04-17,8.39
2003-04-21,8.39
2003-04-22,8.465
2003-04-23,8.45
2003-04-24,8.32
2003-04-25,8.255
2003-04-28,8.17
2003-04-29,8.15
2003-04-30,8.225
2003-05-01,8.465
2003-05-02,8.46
2003-05-05,8.52
2003-05-06,8.565
2003-05-07,8.585
2003-05-08,8.605
2003-05-09,8.66
2003-05-12,8.7
2003-05-13,8.695
2003-05-14,8.84
2003-05-15,8.8
2003-05-16,8.805
2003-05-19,8.9
2003-05-20,9.01
2003-05-21,9.175
2003-05-22,9.22
2003-05-23,9.175
2003-05-27,9.385
2003-05-28,9.22
2003-05-29,9.225
2003-05-30,9.225
2003-06-02,9.435
2003-06-03,9.325
2003-06-04,9.415
2003-06-05,9.695
2003-06-06,9.5
2003-06-09,9.415
2003-06-10,9.505
2003-06-11,9.725
2003-06-12,9.795
2003-06-13,9.695
2003-06-16,9.62
2003-06-17,9.555
2003-06-18,9.65
2003-06-19,9.55
2003-06-20,9.225
2003-06-23,9.315
2003-06-24,9.325
2003-06-25,9.485
2003-06-26,9.25
2003-06-27,9.255
2003-06-30,9.375
2003-07-01,9.365
2003-07-02,9.395
2003-07-03,9.505
2003-07-07,9.44
2003-07-08,9.155
2003-07-09,9.145
2003-07-10,9.045
2003-07-11,9.08
2003-07-14,9.125
2003-07-15,9.06
2003-07-16,9.115
2003-07-17,9.075
2003-07-18,9.05
2003-07-21,9.275
2003-07-22,9.275
2003-07-23,9.33
2003-07-24,9.305
2003-07-25,9.48
2003-07-28,9.435
2003-07-29,9.32
2003-07-30,9.21
2003-07-31,9.115
2003-08-01,9.165
2003-08-04,9.065
2003-08-05,9.065
2003-08-06,9.0
2003-08-07,9.23
2003-08-08,9.335
2003-08-11,9.5
2003-08-12,9.47
2003-08-13,9.4
2003-08-14,9.38
2003-08-15,9.505
2003-08-18,9.56
2003-08-19,9.535
2003-08-20,9.485
2003-08-21,9.54
2003-08-22,9.525
2003-08-25,9.44
2003-08-26,9.31
2003-08-27,9.075
2003-08-28,9.25
2003-08-29,9.325
2003-09-02,9.525
2003-09-03,9.45
2003-09-04,9.625
2003-09-05,9.595
2003-09-08,9.715
2003-09-09,9.62
2003-09-10,9.725
2003-09-11,9.695
2003-09-12,9.775
2003-09-15,9.68
2003-09-16,9.68
2003-09-17,9.525
2003-09-18,9.3
2003-09-19,9.26
2003-09-22,9.27
2003-09-23,9.25
2003-09-24,9.33
2003-09-25,9.275
2003-09-26,9.245
2003-09-29,9.28
2003-09-30,9.275
2003-10-01,9.37
2003-10-02,9.425
2003-10-03,9.37
2003-10-06,9.475
2003-10-07,9.575
2003-10-08,9.555
2003-10-09,9.59
2003-10-10,9.84
2003-10-13,9.94
2003-10-14,10.06
2003-10-15,10.065
2003-10-16,10.11
2003-10-17,10.065
2003-10-20,10.055
2003-10-21,10.135
2003-10-22,10.265
2003-10-23,10.195
2003-10-24,10.195
2003-10-27,10.28
2003-10-28,10.35
2003-10-29,10.285
2003-10-30,10.4
2003-10-31,10.51
2003-11-03,10.505
2003-11-04,10.51
2003-11-05,10.585
2003-11-06,10.53
2003-11-07,10.56
2003-11-10,10.64
2003-11-11,10.625
2003-11-12,10.74
2003-11-13,11.175
2003-11-14,10.995
2003-11-17,10.84
2003-11-18,10.91
2003-11-19,10.99
2003-11-20,11.06
2003-11-21,11.075
2003-11-24,10.865
2003-11-25,10.875
2003-11-26,11.045
2003-11-28,11.18
2003-12-01,11.05
2003-12-02,11.21
2003-12-03,11.215
2003-12-04,11.475
2003-12-05,11.59
2003-12-08,11.57
2003-12-09,11.51
2003-12-10,11.35
2003-12-11,11.435
2003-12-12,11.45
2003-12-15,11.285
2003-12-16,11.365
2003-12-17,11.38
2003-12-18,11.875
2003-12-19,11.885
2003-12-22,12.105
2003-12-23,12.105
2003-12-24,12.25
2003-12-26,12.25
2003-12-29,12.405
2003-12-30,12.49
2003-12-31,12.53
2004-01-02,12.735
2004-01-05,12.85
2004-01-06,13.095
2004-01-07,12.865
2004-01-08,12.515
2004-01-09,12.64
2004-01-12,12.88
2004-01-13,13.1
2004-01-14,13.145
2004-01-15,12.875
2004-01-16,12.495
2004-01-20,13.42
2004-01-21,13.405
2004-01-22,13.27
2004-01-23,13.175
2004-01-26,13.25
2004-01-27,13.265
2004-01-28,12.885
2004-01-29,12.63
2004-01-30,12.62
2004-02-02,12.8
2004-02-03,13.035
2004-02-04,12.825
2004-02-05,12.61
2004-02-06,12.625
2004-02-09,12.71
2004-02-10,13.175
2004-02-11,13.285
2004-02-12,12.96
2004-02-13,12.83
2004-02-17,12.985
2004-02-18,12.945
2004-02-19,12.845
2004-02-20,12.58
2004-02-23,12.475
2004-02-24,12.37
2004-02-25,12.66
2004-02-26,12.71
2004-02-27,12.99
2004-03-01,13.74
2004-03-02,13.56
2004-03-03,13.39
2004-03-04,13.545
2004-03-05,14.175
2004-03-08,13.95
2004-03-09,13.96
2004-03-10,13.465
2004-03-11,13.495
2004-03-12,13.565
2004-03-15,13.585
2004-03-16,13.825
2004-03-17,13.91
2004-03-18,13.845
2004-03-19,13.85
2004-03-22,13.565
2004-03-23,13.52
2004-03-24,13.255
2004-03-25,13.125
2004-03-26,13.14
2004-03-29,13.665
2004-03-30,13.965
2004-03-31,13.675
2004-04-01,13.865
2004-04-02,13.685
2004-04-05,13.2
2004-04-06,12.895
2004-04-07,13.13
2004-04-08,13.155
2004-04-12,13.5
2004-04-13,13.315
2004-04-14,13.125
2004-04-15,13.125
2004-04-16,13.425
2004-04-19,13.43
2004-04-20,12.835
2004-04-21,12.62
2004-04-22,13.01
2004-04-23,12.75
2004-04-26,12.67
2004-04-27,12.705
2004-04-28,12.095
2004-04-29,11.95
2004-04-30,11.95
2004-05-03,12.415
2004-05-04,12.875
2004-05-05,12.79
2004-05-06,12.85
2004-05-07,12.48
2004-05-10,11.83
2004-05-11,12.155
2004-05-12,12.175
2004-05-13,12.24
2004-05-14,12.41
2004-05-17,12.125
2004-05-18,11.91
2004-05-19,11.905
2004-05-20,11.855
2004-05-21,11.805
2004-05-24,12.11
2004-05-25,12.075
2004-05-26,11.83
2004-05-27,11.915
2004-05-28,11.825
2004-06-01,12.33
2004-06-02,12.105
2004-06-03,11.925
2004-06-04,11.96
2004-06-07,12.13
2004-06-08,12.125
2004-06-09,11.98
2004-06-10,12.18
2004-06-14,12.14
2004-06-15,12.73
2004-06-16,12.855
2004-06-17,13.0
2004-06-18,13.1
2004-06-21,13.1
2004-06-22,13.135
2004-06-23,13.18
2004-06-24,13.25
2004-06-25,13.035
2004-06-28,12.71
2004-06-29,12.625
2004-06-30,12.805
2004-07-01,13.1
2004-07-02,12.92
2004-07-06,13.015
2004-07-07,12.895
2004-07-08,12.94
2004-07-09,13.21
2004-07-12,13.045
2004-07-13,12.88
2004-07-14,13.015
2004-07-15,12.98
2004-07-16,13.08
2004-07-19,13.385
2004-07-20,13.29
2004-07-21,13.38
2004-07-22,13.46
2004-07-23,13.465
2004-07-26,13.52
2004-07-27,13.565
2004-07-28,13.925
2004-07-29,14.075
2004-07-30,14.49
2004-08-02,14.87
2004-08-03,14.77
2004-08-04,14.3
2004-08-05,14.115
2004-08-06,14.025
2004-08-09,14.15
2004-08-10,13.92
2004-08-11,13.935
2004-08-12,13.835
2004-08-13,14.27
2004-08-16,14.225
2004-08-17,13.805
2004-08-18,13.905
2004-08-19,14.045
2004-08-20,14.125
2004-08-23,13.81
2004-08-24,13.79
2004-08-25,13.74
2004-08-26,13.65
2004-08-27,13.9
2004-08-30,13.9
2004-08-31,13.96
2004-09-01,14.435
2004-09-02,14.49
2004-09-03,14.475
2004-09-07,14.465
2004-09-08,14.33
2004-09-09,14.545
2004-09-10,14.255
2004-09-13,14.685
2004-09-14,14.75
2004-09-15,14.465
2004-09-16,14.535
2004-09-17,14.63
2004-09-20,14.685
2004-09-21,15.17
2004-09-22,15.085
2004-09-23,15.05
2004-09-24,15.195
2004-09-27,15.53
2004-09-28,16.280001000000002
2004-09-29,16.115
2004-09-30,16.004998999999998
2004-10-01,16.365
2004-10-04,16.07
2004-10-05,16.705
2004-10-06,17.280001000000002
2004-10-07,16.924999
2004-10-08,17.08
2004-10-11,17.01
2004-10-12,16.625
2004-10-13,16.290001
2004-10-14,16.5
2004-10-15,16.665001
2004-10-18,16.635
2004-10-19,16.68
2004-10-20,17.290001
2004-10-21,17.514999
2004-10-22,17.615
2004-10-25,17.545
2004-10-26,17.725
2004-10-27,17.1
2004-10-28,16.58
2004-10-29,17.049999
2004-11-01,16.57
2004-11-02,16.41
2004-11-03,16.885
2004-11-04,16.885
2004-11-05,16.9
2004-11-08,16.815001000000002
2004-11-09,16.545
2004-11-10,16.924999
2004-11-11,16.549999
2004-11-12,16.764999
2004-11-15,16.200001
2004-11-16,16.25
2004-11-17,16.355
2004-11-18,16.215
2004-11-19,16.709999
2004-11-22,16.885
2004-11-23,17.040001
2004-11-24,17.395
2004-11-26,17.68
2004-11-29,17.379998999999998
2004-11-30,17.385
2004-12-01,16.940001000000002
2004-12-02,16.195
2004-12-03,16.334999
2004-12-06,16.68
2004-12-07,16.105
2004-12-08,15.93
2004-12-09,16.174999
2004-12-10,15.85
2004-12-13,16.045
2004-12-14,16.200001
2004-12-15,16.495001000000002
2004-12-16,16.225
2004-12-17,16.674999
2004-12-20,16.83
2004-12-21,17.055
2004-12-22,16.855
2004-12-23,17.25
2004-12-27,17.004998999999998
2004-12-28,17.205
2004-12-29,17.52
2004-12-30,17.67
2004-12-31,17.700001
2005-01-03,16.934998999999998
2005-01-04,16.395
2005-01-05,16.094998999999998
2005-01-06,16.25
2005-01-07,16.295
2005-01-10,16.42
2005-01-11,16.434998999999998
2005-01-12,17.045
2005-01-13,17.344998999999998
2005-01-14,17.26
2005-01-18,17.165001
2005-01-19,16.85
2005-01-20,16.84
2005-01-21,16.615
2005-01-24,16.735001
2005-01-25,16.469998999999998
2005-01-26,16.209999
2005-01-27,16.16
2005-01-28,15.95
2005-01-31,16.0
2005-02-01,16.684998999999998
2005-02-02,16.82
2005-02-03,16.75
2005-02-04,16.91
2005-02-07,16.594998999999998
2005-02-08,16.59
2005-02-09,16.879998999999998
2005-02-10,17.875
2005-02-11,18.684998999999998
2005-02-14,18.674999
2005-02-15,18.93
2005-02-16,19.245001000000002
2005-02-17,18.75
2005-02-18,19.004998999999998
2005-02-22,19.370001000000002
2005-02-23,19.424999
2005-02-24,19.35
2005-02-25,19.764999
2005-02-28,19.525
2005-03-01,18.895
2005-03-02,19.184998999999998
2005-03-03,19.655001000000002
2005-03-04,19.875
2005-03-07,19.725
2005-03-08,20.105
2005-03-09,19.775
2005-03-10,19.165001
2005-03-11,19.415001
2005-03-14,19.475
2005-03-15,19.225
2005-03-16,19.405001000000002
2005-03-17,20.125
2005-03-18,20.254998999999998
2005-03-21,20.205
2005-03-22,20.15
