Date,CSX
1990-11-08,2.291667
1990-11-09,2.322917
1990-11-12,2.427083
1990-11-13,2.416667
1990-11-14,2.4375
1990-11-15,2.447917
1990-11-16,2.489583
1990-11-19,2.5
1990-11-20,2.552083
1990-11-21,2.541667
1990-11-23,2.510417
1990-11-26,2.447917
1990-11-27,2.479167
1990-11-28,2.40625
1990-11-29,2.364583
1990-11-30,2.479167
1990-12-03,2.46875
1990-12-04,2.520833
1990-12-05,2.604167
1990-12-06,2.604167
1990-12-07,2.583333
1990-12-10,2.614583
1990-12-11,2.59375
1990-12-12,2.572917
1990-12-13,2.59375
1990-12-14,2.572917
1990-12-17,2.479167
1990-12-18,2.552083
1990-12-19,2.59375
1990-12-20,2.59375
1990-12-21,2.635417
1990-12-24,2.614583
1990-12-26,2.635417
1990-12-27,2.635417
1990-12-28,2.645833
1990-12-31,2.645833
1991-01-02,2.645833
1991-01-03,2.645833
1991-01-04,2.666667
1991-01-07,2.635417
1991-01-08,2.65625
1991-01-09,2.5625
1991-01-10,2.5625
1991-01-11,2.53125
1991-01-14,2.53125
1991-01-15,2.572917
1991-01-16,2.604167
1991-01-17,2.770833
1991-01-18,2.822917
1991-01-21,2.78125
1991-01-22,2.802083
1991-01-23,2.802083
1991-01-24,2.854167
1991-01-25,2.90625
1991-01-28,2.947917
1991-01-29,2.979167
1991-01-30,2.989583
1991-01-31,2.96875
1991-02-01,2.958333
1991-02-04,2.979167
1991-02-05,3.041667
1991-02-06,3.09375
1991-02-07,3.104167
1991-02-08,3.0625
1991-02-11,3.072917
1991-02-12,3.0625
1991-02-13,3.0
1991-02-14,2.96875
1991-02-15,3.052083
1991-02-19,3.083333
1991-02-20,3.041667
1991-02-21,3.0
1991-02-22,3.0
1991-02-25,2.96875
1991-02-26,2.947917
1991-02-27,3.166667
1991-02-28,3.15625
1991-03-01,3.114583
1991-03-04,3.15625
1991-03-05,3.145833
1991-03-06,3.104167
1991-03-07,3.041667
1991-03-08,3.03125
1991-03-11,3.083333
1991-03-12,3.083333
1991-03-13,3.104167
1991-03-14,3.0625
1991-03-15,3.0
1991-03-18,3.0
1991-03-19,2.979167
1991-03-20,3.083333
1991-03-21,3.041667
1991-03-22,3.03125
1991-03-25,3.041667
1991-03-26,3.0625
1991-03-27,3.072917
1991-03-28,3.072917
1991-04-01,3.104167
1991-04-02,3.125
1991-04-03,3.052083
1991-04-04,3.104167
1991-04-05,3.197917
1991-04-08,3.239583
1991-04-09,3.1875
1991-04-10,3.229167
1991-04-11,3.229167
1991-04-12,3.208333
1991-04-15,3.145833
1991-04-16,3.260417
1991-04-17,3.322917
1991-04-18,3.40625
1991-04-19,3.416667
1991-04-22,3.416667
1991-04-23,3.4375
1991-04-24,3.427083
1991-04-25,3.416667
1991-04-26,3.364583
1991-04-29,3.28125
1991-04-30,3.333333
1991-05-01,3.4375
1991-05-02,3.458333
1991-05-03,3.479167
1991-05-06,3.479167
1991-05-07,3.520833
1991-05-08,3.53125
1991-05-09,3.604167
1991-05-10,3.572917
1991-05-13,3.5625
1991-05-14,3.489583
1991-05-15,3.458333
1991-05-16,3.479167
1991-05-17,3.5
1991-05-20,3.5
1991-05-21,3.510417
1991-05-22,3.520833
1991-05-23,3.541667
1991-05-24,3.5625
1991-05-28,3.666667
1991-05-29,3.75
1991-05-30,3.833333
1991-05-31,3.895833
1991-06-03,3.90625
1991-06-04,3.895833
1991-06-05,3.979167
1991-06-06,3.895833
1991-06-07,3.875
1991-06-10,3.864583
1991-06-11,3.854167
1991-06-12,3.8125
1991-06-13,3.791667
1991-06-14,3.895833
1991-06-17,3.885417
1991-06-18,3.885417
1991-06-19,3.895833
1991-06-20,3.854167
1991-06-21,3.90625
1991-06-24,3.864583
1991-06-25,3.8125
1991-06-26,3.739583
1991-06-27,3.75
1991-06-28,3.78125
1991-07-01,3.833333
1991-07-02,3.84375
1991-07-03,3.802083
1991-07-05,3.802083
1991-07-08,3.75
1991-07-09,3.739583
1991-07-10,3.760417
1991-07-11,3.75
1991-07-12,3.802083
1991-07-15,3.802083
1991-07-16,3.770833
1991-07-17,3.802083
1991-07-18,3.90625
1991-07-19,3.916667
1991-07-22,3.9375
1991-07-23,3.958333
1991-07-24,3.9375
1991-07-25,4.0104169999999995
1991-07-26,4.03125
1991-07-29,4.0729169999999995
1991-07-30,4.0833330000000005
1991-07-31,3.958333
1991-08-01,4.0625
1991-08-02,4.0833330000000005
1991-08-05,4.0729169999999995
1991-08-06,4.0416669999999995
1991-08-07,4.0729169999999995
1991-08-08,4.0729169999999995
1991-08-09,4.0729169999999995
1991-08-12,4.0625
1991-08-13,4.09375
1991-08-14,4.1041669999999995
1991-08-15,4.09375
1991-08-16,4.0416669999999995
1991-08-19,3.916667
1991-08-20,3.989583
1991-08-21,4.1041669999999995
1991-08-22,4.1354169999999995
1991-08-23,4.1770830000000005
1991-08-26,4.1875
1991-08-27,4.2291669999999995
1991-08-28,4.2604169999999995
1991-08-29,4.2916669999999995
1991-08-30,4.3333330000000005
1991-09-03,4.2083330000000005
1991-09-04,4.1770830000000005
1991-09-05,4.1875
1991-09-06,4.1770830000000005
1991-09-09,4.1666669999999995
1991-09-10,4.1666669999999995
1991-09-11,4.1770830000000005
1991-09-12,4.1458330000000005
1991-09-13,4.0729169999999995
1991-09-16,4.0625
1991-09-17,4.0729169999999995
1991-09-18,4.0625
1991-09-19,4.1458330000000005
1991-09-20,4.1666669999999995
1991-09-23,4.1875
1991-09-24,4.1770830000000005
1991-09-25,4.25
1991-09-26,4.3333330000000005
1991-09-27,4.2916669999999995
1991-09-30,4.3854169999999995
1991-10-01,4.28125
1991-10-02,4.3958330000000005
1991-10-03,4.40625
1991-10-04,4.375
1991-10-07,4.3645830000000005
1991-10-08,4.3541669999999995
1991-10-09,4.2916669999999995
1991-10-10,4.375
1991-10-11,4.4479169999999995
1991-10-14,4.5104169999999995
1991-10-15,4.5625
1991-10-16,4.5625
1991-10-17,4.5729169999999995
1991-10-18,4.59375
1991-10-21,4.5416669999999995
1991-10-22,4.5625
1991-10-23,4.5208330000000005
1991-10-24,4.3958330000000005
1991-10-25,4.4479169999999995
1991-10-28,4.53125
1991-10-29,4.6145830000000005
1991-10-30,4.625
1991-10-31,4.6041669999999995
1991-11-01,4.6875
1991-11-04,4.71875
1991-11-05,4.6979169999999995
1991-11-06,4.65625
1991-11-07,4.6041669999999995
1991-11-08,4.5729169999999995
1991-11-11,4.5625
1991-11-12,4.59375
1991-11-13,4.59375
1991-11-14,4.5520830000000005
1991-11-15,4.5208330000000005
1991-11-18,4.4375
1991-11-19,4.1979169999999995
1991-11-20,4.2916669999999995
1991-11-21,4.34375
1991-11-22,4.25
1991-11-25,4.15625
1991-11-26,4.15625
1991-11-27,4.0520830000000005
1991-11-29,4.0520830000000005
1991-12-02,4.1666669999999995
1991-12-03,4.2916669999999995
1991-12-04,4.4166669999999995
1991-12-05,4.4375
1991-12-06,4.34375
1991-12-09,4.2916669999999995
1991-12-10,4.1354169999999995
1991-12-11,4.0625
1991-12-12,4.2291669999999995
1991-12-13,4.2708330000000005
1991-12-16,4.28125
1991-12-17,4.2395830000000005
1991-12-18,4.2083330000000005
1991-12-19,4.1875
1991-12-20,4.2083330000000005
1991-12-23,4.3645830000000005
1991-12-24,4.5
1991-12-26,4.7395830000000005
1991-12-27,4.6770830000000005
1991-12-30,4.7395830000000005
1991-12-31,4.8229169999999995
1992-01-02,4.7395830000000005
1992-01-03,4.7083330000000005
1992-01-06,4.6458330000000005
1992-01-07,4.6354169999999995
1992-01-08,4.6770830000000005
1992-01-09,4.78125
1992-01-10,4.8020830000000005
1992-01-13,4.78125
1992-01-14,4.7708330000000005
1992-01-15,4.90625
1992-01-16,4.9583330000000005
1992-01-17,4.8854169999999995
1992-01-20,4.8958330000000005
1992-01-21,4.8854169999999995
1992-01-22,4.9270830000000005
1992-01-23,4.8645830000000005
1992-01-24,4.6666669999999995
1992-01-27,4.71875
1992-01-28,4.78125
1992-01-29,4.7916669999999995
1992-01-30,4.8333330000000005
1992-01-31,4.75
1992-02-03,4.75
1992-02-04,4.7083330000000005
1992-02-05,4.6979169999999995
1992-02-06,4.6875
1992-02-07,4.7083330000000005
1992-02-10,4.75
1992-02-11,4.7291669999999995
1992-02-12,4.7916669999999995
1992-02-13,4.71875
1992-02-14,4.8020830000000005
1992-02-18,4.8229169999999995
1992-02-19,4.8958330000000005
1992-02-20,5.0416669999999995
1992-02-21,5.0104169999999995
1992-02-24,5.0625
1992-02-25,5.0520830000000005
1992-02-26,5.0416669999999995
1992-02-27,5.0
1992-02-28,4.96875
1992-03-02,4.9166669999999995
1992-03-03,5.0
1992-03-04,4.8541669999999995
1992-03-05,4.8125
1992-03-06,4.78125
1992-03-09,4.7291669999999995
1992-03-10,4.7083330000000005
1992-03-11,4.6458330000000005
1992-03-12,4.6354169999999995
1992-03-13,4.6979169999999995
1992-03-16,4.6666669999999995
1992-03-17,4.6354169999999995
1992-03-18,4.7083330000000005
1992-03-19,4.8125
1992-03-20,5.1458330000000005
1992-03-23,5.0104169999999995
1992-03-24,4.8645830000000005
1992-03-25,4.8333330000000005
1992-03-26,4.9479169999999995
1992-03-27,4.875
1992-03-30,4.8541669999999995
1992-03-31,4.875
1992-04-01,4.875
1992-04-02,4.8125
1992-04-03,4.7916669999999995
1992-04-06,4.84375
1992-04-07,4.78125
1992-04-08,4.7291669999999995
1992-04-09,4.8125
1992-04-10,4.8958330000000005
1992-04-13,4.84375
1992-04-14,5.0
1992-04-15,5.0729169999999995
1992-04-16,5.25
1992-04-20,5.1770830000000005
1992-04-21,5.0208330000000005
1992-04-22,5.0
1992-04-23,5.25
1992-04-24,5.1458330000000005
1992-04-27,5.1041669999999995
1992-04-28,5.15625
1992-04-29,5.25
1992-04-30,5.2291669999999995
1992-05-01,5.1770830000000005
1992-05-04,5.3229169999999995
1992-05-05,5.3125
1992-05-06,5.3541669999999995
1992-05-07,5.3020830000000005
1992-05-08,5.4375
1992-05-11,5.4583330000000005
1992-05-12,5.4791669999999995
1992-05-13,5.5416669999999995
1992-05-14,5.3958330000000005
1992-05-15,5.3854169999999995
1992-05-18,5.3645830000000005
1992-05-19,5.375
1992-05-20,5.2291669999999995
1992-05-21,5.28125
1992-05-22,5.3333330000000005
1992-05-26,5.3125
1992-05-27,5.3333330000000005
1992-05-28,5.3958330000000005
1992-05-29,5.5520830000000005
1992-06-01,5.5208330000000005
1992-06-02,5.5104169999999995
1992-06-03,5.5208330000000005
1992-06-04,5.5833330000000005
1992-06-05,5.6041669999999995
1992-06-08,5.46875
1992-06-09,5.3541669999999995
1992-06-10,5.0833330000000005
1992-06-11,5.25
1992-06-12,5.2604169999999995
1992-06-15,5.2916669999999995
1992-06-16,5.2916669999999995
1992-06-17,5.1875
1992-06-18,5.0416669999999995
1992-06-19,5.03125
1992-06-22,4.9895830000000005
1992-06-23,4.9479169999999995
1992-06-24,5.0833330000000005
1992-06-25,5.0416669999999995
1992-06-26,5.09375
1992-06-29,5.25
1992-06-30,5.28125
1992-07-01,5.5
1992-07-02,5.4583330000000005
1992-07-06,5.2916669999999995
1992-07-07,5.1875
1992-07-08,5.1666669999999995
1992-07-09,5.3333330000000005
1992-07-10,5.25
1992-07-13,5.2083330000000005
1992-07-14,5.2395830000000005
1992-07-15,5.2916669999999995
1992-07-16,5.28125
1992-07-17,5.21875
1992-07-20,5.09375
1992-07-21,5.0833330000000005
1992-07-22,5.0208330000000005
1992-07-23,5.03125
1992-07-24,5.1875
1992-07-27,5.2083330000000005
1992-07-28,5.3125
1992-07-29,5.4583330000000005
1992-07-30,5.6354169999999995
1992-07-31,5.6145830000000005
1992-08-03,5.6458330000000005
1992-08-04,5.5833330000000005
1992-08-05,5.4895830000000005
1992-08-06,5.4583330000000005
1992-08-07,5.4166669999999995
1992-08-10,5.3541669999999995
1992-08-11,5.34375
1992-08-12,5.2604169999999995
1992-08-13,5.1875
1992-08-14,5.1875
1992-08-17,5.2708330000000005
1992-08-18,5.3333330000000005
1992-08-19,5.34375
1992-08-20,5.3229169999999995
1992-08-21,5.1458330000000005
1992-08-24,5.0
1992-08-25,5.0
1992-08-26,4.875
1992-08-27,5.0
1992-08-28,4.9479169999999995
1992-08-31,4.9166669999999995
1992-09-01,4.8645830000000005
1992-09-02,4.9791669999999995
1992-09-03,4.96875
1992-09-04,4.8854169999999995
1992-09-08,4.7395830000000005
1992-09-09,4.7708330000000005
1992-09-10,4.8645830000000005
1992-09-11,4.8645830000000005
1992-09-14,5.1145830000000005
1992-09-15,5.0833330000000005
1992-09-16,4.9895830000000005
1992-09-17,5.0208330000000005
1992-09-18,5.0208330000000005
1992-09-21,4.9375
1992-09-22,4.9270830000000005
1992-09-23,4.8020830000000005
1992-09-24,4.8125
1992-09-25,4.7708330000000005
1992-09-28,4.8333330000000005
1992-09-29,4.9166669999999995
1992-09-30,4.9166669999999995
1992-10-01,4.8854169999999995
1992-10-02,4.7083330000000005
1992-10-05,4.6666669999999995
1992-10-06,4.75
1992-10-07,4.65625
1992-10-08,4.6875
1992-10-09,4.6041669999999995
1992-10-12,4.7083330000000005
1992-10-13,4.8020830000000005
1992-10-14,4.8958330000000005
1992-10-15,4.8541669999999995
1992-10-16,4.8645830000000005
1992-10-19,4.9166669999999995
1992-10-20,4.9895830000000005
1992-10-21,4.96875
1992-10-22,5.0833330000000005
1992-10-23,5.21875
1992-10-26,5.3229169999999995
1992-10-27,5.4479169999999995
1992-10-28,5.5208330000000005
1992-10-29,5.5625
1992-10-30,5.4583330000000005
1992-11-02,5.5729169999999995
1992-11-03,5.5208330000000005
1992-11-04,5.3854169999999995
1992-11-05,5.3958330000000005
1992-11-06,5.375
1992-11-09,5.4479169999999995
1992-11-10,5.53125
1992-11-11,5.46875
1992-11-12,5.4791669999999995
1992-11-13,5.4166669999999995
1992-11-16,5.3333330000000005
1992-11-17,5.34375
1992-11-18,5.4375
1992-11-19,5.40625
1992-11-20,5.5208330000000005
1992-11-23,5.5520830000000005
1992-11-24,5.6875
1992-11-25,5.6875
1992-11-27,5.6875
1992-11-30,5.7291669999999995
1992-12-01,5.7604169999999995
1992-12-02,5.6666669999999995
1992-12-03,5.59375
1992-12-04,5.625
1992-12-07,5.6354169999999995
1992-12-08,5.5833330000000005
1992-12-09,5.5833330000000005
1992-12-10,5.6145830000000005
1992-12-11,5.59375
1992-12-14,5.6041669999999995
1992-12-15,5.6041669999999995
1992-12-16,5.6666669999999995
1992-12-17,5.8229169999999995
1992-12-18,6.0625
1992-12-21,5.9791669999999995
1992-12-22,5.8333330000000005
1992-12-23,5.8020830000000005
1992-12-24,5.75
1992-12-28,5.8645830000000005
1992-12-29,5.8125
1992-12-30,5.8125
1992-12-31,5.7291669999999995
1993-01-04,5.6875
1993-01-05,5.8541669999999995
1993-01-06,5.9791669999999995
1993-01-07,6.09375
1993-01-08,6.1041669999999995
1993-01-11,6.0625
1993-01-12,6.0520830000000005
1993-01-13,6.0625
1993-01-14,6.1145830000000005
1993-01-15,6.2708330000000005
1993-01-18,6.2708330000000005
1993-01-19,6.125
1993-01-20,6.09375
1993-01-21,6.15625
1993-01-22,6.1979169999999995
1993-01-25,6.1041669999999995
1993-01-26,6.1145830000000005
1993-01-27,6.1041669999999995
1993-01-28,6.0729169999999995
1993-01-29,6.1458330000000005
1993-02-01,6.25
1993-02-02,6.3645830000000005
1993-02-03,6.4791669999999995
1993-02-04,6.6458330000000005
1993-02-05,6.5625
1993-02-08,6.46875
1993-02-09,6.2916669999999995
1993-02-10,6.2291669999999995
1993-02-11,6.3333330000000005
1993-02-12,6.3229169999999995
1993-02-16,6.15625
1993-02-17,6.0833330000000005
1993-02-18,6.0520830000000005
1993-02-19,6.0625
1993-02-22,5.96875
1993-02-23,5.9270830000000005
1993-02-24,6.0208330000000005
1993-02-25,6.125
1993-02-26,5.84375
1993-03-01,5.8541669999999995
1993-03-02,5.96875
1993-03-03,6.0104169999999995
1993-03-04,5.9895830000000005
1993-03-05,6.1145830000000005
1993-03-08,6.21875
1993-03-09,6.2395830000000005
1993-03-10,6.2083330000000005
1993-03-11,6.0520830000000005
1993-03-12,5.9375
1993-03-15,5.8541669999999995
1993-03-16,5.78125
1993-03-17,5.7083330000000005
1993-03-18,5.7708330000000005
1993-03-19,5.65625
1993-03-22,5.71875
1993-03-23,5.8541669999999995
1993-03-24,5.8020830000000005
1993-03-25,5.7708330000000005
1993-03-26,5.71875
1993-03-29,5.7083330000000005
1993-03-30,5.6770830000000005
1993-03-31,5.625
1993-04-01,5.8125
1993-04-02,5.78125
1993-04-05,5.8541669999999995
1993-04-06,5.9270830000000005
1993-04-07,5.8229169999999995
1993-04-08,5.8333330000000005
1993-04-12,5.96875
1993-04-13,6.0416669999999995
1993-04-14,6.1875
1993-04-15,6.5
1993-04-16,6.4166669999999995
1993-04-19,6.3541669999999995
1993-04-20,6.3020830000000005
1993-04-21,6.2604169999999995
1993-04-22,6.15625
1993-04-23,6.21875
1993-04-26,6.1979169999999995
1993-04-27,6.0520830000000005
1993-04-28,6.0208330000000005
1993-04-29,6.1041669999999995
1993-04-30,6.0104169999999995
1993-05-03,6.1041669999999995
1993-05-04,6.0625
1993-05-05,6.0625
1993-05-06,6.0729169999999995
1993-05-07,6.1041669999999995
1993-05-10,6.03125
1993-05-11,6.09375
1993-05-12,6.09375
1993-05-13,6.0833330000000005
1993-05-14,5.96875
1993-05-17,5.9375
1993-05-18,5.8125
1993-05-19,6.03125
1993-05-20,5.9583330000000005
1993-05-21,5.9270830000000005
1993-05-24,5.8958330000000005
1993-05-25,5.84375
1993-05-26,5.90625
1993-05-27,5.9895830000000005
1993-05-28,5.9166669999999995
1993-06-01,6.0416669999999995
1993-06-02,6.03125
1993-06-03,5.9166669999999995
1993-06-04,5.9479169999999995
1993-06-07,5.9270830000000005
1993-06-08,5.7083330000000005
1993-06-09,5.6354169999999995
1993-06-10,5.6458330000000005
1993-06-11,5.6875
1993-06-14,5.625
1993-06-15,5.5729169999999995
1993-06-16,5.6770830000000005
1993-06-17,5.7291669999999995
1993-06-18,5.6979169999999995
1993-06-21,5.7916669999999995
1993-06-22,5.6875
1993-06-23,5.7083330000000005
1993-06-24,5.75
1993-06-25,5.7291669999999995
1993-06-28,5.9375
1993-06-29,5.9270830000000005
1993-06-30,5.9583330000000005
1993-07-01,6.0208330000000005
1993-07-02,5.9166669999999995
1993-07-06,5.8125
1993-07-07,5.75
1993-07-08,5.7395830000000005
1993-07-09,5.8020830000000005
1993-07-12,5.71875
1993-07-13,5.6979169999999995
1993-07-14,5.7291669999999995
1993-07-15,5.78125
1993-07-16,5.84375
1993-07-19,5.8958330000000005
1993-07-20,6.03125
1993-07-21,6.0
1993-07-22,6.1041669999999995
1993-07-23,6.1354169999999995
1993-07-26,6.2291669999999995
1993-07-27,6.0833330000000005
1993-07-28,6.1875
1993-07-29,6.34375
1993-07-30,6.3333330000000005
1993-08-02,6.28125
1993-08-03,6.375
1993-08-04,6.34375
1993-08-05,6.3125
1993-08-06,6.3020830000000005
1993-08-09,6.375
1993-08-10,6.375
1993-08-11,6.34375
1993-08-12,6.3333330000000005
1993-08-13,6.3125
1993-08-16,6.2708330000000005
1993-08-17,6.3125
1993-08-18,6.3333330000000005
1993-08-19,6.375
1993-08-20,6.3229169999999995
1993-08-23,6.3020830000000005
1993-08-24,6.4479169999999995
1993-08-25,6.46875
1993-08-26,6.5520830000000005
1993-08-27,6.5
1993-08-30,6.53125
1993-08-31,6.625
1993-09-01,6.5104169999999995
1993-09-02,6.4270830000000005
1993-09-03,6.4166669999999995
1993-09-07,6.3125
1993-09-08,6.2395830000000005
1993-09-09,6.28125
1993-09-10,6.40625
1993-09-13,6.5416669999999995
1993-09-14,6.5
1993-09-15,6.53125
1993-09-16,6.53125
1993-09-17,6.5
1993-09-20,6.4583330000000005
1993-09-21,6.375
1993-09-22,6.5208330000000005
1993-09-23,6.4791669999999995
1993-09-24,6.5416669999999995
1993-09-27,6.6354169999999995
1993-09-28,6.6041669999999995
1993-09-29,6.5729169999999995
1993-09-30,6.46875
1993-10-01,6.46875
1993-10-04,6.5208330000000005
1993-10-05,6.5208330000000005
1993-10-06,6.5
1993-10-07,6.40625
1993-10-08,6.3229169999999995
1993-10-11,6.375
1993-10-12,6.3333330000000005
1993-10-13,6.3333330000000005
1993-10-14,6.25
1993-10-15,6.3229169999999995
1993-10-18,6.4895830000000005
1993-10-19,6.4166669999999995
1993-10-20,6.4375
1993-10-21,6.4166669999999995
1993-10-22,6.4479169999999995
1993-10-25,6.53125
1993-10-26,6.5416669999999995
1993-10-27,6.59375
1993-10-28,6.71875
1993-10-29,6.75
1993-11-01,6.875
1993-11-02,6.8541669999999995
1993-11-03,6.8854169999999995
1993-11-04,6.8854169999999995
1993-11-05,6.7708330000000005
1993-11-08,6.78125
1993-11-09,6.8229169999999995
1993-11-10,6.9895830000000005
1993-11-11,7.03125
1993-11-12,7.0104169999999995
1993-11-15,7.0208330000000005
1993-11-16,7.03125
1993-11-17,6.84375
1993-11-18,6.84375
1993-11-19,6.9375
1993-11-22,6.8229169999999995
1993-11-23,6.6875
1993-11-24,6.8333330000000005
1993-11-26,6.875
1993-11-29,6.9479169999999995
1993-11-30,6.9166669999999995
1993-12-01,7.0104169999999995
1993-12-02,6.9791669999999995
1993-12-03,6.8958330000000005
1993-12-06,6.875
1993-12-07,6.9375
1993-12-08,7.0625
1993-12-09,7.0729169999999995
1993-12-10,7.1041669999999995
1993-12-13,7.125
1993-12-14,7.21875
1993-12-15,7.1875
1993-12-16,7.09375
1993-12-17,7.125
1993-12-20,7.125
1993-12-21,7.125
1993-12-22,7.2083330000000005
1993-12-23,7.1666669999999995
1993-12-27,7.1458330000000005
1993-12-28,7.09375
1993-12-29,7.0729169999999995
1993-12-30,6.9166669999999995
1993-12-31,6.8229169999999995
1994-01-03,6.71875
1994-01-04,6.7395830000000005
1994-01-05,7.0
1994-01-06,7.1458330000000005
1994-01-07,7.1041669999999995
1994-01-10,7.2083330000000005
1994-01-11,7.1875
1994-01-12,7.2083330000000005
1994-01-13,7.2083330000000005
1994-01-14,7.3333330000000005
1994-01-17,7.2604169999999995
1994-01-18,7.3958330000000005
1994-01-19,7.40625
1994-01-20,7.2083330000000005
1994-01-21,7.2604169999999995
1994-01-24,7.4583330000000005
1994-01-25,7.34375
1994-01-26,7.3854169999999995
1994-01-27,7.40625
1994-01-28,7.3958330000000005
1994-01-31,7.6458330000000005
1994-02-01,7.625
1994-02-02,7.6458330000000005
1994-02-03,7.53125
1994-02-04,7.46875
1994-02-07,7.4270830000000005
1994-02-08,7.5416669999999995
1994-02-09,7.6041669999999995
1994-02-10,7.375
1994-02-11,7.34375
1994-02-14,7.2708330000000005
1994-02-15,7.4375
1994-02-16,7.4791669999999995
1994-02-17,7.4166669999999995
1994-02-18,7.4791669999999995
1994-02-22,7.5416669999999995
1994-02-23,7.5208330000000005
1994-02-24,7.3541669999999995
1994-02-25,7.34375
1994-02-28,7.3333330000000005
1994-03-01,7.2916669999999995
1994-03-02,7.2291669999999995
1994-03-03,7.25
1994-03-04,7.4166669999999995
1994-03-07,7.4583330000000005
1994-03-08,7.4583330000000005
1994-03-09,7.3958330000000005
1994-03-10,7.2604169999999995
1994-03-11,7.2395830000000005
1994-03-14,7.2291669999999995
1994-03-15,7.1875
1994-03-16,7.21875
1994-03-17,7.3958330000000005
1994-03-18,7.3333330000000005
1994-03-21,7.2083330000000005
1994-03-22,7.28125
1994-03-23,7.3125
1994-03-24,7.2291669999999995
1994-03-25,7.1458330000000005
1994-03-28,7.0625
1994-03-29,6.8125
1994-03-30,6.8020830000000005
1994-03-31,6.8333330000000005
1994-04-04,6.6770830000000005
1994-04-05,6.8541669999999995
1994-04-06,6.9270830000000005
1994-04-07,6.90625
1994-04-08,6.8333330000000005
1994-04-11,6.8333330000000005
1994-04-12,6.78125
1994-04-13,6.75
1994-04-14,6.6875
1994-04-15,6.6145830000000005
1994-04-18,6.5
1994-04-19,6.3541669999999995
1994-04-20,6.3020830000000005
1994-04-21,6.4270830000000005
1994-04-22,6.5104169999999995
1994-04-25,6.5625
1994-04-26,6.53125
1994-04-28,6.4166669999999995
1994-04-29,6.4895830000000005
1994-05-02,6.3541669999999995
1994-05-03,6.3333330000000005
1994-05-04,6.3645830000000005
1994-05-05,6.3645830000000005
1994-05-06,6.2604169999999995
1994-05-09,6.1666669999999995
1994-05-10,6.21875
1994-05-11,6.0625
1994-05-12,6.125
1994-05-13,6.1041669999999995
1994-05-16,5.9479169999999995
1994-05-17,5.96875
1994-05-18,6.09375
1994-05-19,6.3333330000000005
1994-05-20,6.1041669999999995
1994-05-23,6.0729169999999995
1994-05-24,6.0833330000000005
1994-05-25,6.0520830000000005
1994-05-26,6.1666669999999995
1994-05-27,6.3125
1994-05-31,6.375
1994-06-01,6.3958330000000005
1994-06-02,6.375
1994-06-03,6.3541669999999995
1994-06-06,6.4583330000000005
1994-06-07,6.40625
1994-06-08,6.40625
1994-06-09,6.4166669999999995
1994-06-10,6.3958330000000005
1994-06-13,6.3645830000000005
1994-06-14,6.6145830000000005
1994-06-15,6.6354169999999995
1994-06-16,6.5833330000000005
1994-06-17,6.5729169999999995
1994-06-20,6.4895830000000005
1994-06-21,6.4166669999999995
1994-06-22,6.40625
1994-06-23,6.4791669999999995
1994-06-24,6.40625
1994-06-27,6.3958330000000005
1994-06-28,6.25
1994-06-29,6.2395830000000005
1994-06-30,6.2916669999999995
1994-07-01,6.25
1994-07-05,6.21875
1994-07-06,6.2291669999999995
1994-07-07,6.125
1994-07-08,6.25
1994-07-11,6.2291669999999995
1994-07-12,6.21875
1994-07-13,6.203125
1994-07-14,6.2604169999999995
1994-07-15,6.21875
1994-07-18,6.2291669999999995
1994-07-19,6.2083330000000005
1994-07-20,6.15625
1994-07-21,6.125
1994-07-22,6.1458330000000005
1994-07-25,6.1875
1994-07-26,6.2083330000000005
1994-07-27,6.2291669999999995
1994-07-28,6.3958330000000005
1994-07-29,6.46875
1994-08-01,6.4583330000000005
1994-08-02,6.46875
1994-08-03,6.5833330000000005
1994-08-04,6.5104169999999995
1994-08-05,6.375
1994-08-08,6.3333330000000005
1994-08-09,6.4375
1994-08-10,6.4166669999999995
1994-08-11,6.40625
1994-08-12,6.4270830000000005
1994-08-15,6.375
1994-08-16,6.3020830000000005
1994-08-17,6.2708330000000005
1994-08-18,6.1979169999999995
1994-08-19,6.09375
1994-08-22,6.15625
1994-08-23,6.1770830000000005
1994-08-24,6.2291669999999995
1994-08-25,6.2083330000000005
1994-08-26,6.2604169999999995
1994-08-29,6.3541669999999995
1994-08-30,6.4166669999999995
1994-08-31,6.4375
1994-09-01,6.3958330000000005
1994-09-02,6.3333330000000005
1994-09-06,6.3020830000000005
1994-09-07,6.2291669999999995
1994-09-08,6.1875
1994-09-09,6.1458330000000005
1994-09-12,6.0
1994-09-13,6.0416669999999995
1994-09-14,6.0625
1994-09-15,5.9166669999999995
1994-09-16,5.8854169999999995
1994-09-19,5.8229169999999995
1994-09-20,5.6875
1994-09-21,5.625
1994-09-22,5.6041669999999995
1994-09-23,5.6770830000000005
1994-09-26,5.6666669999999995
1994-09-27,5.7708330000000005
1994-09-28,5.7916669999999995
1994-09-29,5.7291669999999995
1994-09-30,5.7083330000000005
1994-10-03,5.6770830000000005
1994-10-04,5.6145830000000005
1994-10-05,5.4895830000000005
1994-10-06,5.5520830000000005
1994-10-07,5.5
1994-10-10,5.5625
1994-10-11,5.6666669999999995
1994-10-12,5.7395830000000005
1994-10-13,5.8333330000000005
1994-10-14,5.84375
1994-10-17,5.84375
1994-10-18,5.8229169999999995
1994-10-19,5.78125
1994-10-20,5.7395830000000005
1994-10-21,5.71875
1994-10-24,5.78125
