Date,HKHHF
2013-02-21,61.169998
2013-02-22,61.470001
2013-02-25,60.200001
2013-02-26,60.200001
2013-02-27,60.200001
2013-02-28,62.73
2013-03-01,63.150002
2013-03-04,62.900002
2013-03-05,63.25
2013-03-06,62.25
2013-03-07,63.060001
2013-03-08,63.25
2013-03-11,63.450001
2013-03-12,63.400002
2013-03-13,63.110001000000004
2013-03-14,63.450001
2013-03-15,64.599998
2013-03-18,64.309998
2013-03-19,64.209999
2013-03-20,64.980003
2013-03-21,63.360001000000004
2013-03-22,63.990002000000004
2013-03-25,64.099998
2013-03-26,65.349998
2013-03-27,64.300003
2013-03-28,63.950001
2013-04-01,64.300003
2013-04-02,64.199997
2013-04-03,64.800003
2013-04-04,64.800003
2013-04-05,62.349998
2013-04-08,63.900002
2013-04-09,62.630001
2013-04-10,62.630001
2013-04-11,64.0
2013-04-12,63.18
2013-04-15,63.150002
2013-04-16,63.049999
2013-04-17,63.049999
2013-04-18,62.299999
2013-04-19,62.299999
2013-04-22,62.5
2013-04-23,63.650002
2013-04-24,60.700001
2013-04-25,60.400002
2013-04-26,59.799999
2013-04-29,60.099998
2013-04-30,59.75
2013-05-01,60.549999
2013-05-02,60.549999
2013-05-03,60.549999
2013-05-06,60.549999
2013-05-07,60.799999
2013-05-08,62.59
2013-05-09,62.59
2013-05-10,61.529999
2013-05-13,61.529999
2013-05-14,63.580002
2013-05-15,63.950001
2013-05-16,63.950001
2013-05-17,62.650002
2013-05-20,62.650002
2013-05-21,62.650002
2013-05-22,62.650002
2013-05-23,61.299999
2013-05-24,61.25
2013-05-28,62.25
2013-05-29,61.16
2013-05-30,61.16
2013-05-31,59.299999
2013-06-03,59.299999
2013-06-04,60.299999
2013-06-05,59.200001
2013-06-06,59.200001
2013-06-07,59.389998999999996
2013-06-10,59.59
2013-06-11,59.59
2013-06-12,59.59
2013-06-13,58.900002
2013-06-14,59.700001
2013-06-17,59.75
2013-06-18,60.610001000000004
2013-06-19,60.279999
2013-06-20,57.360001000000004
2013-06-21,57.419998
2013-06-24,56.23
2013-06-25,56.23
2013-06-26,56.23
2013-06-27,57.389998999999996
2013-06-28,56.09
2013-07-01,56.09
2013-07-02,57.080002
2013-07-03,56.709998999999996
2013-07-05,56.709998999999996
2013-07-08,56.709998999999996
2013-07-09,58.52
2013-07-10,58.52
2013-07-11,61.669998
2013-07-12,60.5
2013-07-15,61.830002
2013-07-16,61.5
2013-07-17,62.560001
2013-07-18,61.119999
2013-07-19,61.619999
2013-07-22,61.549999
2013-07-23,61.77
2013-07-24,61.220001
2013-07-25,61.220001
2013-07-26,61.220001
2013-07-29,61.220001
2013-07-30,61.189999
2013-07-31,62.43
2013-08-01,63.400002
2013-08-02,64.239998
2013-08-05,64.540001
2013-08-06,65.349998
2013-08-07,65.5
2013-08-08,65.720001
2013-08-09,65.519997
2013-08-12,65.099998
2013-08-13,64.949997
2013-08-14,65.83000200000001
2013-08-15,65.5
2013-08-16,65.099998
2013-08-19,65.099998
2013-08-20,65.33000200000001
2013-08-21,62.349998
2013-08-22,61.75
2013-08-23,61.860001000000004
2013-08-26,61.860001000000004
2013-08-27,60.799999
2013-08-28,60.259997999999996
2013-08-29,60.0
2013-08-30,60.139998999999996
2013-09-03,60.34
2013-09-04,60.34
2013-09-05,60.16
2013-09-06,60.5
2013-09-09,60.279999
2013-09-10,61.299999
2013-09-11,61.599998
2013-09-12,61.41
2013-09-13,60.91
2013-09-16,61.450001
2013-09-17,62.66
2013-09-18,64.790001
2013-09-19,65.33000200000001
2013-09-20,64.389999
2013-09-23,63.509997999999996
2013-09-24,63.66
2013-09-25,63.450001
2013-09-26,63.689999
2013-09-27,63.009997999999996
2013-09-30,63.009997999999996
2013-10-01,63.02
2013-10-02,62.720001
2013-10-03,61.970001
2013-10-04,61.860001000000004
2013-10-07,61.860001000000004
2013-10-08,62.380001
2013-10-09,61.560001
2013-10-10,61.459998999999996
2013-10-11,61.459998999999996
2013-10-14,63.009997999999996
2013-10-15,62.889998999999996
2013-10-16,63.02
2013-10-17,64.980003
2013-10-18,64.980003
2013-10-21,64.889999
2013-10-22,66.309998
2013-10-23,63.27
2013-10-24,63.57
2013-10-25,63.57
2013-10-28,63.57
2013-10-29,65.279999
2013-10-30,64.0
2013-10-31,64.120003
2013-11-01,62.900002
2013-11-04,63.02
2013-11-05,62.459998999999996
2013-11-06,62.459998999999996
2013-11-07,62.73
2013-11-08,61.650002
2013-11-11,61.650002
2013-11-12,62.990002000000004
2013-11-13,62.990002000000004
2013-11-14,63.630001
2013-11-15,63.669998
2013-11-18,64.25
2013-11-19,64.849998
2013-11-20,64.190002
2013-11-21,63.02
2013-11-22,63.02
2013-11-25,63.02
2013-11-26,62.279999
2013-11-27,62.75
2013-11-29,62.580002
2013-12-02,62.580002
2013-12-03,62.869999
2013-12-04,62.18
2013-12-05,62.18
2013-12-06,63.619999
2013-12-09,63.25
2013-12-10,63.5
2013-12-11,61.549999
2013-12-12,60.830002
2013-12-13,60.830002
2013-12-16,60.830002
2013-12-17,59.599998
2013-12-18,59.959998999999996
2013-12-19,60.700001
2013-12-20,61.099998
2013-12-23,60.799999
2013-12-24,61.950001
2013-12-26,62.130001
2013-12-27,62.650002
2013-12-30,62.650002
2013-12-31,63.790001000000004
2014-01-02,61.869999
2014-01-03,62.0
2014-01-06,61.5
2014-01-07,61.150002
2014-01-08,60.73
2014-01-09,60.900002
2014-01-10,60.91
2014-01-13,60.779999
2014-01-14,61.700001
2014-01-15,61.599998
2014-01-16,62.189999
2014-01-17,61.5
2014-01-21,61.380001
2014-01-22,61.889998999999996
2014-01-23,62.73
2014-01-24,61.75
2014-01-27,60.889998999999996
2014-01-28,60.5
2014-01-29,59.700001
2014-01-30,57.560001
2014-01-31,57.52
2014-02-03,58.0
2014-02-04,58.0
2014-02-05,58.0
2014-02-06,58.959998999999996
2014-02-07,59.450001
2014-02-10,59.52
2014-02-11,60.150002
2014-02-12,60.59
2014-02-13,60.709998999999996
2014-02-14,60.439999
2014-02-18,63.119999
2014-02-19,63.650002
2014-02-20,63.650002
2014-02-21,63.650002
2014-02-24,63.950001
2014-02-25,64.129997
2014-02-26,63.77
2014-02-27,64.139999
2014-02-28,64.389999
2014-03-03,64.389999
2014-03-04,64.370003
2014-03-05,63.360001000000004
2014-03-06,64.150002
2014-03-07,64.099998
2014-03-10,63.639998999999996
2014-03-11,63.599998
2014-03-12,62.25
2014-03-13,61.709998999999996
2014-03-14,61.400002
2014-03-17,60.959998999999996
2014-03-18,60.959998999999996
2014-03-19,59.470001
2014-03-20,59.009997999999996
2014-03-21,60.529999
2014-03-24,60.509997999999996
2014-03-25,62.0
2014-03-26,62.0
2014-03-27,62.959998999999996
2014-03-28,62.959998999999996
2014-03-31,64.790001
2014-04-01,64.790001
2014-04-02,64.449997
2014-04-03,65.389999
2014-04-04,65.779999
2014-04-07,65.410004
2014-04-08,66.790001
2014-04-09,66.839996
2014-04-10,66.839996
2014-04-11,65.360001
2014-04-14,66.290001
2014-04-15,66.25
2014-04-16,66.0
2014-04-17,65.849998
2014-04-21,65.099998
2014-04-22,65.519997
2014-04-23,65.519997
2014-04-24,64.699997
2014-04-25,64.0
2014-04-28,63.450001
2014-04-29,64.0
2014-04-30,63.799999
2014-05-01,64.300003
2014-05-02,64.150002
2014-05-05,63.110001000000004
2014-05-06,63.110001000000004
2014-05-07,64.379997
2014-05-08,64.260002
2014-05-09,64.379997
2014-05-12,64.660004
2014-05-13,65.260002
2014-05-14,65.260002
2014-05-15,66.779999
2014-05-16,67.790001
2014-05-19,67.449997
2014-05-20,66.889999
2014-05-21,65.900002
2014-05-22,65.900002
2014-05-23,66.349998
2014-05-27,65.260002
2014-05-28,64.910004
2014-05-29,64.910004
2014-05-30,66.43
2014-06-02,65.769997
2014-06-03,65.059998
2014-06-04,64.860001
2014-06-05,65.110001
2014-06-06,64.650002
2014-06-09,65.290001
2014-06-10,65.260002
2014-06-11,65.769997
2014-06-12,65.970001
2014-06-13,66.040001
2014-06-16,66.839996
2014-06-17,65.949997
2014-06-18,65.910004
2014-06-19,65.93
2014-06-20,65.269997
2014-06-23,65.269997
2014-06-24,65.300003
2014-06-25,65.650002
2014-06-26,64.900002
2014-06-27,64.940002
2014-06-30,65.300003
2014-07-01,66.989998
2014-07-02,67.0
2014-07-03,67.0
2014-07-07,66.510002
2014-07-08,67.120003
2014-07-09,67.120003
2014-07-10,65.849998
2014-07-11,65.889999
2014-07-14,66.449997
2014-07-15,65.589996
2014-07-16,66.339996
2014-07-17,65.660004
2014-07-18,65.370003
2014-07-21,65.370003
2014-07-22,65.370003
2014-07-23,65.879997
2014-07-24,66.25
2014-07-25,65.589996
2014-07-28,65.0
2014-07-29,66.050003
2014-07-30,64.209999
2014-07-31,63.299999
2014-08-01,63.299999
2014-08-04,63.599998
2014-08-05,63.66
2014-08-06,63.66
2014-08-07,62.849998
2014-08-08,62.259997999999996
2014-08-11,63.200001
2014-08-12,63.849998
2014-08-13,63.849998
2014-08-14,64.199997
2014-08-15,64.199997
2014-08-18,63.849998
2014-08-19,63.849998
2014-08-20,68.300003
2014-08-21,68.300003
2014-08-22,68.360001
2014-08-25,68.360001
2014-08-26,68.360001
2014-08-27,68.589996
2014-08-28,69.040001
2014-08-29,69.040001
2014-09-02,69.040001
2014-09-03,69.25
2014-09-04,69.25
2014-09-05,68.889999
2014-09-08,68.889999
2014-09-09,68.889999
2014-09-10,68.870003
2014-09-11,68.870003
2014-09-12,68.870003
2014-09-15,70.150002
2014-09-16,70.150002
2014-09-17,70.150002
2014-09-18,69.010002
2014-09-19,68.010002
2014-09-22,68.0
2014-09-23,68.629997
2014-09-24,68.400002
2014-09-25,66.199997
2014-09-26,67.150002
2014-09-29,65.760002
2014-09-30,66.309998
2014-10-01,65.449997
2014-10-02,65.449997
2014-10-03,65.449997
2014-10-06,65.470001
2014-10-07,65.139999
2014-10-08,66.0
2014-10-09,65.349998
2014-10-10,64.709999
2014-10-13,63.110001000000004
2014-10-14,62.299999
2014-10-15,62.299999
2014-10-16,61.849998
2014-10-17,63.369999
2014-10-20,63.369999
2014-10-21,63.369999
2014-10-22,63.049999
2014-10-23,63.049999
2014-10-24,63.049999
2014-10-27,63.75
2014-10-28,63.75
2014-10-29,64.900002
2014-10-30,64.360001
2014-10-31,64.360001
2014-11-03,63.849998
2014-11-04,64.0
2014-11-05,64.839996
2014-11-06,64.690002
2014-11-07,63.93
2014-11-10,64.849998
2014-11-11,65.760002
2014-11-12,65.199997
2014-11-13,65.349998
2014-11-14,65.790001
2014-11-17,65.83000200000001
2014-11-18,66.099998
2014-11-19,66.099998
2014-11-20,66.760002
2014-11-21,67.0
2014-11-24,67.550003
2014-11-25,67.550003
2014-11-26,67.550003
2014-11-28,67.550003
2014-12-01,69.120003
2014-12-02,67.839996
2014-12-03,67.839996
2014-12-04,66.510002
2014-12-05,66.360001
2014-12-08,66.360001
2014-12-09,64.83000200000001
2014-12-10,65.400002
2014-12-11,65.400002
2014-12-12,62.759997999999996
2014-12-15,63.0
2014-12-16,62.75
2014-12-17,62.5
2014-12-18,63.23
2014-12-19,64.41999799999999
2014-12-22,64.949997
2014-12-23,64.239998
2014-12-24,64.790001
2014-12-26,65.110001
2014-12-29,64.650002
2014-12-30,63.290001000000004
2014-12-31,63.490002000000004
2015-01-02,62.139998999999996
2015-01-05,62.139998999999996
2015-01-06,60.049999
2015-01-07,60.950001
2015-01-08,62.310001
2015-01-09,62.310001
2015-01-12,62.099998
2015-01-13,62.599998
2015-01-14,63.619999
2015-01-15,62.889998999999996
2015-01-16,64.16999799999999
2015-01-20,64.660004
2015-01-21,65.339996
2015-01-22,65.339996
2015-01-23,64.75
2015-01-26,64.959999
2015-01-27,65.260002
2015-01-28,65.260002
2015-01-29,65.339996
2015-01-30,65.510002
2015-02-02,66.5
2015-02-03,66.959999
2015-02-04,66.0
2015-02-05,66.239998
2015-02-06,66.650002
2015-02-09,65.110001
2015-02-10,64.459999
2015-02-11,66.769997
2015-02-12,67.68
2015-02-13,67.620003
2015-02-17,66.940002
2015-02-18,66.150002
2015-02-19,66.150002
2015-02-20,67.099998
2015-02-23,68.660004
2015-02-24,68.150002
2015-02-25,68.440002
2015-02-26,68.440002
2015-02-27,69.33000200000001
2015-03-02,69.970001
2015-03-03,69.629997
2015-03-04,70.349998
2015-03-05,70.940002
2015-03-06,69.07
2015-03-09,69.300003
2015-03-10,67.699997
2015-03-11,67.91999799999999
2015-03-12,67.91999799999999
2015-03-13,67.91999799999999
2015-03-16,69.029999
2015-03-17,69.029999
2015-03-18,69.800003
2015-03-19,68.790001
2015-03-20,69.940002
2015-03-23,69.940002
2015-03-24,71.129997
2015-03-25,70.599998
2015-03-26,69.75
2015-03-27,69.239998
2015-03-30,70.309998
2015-03-31,69.25
2015-04-01,70.290001
2015-04-02,71.230003
2015-04-06,73.160004
2015-04-07,72.5
2015-04-08,72.480003
2015-04-09,72.440002
2015-04-10,71.800003
2015-04-13,72.160004
2015-04-14,72.989998
2015-04-15,72.139999
2015-04-16,73.5
2015-04-17,72.18
2015-04-20,71.650002
2015-04-21,73.589996
2015-04-22,70.809998
2015-04-23,71.389999
2015-04-24,71.0
2015-04-27,70.300003
2015-04-28,69.41999799999999
2015-04-29,68.849998
2015-04-30,69.809998
2015-05-01,69.400002
2015-05-04,69.559998
2015-05-05,69.440002
2015-05-06,69.440002
2015-05-07,69.800003
2015-05-08,70.75
2015-05-11,69.940002
2015-05-12,69.199997
2015-05-13,69.199997
2015-05-14,69.199997
2015-05-15,71.599998
2015-05-18,71.059998
2015-05-19,71.059998
2015-05-20,71.639999
2015-05-21,71.0
2015-05-22,70.110001
2015-05-26,69.58000200000001
2015-05-27,69.980003
2015-05-28,70.07
2015-05-29,69.779999
2015-06-01,69.300003
2015-06-02,68.660004
2015-06-03,70.779999
2015-06-04,70.099998
2015-06-05,68.33000200000001
2015-06-08,68.68
2015-06-09,68.68
2015-06-10,69.190002
2015-06-11,72.199997
2015-06-12,71.790001
2015-06-15,71.790001
2015-06-16,70.0
2015-06-17,69.93
2015-06-18,71.099998
2015-06-19,70.650002
2015-06-22,70.650002
2015-06-23,72.25
2015-06-24,72.870003
2015-06-25,72.870003
2015-06-26,72.120003
2015-06-29,72.120003
2015-06-30,70.91999799999999
2015-07-01,70.57
2015-07-02,69.760002
2015-07-06,69.760002
2015-07-07,68.0
2015-07-08,67.25
2015-07-09,67.25
2015-07-10,71.559998
2015-07-13,70.629997
2015-07-14,70.959999
2015-07-15,71.290001
2015-07-16,71.290001
2015-07-17,71.290001
2015-07-20,71.349998
2015-07-21,71.370003
2015-07-22,71.25
2015-07-23,70.910004
2015-07-24,69.790001
2015-07-27,69.790001
2015-07-28,69.910004
2015-07-29,69.910004
2015-07-30,68.849998
2015-07-31,69.389999
2015-08-03,72.720001
2015-08-04,73.050003
2015-08-05,74.57
2015-08-06,73.959999
2015-08-07,73.389999
2015-08-10,74.459999
2015-08-11,74.459999
2015-08-12,73.199997
2015-08-13,74.739998
2015-08-14,74.739998
2015-08-17,73.970001
2015-08-18,74.449997
2015-08-19,73.5
2015-08-20,72.25
2015-08-21,70.480003
2015-08-24,70.480003
2015-08-25,69.400002
2015-08-26,68.480003
2015-08-27,69.400002
2015-08-28,69.059998
2015-08-31,69.059998
2015-09-01,68.129997
2015-09-02,68.690002
2015-09-03,68.690002
2015-09-04,68.690002
2015-09-08,68.050003
2015-09-09,68.989998
2015-09-10,68.989998
2015-09-11,68.989998
2015-09-14,67.75
2015-09-15,69.239998
2015-09-16,71.110001
2015-09-17,73.5
2015-09-18,72.790001
2015-09-21,71.849998
2015-09-22,71.849998
2015-09-23,71.849998
2015-09-24,70.199997
2015-09-25,69.949997
2015-09-28,69.949997
2015-09-29,69.91999799999999
2015-09-30,70.68
2015-10-01,71.33000200000001
2015-10-02,71.33000200000001
2015-10-05,74.379997
2015-10-06,73.449997
2015-10-07,73.779999
2015-10-08,73.400002
2015-10-09,73.389999
2015-10-12,73.400002
2015-10-13,74.739998
2015-10-14,75.300003
2015-10-15,75.300003
2015-10-16,78.029999
2015-10-19,78.029999
2015-10-20,78.029999
2015-10-21,79.440002
2015-10-22,78.699997
2015-10-23,78.800003
2015-10-26,78.849998
2015-10-27,78.400002
2015-10-28,80.650002
2015-10-29,79.209999
2015-10-30,80.230003
2015-11-02,79.510002
2015-11-03,79.809998
2015-11-04,78.559998
2015-11-05,80.290001
2015-11-06,78.360001
2015-11-09,77.199997
2015-11-10,78.029999
2015-11-11,78.629997
2015-11-12,79.010002
2015-11-13,76.949997
2015-11-16,77.900002
2015-11-17,77.900002
2015-11-18,78.900002
2015-11-19,80.199997
2015-11-20,79.0
2015-11-23,79.519997
2015-11-24,77.370003
2015-11-25,78.790001
2015-11-27,78.790001
2015-11-30,78.32
2015-12-01,79.5
2015-12-02,79.5
2015-12-03,79.5
2015-12-04,79.150002
2015-12-07,79.790001
2015-12-08,78.410004
2015-12-09,78.760002
2015-12-10,78.660004
2015-12-11,77.379997
2015-12-14,76.75
2015-12-15,76.75
2015-12-16,77.839996
2015-12-17,77.199997
2015-12-18,75.82
2015-12-21,76.050003
2015-12-22,76.050003
2015-12-23,77.089996
2015-12-24,77.089996
2015-12-28,78.059998
2015-12-29,78.809998
2015-12-30,78.809998
2015-12-31,78.809998
2016-01-04,75.550003
2016-01-05,75.25
2016-01-06,75.040001
2016-01-07,74.25
2016-01-08,72.809998
2016-01-11,73.110001
2016-01-12,73.110001
2016-01-13,72.639999
2016-01-14,72.620003
2016-01-15,72.059998
2016-01-19,72.059998
2016-01-20,72.099998
2016-01-21,72.16999799999999
2016-01-22,73.849998
2016-01-25,74.18
2016-01-26,74.599998
2016-01-27,76.110001
2016-01-28,75.459999
2016-01-29,76.400002
2016-02-01,78.57
2016-02-02,77.339996
2016-02-03,79.290001
2016-02-04,77.540001
2016-02-05,75.839996
2016-02-08,73.589996
2016-02-09,73.0
2016-02-10,72.470001
2016-02-11,71.550003
2016-02-12,71.300003
2016-02-16,72.790001
2016-02-17,73.75
2016-02-18,73.339996
2016-02-19,73.25
2016-02-22,73.25
2016-02-23,73.910004
2016-02-24,73.519997
2016-02-25,73.650002
2016-02-26,73.190002
2016-02-29,72.709999
2016-03-01,74.610001
2016-03-02,74.010002
2016-03-03,74.199997
2016-03-04,75.110001
2016-03-07,74.440002
2016-03-08,75.010002
2016-03-09,75.699997
2016-03-10,75.809998
2016-03-11,77.029999
2016-03-14,76.0
2016-03-15,75.139999
2016-03-16,75.610001
2016-03-17,75.83000200000001
2016-03-18,77.290001
2016-03-21,77.290001
2016-03-22,75.5
2016-03-23,75.5
2016-03-24,75.66999799999999
2016-03-28,75.629997
2016-03-29,76.870003
2016-03-30,79.260002
2016-03-31,77.980003
2016-04-01,77.57
2016-04-04,78.440002
2016-04-05,78.269997
2016-04-06,78.959999
2016-04-07,78.550003
2016-04-08,79.720001
2016-04-11,78.550003
2016-04-12,78.900002
2016-04-13,79.260002
2016-04-14,79.089996
2016-04-15,80.349998
2016-04-18,80.639999
2016-04-19,82.629997
2016-04-20,81.989998
2016-04-21,81.389999
2016-04-22,81.389999
2016-04-25,81.389999
2016-04-26,81.540001
2016-04-27,81.790001
2016-04-28,82.339996
2016-04-29,82.839996
2016-05-02,82.779999
2016-05-03,82.730003
2016-05-04,81.790001
2016-05-05,81.239998
2016-05-06,81.690002
2016-05-09,83.599998
2016-05-10,82.5
2016-05-11,82.010002
2016-05-12,81.989998
2016-05-13,81.239998
2016-05-16,81.809998
2016-05-17,81.809998
2016-05-18,80.150002
2016-05-19,79.599998
2016-05-20,80.900002
2016-05-23,80.08000200000001
2016-05-24,80.800003
2016-05-25,81.059998
2016-05-26,82.0
2016-05-27,82.0
2016-05-31,81.550003
2016-06-01,82.779999
2016-06-02,83.379997
2016-06-03,83.83000200000001
2016-06-06,84.300003
2016-06-07,84.940002
2016-06-08,84.050003
2016-06-09,83.25
2016-06-10,80.690002
2016-06-13,80.690002
2016-06-14,78.089996
2016-06-15,78.040001
2016-06-16,78.099998
2016-06-17,78.699997
2016-06-20,81.019997
2016-06-21,81.019997
2016-06-22,80.449997
2016-06-23,81.900002
2016-06-24,78.75
2016-06-27,76.050003
2016-06-28,77.599998
2016-06-29,78.389999
2016-06-30,82.050003
2016-07-01,82.010002
2016-07-05,79.839996
2016-07-06,79.800003
2016-07-07,79.349998
2016-07-08,79.349998
2016-07-11,80.949997
2016-07-12,80.449997
2016-07-13,80.889999
2016-07-14,80.949997
2016-07-15,80.050003
2016-07-18,80.849998
2016-07-19,79.599998
2016-07-20,80.610001
2016-07-21,80.639999
2016-07-22,80.5
2016-07-25,80.5
2016-07-26,81.129997
2016-07-27,81.58000200000001
2016-07-28,82.699997
2016-07-29,83.589996
2016-08-01,81.389999
2016-08-02,81.839996
2016-08-03,81.699997
2016-08-04,81.07
2016-08-05,81.07
2016-08-08,80.379997
2016-08-09,81.410004
2016-08-10,81.199997
2016-08-11,81.199997
2016-08-12,81.660004
2016-08-15,82.150002
2016-08-16,82.43
2016-08-17,81.699997
2016-08-18,81.699997
2016-08-19,81.699997
2016-08-22,82.25
2016-08-23,82.25
2016-08-24,80.459999
2016-08-25,80.519997
2016-08-26,80.519997
2016-08-29,80.519997
2016-08-30,81.43
2016-08-31,80.75
2016-09-01,80.800003
2016-09-02,81.949997
2016-09-06,82.849998
2016-09-07,82.849998
2016-09-08,81.989998
2016-09-09,80.129997
2016-09-12,80.300003
2016-09-13,79.5
2016-09-14,79.82
2016-09-15,79.82
2016-09-16,78.82
2016-09-19,79.18
2016-09-20,79.18
2016-09-21,80.559998
2016-09-22,81.58000200000001
2016-09-23,81.900002
2016-09-26,80.5
2016-09-27,81.050003
2016-09-28,81.25
2016-09-29,79.0
2016-09-30,79.650002
2016-10-03,79.650002
2016-10-04,79.650002
2016-10-05,79.650002
2016-10-06,80.059998
2016-10-07,78.690002
2016-10-10,78.690002
2016-10-11,79.650002
2016-10-12,78.650002
2016-10-13,78.650002
2016-10-14,78.540001
2016-10-17,78.550003
2016-10-18,79.150002
2016-10-19,79.25
2016-10-20,80.110001
2016-10-21,80.050003
2016-10-24,80.400002
2016-10-25,80.150002
2016-10-26,77.389999
2016-10-27,77.110001
2016-10-28,77.470001
2016-10-31,76.41999799999999
2016-11-01,77.050003
2016-11-02,76.900002
2016-11-03,76.5
2016-11-04,76.389999
2016-11-07,75.150002
2016-11-08,75.150002
2016-11-09,73.91999799999999
2016-11-10,72.58000200000001
2016-11-11,71.870003
2016-11-14,69.16999799999999
2016-11-15,70.059998
2016-11-16,70.800003
2016-11-17,70.519997
2016-11-18,70.57
2016-11-21,70.599998
2016-11-22,69.889999
2016-11-23,69.760002
2016-11-25,70.489998
2016-11-28,69.650002
2016-11-29,70.160004
2016-11-30,69.68
2016-12-01,68.0
2016-12-02,67.989998
2016-12-05,68.190002
2016-12-06,68.440002
2016-12-07,68.599998
2016-12-08,68.599998
2016-12-09,69.33000200000001
2016-12-12,69.800003
2016-12-13,71.279999
2016-12-14,70.660004
2016-12-15,68.120003
2016-12-16,68.980003
2016-12-19,69.599998
2016-12-20,68.849998
2016-12-21,68.82
2016-12-22,69.400002
2016-12-23,69.290001
2016-12-27,69.709999
2016-12-28,68.58000200000001
2016-12-29,68.58000200000001
2016-12-30,69.699997
2017-01-03,69.129997
2017-01-04,69.800003
2017-01-05,70.199997
2017-01-06,70.199997
2017-01-09,70.309998
2017-01-10,70.550003
2017-01-11,69.5
2017-01-12,69.5
2017-01-13,69.32
2017-01-17,70.010002
2017-01-18,70.18
2017-01-19,69.75
2017-01-20,70.949997
2017-01-23,70.870003
2017-01-24,70.690002
2017-01-25,70.339996
2017-01-26,70.730003
2017-01-27,70.099998
2017-01-30,70.349998
2017-01-31,70.75
2017-02-01,69.800003
2017-02-02,70.949997
2017-02-03,72.440002
2017-02-06,71.709999
2017-02-07,71.75
2017-02-08,73.389999
2017-02-09,73.16999799999999
2017-02-10,72.91999799999999
2017-02-13,72.629997
2017-02-14,71.550003
2017-02-15,73.800003
2017-02-16,74.470001
2017-02-17,75.75
2017-02-21,76.25
2017-02-22,76.25
2017-02-23,75.800003
2017-02-24,76.160004
2017-02-27,76.699997
2017-02-28,76.400002
2017-03-01,76.18
2017-03-02,76.260002
2017-03-03,75.690002
2017-03-06,75.690002
2017-03-07,75.690002
2017-03-08,75.91999799999999
2017-03-09,77.300003
2017-03-10,77.949997
2017-03-13,77.650002
2017-03-14,77.650002
2017-03-15,78.0
2017-03-16,78.650002
2017-03-17,80.25
2017-03-20,80.25
2017-03-21,80.68
2017-03-22,79.849998
2017-03-23,80.0
2017-03-24,78.949997
2017-03-27,79.900002
2017-03-28,79.650002
2017-03-29,79.300003
2017-03-30,79.75
2017-03-31,79.900002
2017-04-03,79.400002
2017-04-04,79.400002
2017-04-05,79.400002
2017-04-06,80.57
2017-04-07,80.110001
2017-04-10,80.199997
2017-04-11,81.050003
2017-04-12,81.050003
2017-04-13,81.550003
2017-04-17,81.489998
2017-04-18,80.900002
2017-04-19,81.599998
2017-04-20,83.08000200000001
2017-04-21,83.08000200000001
2017-04-24,83.889999
2017-04-25,83.889999
2017-04-26,83.989998
2017-04-27,84.0
2017-04-28,84.32
2017-05-01,84.32
2017-05-02,86.400002
2017-05-03,85.779999
2017-05-04,87.739998
2017-05-05,87.540001
2017-05-08,87.050003
2017-05-09,88.010002
2017-05-10,87.150002
2017-05-11,87.449997
2017-05-12,87.449997
2017-05-15,87.449997
2017-05-16,90.239998
2017-05-17,89.900002
2017-05-18,89.900002
2017-05-19,91.150002
2017-05-22,91.150002
2017-05-23,92.010002
2017-05-24,91.809998
2017-05-25,92.949997
2017-05-26,91.849998
2017-05-30,91.739998
2017-05-31,93.199997
2017-06-01,93.889999
2017-06-02,93.940002
2017-06-05,94.25
2017-06-06,94.699997
2017-06-07,94.699997
2017-06-08,92.650002
2017-06-09,92.650002
2017-06-12,91.440002
2017-06-13,91.400002
2017-06-14,92.610001
2017-06-15,92.610001
2017-06-16,92.440002
2017-06-19,92.440002
2017-06-20,93.699997
2017-06-21,92.800003
2017-06-22,93.150002
2017-06-23,91.050003
2017-06-26,92.949997
2017-06-27,92.559998
2017-06-28,92.099998
2017-06-29,91.209999
2017-06-30,91.209999
2017-07-03,91.209999
2017-07-05,91.209999
2017-07-06,90.889999
2017-07-07,90.58000200000001
2017-07-10,90.58000200000001
2017-07-11,91.239998
2017-07-12,92.099998
2017-07-13,92.459999
2017-07-14,92.459999
2017-07-17,93.75
2017-07-18,94.120003
2017-07-19,94.66999799999999
2017-07-20,94.66999799999999
2017-07-21,96.209999
2017-07-24,96.209999
2017-07-25,96.209999
2017-07-26,97.25
2017-07-27,97.5
2017-07-28,98.099998
2017-07-31,98.099998
2017-08-01,97.32
2017-08-02,97.199997
2017-08-03,97.199997
2017-08-04,97.199997
2017-08-07,98.110001
2017-08-08,98.099998
2017-08-09,96.150002
2017-08-10,96.010002
2017-08-11,96.25
2017-08-14,96.260002
2017-08-15,95.970001
2017-08-16,95.970001
2017-08-17,96.349998
2017-08-18,95.33000200000001
2017-08-21,95.33000200000001
2017-08-22,95.33000200000001
2017-08-23,96.239998
2017-08-24,96.239998
2017-08-25,96.239998
2017-08-28,97.0
2017-08-29,96.699997
2017-08-30,97.150002
2017-08-31,98.760002
2017-09-01,98.760002
2017-09-05,97.91999799999999
2017-09-06,97.91999799999999
2017-09-07,99.190002
2017-09-08,99.910004
2017-09-11,99.910004
2017-09-12,100.050003
2017-09-13,99.730003
2017-09-14,99.739998
2017-09-15,99.91999799999999
2017-09-18,97.800003
2017-09-19,95.25
2017-09-20,94.989998
2017-09-21,94.989998
2017-09-22,94.75
2017-09-25,94.5
