Date,RNR
2000-01-10,13.270832999999998
2000-01-11,13.1875
2000-01-12,13.333332999999998
2000-01-13,13.354167000000002
2000-01-14,13.395832999999998
2000-01-18,13.541667000000002
2000-01-19,13.375
2000-01-20,13.333332999999998
2000-01-21,13.583332999999998
2000-01-24,13.5
2000-01-25,13.4375
2000-01-26,13.291667000000002
2000-01-27,13.083333
2000-01-28,12.916667
2000-01-31,12.979167
2000-02-01,13.416667000000002
2000-02-02,13.0
2000-02-03,13.1875
2000-02-04,13.1875
2000-02-07,13.104167
2000-02-08,12.729167
2000-02-09,12.770833
2000-02-10,12.645833
2000-02-11,12.208333
2000-02-14,12.375
2000-02-15,12.5
2000-02-16,12.5
2000-02-17,12.583333
2000-02-18,12.8125
2000-02-22,12.604167
2000-02-23,12.5
2000-02-24,12.479167
2000-02-25,12.5
2000-02-28,12.541667
2000-02-29,12.625
2000-03-01,12.708333
2000-03-02,12.604167
2000-03-03,12.395833
2000-03-06,12.1875
2000-03-07,11.979167
2000-03-08,12.083333
2000-03-09,12.0
2000-03-10,12.041667
2000-03-13,12.0625
2000-03-14,12.166667
2000-03-15,12.625
2000-03-16,12.75
2000-03-17,12.5625
2000-03-20,12.458333
2000-03-21,12.520833
2000-03-22,12.604167
2000-03-23,12.541667
2000-03-24,12.625
2000-03-27,12.666667
2000-03-28,12.729167
2000-03-29,12.75
2000-03-30,13.125
2000-03-31,13.625
2000-04-03,13.5625
2000-04-04,12.666667
2000-04-05,12.958333
2000-04-06,13.0625
2000-04-07,13.020833
2000-04-10,12.854167
2000-04-11,12.6875
2000-04-12,12.625
2000-04-13,12.583333
2000-04-14,12.520833
2000-04-17,12.541667
2000-04-18,12.666667
2000-04-19,12.708333
2000-04-20,12.75
2000-04-24,12.666667
2000-04-25,12.666667
2000-04-26,12.604167
2000-04-27,12.5625
2000-04-28,12.25
2000-05-01,12.4375
2000-05-02,12.333333
2000-05-03,12.395833
2000-05-04,12.479167
2000-05-05,12.583333
2000-05-08,12.458333
2000-05-09,12.625
2000-05-10,12.666667
2000-05-11,13.104167
2000-05-12,13.416667000000002
2000-05-15,13.6875
2000-05-16,13.708332999999998
2000-05-17,13.75
2000-05-18,13.854167000000002
2000-05-19,13.8125
2000-05-22,13.833332999999998
2000-05-23,13.791667000000002
2000-05-24,14.458332999999998
2000-05-25,14.166667000000002
2000-05-26,14.166667000000002
2000-05-30,14.208332999999998
2000-05-31,14.4375
2000-06-01,14.333332999999998
2000-06-02,14.333332999999998
2000-06-05,14.041667000000002
2000-06-06,13.666667000000002
2000-06-07,13.791667000000002
2000-06-08,13.833332999999998
2000-06-09,13.875
2000-06-12,13.958332999999998
2000-06-13,14.0625
2000-06-14,13.9375
2000-06-15,14.1875
2000-06-16,14.25
2000-06-19,14.166667000000002
2000-06-20,14.1875
2000-06-21,14.125
2000-06-22,14.1875
2000-06-23,14.3125
2000-06-26,14.25
2000-06-27,14.333332999999998
2000-06-28,14.583332999999998
2000-06-29,14.5625
2000-06-30,14.520832999999998
2000-07-03,14.458332999999998
2000-07-05,14.625
2000-07-06,14.208332999999998
2000-07-07,14.270832999999998
2000-07-10,14.208332999999998
2000-07-11,14.208332999999998
2000-07-12,14.333332999999998
2000-07-13,14.25
2000-07-14,14.270832999999998
2000-07-17,14.208332999999998
2000-07-18,14.291667000000002
2000-07-19,14.375
2000-07-20,14.583332999999998
2000-07-21,14.708332999999998
2000-07-24,14.6875
2000-07-25,14.979167000000002
2000-07-26,15.0625
2000-07-27,15.833332999999998
2000-07-28,15.729167000000002
2000-07-31,15.520832999999998
2000-08-01,15.75
2000-08-02,15.6875
2000-08-03,15.875
2000-08-04,15.791667000000002
2000-08-07,16.208334
2000-08-08,16.25
2000-08-09,16.645834
2000-08-10,16.729166
2000-08-11,16.6875
2000-08-14,16.875
2000-08-15,16.916666
2000-08-16,16.8125
2000-08-17,16.708334
2000-08-18,16.583334
2000-08-21,16.541666
2000-08-22,16.770834
2000-08-23,16.625
2000-08-24,16.270834
2000-08-25,15.958332999999998
2000-08-28,15.895832999999998
2000-08-29,15.708332999999998
2000-08-30,15.979167000000002
2000-08-31,15.958332999999998
2000-09-01,15.895832999999998
2000-09-05,15.958332999999998
2000-09-06,15.958332999999998
2000-09-07,15.958332999999998
2000-09-08,16.166666
2000-09-11,16.875
2000-09-12,17.0
2000-09-13,16.791666
2000-09-14,17.0
2000-09-15,17.291666
2000-09-18,17.520834
2000-09-19,18.041666
2000-09-20,18.5
2000-09-21,19.166666
2000-09-22,19.291666
2000-09-25,19.395834
2000-09-26,20.0
2000-09-27,20.354166
2000-09-28,21.3125
2000-09-29,21.3125
2000-10-02,21.0
2000-10-03,21.1875
2000-10-04,21.6875
2000-10-05,21.895834
2000-10-06,21.270834
2000-10-09,20.416666
2000-10-10,20.145834
2000-10-11,20.104166
2000-10-12,19.416666
2000-10-13,19.8125
2000-10-16,20.0
2000-10-17,21.541666
2000-10-18,22.041666
2000-10-19,22.1875
2000-10-20,21.979166
2000-10-23,22.729166
2000-10-24,24.666666
2000-10-25,25.729166
2000-10-26,24.770834
2000-10-27,24.625
2000-10-30,24.291666
2000-10-31,24.1875
2000-11-01,22.541666
2000-11-02,22.958334
2000-11-03,22.333334
2000-11-06,22.416666
2000-11-07,23.083334
2000-11-08,23.229166
2000-11-09,22.75
2000-11-10,23.5
2000-11-13,23.395834
2000-11-14,23.6875
2000-11-15,23.791666
2000-11-16,23.333334
2000-11-17,23.145834
2000-11-20,23.125
2000-11-21,23.375
2000-11-22,23.166666
2000-11-24,22.833334
2000-11-27,23.333334
2000-11-28,23.4375
2000-11-29,23.708334
2000-11-30,24.166666
2000-12-01,25.125
2000-12-04,25.083334
2000-12-05,25.3125
2000-12-06,25.104166
2000-12-07,25.333334
2000-12-08,26.791665999999996
2000-12-11,25.958334
2000-12-12,26.166666
2000-12-13,24.0
2000-12-14,23.75
2000-12-15,23.416666
2000-12-18,24.604166
2000-12-19,24.833334
2000-12-20,25.041666
2000-12-21,25.854166
2000-12-22,26.4375
2000-12-26,26.104166
2000-12-27,25.9375
2000-12-28,25.0
2000-12-29,26.104166
2001-01-02,25.416666
2001-01-03,26.9375
2001-01-04,25.666666
2001-01-05,24.291666
2001-01-08,25.083334
2001-01-09,24.020834
2001-01-10,23.5
2001-01-11,24.0
2001-01-12,22.3125
2001-01-16,22.75
2001-01-17,22.666666
2001-01-18,22.708334
2001-01-19,22.416666
2001-01-22,23.708334
2001-01-23,22.916666
2001-01-24,23.5
2001-01-25,24.458334
2001-01-26,24.666666
2001-01-29,25.003334
2001-01-30,25.616667
2001-01-31,25.049999
2001-02-01,25.5
2001-02-02,26.033333
2001-02-05,27.203333
2001-02-06,26.75
2001-02-07,27.566668
2001-02-08,26.666665999999996
2001-02-09,26.866667
2001-02-12,27.950001
2001-02-13,27.5
2001-02-14,27.646666999999997
2001-02-15,26.963333000000002
2001-02-16,27.533333000000002
2001-02-20,26.666665999999996
2001-02-21,25.633333
2001-02-22,25.743334
2001-02-23,25.383333
2001-02-26,25.043332999999997
2001-02-27,24.6
2001-02-28,24.783333
2001-03-01,24.426666
2001-03-02,24.866667
2001-03-05,24.533333
2001-03-06,23.963333
2001-03-07,24.066668
2001-03-08,24.433332
2001-03-09,24.166666
2001-03-12,23.883333
2001-03-13,23.276667
2001-03-14,23.34
2001-03-15,23.166666
2001-03-16,22.6
2001-03-19,22.1
2001-03-20,22.333334
2001-03-21,21.833334
2001-03-22,21.183332
2001-03-23,21.466667
2001-03-26,21.656666
2001-03-27,21.716667
2001-03-28,21.67
2001-03-29,22.333334
2001-03-30,23.336666
2001-04-02,23.66
2001-04-03,23.360001
2001-04-04,23.6
2001-04-05,24.6
2001-04-06,24.35
2001-04-09,24.583334
2001-04-10,24.533333
2001-04-11,24.416666
2001-04-12,24.756666
2001-04-16,25.233334
2001-04-17,24.936666
2001-04-18,24.596666
2001-04-19,23.799999
2001-04-20,23.116667
2001-04-23,23.466667
2001-04-24,20.833334
2001-04-25,21.333334
2001-04-26,21.639999
2001-04-27,21.43
2001-04-30,21.299999
2001-05-01,21.383333
2001-05-02,21.283333
2001-05-03,21.370001000000002
2001-05-04,21.533333
2001-05-07,21.35
2001-05-08,21.916666
2001-05-09,22.433332
2001-05-10,22.16
2001-05-11,22.116667
2001-05-14,22.226667000000003
2001-05-15,22.066668
2001-05-16,22.166666
2001-05-17,22.466667
2001-05-18,22.283333
2001-05-21,22.200001
2001-05-22,22.049999
2001-05-23,21.946667
2001-05-24,22.273332999999997
2001-05-25,22.083334
2001-05-29,23.0
2001-05-30,22.950001
2001-05-31,22.883333
2001-06-01,22.733334
2001-06-04,23.233334
2001-06-05,23.533333
2001-06-06,23.57
2001-06-07,23.626667
2001-06-08,23.700001
2001-06-11,24.0
2001-06-12,24.360001
2001-06-13,24.15
2001-06-14,23.966667
2001-06-15,24.016666
2001-06-18,24.033333
2001-06-19,23.933332
2001-06-20,23.803333
2001-06-21,24.016666
2001-06-22,24.466667
2001-06-25,24.200001
2001-06-26,24.59
2001-06-27,24.543332999999997
2001-06-28,24.726667000000003
2001-06-29,24.683332
2001-07-02,24.75
2001-07-03,24.633333
2001-07-05,24.673334
2001-07-06,24.666666
2001-07-09,24.783333
2001-07-10,24.633333
2001-07-11,24.246666
2001-07-12,24.126667
2001-07-13,23.933332
2001-07-16,23.933332
2001-07-17,23.85
2001-07-18,23.953332999999997
2001-07-19,23.15
2001-07-20,22.983334
2001-07-23,22.866667
2001-07-24,24.0
2001-07-25,23.526667
2001-07-26,23.393333
2001-07-27,23.366667
2001-07-30,24.183332
2001-07-31,24.133333
2001-08-01,24.116667
2001-08-02,23.766666
2001-08-03,23.469998999999998
2001-08-06,23.459999
2001-08-07,23.423334
2001-08-08,23.466667
2001-08-09,23.443333
2001-08-10,23.333334
2001-08-13,23.406666
2001-08-14,23.666666
2001-08-15,23.766666
2001-08-16,23.986666
2001-08-17,23.756666
2001-08-20,24.033333
2001-08-21,24.559998999999998
2001-08-22,24.603333
2001-08-23,24.620001000000002
2001-08-24,24.473333
2001-08-27,24.073334
2001-08-28,23.583334
2001-08-29,23.23
2001-08-30,23.733334
2001-08-31,23.783333
2001-09-04,23.783333
2001-09-05,23.91
2001-09-06,23.976667000000003
2001-09-07,24.036667
2001-09-10,24.586666
2001-09-17,23.666666
2001-09-18,25.183332
2001-09-19,25.08
2001-09-20,25.966667
2001-09-21,25.6
2001-09-24,28.133333
2001-09-25,28.65
2001-09-26,28.343334000000002
2001-09-27,28.833334000000004
2001-09-28,29.636667
2001-10-01,31.333334000000004
2001-10-02,31.566668
2001-10-03,32.503334
2001-10-04,33.233334
2001-10-05,32.57
2001-10-08,32.333332
2001-10-09,32.666668
2001-10-10,31.683332
2001-10-11,31.75
2001-10-12,31.766665999999997
2001-10-15,32.433334
2001-10-16,32.516666
2001-10-17,31.336665999999997
2001-10-18,31.316668
2001-10-19,31.25
2001-10-22,32.433334
2001-10-23,32.866665000000005
2001-10-24,33.666668
2001-10-25,33.720001
2001-10-26,33.783333
2001-10-29,32.810001
2001-10-30,32.333332
2001-10-31,32.16
2001-11-01,33.086665999999994
2001-11-02,33.416668
2001-11-05,34.566666
2001-11-06,34.25
2001-11-07,33.933334
2001-11-08,32.669998
2001-11-09,32.586665999999994
2001-11-12,31.676665999999997
2001-11-13,31.333334000000004
2001-11-14,31.166665999999996
2001-11-15,30.916665999999996
2001-11-16,30.466666999999998
2001-11-19,31.450001
2001-11-20,31.673334000000004
2001-11-21,31.853333000000003
2001-11-23,32.283333
2001-11-26,32.266666
2001-11-27,32.366665000000005
2001-11-28,32.266666
2001-11-29,32.75
2001-11-30,32.936668
2001-12-03,32.783333
2001-12-04,33.393333
2001-12-05,32.330002
2001-12-06,31.413334000000003
2001-12-07,31.879998999999998
2001-12-10,31.336665999999997
2001-12-11,30.99
2001-12-12,30.813334
2001-12-13,30.99
2001-12-14,31.216666999999998
2001-12-17,31.333334000000004
2001-12-18,31.483334000000003
2001-12-19,31.456667
2001-12-20,31.246665999999998
2001-12-21,30.766665999999997
2001-12-24,31.083334000000004
2001-12-26,31.253334000000002
2001-12-27,31.583334000000004
2001-12-28,31.683332
2001-12-31,31.799999
2002-01-02,31.666665999999996
2002-01-03,30.666665999999996
2002-01-04,30.203333
2002-01-07,29.533333000000002
2002-01-08,28.9
2002-01-09,29.85
2002-01-10,30.363333
2002-01-11,30.950001
2002-01-14,30.0
2002-01-15,30.466666999999998
2002-01-16,30.383333
2002-01-17,30.133333
2002-01-18,30.65
2002-01-22,30.583334000000004
2002-01-23,30.15
2002-01-24,30.583334000000004
2002-01-25,32.333332
2002-01-28,32.613335
2002-01-29,31.986665999999996
2002-01-30,32.330002
2002-01-31,32.416668
2002-02-01,33.033333
2002-02-04,32.863335
2002-02-05,33.099998
2002-02-06,33.466667
2002-02-07,33.27
2002-02-08,33.400002
2002-02-11,33.666668
2002-02-12,34.016666
2002-02-13,36.266666
2002-02-14,35.666668
2002-02-15,35.833332
2002-02-19,35.68
2002-02-20,35.369999
2002-02-21,34.380001
2002-02-22,34.57
2002-02-25,35.733334
2002-02-26,35.766666
2002-02-27,35.830002
2002-02-28,36.110001000000004
2002-03-01,35.84
2002-03-04,35.68
2002-03-05,36.349998
2002-03-06,36.083332
2002-03-07,35.166668
2002-03-08,34.766666
2002-03-11,34.650002
2002-03-12,34.279999
2002-03-13,35.033333
2002-03-14,35.283333
2002-03-15,34.796665000000004
2002-03-18,34.240002000000004
2002-03-19,33.450001
2002-03-20,33.233334
2002-03-21,34.146667
2002-03-22,34.353333
2002-03-25,33.583332
2002-03-26,33.473331
2002-03-27,33.369999
2002-03-28,34.333332
2002-04-01,34.053333
2002-04-02,34.27
2002-04-03,34.583332
2002-04-04,35.433334
2002-04-05,36.166668
2002-04-08,36.5
2002-04-09,37.333332
2002-04-10,37.793335
2002-04-11,37.833332
2002-04-12,37.5
2002-04-15,37.076668
2002-04-16,36.693333
2002-04-17,36.736668
2002-04-18,37.033333
2002-04-19,37.34
2002-04-22,38.353333
2002-04-23,38.950001
2002-04-24,38.166668
2002-04-25,37.950001
2002-04-26,38.23
2002-04-29,37.766666
2002-04-30,39.066666
2002-05-01,38.599998
2002-05-02,38.466667
2002-05-03,39.166668
2002-05-06,39.650002
2002-05-07,39.333332
2002-05-08,38.593334000000006
2002-05-09,37.75
2002-05-10,37.933334
2002-05-13,37.383334999999995
2002-05-14,38.0
2002-05-15,38.333332
2002-05-16,38.083332
2002-05-17,37.833332
2002-05-20,37.533333
2002-05-21,36.860001000000004
2002-05-22,36.299999
2002-05-23,37.416668
2002-05-24,37.383334999999995
2002-05-28,37.666668
2002-05-29,37.833332
2002-05-30,37.049999
2002-05-31,37.0
2002-06-03,36.099998
2002-06-04,35.049999
2002-06-05,35.700001
2002-06-06,35.950001
2002-06-07,35.099998
2002-06-10,36.25
2002-06-11,34.810001
2002-06-12,34.450001
2002-06-13,33.849998
2002-06-14,35.259997999999996
2002-06-17,36.369999
2002-06-18,36.299999
2002-06-19,36.799999
2002-06-20,37.549999
2002-06-21,37.580002
2002-06-24,36.759997999999996
2002-06-25,35.5
2002-06-26,34.779999
2002-06-27,35.459998999999996
2002-06-28,36.599998
2002-07-01,35.290001000000004
2002-07-02,34.490002000000004
2002-07-03,34.349998
2002-07-05,35.549999
2002-07-08,35.389998999999996
2002-07-09,35.900002
2002-07-10,34.599998
2002-07-11,34.549999
2002-07-12,34.25
2002-07-15,34.0
2002-07-16,34.700001
2002-07-17,34.099998
2002-07-18,31.299999
2002-07-19,32.200001
2002-07-22,31.41
2002-07-23,34.049999
2002-07-24,36.900002
2002-07-25,37.43
2002-07-26,36.240002000000004
2002-07-29,38.099998
2002-07-30,39.400002
2002-07-31,39.0
2002-08-01,38.849998
2002-08-02,37.77
2002-08-05,35.279999
2002-08-06,35.689999
2002-08-07,36.509997999999996
2002-08-08,37.400002
2002-08-09,37.790001000000004
2002-08-12,36.400002
2002-08-13,35.299999
2002-08-14,36.099998
2002-08-15,37.099998
2002-08-16,37.130001
2002-08-19,36.25
2002-08-20,35.349998
2002-08-21,35.59
2002-08-22,35.799999
2002-08-23,35.549999
2002-08-26,35.650002
2002-08-27,35.509997999999996
2002-08-28,34.099998
2002-08-29,34.25
2002-08-30,34.900002
2002-09-03,34.900002
2002-09-04,34.290001000000004
2002-09-05,34.419998
2002-09-06,35.900002
2002-09-09,35.5
2002-09-10,35.599998
2002-09-11,36.0
2002-09-12,37.0
2002-09-13,38.0
2002-09-16,37.84
2002-09-17,37.299999
2002-09-18,37.790001000000004
2002-09-19,37.880001
2002-09-20,37.66
2002-09-23,37.5
2002-09-24,36.290001000000004
2002-09-25,36.919998
2002-09-26,37.400002
2002-09-27,37.299999
2002-09-30,37.790001000000004
2002-10-01,38.759997999999996
2002-10-02,37.490002000000004
2002-10-03,38.220001
2002-10-04,38.939999
2002-10-07,38.799999
2002-10-08,38.599998
2002-10-09,38.450001
2002-10-10,40.900002
2002-10-11,42.5
2002-10-14,41.75
2002-10-15,42.93
2002-10-16,42.93
2002-10-17,42.610001000000004
2002-10-18,42.700001
2002-10-21,43.099998
2002-10-22,42.349998
2002-10-23,42.009997999999996
2002-10-24,42.73
2002-10-25,43.240002000000004
2002-10-28,41.0
2002-10-29,40.900002
2002-10-30,40.599998
2002-10-31,41.0
2002-11-01,42.25
2002-11-04,42.68
2002-11-05,41.450001
2002-11-06,41.099998
2002-11-07,40.0
2002-11-08,39.580002
2002-11-11,39.0
2002-11-12,38.919998
2002-11-13,38.630001
2002-11-14,38.34
2002-11-15,40.07
2002-11-18,39.389998999999996
2002-11-19,40.360001000000004
2002-11-20,39.98
2002-11-21,39.470001
2002-11-22,40.0
2002-11-25,39.830002
2002-11-26,40.849998
2002-11-27,40.599998
2002-11-29,40.75
2002-12-02,41.209998999999996
2002-12-03,41.09
2002-12-04,40.5
2002-12-05,40.619999
2002-12-06,40.099998
2002-12-09,39.630001
2002-12-10,40.650002
2002-12-11,41.07
2002-12-12,40.450001
2002-12-13,40.150002
2002-12-16,40.16
2002-12-17,39.580002
2002-12-18,39.669998
2002-12-19,39.150002
2002-12-20,39.389998999999996
2002-12-23,40.139998999999996
2002-12-24,40.450001
2002-12-26,39.959998999999996
2002-12-27,39.689999
2002-12-30,40.0
2002-12-31,39.599998
2003-01-02,39.790001000000004
2003-01-03,40.349998
2003-01-06,40.779999
2003-01-07,40.09
2003-01-08,40.310001
2003-01-09,39.959998999999996
2003-01-10,40.419998
2003-01-13,38.619999
2003-01-14,38.169998
2003-01-15,37.400002
2003-01-16,37.049999
2003-01-17,38.310001
2003-01-21,38.0
2003-01-22,37.93
2003-01-23,37.98
2003-01-24,36.849998
2003-01-27,36.959998999999996
2003-01-28,38.110001000000004
2003-01-29,38.93
2003-01-30,39.02
2003-01-31,39.27
2003-02-03,39.400002
2003-02-04,38.849998
2003-02-05,40.200001
2003-02-06,39.130001
2003-02-07,38.849998
2003-02-10,38.720001
2003-02-11,39.75
2003-02-12,39.169998
2003-02-13,39.25
2003-02-14,38.900002
2003-02-18,38.740002000000004
2003-02-19,38.48
2003-02-20,38.509997999999996
2003-02-21,38.419998
2003-02-24,37.75
2003-02-25,36.98
2003-02-26,35.900002
2003-02-27,36.450001
2003-02-28,37.080002
2003-03-03,37.200001
2003-03-04,36.900002
2003-03-05,37.119999
2003-03-06,37.009997999999996
2003-03-07,36.869999
2003-03-10,35.400002
2003-03-11,35.009997999999996
2003-03-12,34.400002
2003-03-13,36.400002
2003-03-14,36.720001
2003-03-17,36.869999
2003-03-18,36.400002
2003-03-19,37.380001
2003-03-20,37.450001
2003-03-21,39.299999
2003-03-24,37.400002
2003-03-25,37.799999
2003-03-26,38.509997999999996
2003-03-27,38.700001
2003-03-28,39.860001000000004
2003-03-31,40.049999
2003-04-01,40.240002000000004
2003-04-02,40.07
2003-04-03,40.400002
2003-04-04,41.049999
2003-04-07,41.029999
2003-04-08,40.75
2003-04-09,40.93
2003-04-10,41.060001
2003-04-11,40.919998
2003-04-14,41.57
2003-04-15,42.91
2003-04-16,42.73
2003-04-17,42.099998
2003-04-21,42.060001
2003-04-22,45.34
2003-04-23,45.360001000000004
2003-04-24,44.75
2003-04-25,44.830002
2003-04-28,44.349998
2003-04-29,44.25
2003-04-30,44.290001000000004
2003-05-01,44.990002000000004
2003-05-02,46.0
2003-05-05,46.93
2003-05-06,46.5
2003-05-07,45.439999
2003-05-08,45.450001
2003-05-09,45.700001
2003-05-12,45.689999
2003-05-13,45.459998999999996
2003-05-14,45.34
2003-05-15,44.970001
2003-05-16,45.900002
2003-05-19,45.369999
2003-05-20,45.450001
2003-05-21,44.169998
2003-05-22,44.150002
2003-05-23,43.799999
2003-05-27,43.470001
2003-05-28,43.0
2003-05-29,43.150002
2003-05-30,44.700001
2003-06-02,45.450001
2003-06-03,45.009997999999996
2003-06-04,45.130001
2003-06-05,45.5
2003-06-06,45.560001
2003-06-09,45.0
2003-06-10,45.049999
2003-06-11,46.080002
2003-06-12,46.0
2003-06-13,45.099998
2003-06-16,46.810001
2003-06-17,46.68
2003-06-18,46.43
2003-06-19,46.119999
2003-06-20,45.950001
2003-06-23,45.400002
2003-06-24,46.16
2003-06-25,45.790001000000004
2003-06-26,45.689999
2003-06-27,45.5
2003-06-30,45.52
2003-07-01,46.360001000000004
2003-07-02,46.919998
2003-07-03,47.349998
2003-07-07,46.93
2003-07-08,46.950001
2003-07-09,47.009997999999996
2003-07-10,46.700001
2003-07-11,46.900002
2003-07-14,48.689999
2003-07-15,48.200001
2003-07-16,48.18
2003-07-17,47.5
2003-07-18,48.040001000000004
2003-07-21,48.060001
2003-07-22,47.799999
2003-07-23,42.849998
2003-07-24,42.200001
2003-07-25,41.77
2003-07-28,42.599998
2003-07-29,42.919998
2003-07-30,42.759997999999996
2003-07-31,42.59
2003-08-01,43.279999
2003-08-04,42.650002
2003-08-05,42.369999
2003-08-06,42.57
2003-08-07,42.43
2003-08-08,43.790001000000004
2003-08-11,43.709998999999996
2003-08-12,44.0
2003-08-13,44.310001
2003-08-14,43.950001
2003-08-15,43.950001
2003-08-18,43.43
2003-08-19,43.02
2003-08-20,43.040001000000004
2003-08-21,42.650002
2003-08-22,42.299999
2003-08-25,41.790001000000004
2003-08-26,42.27
2003-08-27,41.799999
2003-08-28,41.150002
2003-08-29,41.799999
2003-09-02,42.549999
2003-09-03,43.060001
2003-09-04,43.189999
2003-09-05,42.73
2003-09-08,43.299999
2003-09-09,43.060001
2003-09-10,42.599998
2003-09-11,43.040001000000004
2003-09-12,42.0
2003-09-15,42.02
2003-09-16,43.509997999999996
2003-09-17,43.259997999999996
2003-09-18,44.759997999999996
2003-09-19,45.0
2003-09-22,44.220001
2003-09-23,44.799999
2003-09-24,44.25
2003-09-25,44.740002000000004
2003-09-26,44.799999
2003-09-29,45.41
2003-09-30,45.630001
2003-10-01,46.52
2003-10-02,46.98
2003-10-03,46.830002
2003-10-06,46.240002000000004
2003-10-07,45.93
2003-10-08,45.619999
2003-10-09,45.060001
2003-10-10,45.360001000000004
2003-10-13,46.049999
2003-10-14,46.759997999999996
2003-10-15,46.619999
2003-10-16,46.720001
2003-10-17,46.360001000000004
2003-10-20,46.32
2003-10-21,47.130001
2003-10-22,46.599998
2003-10-23,46.950001
2003-10-24,45.75
2003-10-27,45.509997999999996
2003-10-28,44.990002000000004
2003-10-29,44.740002000000004
2003-10-30,44.450001
2003-10-31,44.98
2003-11-03,44.939999
2003-11-04,45.240002000000004
2003-11-05,45.75
2003-11-06,46.0
2003-11-07,45.950001
2003-11-10,45.689999
2003-11-11,45.650002
2003-11-12,45.98
2003-11-13,46.59
2003-11-14,46.450001
2003-11-17,46.259997999999996
2003-11-18,46.459998999999996
2003-11-19,46.48
2003-11-20,46.049999
2003-11-21,46.0
2003-11-24,46.650002
2003-11-25,46.439999
2003-11-26,47.490002000000004
2003-11-28,47.959998999999996
2003-12-01,48.630001
2003-12-02,49.099998
2003-12-03,47.900002
2003-12-04,47.91
2003-12-05,47.700001
2003-12-08,47.950001
2003-12-09,47.400002
2003-12-10,46.860001000000004
2003-12-11,47.09
2003-12-12,47.360001000000004
2003-12-15,46.619999
2003-12-16,46.459998999999996
2003-12-17,45.970001
2003-12-18,46.650002
2003-12-19,47.610001000000004
2003-12-22,47.900002
2003-12-23,48.099998
2003-12-24,48.400002
2003-12-26,48.110001000000004
2003-12-29,48.77
2003-12-30,49.349998
2003-12-31,49.049999
2004-01-02,49.59
2004-01-05,49.150002
2004-01-06,48.549999
2004-01-07,48.509997999999996
2004-01-08,48.66
2004-01-09,48.959998999999996
2004-01-12,50.029999
2004-01-13,50.099998
2004-01-14,50.360001000000004
2004-01-15,50.73
2004-01-16,51.16
2004-01-20,50.549999
2004-01-21,51.189999
2004-01-22,50.950001
2004-01-23,50.98
2004-01-26,50.880001
2004-01-27,51.080002
2004-01-28,50.189999
2004-01-29,50.049999
2004-01-30,51.560001
2004-02-02,51.689999
2004-02-03,51.84
2004-02-04,51.529999
2004-02-05,50.740002000000004
2004-02-06,50.700001
2004-02-09,50.470001
2004-02-10,50.459998999999996
2004-02-11,50.130001
2004-02-12,50.09
2004-02-13,50.830002
2004-02-17,52.189999
2004-02-18,51.450001
2004-02-19,51.32
2004-02-20,51.150002
2004-02-23,51.0
2004-02-24,51.07
2004-02-25,51.110001000000004
2004-02-26,52.049999
2004-02-27,52.950001
2004-03-01,54.32
2004-03-02,54.060001
2004-03-03,54.869999
2004-03-04,54.66
2004-03-05,54.630001
2004-03-08,54.75
2004-03-09,53.580002
2004-03-10,53.740002000000004
2004-03-11,53.849998
2004-03-12,53.860001000000004
2004-03-15,53.299999
2004-03-16,52.900002
2004-03-17,53.549999
2004-03-18,53.560001
2004-03-19,54.139998999999996
2004-03-22,53.200001
2004-03-23,52.349998
2004-03-24,51.860001000000004
2004-03-25,51.900002
2004-03-26,52.25
2004-03-29,52.360001000000004
2004-03-30,52.18
2004-03-31,52.0
2004-04-01,52.43
2004-04-02,53.5
2004-04-05,54.900002
2004-04-06,56.040001000000004
2004-04-07,56.34
2004-04-08,56.279999
2004-04-12,55.049999
2004-04-13,54.93
2004-04-14,54.849998
2004-04-15,55.419998
2004-04-16,55.630001
2004-04-19,55.189999
2004-04-20,52.860001000000004
2004-04-21,52.5
2004-04-22,53.330002
2004-04-23,54.09
2004-04-26,53.529999
2004-04-27,54.02
2004-04-28,53.099998
2004-04-29,52.939999
2004-04-30,52.689999
2004-05-03,52.259997999999996
2004-05-04,51.59
2004-05-05,52.700001
2004-05-06,52.599998
2004-05-07,51.439999
2004-05-10,51.0
2004-05-11,50.700001
2004-05-12,50.490002000000004
2004-05-13,50.5
2004-05-14,50.189999
2004-05-17,49.84
2004-05-18,49.580002
2004-05-19,48.950001
2004-05-20,48.799999
2004-05-21,49.849998
2004-05-24,50.27
2004-05-25,51.220001
2004-05-26,51.040001000000004
2004-05-27,51.529999
2004-05-28,52.849998
2004-06-01,52.009997999999996
2004-06-02,52.970001
2004-06-03,53.119999
2004-06-04,53.610001000000004
2004-06-07,54.610001000000004
2004-06-08,53.880001
2004-06-09,52.790001000000004
2004-06-10,52.66
2004-06-14,52.060001
2004-06-15,51.98
2004-06-16,51.5
2004-06-17,51.849998
2004-06-18,51.5
2004-06-21,51.77
2004-06-22,51.91
2004-06-23,52.009997999999996
2004-06-24,51.799999
2004-06-25,51.709998999999996
2004-06-28,52.0
2004-06-29,52.400002
2004-06-30,53.950001
2004-07-01,53.5
2004-07-02,53.439999
2004-07-06,52.98
2004-07-07,53.349998
2004-07-08,53.400002
2004-07-09,53.650002
2004-07-12,54.200001
2004-07-13,54.84
2004-07-14,54.349998
2004-07-15,53.84
2004-07-16,53.75
2004-07-19,53.700001
