Date,GBX
1999-07-06,10.625
1999-07-07,10.8125
1999-07-08,10.8125
1999-07-09,11.0
1999-07-12,10.9375
1999-07-13,11.0
1999-07-14,10.625
1999-07-15,10.8125
1999-07-16,11.0625
1999-07-19,11.5
1999-07-20,12.25
1999-07-21,12.3125
1999-07-22,12.125
1999-07-23,11.375
1999-07-26,11.5
1999-07-27,11.5625
1999-07-28,11.5625
1999-07-29,11.4375
1999-07-30,11.3125
1999-08-02,11.5
1999-08-03,11.25
1999-08-04,11.25
1999-08-05,10.9375
1999-08-06,10.9375
1999-08-09,10.875
1999-08-10,10.625
1999-08-11,10.25
1999-08-12,10.25
1999-08-13,10.375
1999-08-16,10.4375
1999-08-17,10.5
1999-08-18,10.5625
1999-08-19,10.875
1999-08-20,10.9375
1999-08-23,11.125
1999-08-24,11.0
1999-08-25,10.875
1999-08-26,10.75
1999-08-27,10.75
1999-08-30,10.625
1999-08-31,10.625
1999-09-01,10.625
1999-09-02,10.625
1999-09-03,10.75
1999-09-07,10.5
1999-09-08,10.625
1999-09-09,10.5625
1999-09-10,10.625
1999-09-13,10.625
1999-09-14,10.625
1999-09-15,10.875
1999-09-16,11.125
1999-09-17,11.125
1999-09-20,11.125
1999-09-21,11.0625
1999-09-22,11.1875
1999-09-23,11.0
1999-09-24,11.0
1999-09-27,11.0625
1999-09-28,11.125
1999-09-29,11.0
1999-09-30,11.0625
1999-10-01,11.125
1999-10-04,10.8125
1999-10-05,10.75
1999-10-06,10.75
1999-10-07,10.8125
1999-10-08,10.75
1999-10-11,10.875
1999-10-12,10.75
1999-10-13,10.75
1999-10-14,10.6875
1999-10-15,10.75
1999-10-18,10.5
1999-10-19,10.625
1999-10-20,10.625
1999-10-21,10.625
1999-10-22,10.625
1999-10-25,10.6875
1999-10-26,10.5
1999-10-27,10.625
1999-10-28,10.5625
1999-10-29,10.3125
1999-11-01,10.3125
1999-11-02,10.375
1999-11-03,10.3125
1999-11-04,10.25
1999-11-05,10.25
1999-11-08,10.25
1999-11-09,10.25
1999-11-10,10.25
1999-11-11,10.125
1999-11-12,9.9375
1999-11-15,10.0
1999-11-16,10.0
1999-11-17,9.9375
1999-11-18,9.9375
1999-11-19,9.75
1999-11-22,9.75
1999-11-23,9.875
1999-11-24,9.75
1999-11-26,9.8125
1999-11-29,9.875
1999-11-30,10.0
1999-12-01,10.125
1999-12-02,10.0
1999-12-03,10.0
1999-12-06,10.0
1999-12-07,10.0
1999-12-08,9.8125
1999-12-09,9.875
1999-12-10,10.25
1999-12-13,10.4375
1999-12-14,10.375
1999-12-15,9.9375
1999-12-16,9.875
1999-12-17,9.875
1999-12-20,9.75
1999-12-21,9.8125
1999-12-22,8.8125
1999-12-23,8.25
1999-12-27,8.375
1999-12-28,8.9375
1999-12-29,8.75
1999-12-30,8.75
1999-12-31,8.625
2000-01-03,8.625
2000-01-04,8.4375
2000-01-05,8.625
2000-01-06,8.75
2000-01-07,8.75
2000-01-10,9.0
2000-01-11,8.5625
2000-01-12,8.5
2000-01-13,8.4375
2000-01-14,8.625
2000-01-18,8.75
2000-01-19,8.6875
2000-01-20,8.5
2000-01-21,8.4375
2000-01-24,8.3125
2000-01-25,8.375
2000-01-26,8.375
2000-01-27,8.375
2000-01-28,8.3125
2000-01-31,8.4375
2000-02-01,8.625
2000-02-02,8.6875
2000-02-03,8.625
2000-02-04,8.875
2000-02-07,8.625
2000-02-08,9.0
2000-02-09,8.5
2000-02-10,8.625
2000-02-11,8.375
2000-02-14,8.5
2000-02-15,8.3125
2000-02-16,8.4375
2000-02-17,8.25
2000-02-18,8.25
2000-02-22,8.3125
2000-02-23,8.1875
2000-02-24,8.125
2000-02-25,8.0625
2000-02-28,8.25
2000-02-29,8.25
2000-03-01,8.125
2000-03-02,7.9375
2000-03-03,7.9375
2000-03-06,7.9375
2000-03-07,7.875
2000-03-08,7.8125
2000-03-09,7.75
2000-03-10,7.75
2000-03-13,7.875
2000-03-14,7.9375
2000-03-15,8.25
2000-03-16,8.0625
2000-03-17,7.875
2000-03-20,7.875
2000-03-21,8.0625
2000-03-22,7.9375
2000-03-23,7.875
2000-03-24,7.875
2000-03-27,8.0
2000-03-28,7.875
2000-03-29,7.75
2000-03-30,7.625
2000-03-31,7.8125
2000-04-03,7.875
2000-04-04,8.375
2000-04-05,8.3125
2000-04-06,8.375
2000-04-07,8.25
2000-04-10,8.0
2000-04-11,7.9375
2000-04-12,7.9375
2000-04-13,7.6875
2000-04-14,7.4375
2000-04-17,7.0625
2000-04-18,7.375
2000-04-19,7.75
2000-04-20,7.5625
2000-04-24,7.625
2000-04-25,7.5625
2000-04-26,7.5625
2000-04-27,7.625
2000-04-28,7.625
2000-05-01,7.6875
2000-05-02,7.5
2000-05-03,7.625
2000-05-04,7.5625
2000-05-05,7.5
2000-05-08,7.625
2000-05-09,7.5
2000-05-10,7.5625
2000-05-11,7.75
2000-05-12,7.75
2000-05-15,7.9375
2000-05-16,7.875
2000-05-17,8.0625
2000-05-18,8.0
2000-05-19,7.875
2000-05-22,7.8125
2000-05-23,7.75
2000-05-24,7.375
2000-05-25,7.5
2000-05-26,7.5
2000-05-30,7.375
2000-05-31,7.5
2000-06-01,7.625
2000-06-02,7.75
2000-06-05,8.375
2000-06-06,9.0
2000-06-07,9.0
2000-06-08,8.6875
2000-06-09,8.875
2000-06-12,8.875
2000-06-13,8.875
2000-06-14,9.0
2000-06-15,9.25
2000-06-16,9.0
2000-06-19,8.625
2000-06-20,8.375
2000-06-21,8.375
2000-06-22,8.125
2000-06-23,8.0
2000-06-26,7.875
2000-06-27,7.5625
2000-06-28,7.5
2000-06-29,7.375
2000-06-30,7.25
2000-07-03,7.25
2000-07-05,7.375
2000-07-06,7.625
2000-07-07,7.6875
2000-07-10,7.6875
2000-07-11,7.8125
2000-07-12,8.1875
2000-07-13,8.125
2000-07-14,8.25
2000-07-17,8.25
2000-07-18,8.25
2000-07-19,8.375
2000-07-20,8.625
2000-07-21,8.875
2000-07-24,8.625
2000-07-25,8.6875
2000-07-26,8.5
2000-07-27,8.4375
2000-07-28,8.4375
2000-07-31,8.3125
2000-08-01,8.375
2000-08-02,8.4375
2000-08-03,8.25
2000-08-04,8.375
2000-08-07,8.375
2000-08-08,8.6875
2000-08-09,8.8125
2000-08-10,8.6875
2000-08-11,8.5625
2000-08-14,8.5
2000-08-15,8.375
2000-08-16,8.375
2000-08-17,8.375
2000-08-18,8.625
2000-08-21,8.625
2000-08-22,8.5625
2000-08-23,8.6875
2000-08-24,8.4375
2000-08-25,8.5625
2000-08-28,8.5
2000-08-29,8.75
2000-08-30,8.625
2000-08-31,8.25
2000-09-01,8.25
2000-09-05,8.5
2000-09-06,8.9375
2000-09-07,8.75
2000-09-08,8.75
2000-09-11,8.9375
2000-09-12,8.625
2000-09-13,8.75
2000-09-14,8.5
2000-09-15,8.5
2000-09-18,8.5
2000-09-19,8.375
2000-09-20,8.375
2000-09-21,8.375
2000-09-22,8.375
2000-09-25,8.375
2000-09-26,8.625
2000-09-27,8.625
2000-09-28,8.5
2000-09-29,8.5
2000-10-02,8.375
2000-10-03,8.375
2000-10-04,8.375
2000-10-05,8.375
2000-10-06,8.375
2000-10-09,8.75
2000-10-10,8.6875
2000-10-11,8.5625
2000-10-12,8.6875
2000-10-13,8.375
2000-10-16,8.375
2000-10-17,8.5
2000-10-18,8.4375
2000-10-19,8.4375
2000-10-20,8.25
2000-10-23,10.0
2000-10-24,9.5
2000-10-25,9.125
2000-10-26,8.875
2000-10-27,8.75
2000-10-30,8.75
2000-10-31,8.875
2000-11-01,8.875
2000-11-02,9.0
2000-11-03,8.8125
2000-11-06,8.875
2000-11-07,9.1875
2000-11-08,9.5
2000-11-09,9.25
2000-11-10,9.25
2000-11-13,9.25
2000-11-14,9.125
2000-11-15,9.25
2000-11-16,9.25
2000-11-17,9.375
2000-11-20,9.375
2000-11-21,9.25
2000-11-22,9.5
2000-11-24,9.875
2000-11-27,9.875
2000-11-28,10.0
2000-11-29,9.8125
2000-11-30,9.5625
2000-12-01,9.25
2000-12-04,9.125
2000-12-05,9.375
2000-12-06,9.3125
2000-12-07,9.25
2000-12-08,9.25
2000-12-11,9.25
2000-12-12,9.0625
2000-12-13,8.9375
2000-12-14,9.0
2000-12-15,9.0
2000-12-18,8.875
2000-12-19,8.8125
2000-12-20,8.75
2000-12-21,8.625
2000-12-22,8.5625
2000-12-26,8.5
2000-12-27,8.3125
2000-12-28,8.4375
2000-12-29,8.25
2001-01-02,8.25
2001-01-03,8.5
2001-01-04,8.6875
2001-01-05,8.6875
2001-01-08,8.6875
2001-01-09,9.5
2001-01-10,9.5625
2001-01-11,10.0
2001-01-12,9.625
2001-01-16,9.4375
2001-01-17,9.5
2001-01-18,9.75
2001-01-19,9.625
2001-01-22,9.375
2001-01-23,9.5625
2001-01-24,9.0
2001-01-25,8.875
2001-01-26,9.0
2001-01-29,8.99
2001-01-30,8.95
2001-01-31,9.06
2001-02-01,9.12
2001-02-02,9.39
2001-02-05,9.49
2001-02-06,9.76
2001-02-07,9.8
2001-02-08,9.9
2001-02-09,10.15
2001-02-12,10.03
2001-02-13,10.09
2001-02-14,10.04
2001-02-15,10.0
2001-02-16,10.0
2001-02-20,10.0
2001-02-21,10.0
2001-02-22,9.82
2001-02-23,9.6
2001-02-26,9.6
2001-02-27,9.8
2001-02-28,9.85
2001-03-01,9.85
2001-03-02,8.8
2001-03-05,8.95
2001-03-06,9.06
2001-03-07,9.11
2001-03-08,9.1
2001-03-09,9.1
2001-03-12,9.0
2001-03-13,9.08
2001-03-14,9.0
2001-03-15,9.05
2001-03-16,9.09
2001-03-19,9.0
2001-03-20,9.05
2001-03-21,9.0
2001-03-22,9.0
2001-03-23,8.95
2001-03-26,8.95
2001-03-27,8.35
2001-03-28,8.15
2001-03-29,8.4
2001-03-30,8.7
2001-04-02,8.85
2001-04-03,8.85
2001-04-04,8.95
2001-04-05,8.93
2001-04-06,8.9
2001-04-09,8.9
2001-04-10,9.0
2001-04-11,9.08
2001-04-12,9.0
2001-04-16,9.0
2001-04-17,9.0
2001-04-18,8.95
2001-04-19,8.91
2001-04-20,8.99
2001-04-23,9.0
2001-04-24,8.98
2001-04-25,8.95
2001-04-26,8.89
2001-04-27,8.85
2001-04-30,8.9
2001-05-01,8.88
2001-05-02,8.88
2001-05-03,8.85
2001-05-04,8.89
2001-05-07,8.85
2001-05-08,9.0
2001-05-09,9.05
2001-05-10,9.05
2001-05-11,9.08
2001-05-14,9.0
2001-05-15,9.09
2001-05-16,9.09
2001-05-17,8.95
2001-05-18,8.93
2001-05-21,8.93
2001-05-22,8.94
2001-05-23,8.94
2001-05-24,8.9
2001-05-25,8.98
2001-05-29,9.0
2001-05-30,9.0
2001-05-31,8.95
2001-06-01,8.95
2001-06-04,9.0
2001-06-05,8.95
2001-06-06,8.95
2001-06-07,8.95
2001-06-08,9.0
2001-06-11,8.8
2001-06-12,8.55
2001-06-13,8.7
2001-06-14,8.65
2001-06-15,8.68
2001-06-18,8.6
2001-06-19,8.6
2001-06-20,8.54
2001-06-21,8.55
2001-06-22,8.53
2001-06-25,8.6
2001-06-26,8.85
2001-06-27,9.08
2001-06-28,9.35
2001-06-29,9.29
2001-07-02,9.35
2001-07-03,9.4
2001-07-05,9.55
2001-07-06,9.5
2001-07-09,9.01
2001-07-10,8.45
2001-07-11,8.5
2001-07-12,8.49
2001-07-13,8.55
2001-07-16,8.54
2001-07-17,8.5
2001-07-18,8.6
2001-07-19,8.75
2001-07-20,8.98
2001-07-23,8.41
2001-07-24,8.26
2001-07-25,8.53
2001-07-26,8.63
2001-07-27,8.75
2001-07-30,8.78
2001-07-31,8.75
2001-08-01,8.75
2001-08-02,8.79
2001-08-03,8.75
2001-08-06,8.4
2001-08-07,8.45
2001-08-08,8.45
2001-08-09,8.35
2001-08-10,8.39
2001-08-13,8.35
2001-08-14,8.5
2001-08-15,8.55
2001-08-16,8.65
2001-08-17,8.7
2001-08-20,8.7
2001-08-21,8.7
2001-08-22,8.78
2001-08-23,8.78
2001-08-24,8.77
2001-08-27,8.77
2001-08-28,8.79
2001-08-29,8.75
2001-08-30,8.7
2001-08-31,8.6
2001-09-04,8.4
2001-09-05,8.3
2001-09-06,8.35
2001-09-07,8.25
2001-09-10,8.25
2001-09-17,8.25
2001-09-18,8.45
2001-09-19,8.4
2001-09-20,8.24
2001-09-21,8.15
2001-09-24,7.96
2001-09-25,7.95
2001-09-26,7.95
2001-09-27,7.95
2001-09-28,8.04
2001-10-01,8.2
2001-10-02,8.3
2001-10-03,8.3
2001-10-04,8.3
2001-10-05,8.35
2001-10-08,8.25
2001-10-09,8.2
2001-10-10,8.0
2001-10-11,8.0
2001-10-12,8.1
2001-10-15,8.05
2001-10-16,8.09
2001-10-17,8.15
2001-10-18,8.1
2001-10-19,8.1
2001-10-22,8.04
2001-10-23,8.09
2001-10-24,7.95
2001-10-25,8.05
2001-10-26,8.1
2001-10-29,7.95
2001-10-30,7.87
2001-10-31,7.8
2001-11-01,7.79
2001-11-02,7.8
2001-11-05,7.8
2001-11-06,7.85
2001-11-07,7.78
2001-11-08,7.95
2001-11-09,7.9
2001-11-12,7.94
2001-11-13,7.9
2001-11-14,7.85
2001-11-15,7.75
2001-11-16,7.84
2001-11-19,7.65
2001-11-20,7.6
2001-11-21,7.6
2001-11-23,7.7
2001-11-26,7.64
2001-11-27,7.44
2001-11-28,7.44
2001-11-29,7.37
2001-11-30,7.38
2001-12-03,7.25
2001-12-04,7.15
2001-12-05,7.25
2001-12-06,7.12
2001-12-07,7.05
2001-12-10,6.92
2001-12-11,6.85
2001-12-12,7.0
2001-12-13,7.35
2001-12-14,7.4
2001-12-17,7.35
2001-12-18,7.05
2001-12-19,7.1
2001-12-20,7.05
2001-12-21,7.1
2001-12-24,7.25
2001-12-26,7.32
2001-12-27,7.25
2001-12-28,7.27
2001-12-31,7.25
2002-01-02,7.24
2002-01-03,7.25
2002-01-04,7.35
2002-01-07,7.6
2002-01-08,7.45
2002-01-09,7.05
2002-01-10,7.07
2002-01-11,7.05
2002-01-14,7.01
2002-01-15,7.02
2002-01-16,7.05
2002-01-17,7.13
2002-01-18,7.1
2002-01-22,7.2
2002-01-23,7.13
2002-01-24,7.11
2002-01-25,7.18
2002-01-28,7.19
2002-01-29,7.18
2002-01-30,7.15
2002-01-31,7.16
2002-02-01,7.15
2002-02-04,7.19
2002-02-05,7.11
2002-02-06,7.09
2002-02-07,7.05
2002-02-08,7.06
2002-02-11,7.0
2002-02-12,6.9
2002-02-13,7.0
2002-02-14,7.0
2002-02-15,6.95
2002-02-19,6.95
2002-02-20,6.8
2002-02-21,6.7
2002-02-22,6.71
2002-02-25,6.69
2002-02-26,6.65
2002-02-27,6.8
2002-02-28,6.72
2002-03-01,6.8
2002-03-04,6.93
2002-03-05,6.94
2002-03-06,6.9
2002-03-07,6.92
2002-03-08,6.9
2002-03-11,7.03
2002-03-12,7.0
2002-03-13,7.0
2002-03-14,6.95
2002-03-15,6.97
2002-03-18,6.96
2002-03-19,6.98
2002-03-20,7.0
2002-03-21,7.05
2002-03-22,7.0
2002-03-25,6.95
2002-03-26,6.9
2002-03-27,6.6
2002-03-28,6.77
2002-04-01,6.8
2002-04-02,6.82
2002-04-03,6.97
2002-04-04,7.01
2002-04-05,7.01
2002-04-08,6.97
2002-04-09,6.95
2002-04-10,7.05
2002-04-11,7.15
2002-04-12,7.05
2002-04-15,7.15
2002-04-16,7.2
2002-04-17,7.15
2002-04-18,7.05
2002-04-19,7.18
2002-04-22,7.25
2002-04-23,7.38
2002-04-24,7.31
2002-04-25,7.29
2002-04-26,7.3
2002-04-29,7.35
2002-04-30,7.4
2002-05-01,7.41
2002-05-02,7.3
2002-05-03,7.3
2002-05-06,7.5
2002-05-07,7.3
2002-05-08,7.2
2002-05-09,7.25
2002-05-10,7.25
2002-05-13,7.25
2002-05-14,7.15
2002-05-15,7.1
2002-05-16,7.15
2002-05-17,7.15
2002-05-20,7.0
2002-05-21,7.3
2002-05-22,7.25
2002-05-23,7.2
2002-05-24,7.42
2002-05-28,7.4
2002-05-29,7.35
2002-05-30,7.3
2002-05-31,7.25
2002-06-03,7.25
2002-06-04,7.33
2002-06-05,7.3
2002-06-06,7.3
2002-06-07,7.4
2002-06-10,7.35
2002-06-11,7.4
2002-06-12,7.35
2002-06-13,7.3
2002-06-14,7.2
2002-06-17,7.2
2002-06-18,7.25
2002-06-19,7.25
2002-06-20,7.25
2002-06-21,7.25
2002-06-24,7.25
2002-06-25,7.3
2002-06-26,7.25
2002-06-27,7.2
2002-06-28,7.3
2002-07-01,7.5
2002-07-02,7.4
2002-07-03,7.4
2002-07-05,7.35
2002-07-08,7.26
2002-07-09,7.31
2002-07-10,7.5
2002-07-11,7.28
2002-07-12,7.23
2002-07-15,7.2
2002-07-16,7.2
2002-07-17,7.15
2002-07-18,7.25
2002-07-19,7.45
2002-07-22,7.2
2002-07-23,7.2
2002-07-24,7.51
2002-07-25,8.0
2002-07-26,7.8
2002-07-29,7.7
2002-07-30,7.4
2002-07-31,7.15
2002-08-01,7.24
2002-08-02,7.19
2002-08-05,7.0
2002-08-06,6.8
2002-08-07,6.71
2002-08-08,6.76
2002-08-09,6.8
2002-08-12,6.8
2002-08-13,6.7
2002-08-14,6.7
2002-08-15,6.65
2002-08-16,6.65
2002-08-19,6.62
2002-08-20,6.56
2002-08-21,6.4
2002-08-22,6.25
2002-08-23,6.15
2002-08-26,6.19
2002-08-27,6.15
2002-08-28,6.15
2002-08-29,6.15
2002-08-30,6.15
2002-09-03,6.15
2002-09-04,6.14
2002-09-05,6.11
2002-09-06,6.11
2002-09-09,5.96
2002-09-10,5.92
2002-09-11,5.95
2002-09-12,6.0
2002-09-13,5.85
2002-09-16,5.8
2002-09-17,5.8
2002-09-18,5.53
2002-09-19,5.5
2002-09-20,5.35
2002-09-23,5.05
2002-09-24,4.85
2002-09-25,4.61
2002-09-26,4.61
2002-09-27,4.6
2002-09-30,4.45
2002-10-01,4.45
2002-10-02,4.61
2002-10-03,4.5
2002-10-04,4.45
2002-10-07,4.31
2002-10-08,4.35
2002-10-09,4.25
2002-10-10,4.35
2002-10-11,4.45
2002-10-14,4.5
2002-10-15,4.55
2002-10-16,4.8
2002-10-17,5.0
2002-10-18,5.1
2002-10-21,5.0
2002-10-22,5.04
2002-10-23,5.0
2002-10-24,5.0
2002-10-25,5.05
2002-10-28,5.6
2002-10-29,5.99
2002-10-30,5.99
2002-10-31,5.96
2002-11-01,5.85
2002-11-04,6.25
2002-11-05,6.51
2002-11-06,6.41
2002-11-07,6.36
2002-11-08,6.55
2002-11-11,6.8
2002-11-12,7.0
2002-11-13,6.75
2002-11-14,6.6
2002-11-15,6.7
2002-11-18,6.7
2002-11-19,6.63
2002-11-20,6.55
2002-11-21,6.45
2002-11-22,6.5
2002-11-25,6.88
2002-11-26,6.85
2002-11-27,6.9
2002-11-29,6.75
2002-12-02,6.65
2002-12-03,6.65
2002-12-04,6.85
2002-12-05,6.7
2002-12-06,6.79
2002-12-09,6.6
2002-12-10,6.49
2002-12-11,6.55
2002-12-12,6.4
2002-12-13,6.7
2002-12-16,7.05
2002-12-17,6.95
2002-12-18,7.03
2002-12-19,7.05
2002-12-20,6.93
2002-12-23,6.7
2002-12-24,6.7
2002-12-26,6.7
2002-12-27,7.18
2002-12-30,7.09
2002-12-31,7.13
2003-01-02,7.23
2003-01-03,7.18
2003-01-06,7.53
2003-01-07,7.24
2003-01-08,7.26
2003-01-09,7.22
2003-01-10,7.25
2003-01-13,7.4
2003-01-14,7.5
2003-01-15,7.6
2003-01-16,7.25
2003-01-17,7.2
2003-01-21,6.97
2003-01-22,7.05
2003-01-23,7.07
2003-01-24,7.19
2003-01-27,7.12
2003-01-28,7.25
2003-01-29,7.1
2003-01-30,7.1
2003-01-31,6.95
2003-02-03,6.9
2003-02-04,6.92
2003-02-05,7.0
2003-02-06,7.1
2003-02-07,7.4
2003-02-10,7.5
2003-02-11,7.51
2003-02-12,7.5
2003-02-13,7.51
2003-02-14,7.74
2003-02-18,7.69
2003-02-19,7.94
2003-02-20,8.05
2003-02-21,8.35
2003-02-24,8.05
2003-02-25,7.97
2003-02-26,8.15
2003-02-27,8.22
2003-02-28,8.15
2003-03-03,8.3
2003-03-04,8.25
2003-03-05,8.15
2003-03-06,8.15
2003-03-07,8.2
2003-03-10,8.2
2003-03-11,8.18
2003-03-12,7.91
2003-03-13,8.14
2003-03-14,8.0
2003-03-17,7.96
2003-03-18,7.98
2003-03-19,7.99
2003-03-20,7.93
2003-03-21,8.1
2003-03-24,8.16
2003-03-25,8.18
2003-03-26,8.18
2003-03-27,8.2
2003-03-28,8.2
2003-03-31,8.2
2003-04-01,8.08
2003-04-02,8.21
2003-04-03,8.98
2003-04-04,9.05
2003-04-07,8.53
2003-04-08,8.5
2003-04-09,8.21
2003-04-10,8.29
2003-04-11,8.22
2003-04-14,8.21
2003-04-15,8.15
2003-04-16,8.16
2003-04-17,8.26
2003-04-21,8.15
2003-04-22,8.06
2003-04-23,8.25
2003-04-24,8.23
2003-04-25,8.3
2003-04-28,8.33
2003-04-29,8.49
2003-04-30,8.31
2003-05-01,8.43
2003-05-02,8.18
2003-05-05,8.25
2003-05-06,8.45
2003-05-07,8.4
2003-05-08,9.28
2003-05-09,9.5
2003-05-12,9.5
2003-05-13,9.71
2003-05-14,9.7
2003-05-15,9.75
2003-05-16,9.75
2003-05-19,9.7
2003-05-20,9.75
2003-05-21,9.75
2003-05-22,9.74
2003-05-23,9.75
2003-05-27,9.73
2003-05-28,10.23
2003-05-29,10.42
2003-05-30,10.45
2003-06-02,10.38
2003-06-03,10.94
2003-06-04,10.35
2003-06-05,10.3
2003-06-06,10.25
2003-06-09,10.75
2003-06-10,11.05
2003-06-11,11.17
2003-06-12,11.5
2003-06-13,12.9
2003-06-16,12.9
2003-06-17,13.13
2003-06-18,12.87
2003-06-19,12.13
2003-06-20,11.28
2003-06-23,10.95
2003-06-24,10.52
2003-06-25,10.17
2003-06-26,10.67
2003-06-27,10.82
2003-06-30,10.85
2003-07-01,10.85
2003-07-02,11.19
2003-07-03,11.9
2003-07-07,12.15
2003-07-08,12.09
2003-07-09,13.57
2003-07-10,13.24
2003-07-11,12.7
2003-07-14,12.0
2003-07-15,12.08
2003-07-16,11.97
2003-07-17,12.0
2003-07-18,12.02
2003-07-21,12.0
2003-07-22,12.21
2003-07-23,12.49
2003-07-24,13.27
2003-07-25,13.8
2003-07-28,13.86
2003-07-29,13.75
2003-07-30,13.95
2003-07-31,13.94
2003-08-01,13.95
2003-08-04,13.93
2003-08-05,14.0
2003-08-06,13.76
2003-08-07,13.75
2003-08-08,13.7
2003-08-11,13.65
2003-08-12,13.23
2003-08-13,13.05
2003-08-14,13.5
2003-08-15,13.7
2003-08-18,13.68
2003-08-19,13.95
2003-08-20,13.97
2003-08-21,13.95
2003-08-22,13.85
2003-08-25,13.98
2003-08-26,14.4
2003-08-27,14.3
2003-08-28,14.65
2003-08-29,14.31
2003-09-02,14.61
2003-09-03,14.85
2003-09-04,15.79
2003-09-05,15.45
2003-09-08,15.6
2003-09-09,15.5
2003-09-10,14.2
2003-09-11,15.05
2003-09-12,14.85
2003-09-15,14.18
2003-09-16,14.49
2003-09-17,14.61
2003-09-18,14.64
2003-09-19,14.74
2003-09-22,14.65
2003-09-23,14.6
2003-09-24,14.23
2003-09-25,14.85
2003-09-26,13.9
2003-09-29,14.0
2003-09-30,13.51
2003-10-01,13.85
2003-10-02,13.85
2003-10-03,14.0
2003-10-06,14.2
2003-10-07,14.49
2003-10-08,14.05
2003-10-09,14.25
2003-10-10,14.2
2003-10-13,14.25
2003-10-14,14.45
2003-10-15,14.33
2003-10-16,13.94
2003-10-17,13.29
2003-10-20,13.15
2003-10-21,13.12
2003-10-22,13.07
2003-10-23,12.52
2003-10-24,12.65
2003-10-27,12.92
2003-10-28,13.15
2003-10-29,12.75
2003-10-30,13.06
2003-10-31,12.64
2003-11-03,12.72
2003-11-04,12.6
2003-11-05,12.7
2003-11-06,12.73
2003-11-07,13.31
2003-11-10,13.4
2003-11-11,13.65
2003-11-12,13.55
2003-11-13,13.44
2003-11-14,13.05
2003-11-17,12.56
2003-11-18,12.6
2003-11-19,13.45
2003-11-20,13.46
2003-11-21,13.75
2003-11-24,14.2
2003-11-25,14.41
2003-11-26,14.42
2003-11-28,14.5
2003-12-01,14.99
2003-12-02,14.95
2003-12-03,14.4
2003-12-04,14.86
2003-12-05,14.71
2003-12-08,14.88
2003-12-09,15.1
2003-12-10,14.91
2003-12-11,15.88
2003-12-12,16.75
2003-12-15,16.51
2003-12-16,16.620001000000002
2003-12-17,17.01
2003-12-18,17.549999
2003-12-19,17.6
2003-12-22,17.4
2003-12-23,17.450001
2003-12-24,17.610001
2003-12-26,17.620001000000002
2003-12-29,17.25
2003-12-30,16.18
2003-12-31,16.75
2004-01-02,17.450001
2004-01-05,18.5
2004-01-06,18.219998999999998
2004-01-07,18.25
2004-01-08,17.99
2004-01-09,18.190001000000002
2004-01-12,19.1
2004-01-13,19.549999
2004-01-14,18.52
2004-01-15,18.530001000000002
2004-01-16,18.780001000000002
2004-01-20,18.73
2004-01-21,18.75
2004-01-22,19.389999
2004-01-23,19.139999
2004-01-26,19.1
2004-01-27,19.01
2004-01-28,18.65
2004-01-29,18.17
2004-01-30,18.0
2004-02-02,17.469998999999998
2004-02-03,17.379998999999998
2004-02-04,17.1
2004-02-05,16.75
2004-02-06,17.75
2004-02-09,17.889999
2004-02-10,17.68
2004-02-11,17.67
2004-02-12,17.68
2004-02-13,17.75
2004-02-17,17.35
2004-02-18,16.690001000000002
2004-02-19,16.559998999999998
2004-02-20,16.469998999999998
2004-02-23,16.1
2004-02-24,15.07
2004-02-25,15.4
2004-02-26,17.0
2004-02-27,17.059998999999998
2004-03-01,16.09
2004-03-02,16.07
2004-03-03,15.23
2004-03-04,15.35
2004-03-05,16.9
2004-03-08,16.26
2004-03-09,16.459999
2004-03-10,16.299999
2004-03-11,16.24
2004-03-12,17.58
2004-03-15,17.870001000000002
2004-03-16,17.92
2004-03-17,17.51
2004-03-18,17.91
2004-03-19,18.15
2004-03-22,18.110001
2004-03-23,17.65
2004-03-24,17.74
2004-03-25,16.9
2004-03-26,17.370001000000002
2004-03-29,17.4
2004-03-30,17.059998999999998
2004-03-31,16.889999
2004-04-01,16.66
2004-04-02,16.68
2004-04-05,15.86
2004-04-06,15.65
2004-04-07,15.7
2004-04-08,16.700001
2004-04-12,16.709999
2004-04-13,17.200001
2004-04-14,16.200001
2004-04-15,16.15
2004-04-16,16.98
2004-04-19,17.33
2004-04-20,17.059998999999998
2004-04-21,16.9
2004-04-22,16.99
2004-04-23,17.5
2004-04-26,17.49
2004-04-27,17.4
2004-04-28,17.200001
2004-04-29,17.209999
2004-04-30,16.9
2004-05-03,17.0
2004-05-04,17.129998999999998
2004-05-05,16.9
2004-05-06,16.25
2004-05-07,15.68
2004-05-10,14.96
2004-05-11,14.62
2004-05-12,14.95
2004-05-13,14.82
2004-05-14,14.7
2004-05-17,14.3
2004-05-18,14.7
2004-05-19,14.84
2004-05-20,14.7
2004-05-21,15.0
2004-05-24,15.31
2004-05-25,15.8
2004-05-26,17.059998999999998
2004-05-27,17.200001
2004-05-28,17.23
2004-06-01,16.41
2004-06-02,16.25
2004-06-03,16.719998999999998
2004-06-04,17.049999
2004-06-07,17.35
2004-06-08,17.42
2004-06-09,17.93
2004-06-10,17.91
2004-06-14,17.700001
2004-06-15,17.83
2004-06-16,17.9
2004-06-17,19.58
2004-06-18,19.309998999999998
2004-06-21,19.16
2004-06-22,19.1
2004-06-23,19.110001
2004-06-24,19.1
2004-06-25,19.15
2004-06-28,18.91
