Date,CLNY
2019-05-28,5.02
2019-05-29,5.04
2019-05-30,5.09
2019-05-31,5.19
2019-06-03,5.15
2019-06-04,5.13
2019-06-05,5.23
2019-06-06,5.25
2019-06-07,5.21
2019-06-10,5.23
2019-06-11,5.14
2019-06-12,5.06
2019-06-13,5.15
2019-06-14,5.1
2019-06-17,5.05
2019-06-18,5.14
2019-06-19,5.19
2019-06-20,5.26
2019-06-21,5.17
2019-06-24,5.07
2019-06-25,5.01
2019-06-26,4.93
2019-06-27,5.02
2019-06-28,5.0
2019-07-01,5.01
2019-07-02,5.05
2019-07-03,5.08
2019-07-05,5.13
2019-07-08,5.13
2019-07-09,5.18
2019-07-10,5.13
2019-07-11,5.05
2019-07-12,5.06
2019-07-15,5.13
2019-07-16,5.1
2019-07-17,5.12
2019-07-18,5.06
2019-07-19,5.02
2019-07-22,5.1
2019-07-23,5.15
2019-07-24,5.21
2019-07-25,5.41
2019-07-26,5.66
2019-07-29,5.73
2019-07-30,5.68
2019-07-31,5.65
2019-08-01,5.5
2019-08-02,5.55
2019-08-05,5.41
2019-08-06,5.41
2019-08-07,5.48
2019-08-08,5.53
2019-08-09,5.21
2019-08-12,4.81
2019-08-13,4.71
2019-08-14,4.59
2019-08-15,4.43
2019-08-16,4.45
2019-08-19,4.45
2019-08-20,4.47
2019-08-21,4.45
2019-08-22,4.48
2019-08-23,4.37
2019-08-26,4.42
2019-08-27,4.36
2019-08-28,4.4
2019-08-29,4.47
2019-08-30,4.5
2019-09-03,4.66
2019-09-04,4.81
2019-09-05,5.03
2019-09-06,5.25
2019-09-09,5.36
2019-09-10,5.36
2019-09-11,5.52
2019-09-12,5.64
2019-09-13,5.66
2019-09-16,5.61
2019-09-17,5.69
2019-09-18,5.67
2019-09-19,5.71
2019-09-20,5.7
2019-09-23,5.69
2019-09-24,5.75
2019-09-25,5.79
2019-09-26,5.98
2019-09-27,5.9
2019-09-30,6.02
2019-10-01,5.68
2019-10-02,5.7
2019-10-03,5.76
2019-10-04,5.81
2019-10-07,5.78
2019-10-08,5.57
2019-10-09,5.55
2019-10-10,5.51
2019-10-11,5.51
2019-10-14,5.46
2019-10-15,5.48
2019-10-16,5.56
2019-10-17,5.61
2019-10-18,5.63
2019-10-21,5.73
2019-10-22,5.73
2019-10-23,5.66
2019-10-24,5.64
2019-10-25,5.55
2019-10-28,5.6
2019-10-29,5.67
2019-10-30,5.7
2019-10-31,5.6
2019-11-01,5.61
2019-11-04,5.53
2019-11-05,5.48
2019-11-06,5.5
2019-11-07,5.48
2019-11-08,5.0
2019-11-11,5.05
2019-11-12,4.95
2019-11-13,4.85
2019-11-14,4.85
2019-11-15,4.84
2019-11-18,4.78
2019-11-19,4.86
2019-11-20,4.92
2019-11-21,4.87
2019-11-22,4.95
2019-11-25,4.89
2019-11-26,4.83
2019-11-27,4.91
2019-11-29,4.88
2019-12-02,4.9
2019-12-03,4.87
2019-12-04,4.8
2019-12-05,4.81
2019-12-06,4.81
2019-12-09,4.83
2019-12-10,4.7
2019-12-11,4.48
2019-12-12,4.61
2019-12-13,4.57
2019-12-16,4.54
2019-12-17,4.47
2019-12-18,4.67
2019-12-19,4.8
2019-12-20,4.84
2019-12-23,4.76
2019-12-24,4.7
2019-12-26,4.78
2019-12-27,4.8
2019-12-30,4.7
2019-12-31,4.75
2020-01-02,4.69
2020-01-03,4.74
2020-01-06,4.82
2020-01-07,4.76
2020-01-08,4.83
2020-01-09,4.84
2020-01-10,4.88
2020-01-13,4.86
2020-01-14,4.91
2020-01-15,4.96
2020-01-16,4.92
2020-01-17,4.86
2020-01-21,4.87
2020-01-22,4.74
2020-01-23,4.73
2020-01-24,4.64
2020-01-27,4.55
2020-01-28,4.64
2020-01-29,4.69
2020-01-30,4.73
2020-01-31,4.67
2020-02-03,4.74
2020-02-04,4.78
2020-02-05,4.83
2020-02-06,4.77
2020-02-07,4.76
2020-02-10,4.75
2020-02-11,4.85
2020-02-12,4.88
2020-02-13,4.89
2020-02-14,4.96
2020-02-18,4.99
2020-02-19,4.88
2020-02-20,5.11
2020-02-21,4.94
2020-02-24,4.75
2020-02-25,4.55
2020-02-26,4.49
2020-02-27,4.04
2020-02-28,3.96
2020-03-02,4.31
2020-03-03,4.05
2020-03-04,4.13
2020-03-05,3.94
2020-03-06,3.68
2020-03-09,3.39
2020-03-10,3.41
2020-03-11,2.97
2020-03-12,2.04
2020-03-13,2.17
2020-03-16,1.97
2020-03-17,1.94
2020-03-18,1.47
2020-03-19,1.47
2020-03-20,1.52
2020-03-23,1.41
2020-03-24,1.75
2020-03-25,1.97
2020-03-26,2.4
2020-03-27,2.22
2020-03-30,1.83
2020-03-31,1.75
2020-04-01,1.56
2020-04-02,1.56
2020-04-03,1.42
2020-04-06,1.63
2020-04-07,1.52
2020-04-08,1.73
2020-04-09,2.33
2020-04-13,2.32
2020-04-14,2.11
2020-04-15,1.95
2020-04-16,1.79
2020-04-17,2.07
2020-04-20,1.82
2020-04-21,1.92
2020-04-22,1.83
2020-04-23,1.91
2020-04-24,1.92
2020-04-27,2.04
2020-04-28,2.25
2020-04-29,2.5
2020-04-30,2.31
2020-05-01,2.04
2020-05-04,2.07
2020-05-05,2.05
2020-05-06,1.97
2020-05-07,2.1
2020-05-08,2.02
