Date,BEN
1992-12-02,4.152778
1992-12-03,4.180555
1992-12-04,4.1666669999999995
1992-12-07,4.1666669999999995
1992-12-08,4.125
1992-12-09,4.180555
1992-12-10,4.055555
1992-12-11,3.986111
1992-12-14,4.0833330000000005
1992-12-15,4.180555
1992-12-16,4.069445
1992-12-17,4.0
1992-12-18,4.138889
1992-12-21,4.152778
1992-12-22,4.305555
1992-12-23,4.222222
1992-12-24,4.194445
1992-12-28,4.194445
1992-12-29,4.1666669999999995
1992-12-30,4.138889
1992-12-31,3.888889
1993-01-04,4.0416669999999995
1993-01-05,3.986111
1993-01-06,3.9305559999999997
1993-01-07,3.791667
1993-01-08,3.8194440000000003
1993-01-11,3.791667
1993-01-12,3.777778
1993-01-13,3.8194440000000003
1993-01-14,3.916667
1993-01-15,3.972222
1993-01-18,3.902778
1993-01-19,3.9444440000000003
1993-01-20,4.0416669999999995
1993-01-21,4.055555
1993-01-22,4.2916669999999995
1993-01-25,4.4166669999999995
1993-01-26,4.430555
1993-01-27,4.3333330000000005
1993-01-28,4.194445
1993-01-29,4.388889
1993-02-01,4.361111
1993-02-02,4.3333330000000005
1993-02-03,4.305555
1993-02-04,4.3333330000000005
1993-02-05,4.319445
1993-02-08,4.263889
1993-02-09,4.222222
1993-02-10,4.2083330000000005
1993-02-11,4.2083330000000005
1993-02-12,4.1666669999999995
1993-02-16,4.0416669999999995
1993-02-17,3.9444440000000003
1993-02-18,3.986111
1993-02-19,4.055555
1993-02-22,3.986111
1993-02-23,3.986111
1993-02-24,4.069445
1993-02-25,4.111111
1993-02-26,4.111111
1993-03-01,4.0833330000000005
1993-03-02,4.069445
1993-03-03,4.097222
1993-03-04,4.0833330000000005
1993-03-05,4.097222
1993-03-08,4.111111
1993-03-09,4.194445
1993-03-10,4.3333330000000005
1993-03-11,4.305555
1993-03-12,4.25
1993-03-15,4.375
1993-03-16,4.361111
1993-03-17,4.236111
1993-03-18,4.1666669999999995
1993-03-19,4.152778
1993-03-22,4.111111
1993-03-23,4.111111
1993-03-24,4.180555
1993-03-25,4.180555
1993-03-26,4.111111
1993-03-29,4.125
1993-03-30,4.125
1993-03-31,4.263889
1993-04-01,4.194445
1993-04-02,4.069445
1993-04-05,4.069445
1993-04-06,4.0416669999999995
1993-04-07,4.0833330000000005
1993-04-08,3.9444440000000003
1993-04-12,4.027778
1993-04-13,4.013889
1993-04-14,4.013889
1993-04-15,3.8194440000000003
1993-04-16,3.833333
1993-04-19,3.8055559999999997
1993-04-20,3.638889
1993-04-21,3.652778
1993-04-22,3.652778
1993-04-23,3.6944440000000003
1993-04-26,3.5694440000000003
1993-04-27,3.847222
1993-04-28,3.6944440000000003
1993-04-29,3.791667
1993-04-30,3.861111
1993-05-03,3.8055559999999997
1993-05-04,3.847222
1993-05-05,3.972222
1993-05-06,3.888889
1993-05-07,3.861111
1993-05-10,3.986111
1993-05-11,3.972222
1993-05-12,4.0
1993-05-13,3.986111
1993-05-14,3.972222
1993-05-17,3.916667
1993-05-18,3.916667
1993-05-19,4.111111
1993-05-20,4.1666669999999995
1993-05-21,4.138889
1993-05-24,4.125
1993-05-25,4.1666669999999995
1993-05-26,4.194445
1993-05-27,4.25
1993-05-28,4.236111
1993-06-01,4.277778
1993-06-02,4.3333330000000005
1993-06-03,4.222222
1993-06-04,4.236111
1993-06-07,4.097222
1993-06-08,4.0416669999999995
1993-06-09,4.138889
1993-06-10,4.125
1993-06-11,4.069445
1993-06-14,4.25
1993-06-15,4.222222
1993-06-16,4.236111
1993-06-17,4.1666669999999995
1993-06-18,4.125
1993-06-21,4.180555
1993-06-22,4.305555
1993-06-23,4.1666669999999995
1993-06-24,4.152778
1993-06-25,4.194445
1993-06-28,4.25
1993-06-29,4.2083330000000005
1993-06-30,4.361111
1993-07-01,4.388889
1993-07-02,4.2916669999999995
1993-07-06,4.25
1993-07-07,4.319445
1993-07-08,4.319445
1993-07-09,4.305555
1993-07-12,4.388889
1993-07-13,4.361111
1993-07-14,4.361111
1993-07-15,4.402778
1993-07-16,4.277778
1993-07-19,4.347222
1993-07-20,4.4166669999999995
1993-07-21,4.305555
1993-07-22,4.263889
1993-07-23,4.194445
1993-07-26,4.1666669999999995
1993-07-27,4.152778
1993-07-28,4.277778
1993-07-29,4.5
1993-07-30,4.777778
1993-08-02,4.75
1993-08-03,4.75
1993-08-04,4.819445
1993-08-05,4.847222
1993-08-06,4.8333330000000005
1993-08-09,4.902778
1993-08-10,5.0
1993-08-11,4.930555
1993-08-12,4.986111
1993-08-13,5.0416669999999995
1993-08-16,5.013889
1993-08-17,4.930555
1993-08-18,4.847222
1993-08-19,4.930555
1993-08-20,4.875
1993-08-23,4.944445
1993-08-24,4.986111
1993-08-25,5.055555
1993-08-26,5.152778
1993-08-27,5.0416669999999995
1993-08-30,4.986111
1993-08-31,5.055555
1993-09-01,5.152778
1993-09-02,5.180555
1993-09-03,5.2083330000000005
1993-09-07,5.125
1993-09-08,4.805555
1993-09-09,5.027778
1993-09-10,5.1666669999999995
1993-09-13,5.277778
1993-09-14,5.152778
1993-09-15,5.0833330000000005
1993-09-16,5.152778
1993-09-17,5.236111
1993-09-20,5.125
1993-09-21,5.125
1993-09-22,5.277778
1993-09-23,5.388889
1993-09-24,5.347222
1993-09-27,5.375
1993-09-28,5.4583330000000005
1993-09-29,5.444445
1993-09-30,5.472222
1993-10-01,5.527778
1993-10-04,5.527778
1993-10-05,5.638889
1993-10-06,5.513889
1993-10-07,5.472222
1993-10-08,5.361111
1993-10-11,5.4166669999999995
1993-10-12,5.597222
1993-10-13,5.736111
1993-10-14,5.652778
1993-10-15,5.555555
1993-10-18,5.444445
1993-10-19,5.305555
1993-10-20,5.2083330000000005
1993-10-21,5.0
1993-10-22,5.069445
1993-10-25,5.0
1993-10-26,4.986111
1993-10-27,5.125
1993-10-28,5.305555
1993-10-29,5.319445
1993-11-01,5.305555
1993-11-02,5.222222
1993-11-03,5.0
1993-11-04,4.930555
1993-11-05,5.027778
1993-11-08,5.0416669999999995
1993-11-09,5.069445
1993-11-10,4.944445
1993-11-11,4.986111
1993-11-12,5.0416669999999995
1993-11-15,5.027778
1993-11-16,5.111111
1993-11-17,4.9583330000000005
1993-11-18,4.9583330000000005
1993-11-19,4.847222
1993-11-22,4.611111
1993-11-23,4.763889
1993-11-24,4.888889
1993-11-26,4.9583330000000005
1993-11-29,4.986111
1993-11-30,4.930555
1993-12-01,5.0
1993-12-02,4.9583330000000005
1993-12-03,5.0
1993-12-06,5.138889
1993-12-07,5.013889
1993-12-08,5.0
1993-12-09,4.944445
1993-12-10,4.944445
1993-12-13,4.9166669999999995
1993-12-14,4.875
1993-12-15,4.861111
1993-12-16,5.027778
1993-12-17,5.0416669999999995
1993-12-20,5.027778
1993-12-21,4.9166669999999995
1993-12-22,4.847222
1993-12-23,4.972222
1993-12-27,4.972222
1993-12-28,5.0416669999999995
1993-12-29,5.055555
1993-12-30,4.986111
1993-12-31,5.097222
1994-01-03,4.819445
1994-01-04,4.6666669999999995
1994-01-05,4.555555
1994-01-06,4.513889
1994-01-07,4.777778
1994-01-10,4.722222
1994-01-11,4.569445
1994-01-12,4.486111
1994-01-13,4.625
1994-01-14,4.5416669999999995
1994-01-17,4.444445
1994-01-18,4.472222
1994-01-19,4.763889
1994-01-20,5.055555
1994-01-21,5.25
1994-01-24,5.2083330000000005
1994-01-25,5.222222
1994-01-26,5.2083330000000005
1994-01-27,5.152778
1994-01-28,5.25
1994-01-31,5.527778
1994-02-01,5.5
1994-02-02,5.5
1994-02-03,5.430555
1994-02-04,5.152778
1994-02-07,5.222222
1994-02-08,5.402778
1994-02-09,5.486111
1994-02-10,5.375
1994-02-11,5.277778
1994-02-14,5.236111
1994-02-15,5.263889
1994-02-16,5.222222
1994-02-17,5.097222
1994-02-18,5.069445
1994-02-22,5.055555
1994-02-23,5.027778
1994-02-24,5.027778
1994-02-25,4.902778
1994-02-28,4.930555
1994-03-01,4.944445
1994-03-02,4.944445
1994-03-03,4.847222
1994-03-04,4.861111
1994-03-07,4.902778
1994-03-08,4.875
1994-03-09,4.847222
1994-03-10,4.875
1994-03-11,5.097222
1994-03-14,5.222222
1994-03-15,5.305555
1994-03-16,5.2916669999999995
1994-03-17,5.388889
1994-03-18,5.472222
1994-03-21,5.430555
1994-03-22,5.402778
1994-03-23,5.430555
1994-03-24,5.277778
1994-03-25,5.263889
1994-03-28,5.055555
1994-03-29,4.652778
1994-03-30,4.652778
1994-03-31,4.513889
1994-04-04,4.430555
1994-04-05,4.444445
1994-04-06,4.3333330000000005
1994-04-07,4.180555
1994-04-08,4.055555
1994-04-11,4.069445
1994-04-12,4.180555
1994-04-13,4.0
1994-04-14,4.0
1994-04-15,3.986111
1994-04-18,3.972222
1994-04-19,3.916667
1994-04-20,3.777778
1994-04-21,3.902778
1994-04-22,4.013889
1994-04-25,4.222222
1994-04-26,4.25
1994-04-28,4.2916669999999995
1994-04-29,4.2083330000000005
1994-05-02,4.194445
1994-05-03,4.111111
1994-05-04,4.180555
1994-05-05,4.152778
1994-05-06,4.069445
1994-05-09,3.986111
1994-05-10,4.013889
1994-05-11,3.986111
1994-05-12,3.972222
1994-05-13,3.9305559999999997
1994-05-16,3.875
1994-05-17,3.861111
1994-05-18,4.0
1994-05-19,3.986111
1994-05-20,3.986111
1994-05-23,3.902778
1994-05-24,3.9305559999999997
1994-05-25,3.888889
1994-05-26,3.888889
1994-05-27,3.972222
1994-05-31,4.111111
1994-06-01,4.194445
1994-06-02,4.4583330000000005
1994-06-03,4.4583330000000005
1994-06-06,4.4166669999999995
1994-06-07,4.347222
1994-06-08,4.4166669999999995
1994-06-09,4.527778
1994-06-10,4.5416669999999995
1994-06-13,4.638889
1994-06-14,4.680555
1994-06-15,4.625
1994-06-16,4.527778
1994-06-17,4.513889
1994-06-20,4.402778
1994-06-21,4.305555
1994-06-22,4.319445
1994-06-23,4.180555
1994-06-24,4.111111
1994-06-27,4.097222
1994-06-28,4.152778
1994-06-29,4.2083330000000005
1994-06-30,4.125
1994-07-01,4.125
1994-07-05,4.125
1994-07-06,4.055555
1994-07-07,4.027778
1994-07-08,4.055555
1994-07-11,4.013889
1994-07-12,4.0
1994-07-13,4.180555
1994-07-14,4.2083330000000005
1994-07-15,4.2083330000000005
1994-07-18,4.277778
1994-07-19,4.3333330000000005
1994-07-20,4.2916669999999995
1994-07-21,4.2916669999999995
1994-07-22,4.222222
1994-07-25,4.263889
1994-07-26,4.236111
1994-07-27,4.222222
1994-07-28,4.097222
1994-07-29,4.097222
1994-08-01,4.013889
1994-08-02,3.9444440000000003
1994-08-03,3.861111
1994-08-04,3.916667
1994-08-05,3.875
1994-08-08,3.847222
1994-08-09,3.8194440000000003
1994-08-10,3.916667
1994-08-11,3.902778
1994-08-12,3.9444440000000003
1994-08-15,4.027778
1994-08-16,4.027778
1994-08-17,4.194445
1994-08-18,4.0833330000000005
1994-08-19,4.2083330000000005
1994-08-22,4.25
1994-08-23,4.2916669999999995
1994-08-24,4.277778
1994-08-25,4.2916669999999995
1994-08-26,4.347222
1994-08-29,4.388889
1994-08-30,4.430555
1994-08-31,4.375
1994-09-01,4.361111
1994-09-02,4.361111
1994-09-06,4.361111
1994-09-07,4.277778
1994-09-08,4.2916669999999995
1994-09-09,4.2083330000000005
1994-09-12,4.0833330000000005
1994-09-13,4.111111
1994-09-14,4.125
1994-09-15,4.2083330000000005
1994-09-16,4.1666669999999995
1994-09-19,4.1666669999999995
1994-09-20,4.0416669999999995
1994-09-21,4.0
1994-09-22,3.972222
1994-09-23,3.9444440000000003
1994-09-26,3.875
1994-09-27,3.986111
1994-09-28,4.069445
1994-09-29,4.111111
1994-09-30,4.152778
1994-10-03,4.1666669999999995
1994-10-04,4.180555
1994-10-05,4.152778
1994-10-06,4.1666669999999995
1994-10-07,4.194445
1994-10-10,4.222222
1994-10-11,4.263889
1994-10-12,4.236111
1994-10-13,4.263889
1994-10-14,4.2083330000000005
1994-10-17,4.152778
1994-10-18,4.125
1994-10-19,4.180555
1994-10-20,4.2083330000000005
1994-10-21,4.236111
1994-10-24,4.236111
1994-10-25,4.222222
1994-10-26,4.2916669999999995
1994-10-27,4.3333330000000005
1994-10-28,4.5
1994-10-31,4.5416669999999995
1994-11-01,4.5416669999999995
1994-11-02,4.4583330000000005
1994-11-03,4.5
1994-11-04,4.486111
1994-11-07,4.4166669999999995
1994-11-08,4.4166669999999995
1994-11-09,4.444445
1994-11-10,4.444445
1994-11-11,4.4166669999999995
1994-11-14,4.430555
1994-11-15,4.4166669999999995
1994-11-16,4.4166669999999995
1994-11-17,4.402778
1994-11-18,4.3333330000000005
1994-11-21,4.236111
1994-11-22,4.055555
1994-11-23,4.097222
1994-11-25,4.097222
1994-11-28,4.222222
1994-11-29,4.236111
1994-11-30,4.222222
1994-12-01,4.194445
1994-12-02,4.152778
1994-12-05,4.125
1994-12-06,4.069445
1994-12-07,3.972222
1994-12-08,3.791667
1994-12-09,3.875
1994-12-12,3.875
1994-12-13,3.833333
1994-12-14,3.902778
1994-12-15,3.972222
1994-12-16,3.888889
1994-12-19,3.833333
1994-12-20,3.888889
1994-12-21,4.0
1994-12-22,4.0
1994-12-23,3.916667
1994-12-27,3.9305559999999997
1994-12-28,3.916667
1994-12-29,3.9444440000000003
1994-12-30,3.958333
1995-01-03,3.9444440000000003
1995-01-04,3.9305559999999997
1995-01-05,3.847222
1995-01-06,3.8194440000000003
1995-01-09,3.791667
1995-01-10,3.736111
1995-01-11,3.722222
1995-01-12,3.722222
1995-01-13,3.75
1995-01-16,3.861111
1995-01-17,3.916667
1995-01-18,3.861111
1995-01-19,3.833333
1995-01-20,3.8194440000000003
1995-01-23,3.791667
1995-01-24,3.75
1995-01-25,3.722222
1995-01-26,3.736111
1995-01-27,3.75
1995-01-30,3.75
1995-01-31,3.763889
1995-02-01,3.861111
1995-02-02,3.833333
1995-02-03,4.125
1995-02-06,4.1666669999999995
1995-02-07,4.25
1995-02-08,4.277778
1995-02-09,4.305555
1995-02-10,4.319445
1995-02-13,4.180555
1995-02-14,4.2083330000000005
1995-02-15,4.222222
1995-02-16,4.194445
1995-02-17,4.125
1995-02-21,4.055555
1995-02-22,4.180555
1995-02-23,4.319445
1995-02-24,4.3333330000000005
1995-02-27,4.236111
1995-02-28,4.305555
1995-03-01,4.263889
1995-03-02,4.25
1995-03-03,4.180555
1995-03-06,4.180555
1995-03-07,4.111111
1995-03-08,4.0833330000000005
1995-03-09,4.055555
1995-03-10,4.111111
1995-03-13,4.1666669999999995
1995-03-14,4.25
1995-03-15,4.263889
1995-03-16,4.25
1995-03-17,4.180555
1995-03-20,4.152778
1995-03-21,4.152778
1995-03-22,4.263889
1995-03-23,4.277778
1995-03-24,4.402778
1995-03-27,4.402778
1995-03-28,4.402778
1995-03-29,4.347222
1995-03-30,4.388889
1995-03-31,4.319445
1995-04-03,4.319445
1995-04-04,4.347222
1995-04-05,4.3333330000000005
1995-04-06,4.347222
1995-04-07,4.305555
1995-04-10,4.319445
1995-04-11,4.361111
1995-04-12,4.388889
1995-04-13,4.402778
1995-04-17,4.486111
1995-04-18,4.486111
1995-04-19,4.444445
1995-04-20,4.402778
1995-04-21,4.402778
1995-04-24,4.388889
1995-04-25,4.527778
1995-04-26,4.472222
1995-04-27,4.263889
1995-04-28,4.472222
1995-05-01,4.430555
1995-05-02,4.430555
1995-05-03,4.472222
1995-05-04,4.555555
1995-05-05,4.555555
1995-05-08,4.652778
1995-05-09,4.847222
1995-05-10,4.861111
1995-05-11,4.777778
1995-05-12,4.777778
1995-05-15,4.8333330000000005
1995-05-16,4.861111
1995-05-17,4.736111
1995-05-18,4.625
1995-05-19,4.6666669999999995
1995-05-22,4.777778
1995-05-23,4.819445
1995-05-24,5.0
1995-05-25,4.9166669999999995
1995-05-26,4.847222
1995-05-30,4.7916669999999995
1995-05-31,4.861111
1995-06-01,4.847222
1995-06-02,4.930555
1995-06-05,5.055555
1995-06-06,5.0833330000000005
1995-06-07,5.0
1995-06-08,5.013889
1995-06-09,4.847222
1995-06-12,4.861111
1995-06-13,4.805555
1995-06-14,4.777778
1995-06-15,4.763889
1995-06-16,4.805555
1995-06-19,4.861111
1995-06-20,4.805555
1995-06-21,4.972222
1995-06-22,5.0833330000000005
1995-06-23,5.069445
1995-06-26,4.902778
1995-06-27,4.875
1995-06-28,4.861111
1995-06-29,4.888889
1995-06-30,4.944445
1995-07-03,4.875
1995-07-05,4.972222
1995-07-06,5.027778
1995-07-07,5.222222
1995-07-10,5.180555
1995-07-11,5.180555
1995-07-12,5.111111
1995-07-13,5.055555
1995-07-14,4.986111
1995-07-17,4.972222
1995-07-18,4.875
1995-07-19,4.736111
1995-07-20,4.847222
1995-07-21,4.819445
1995-07-24,4.805555
1995-07-25,4.805555
1995-07-26,4.8333330000000005
1995-07-27,5.277778
1995-07-28,5.555555
1995-07-31,5.5416669999999995
1995-08-01,5.513889
1995-08-02,5.513889
1995-08-03,5.4583330000000005
1995-08-04,5.4583330000000005
1995-08-07,5.4166669999999995
1995-08-08,5.361111
1995-08-09,5.277778
1995-08-10,5.402778
1995-08-11,5.361111
1995-08-14,5.361111
1995-08-15,5.319445
1995-08-16,5.4166669999999995
1995-08-17,5.5416669999999995
1995-08-18,5.5416669999999995
1995-08-21,5.5
1995-08-22,5.472222
1995-08-23,5.527778
1995-08-24,5.569445
1995-08-25,5.555555
1995-08-28,5.763889
1995-08-29,6.013889
1995-08-30,6.1666669999999995
1995-08-31,6.111111
1995-09-01,6.180555
1995-09-05,6.277778
1995-09-06,6.375
1995-09-07,6.111111
1995-09-08,6.194445
1995-09-11,6.194445
1995-09-12,6.138889
1995-09-13,6.0833330000000005
1995-09-14,6.125
1995-09-15,6.277778
1995-09-18,6.361111
1995-09-19,6.347222
1995-09-20,6.319445
1995-09-21,6.305555
1995-09-22,6.2916669999999995
1995-09-25,6.2916669999999995
1995-09-26,6.305555
1995-09-27,6.277778
1995-09-28,6.4166669999999995
1995-09-29,6.402778
1995-10-02,6.305555
1995-10-03,6.25
1995-10-04,6.180555
1995-10-05,6.069445
1995-10-06,6.180555
1995-10-09,6.111111
1995-10-10,6.027778
1995-10-11,6.0833330000000005
1995-10-12,6.180555
1995-10-13,6.3333330000000005
1995-10-16,6.305555
1995-10-17,6.25
1995-10-18,6.180555
1995-10-19,6.138889
1995-10-20,5.986111
1995-10-23,5.9166669999999995
1995-10-24,5.902778
1995-10-25,5.736111
1995-10-26,5.625
1995-10-27,5.777778
1995-10-30,5.7083330000000005
1995-10-31,5.638889
1995-11-01,5.7916669999999995
1995-11-02,5.861111
1995-11-03,5.875
1995-11-06,5.861111
1995-11-07,5.819445
1995-11-08,5.7083330000000005
1995-11-09,5.861111
1995-11-10,5.8333330000000005
1995-11-13,5.8333330000000005
1995-11-14,5.722222
1995-11-15,5.652778
1995-11-16,5.694445
1995-11-17,5.75
1995-11-20,5.722222
1995-11-21,5.652778
1995-11-22,5.680555
1995-11-24,5.75
1995-11-27,5.6666669999999995
1995-11-28,5.6666669999999995
1995-11-29,5.736111
1995-11-30,5.875
1995-12-01,5.888889
1995-12-04,5.888889
1995-12-05,5.902778
1995-12-06,6.0
1995-12-07,5.9583330000000005
1995-12-08,5.972222
1995-12-11,5.944445
1995-12-12,5.9583330000000005
1995-12-13,5.902778
1995-12-14,5.861111
1995-12-15,5.847222
1995-12-18,5.4583330000000005
1995-12-19,5.347222
1995-12-20,5.263889
1995-12-21,5.263889
1995-12-22,5.388889
1995-12-26,5.4166669999999995
1995-12-27,5.430555
1995-12-28,5.5416669999999995
1995-12-29,5.597222
1996-01-02,5.569445
1996-01-03,5.638889
1996-01-04,5.569445
1996-01-05,5.527778
1996-01-08,5.611111
1996-01-09,5.486111
1996-01-10,5.263889
1996-01-11,5.305555
1996-01-12,5.263889
1996-01-15,5.222222
1996-01-16,5.180555
1996-01-17,5.361111
1996-01-18,5.347222
1996-01-19,5.361111
1996-01-22,5.4166669999999995
1996-01-23,5.472222
1996-01-24,5.5
1996-01-25,5.5833330000000005
1996-01-26,5.652778
1996-01-29,5.680555
1996-01-30,5.847222
1996-01-31,5.9583330000000005
1996-02-01,5.986111
1996-02-02,5.847222
1996-02-05,5.888889
1996-02-06,5.9583330000000005
1996-02-07,6.013889
1996-02-08,6.319445
1996-02-09,6.2916669999999995
1996-02-12,6.402778
1996-02-13,6.375
1996-02-14,6.388889
1996-02-15,6.2916669999999995
1996-02-16,6.3333330000000005
1996-02-20,6.194445
1996-02-21,6.25
1996-02-22,6.361111
1996-02-23,6.402778
1996-02-26,6.361111
1996-02-27,6.3333330000000005
1996-02-28,6.4166669999999995
1996-02-29,6.402778
1996-03-01,6.361111
1996-03-04,6.513889
1996-03-05,6.513889
1996-03-06,6.513889
1996-03-07,6.4166669999999995
1996-03-08,6.152778
1996-03-11,6.0833330000000005
1996-03-12,6.055555
1996-03-13,6.069445
1996-03-14,6.180555
1996-03-15,6.236111
1996-03-18,6.361111
1996-03-19,6.402778
1996-03-20,6.361111
1996-03-21,6.347222
1996-03-22,6.361111
1996-03-25,6.375
1996-03-26,6.430555
1996-03-27,6.4166669999999995
1996-03-28,6.388889
1996-03-29,6.3333330000000005
1996-04-01,6.597222
1996-04-02,6.611111
1996-04-03,6.555555
1996-04-04,6.527778
1996-04-08,6.194445
1996-04-09,6.305555
1996-04-10,6.180555
1996-04-11,6.0833330000000005
1996-04-12,6.125
1996-04-15,6.1666669999999995
1996-04-16,6.125
1996-04-17,6.138889
1996-04-18,6.138889
1996-04-19,6.194445
1996-04-22,6.236111
1996-04-23,6.375
1996-04-24,6.444445
1996-04-25,6.3333330000000005
1996-04-26,6.388889
1996-04-29,6.375
1996-04-30,6.361111
1996-05-01,6.527778
1996-05-02,6.3333330000000005
1996-05-03,6.319445
1996-05-06,6.152778
1996-05-07,6.0833330000000005
1996-05-08,6.097222
1996-05-09,6.111111
1996-05-10,6.2916669999999995
1996-05-13,6.2916669999999995
1996-05-14,6.347222
1996-05-15,6.4166669999999995
1996-05-16,6.319445
1996-05-17,6.388889
1996-05-20,6.4166669999999995
1996-05-21,6.472222
1996-05-22,6.5416669999999995
1996-05-23,6.555555
1996-05-24,6.555555
1996-05-28,6.5416669999999995
1996-05-29,6.513889
1996-05-30,6.5416669999999995
1996-05-31,6.5833330000000005
1996-06-03,6.513889
1996-06-04,6.513889
1996-06-05,6.527778
1996-06-06,6.472222
1996-06-07,6.2916669999999995
1996-06-10,6.555555
1996-06-11,6.486111
1996-06-12,6.5416669999999995
1996-06-13,6.569445
1996-06-14,6.527778
1996-06-17,6.5
1996-06-18,6.4583330000000005
1996-06-19,6.4166669999999995
1996-06-20,6.2916669999999995
1996-06-21,6.319445
1996-06-24,6.388889
1996-06-25,6.625
1996-06-26,6.486111
1996-06-27,6.652778
1996-06-28,6.777778
1996-07-01,6.7916669999999995
1996-07-02,6.888889
1996-07-03,6.861111
1996-07-05,6.7083330000000005
1996-07-08,6.652778
1996-07-09,6.652778
1996-07-10,6.555555
1996-07-11,6.361111
1996-07-12,6.388889
1996-07-15,6.1666669999999995
1996-07-16,6.0
1996-07-17,6.388889
1996-07-18,6.527778
1996-07-19,6.472222
1996-07-22,6.472222
1996-07-23,6.388889
1996-07-24,6.194445
1996-07-25,6.180555
1996-07-26,6.222222
1996-07-29,6.236111
1996-07-30,6.263889
1996-07-31,6.222222
1996-08-01,6.444445
1996-08-02,6.569445
1996-08-05,6.5
1996-08-06,6.527778
1996-08-07,6.6666669999999995
1996-08-08,6.555555
1996-08-09,6.611111
1996-08-12,6.611111
1996-08-13,6.597222
1996-08-14,6.513889
1996-08-15,6.486111
1996-08-16,6.5416669999999995
1996-08-19,6.569445
1996-08-20,6.611111
1996-08-21,6.694445
1996-08-22,6.736111
1996-08-23,6.694445
1996-08-26,6.597222
1996-08-27,6.680555
1996-08-28,6.722222
1996-08-29,6.694445
1996-08-30,6.611111
1996-09-03,6.611111
1996-09-04,6.513889
1996-09-05,6.5833330000000005
1996-09-06,6.597222
1996-09-09,6.777778
1996-09-10,6.638889
1996-09-11,6.736111
1996-09-12,6.805555
1996-09-13,6.9166669999999995
1996-09-16,6.944445
1996-09-17,6.972222
1996-09-18,7.0
1996-09-19,6.930555
1996-09-20,6.944445
1996-09-23,6.9583330000000005
1996-09-24,7.0
1996-09-25,7.180555
1996-09-26,7.347222
1996-09-27,7.4583330000000005
1996-09-30,7.375
1996-10-01,7.513889
1996-10-02,7.472222
1996-10-03,7.5
1996-10-04,7.680555
1996-10-07,7.7083330000000005
1996-10-08,7.75
1996-10-09,7.736111
1996-10-10,7.847222
1996-10-11,7.972222
1996-10-14,7.819445
1996-10-15,7.847222
1996-10-16,7.7916669999999995
1996-10-17,7.9166669999999995
1996-10-18,8.0
1996-10-21,7.902778
1996-10-22,7.763889
1996-10-23,7.7916669999999995
1996-10-24,7.805555
1996-10-25,7.805555
1996-10-28,7.736111
1996-10-29,7.777778
1996-10-30,7.7916669999999995
1996-10-31,7.8333330000000005
1996-11-01,7.861111
1996-11-04,7.944445
1996-11-05,8.138889
1996-11-06,8.263889
1996-11-07,8.291667
1996-11-08,8.263889
1996-11-11,7.930555
1996-11-12,7.9166669999999995
1996-11-13,7.930555
1996-11-14,7.9583330000000005
1996-11-15,7.944445
1996-11-18,7.9583330000000005
1996-11-19,7.930555
1996-11-20,7.930555
1996-11-21,7.944445
1996-11-22,7.930555
1996-11-25,7.972222
1996-11-26,7.9166669999999995
1996-11-27,7.902778
1996-11-29,7.944445
1996-12-02,7.819445
1996-12-03,7.777778
1996-12-04,7.5416669999999995
1996-12-05,7.513889
1996-12-06,7.5
1996-12-09,7.569445
1996-12-10,7.555555
1996-12-11,7.5
1996-12-12,7.305555
1996-12-13,7.194445
1996-12-16,7.236111
1996-12-17,7.180555
1996-12-18,7.388889
1996-12-19,7.472222
1996-12-20,7.472222
1996-12-23,7.402778
1996-12-24,7.402778
1996-12-26,7.4166669999999995
1996-12-27,7.444445
1996-12-30,7.527778
1996-12-31,7.597222
1997-01-02,7.4583330000000005
1997-01-03,7.569445
1997-01-06,7.555555
1997-01-07,7.569445
1997-01-08,7.7083330000000005
1997-01-09,7.75
1997-01-10,7.819445
1997-01-13,7.819445
1997-01-14,7.986111
1997-01-15,8.125
1997-01-16,8.25
1997-01-17,8.395833
1997-01-20,8.666667
1997-01-21,8.770833
1997-01-22,8.854167
1997-01-23,9.083333
1997-01-24,8.979167
1997-01-27,8.916667
1997-01-28,8.875
1997-01-29,8.854167
1997-01-30,9.0625
1997-01-31,9.083333
1997-02-03,9.3125
1997-02-04,9.3125
1997-02-05,9.291667
1997-02-06,9.416667
1997-02-07,9.75
1997-02-10,9.541667
1997-02-11,9.625
1997-02-12,9.770833
1997-02-13,10.416667
1997-02-14,10.541667
1997-02-18,10.645833
1997-02-19,10.729167
1997-02-20,10.375
1997-02-21,10.4375
1997-02-24,10.166667
1997-02-25,10.104167
1997-02-26,10.166667
1997-02-27,9.916667
1997-02-28,9.75
1997-03-03,9.854167
1997-03-04,9.770833
1997-03-05,9.9375
1997-03-06,10.395833
1997-03-07,10.666667
1997-03-10,10.8125
1997-03-11,10.541667
1997-03-12,10.166667
1997-03-13,9.958333
1997-03-14,10.166667
1997-03-17,9.854167
1997-03-18,9.708333
1997-03-19,9.979167
1997-03-20,9.979167
1997-03-21,10.0
1997-03-24,9.625
1997-03-25,9.645833
1997-03-26,9.395833
1997-03-27,9.041667
1997-03-31,8.5
1997-04-01,8.791667
1997-04-02,8.645833
1997-04-03,8.6875
1997-04-04,8.75
1997-04-07,9.1875
1997-04-08,9.104167
1997-04-09,9.166667
1997-04-10,8.9375
1997-04-11,8.75
1997-04-14,8.854167
1997-04-15,9.0
1997-04-16,8.916667
