Date,HAIN
1998-10-20,8.75
1998-10-21,8.9375
1998-10-22,9.078125
1998-10-23,9.125
1998-10-26,9.75
1998-10-27,9.6875
1998-10-28,9.375
1998-10-29,9.625
1998-10-30,10.0625
1998-11-02,10.3125
1998-11-03,10.40625
1998-11-04,10.84375
1998-11-05,11.171875
1998-11-06,11.0
1998-11-09,10.78125
1998-11-10,10.34375
1998-11-11,10.09375
1998-11-12,9.875
1998-11-13,9.8125
1998-11-16,10.09375
1998-11-17,10.125
1998-11-18,10.1875
1998-11-19,10.375
1998-11-20,10.15625
1998-11-23,10.15625
1998-11-24,9.6875
1998-11-25,9.25
1998-11-27,10.3125
1998-11-30,10.28125
1998-12-01,9.5
1998-12-02,9.5
1998-12-03,9.5
1998-12-04,9.3125
1998-12-07,9.03125
1998-12-08,8.8125
1998-12-09,9.875
1998-12-10,9.96875
1998-12-11,9.78125
1998-12-14,9.625
1998-12-15,9.84375
1998-12-16,9.96875
1998-12-17,10.625
1998-12-18,11.09375
1998-12-21,11.3125
1998-12-22,11.375
1998-12-23,11.25
1998-12-24,11.40625
1998-12-28,12.0
1998-12-29,12.125
1998-12-30,12.25
1998-12-31,12.5
1999-01-04,11.5625
1999-01-05,11.03125
1999-01-06,11.40625
1999-01-07,11.78125
1999-01-08,11.71875
1999-01-11,11.0625
1999-01-12,11.0
1999-01-13,11.0
1999-01-14,10.4375
1999-01-15,10.9375
1999-01-19,10.875
1999-01-20,10.96875
1999-01-21,10.6875
1999-01-22,10.6875
1999-01-25,10.875
1999-01-26,11.03125
1999-01-27,10.84375
1999-01-28,11.03125
1999-01-29,10.75
1999-02-01,10.5
1999-02-02,10.4375
1999-02-03,10.5
1999-02-04,10.5
1999-02-05,10.6875
1999-02-08,10.5625
1999-02-09,10.84375
1999-02-10,10.59375
1999-02-11,11.0
1999-02-12,10.6875
1999-02-16,10.71875
1999-02-17,10.4375
1999-02-18,10.375
1999-02-19,10.53125
1999-02-22,10.3125
1999-02-23,10.0625
1999-02-24,10.21875
1999-02-25,10.0
1999-02-26,9.5625
1999-03-01,9.125
1999-03-02,8.875
1999-03-03,8.5625
1999-03-04,8.125
1999-03-05,8.75
1999-03-08,9.3125
1999-03-09,9.0625
1999-03-10,9.03125
1999-03-11,9.0625
1999-03-12,9.0
1999-03-15,9.0
1999-03-16,8.5625
1999-03-17,8.59375
1999-03-18,8.125
1999-03-19,7.75
1999-03-22,7.5625
1999-03-23,7.75
1999-03-24,8.28125
1999-03-25,8.75
1999-03-26,8.96875
1999-03-29,8.5625
1999-03-30,8.0625
1999-03-31,8.25
1999-04-01,8.03125
1999-04-05,8.421875
1999-04-06,8.5
1999-04-07,8.5
1999-04-08,8.5
1999-04-09,8.53125
1999-04-12,8.5
1999-04-13,8.1875
1999-04-14,8.46875
1999-04-15,8.46875
1999-04-16,8.5
1999-04-19,8.53125
1999-04-20,8.5
1999-04-21,9.4375
1999-04-22,9.03125
1999-04-23,9.1875
1999-04-26,9.0625
1999-04-27,9.0625
1999-04-28,8.9375
1999-04-29,8.8125
1999-04-30,8.9375
1999-05-03,9.3125
1999-05-04,9.78125
1999-05-05,9.90625
1999-05-06,9.75
1999-05-07,9.375
1999-05-10,9.875
1999-05-11,10.34375
1999-05-12,10.0
1999-05-13,9.8125
1999-05-14,9.9375
1999-05-17,9.75
1999-05-18,9.78125
1999-05-19,9.875
1999-05-20,9.625
1999-05-21,9.6875
1999-05-24,9.625
1999-05-25,9.5625
1999-05-26,9.3125
1999-05-27,9.0
1999-05-28,9.875
1999-06-01,10.0
1999-06-02,9.90625
1999-06-03,10.3125
1999-06-04,10.75
1999-06-07,10.5
1999-06-08,10.25
1999-06-09,10.21875
1999-06-10,10.75
1999-06-11,10.75
1999-06-14,10.5
1999-06-15,10.25
1999-06-16,10.0625
1999-06-17,9.9375
1999-06-18,10.0
1999-06-21,9.90625
1999-06-22,9.8125
1999-06-23,9.9375
1999-06-24,9.75
1999-06-25,10.1875
1999-06-28,10.125
1999-06-29,10.15625
1999-06-30,10.3125
1999-07-01,10.59375
1999-07-02,12.1875
1999-07-06,11.375
1999-07-07,10.875
1999-07-08,11.25
1999-07-09,11.3125
1999-07-12,11.5
1999-07-13,11.125
1999-07-14,11.25
1999-07-15,11.15625
1999-07-16,10.90625
1999-07-19,11.15625
1999-07-20,11.0
1999-07-21,11.53125
1999-07-22,11.46875
1999-07-23,11.46875
1999-07-26,13.0
1999-07-27,12.8125
1999-07-28,13.5625
1999-07-29,13.1875
1999-07-30,12.59375
1999-08-02,12.71875
1999-08-03,13.4375
1999-08-04,12.9375
1999-08-05,12.875
1999-08-06,13.5
1999-08-09,13.25
1999-08-10,12.84375
1999-08-11,12.96875
1999-08-12,12.875
1999-08-13,12.9375
1999-08-16,12.65625
1999-08-17,12.84375
1999-08-18,12.8125
1999-08-19,12.75
1999-08-20,12.5625
1999-08-23,12.6875
1999-08-24,12.71875
1999-08-25,12.5
1999-08-26,12.0625
1999-08-27,12.625
1999-08-30,12.875
1999-08-31,13.125
1999-09-01,13.0
1999-09-02,13.03125
1999-09-03,13.5
1999-09-07,13.4375
1999-09-08,13.3125
1999-09-09,13.125
1999-09-10,12.9375
1999-09-13,12.3125
1999-09-14,12.625
1999-09-15,12.8125
1999-09-16,12.875
1999-09-17,12.9375
1999-09-20,13.875
1999-09-21,13.625
1999-09-22,13.625
1999-09-23,13.40625
1999-09-24,14.21875
1999-09-27,13.03125
1999-09-28,13.0
1999-09-29,12.46875
1999-09-30,12.375
1999-10-01,12.375
1999-10-04,12.65625
1999-10-05,12.4375
1999-10-06,12.1875
1999-10-07,12.3125
1999-10-08,12.25
1999-10-11,12.15625
1999-10-12,11.9375
1999-10-13,12.125
1999-10-14,12.1875
1999-10-15,12.1875
1999-10-18,11.78125
1999-10-19,11.9375
1999-10-20,12.0625
1999-10-21,11.9375
1999-10-22,12.125
1999-10-25,12.4375
1999-10-26,12.3125
1999-10-27,12.375
1999-10-28,12.46875
1999-10-29,12.53125
1999-11-01,12.4375
1999-11-02,12.71875
1999-11-03,12.9375
1999-11-04,13.125
1999-11-05,12.9375
1999-11-08,13.21875
1999-11-09,13.125
1999-11-10,13.1875
1999-11-11,13.1875
1999-11-12,13.1875
1999-11-15,12.9375
1999-11-16,13.0625
1999-11-17,12.96875
1999-11-18,13.125
1999-11-19,12.9375
1999-11-22,13.0625
1999-11-23,13.0
1999-11-24,12.8125
1999-11-26,12.375
1999-11-29,11.5
1999-11-30,11.4375
1999-12-01,11.6875
1999-12-02,11.6875
1999-12-03,11.875
1999-12-06,11.4375
1999-12-07,11.625
1999-12-08,11.59375
1999-12-09,11.5
1999-12-10,11.4375
1999-12-13,11.46875
1999-12-14,11.8125
1999-12-15,11.4375
1999-12-16,12.0
1999-12-17,12.25
1999-12-20,11.40625
1999-12-21,11.5
1999-12-22,11.3125
1999-12-23,11.125
1999-12-27,11.15625
1999-12-28,11.1875
1999-12-29,11.125
1999-12-30,11.21875
1999-12-31,11.1875
2000-01-03,11.0625
2000-01-04,10.53125
2000-01-05,10.53125
2000-01-06,10.53125
2000-01-07,11.59375
2000-01-10,12.03125
2000-01-11,11.875
2000-01-12,11.875
2000-01-13,12.0625
2000-01-14,12.0625
2000-01-18,12.0
2000-01-19,12.0625
2000-01-20,12.3125
2000-01-21,12.1875
2000-01-24,11.96875
2000-01-25,11.96875
2000-01-26,12.8125
2000-01-27,12.65625
2000-01-28,12.28125
2000-01-31,12.375
2000-02-01,12.3125
2000-02-02,12.4375
2000-02-03,12.9375
2000-02-04,12.9375
2000-02-07,13.28125
2000-02-08,13.8125
2000-02-09,14.5
2000-02-10,14.53125
2000-02-11,14.625
2000-02-14,14.6875
2000-02-15,15.0625
2000-02-16,15.0625
2000-02-17,15.09375
2000-02-18,15.0625
2000-02-22,15.0
2000-02-23,15.0625
2000-02-24,15.3125
2000-02-25,16.59375
2000-02-28,17.34375
2000-02-29,18.375
2000-03-01,18.5625
2000-03-02,17.125
2000-03-03,16.1875
2000-03-06,13.8125
2000-03-07,13.90625
2000-03-08,13.6875
2000-03-09,13.71875
2000-03-10,13.71875
2000-03-13,13.6875
2000-03-14,14.40625
2000-03-15,14.46875
2000-03-16,13.5625
2000-03-17,13.53125
2000-03-20,13.03125
2000-03-21,13.03125
2000-03-22,12.59375
2000-03-23,12.59375
2000-03-24,12.125
2000-03-27,12.28125
2000-03-28,12.3125
2000-03-29,12.75
2000-03-30,13.3125
2000-03-31,14.15625
2000-04-03,14.21875
2000-04-04,14.3125
2000-04-05,14.125
2000-04-06,14.25
2000-04-07,14.65625
2000-04-10,15.0
2000-04-11,15.90625
2000-04-12,15.46875
2000-04-13,15.4375
2000-04-14,14.75
2000-04-17,14.625
2000-04-18,14.34375
2000-04-19,14.5
2000-04-20,14.46875
2000-04-24,14.46875
2000-04-25,14.1875
2000-04-26,13.59375
2000-04-27,13.46875
2000-04-28,13.40625
2000-05-01,13.40625
2000-05-02,13.21875
2000-05-03,14.3125
2000-05-04,14.28125
2000-05-05,14.40625
2000-05-08,14.21875
2000-05-09,14.5
2000-05-10,11.375
2000-05-11,11.96875
2000-05-12,11.75
2000-05-15,11.8125
2000-05-16,13.5
2000-05-17,13.65625
2000-05-18,13.125
2000-05-19,13.1875
2000-05-22,13.21875
2000-05-23,13.15625
2000-05-24,13.75
2000-05-25,13.15625
2000-05-26,13.40625
2000-05-30,15.4375
2000-05-31,14.75
2000-06-01,15.5
2000-06-02,15.5
2000-06-05,14.875
2000-06-06,14.875
2000-06-07,16.21875
2000-06-08,16.625
2000-06-09,16.5
2000-06-12,15.6875
2000-06-13,15.1875
2000-06-14,15.8125
2000-06-15,16.125
2000-06-16,15.6875
2000-06-19,16.75
2000-06-20,16.5
2000-06-21,16.375
2000-06-22,16.25
2000-06-23,16.375
2000-06-26,16.0
2000-06-27,15.5625
2000-06-28,16.3125
2000-06-29,17.78125
2000-06-30,18.34375
2000-07-03,18.5
2000-07-05,18.125
2000-07-06,18.75
2000-07-07,17.53125
2000-07-10,17.03125
2000-07-11,16.75
2000-07-12,17.59375
2000-07-13,17.0625
2000-07-14,17.125
2000-07-17,16.25
2000-07-18,15.125
2000-07-19,15.5625
2000-07-20,15.3125
2000-07-21,14.5
2000-07-24,14.6875
2000-07-25,15.0
2000-07-26,14.40625
2000-07-27,14.53125
2000-07-28,13.875
2000-07-31,13.3125
2000-08-01,14.6875
2000-08-02,14.1875
2000-08-03,14.65625
2000-08-04,14.8125
2000-08-07,15.5
2000-08-08,14.84375
2000-08-09,14.375
2000-08-10,14.25
2000-08-11,15.375
2000-08-14,14.90625
2000-08-15,14.78125
2000-08-16,14.53125
2000-08-17,14.4375
2000-08-18,15.125
2000-08-21,15.0
2000-08-22,15.0
2000-08-23,15.03125
2000-08-24,14.96875
2000-08-25,15.21875
2000-08-28,15.5
2000-08-29,15.40625
2000-08-30,15.0625
2000-08-31,15.625
2000-09-01,16.53125
2000-09-05,16.75
2000-09-06,15.84375
2000-09-07,15.96875
2000-09-08,15.46875
2000-09-11,14.96875
2000-09-12,15.4375
2000-09-13,15.5
2000-09-14,15.125
2000-09-15,14.28125
2000-09-18,13.75
2000-09-19,16.15625
2000-09-20,16.5625
2000-09-21,17.96875
2000-09-22,17.046875
2000-09-25,17.5
2000-09-26,17.1875
2000-09-27,17.03125
2000-09-28,17.5
2000-09-29,17.5625
2000-10-02,17.28125
2000-10-03,17.09375
2000-10-04,17.75
2000-10-05,17.25
2000-10-06,17.53125
2000-10-09,17.6875
2000-10-10,17.75
2000-10-11,19.0
2000-10-12,18.875
2000-10-13,17.09375
2000-10-16,17.46875
2000-10-17,16.9375
2000-10-18,16.71875
2000-10-19,17.03125
2000-10-20,17.375
2000-10-23,17.6875
2000-10-24,17.875
2000-10-25,18.375
2000-10-26,18.78125
2000-10-27,18.96875
2000-10-30,19.1875
2000-10-31,19.84375
2000-11-01,19.132813
2000-11-02,19.5625
2000-11-03,19.6875
2000-11-06,18.4375
2000-11-07,17.03125
2000-11-08,14.78125
2000-11-09,15.125
2000-11-10,13.5
2000-11-13,13.9375
2000-11-14,14.125
2000-11-15,14.4375
2000-11-16,15.0625
2000-11-17,14.46875
2000-11-20,14.53125
2000-11-21,14.46875
2000-11-22,13.6875
2000-11-24,14.40625
2000-11-27,14.34375
2000-11-28,13.6875
2000-11-29,13.5625
2000-11-30,14.875
2000-12-01,15.5
2000-12-04,15.46875
2000-12-05,16.0625
2000-12-06,15.8125
2000-12-07,15.9375
2000-12-08,16.28125
2000-12-11,15.875
2000-12-12,15.8125
2000-12-13,15.8125
2000-12-14,16.0
2000-12-15,15.65625
2000-12-18,15.9375
2000-12-19,16.03125
2000-12-20,15.6875
2000-12-21,16.1875
2000-12-22,16.78125
2000-12-26,16.71875
2000-12-27,16.09375
2000-12-28,16.25
2000-12-29,16.25
2001-01-02,15.84375
2001-01-03,16.65625
2001-01-04,15.84375
2001-01-05,15.84375
2001-01-08,16.59375
2001-01-09,16.25
2001-01-10,15.625
2001-01-11,15.28125
2001-01-12,14.867188
2001-01-16,15.09375
2001-01-17,15.90625
2001-01-18,17.1875
2001-01-19,16.25
2001-01-22,16.4375
2001-01-23,16.375
2001-01-24,15.96875
2001-01-25,16.5
2001-01-26,16.0
2001-01-29,16.78125
2001-01-30,16.5
2001-01-31,16.0625
2001-02-01,15.0
2001-02-02,15.21875
2001-02-05,16.125
2001-02-06,15.5
2001-02-07,15.0
2001-02-08,15.03125
2001-02-09,16.75
2001-02-12,18.0
2001-02-13,17.4375
2001-02-14,16.84375
2001-02-15,16.59375
2001-02-16,16.375
2001-02-20,16.78125
2001-02-21,16.375
2001-02-22,16.4375
2001-02-23,16.40625
2001-02-26,16.4375
2001-02-27,16.03125
2001-02-28,15.5
2001-03-01,15.53125
2001-03-02,15.625
2001-03-05,15.8125
2001-03-06,15.65625
2001-03-07,16.4375
2001-03-08,16.875
2001-03-09,16.6875
2001-03-12,16.1875
2001-03-13,15.59375
2001-03-14,15.75
2001-03-15,15.53125
2001-03-16,15.03125
2001-03-19,15.65625
2001-03-20,15.65625
2001-03-21,15.125
2001-03-22,14.25
2001-03-23,13.90625
2001-03-26,14.3125
2001-03-27,14.5625
2001-03-28,14.46875
2001-03-29,14.59375
2001-03-30,14.5
2001-04-02,13.84375
2001-04-03,13.59375
2001-04-04,13.0625
2001-04-05,13.53125
2001-04-06,13.65625
2001-04-09,12.5
2001-04-10,12.065
2001-04-11,12.04
2001-04-12,11.91
2001-04-16,11.41
2001-04-17,11.615
2001-04-18,11.955
2001-04-19,12.2
2001-04-20,12.55
2001-04-23,12.305
2001-04-24,12.0
2001-04-25,12.275
2001-04-26,12.76
2001-04-27,13.125
2001-04-30,12.51
2001-05-01,12.75
2001-05-02,12.875
2001-05-03,12.55
2001-05-04,12.525
2001-05-07,12.425
2001-05-08,12.745
2001-05-09,11.96
2001-05-10,12.3
2001-05-11,12.145
2001-05-14,11.95
2001-05-15,11.23
2001-05-16,12.26
2001-05-17,12.125
2001-05-18,11.98
2001-05-21,12.16
2001-05-22,11.935
2001-05-23,12.17
2001-05-24,12.635
2001-05-25,12.63
2001-05-29,12.475
2001-05-30,12.475
2001-05-31,12.51
2001-06-01,12.74
2001-06-04,12.705
2001-06-05,12.98
2001-06-06,12.705
2001-06-07,12.72
2001-06-08,12.54
2001-06-11,12.8
2001-06-12,13.005
2001-06-13,12.62
2001-06-14,12.395
2001-06-15,11.885
2001-06-18,11.88
2001-06-19,11.55
2001-06-20,12.0
2001-06-21,12.15
2001-06-22,11.57
2001-06-25,11.495
2001-06-26,11.695
2001-06-27,11.41
2001-06-28,11.285
2001-06-29,11.0
2001-07-02,11.425
2001-07-03,11.165
2001-07-05,11.395
2001-07-06,11.555
2001-07-09,11.035
2001-07-10,10.795
2001-07-11,10.7
2001-07-12,11.01
2001-07-13,10.915
2001-07-16,11.02
2001-07-17,11.445
2001-07-18,11.055
2001-07-19,11.385
2001-07-20,11.175
2001-07-23,11.33
2001-07-24,11.125
2001-07-25,11.7
2001-07-26,12.355
2001-07-27,12.21
2001-07-30,12.195
2001-07-31,12.325
2001-08-01,12.85
2001-08-02,12.97
2001-08-03,13.0
2001-08-06,12.925
2001-08-07,12.7
2001-08-08,12.5
2001-08-09,12.525
2001-08-10,12.985
2001-08-13,12.805
2001-08-14,12.905
2001-08-15,12.545
2001-08-16,12.18
2001-08-17,12.15
2001-08-20,12.12
2001-08-21,10.765
2001-08-22,10.68
2001-08-23,10.79
2001-08-24,10.83
2001-08-27,11.005
2001-08-28,11.2
2001-08-29,11.06
2001-08-30,11.275
2001-08-31,11.23
2001-09-04,11.36
2001-09-05,10.95
2001-09-06,11.3
2001-09-07,11.075
2001-09-10,10.495
2001-09-17,10.255
2001-09-18,9.85
2001-09-19,9.45
2001-09-20,9.47
2001-09-21,9.125
2001-09-24,9.845
2001-09-25,9.65
2001-09-26,9.25
2001-09-27,9.11
2001-09-28,9.205
2001-10-01,9.03
2001-10-02,9.095
2001-10-03,9.625
2001-10-04,9.2
2001-10-05,9.975
2001-10-08,9.96
2001-10-09,9.54
2001-10-10,10.1
2001-10-11,9.825
2001-10-12,9.73
2001-10-15,9.835
2001-10-16,10.05
2001-10-17,9.895
2001-10-18,9.955
2001-10-19,9.975
2001-10-22,10.5
2001-10-23,10.55
2001-10-24,10.625
2001-10-25,10.455
2001-10-26,10.075
2001-10-29,10.075
2001-10-30,10.0
2001-10-31,9.86
2001-11-01,10.205
2001-11-02,10.01
2001-11-05,10.175
2001-11-06,11.71
2001-11-07,11.65
2001-11-08,12.0
2001-11-09,11.595
2001-11-12,11.6
2001-11-13,12.52
2001-11-14,12.695
2001-11-15,12.7
2001-11-16,12.58
2001-11-19,12.37
2001-11-20,12.265
2001-11-21,12.435
2001-11-23,12.83
2001-11-26,12.735
2001-11-27,12.585
2001-11-28,12.62
2001-11-29,13.275
2001-11-30,13.18
2001-12-03,13.11
2001-12-04,13.025
2001-12-05,13.245
2001-12-06,13.725
2001-12-07,13.53
2001-12-10,13.39
2001-12-11,13.22
2001-12-12,13.52
2001-12-13,13.855
2001-12-14,13.87
2001-12-17,13.875
2001-12-18,14.0
2001-12-19,13.975
2001-12-20,13.895
2001-12-21,14.025
2001-12-24,14.03
2001-12-26,14.0
2001-12-27,14.025
2001-12-28,13.81
2001-12-31,13.73
2002-01-02,13.45
2002-01-03,12.775
2002-01-04,11.315
2002-01-07,11.45
2002-01-08,11.845
2002-01-09,11.945
2002-01-10,11.865
2002-01-11,11.86
2002-01-14,11.655
2002-01-15,11.93
2002-01-16,11.935
2002-01-17,12.02
2002-01-18,12.12
2002-01-22,11.795
2002-01-23,11.775
2002-01-24,11.82
2002-01-25,11.3
2002-01-28,11.19
2002-01-29,11.52
2002-01-30,11.34
2002-01-31,11.395
2002-02-01,11.425
2002-02-04,11.22
2002-02-05,11.205
2002-02-06,10.85
2002-02-07,10.7
2002-02-08,10.1
2002-02-11,10.02
2002-02-12,10.005
2002-02-13,10.075
2002-02-14,10.275
2002-02-15,10.28
2002-02-19,10.25
2002-02-20,10.405
2002-02-21,10.285
2002-02-22,10.48
2002-02-25,10.36
2002-02-26,10.37
2002-02-27,10.37
2002-02-28,10.275
2002-03-01,10.375
2002-03-04,10.105
2002-03-05,10.07
2002-03-06,10.735
2002-03-07,10.275
2002-03-08,10.52
2002-03-11,10.355
2002-03-12,10.35
2002-03-13,10.145
2002-03-14,10.365
2002-03-15,10.58
2002-03-18,10.575
2002-03-19,10.185
2002-03-20,10.455
2002-03-21,10.96
2002-03-22,10.915
2002-03-25,10.98
2002-03-26,10.845
2002-03-27,11.085
2002-03-28,11.125
2002-04-01,11.185
2002-04-02,11.115
2002-04-03,10.655
2002-04-04,10.6
2002-04-05,10.46
2002-04-08,10.6
2002-04-09,10.435
2002-04-10,10.44
2002-04-11,10.42
2002-04-12,10.575
2002-04-15,10.46
2002-04-16,10.55
2002-04-17,10.47
2002-04-18,10.27
2002-04-19,10.035
2002-04-22,10.415
2002-04-23,10.23
2002-04-24,9.715
2002-04-25,9.45
2002-04-26,9.0
2002-04-29,9.005
2002-04-30,9.165
2002-05-01,8.95
2002-05-02,8.75
2002-05-03,8.5
2002-05-06,8.365
2002-05-07,8.25
2002-05-08,8.245
2002-05-09,8.055
2002-05-10,7.905
2002-05-13,7.91
2002-05-14,8.0
2002-05-15,7.95
2002-05-16,8.195
2002-05-17,8.06
2002-05-20,8.01
2002-05-21,8.0
2002-05-22,8.105
2002-05-23,8.1
2002-05-24,8.275
2002-05-28,8.46
2002-05-29,8.8
2002-05-30,8.57
2002-05-31,8.59
2002-06-03,8.275
2002-06-04,8.49
2002-06-05,8.38
2002-06-06,8.485
2002-06-07,8.495
2002-06-10,8.45
2002-06-11,8.74
2002-06-12,8.665
2002-06-13,8.22
2002-06-14,8.33
2002-06-17,8.405
2002-06-18,8.26
2002-06-19,8.065
2002-06-20,7.95
2002-06-21,8.07
2002-06-24,7.81
2002-06-25,7.71
2002-06-26,8.075
2002-06-27,9.045
2002-06-28,9.25
2002-07-01,8.94
2002-07-02,8.7
2002-07-03,8.785
2002-07-05,8.84
2002-07-08,8.775
2002-07-09,8.535
2002-07-10,8.085
2002-07-11,8.005
2002-07-12,7.81
2002-07-15,7.625
2002-07-16,7.785
2002-07-17,7.845
2002-07-18,7.5
2002-07-19,7.415
2002-07-22,7.125
2002-07-23,6.765
2002-07-24,6.7
2002-07-25,7.125
2002-07-26,7.175
2002-07-29,7.745
2002-07-30,7.65
2002-07-31,7.445
2002-08-01,7.02
2002-08-02,6.795
2002-08-05,6.66
2002-08-06,6.625
2002-08-07,6.445
2002-08-08,6.6
2002-08-09,6.445
2002-08-12,6.4
2002-08-13,6.065
2002-08-14,6.37
2002-08-15,6.295
2002-08-16,6.365
2002-08-19,6.345
2002-08-20,6.625
2002-08-21,6.95
2002-08-22,7.16
2002-08-23,7.05
2002-08-26,7.24
2002-08-27,7.33
2002-08-28,7.75
2002-08-29,7.79
2002-08-30,7.21
2002-09-03,7.455
2002-09-04,7.645
2002-09-05,7.7
2002-09-06,8.13
2002-09-09,8.15
2002-09-10,8.375
2002-09-11,8.335
2002-09-12,8.25
2002-09-13,8.22
2002-09-16,8.115
2002-09-17,7.845
2002-09-18,7.865
2002-09-19,7.725
2002-09-20,7.55
2002-09-23,7.34
2002-09-24,7.2
2002-09-25,7.34
2002-09-26,7.36
2002-09-27,7.415
2002-09-30,7.325
2002-10-01,7.735
2002-10-02,7.345
2002-10-03,7.635
2002-10-04,7.505
2002-10-07,6.78
2002-10-08,7.505
2002-10-09,7.24
2002-10-10,7.415
2002-10-11,7.335
2002-10-14,7.155
2002-10-15,7.4
2002-10-16,7.36
2002-10-17,7.185
2002-10-18,7.27
2002-10-21,7.395
2002-10-22,6.81
2002-10-23,6.78
2002-10-24,7.25
2002-10-25,7.35
2002-10-28,7.175
2002-10-29,7.175
2002-10-30,7.19
2002-10-31,7.165
2002-11-01,7.42
2002-11-04,7.715
2002-11-05,7.5
2002-11-06,7.3
2002-11-07,6.685
2002-11-08,6.595
2002-11-11,6.37
2002-11-12,6.41
2002-11-13,6.515
2002-11-14,6.505
2002-11-15,6.365
2002-11-18,6.325
2002-11-19,6.385
2002-11-20,6.675
2002-11-21,6.665
2002-11-22,6.71
2002-11-25,6.8
2002-11-26,6.75
2002-11-27,6.97
2002-11-29,6.82
2002-12-02,7.09
2002-12-03,7.525
2002-12-04,7.46
2002-12-05,7.525
2002-12-06,7.855
2002-12-09,7.52
2002-12-10,7.675
2002-12-11,8.04
2002-12-12,8.21
2002-12-13,7.97
2002-12-16,8.1
2002-12-17,8.155
2002-12-18,8.05
2002-12-19,7.95
2002-12-20,7.89
2002-12-23,7.61
2002-12-24,7.815
2002-12-26,7.97
2002-12-27,7.855
2002-12-30,7.695
2002-12-31,7.6
2003-01-02,7.745
2003-01-03,7.6
2003-01-06,7.69
2003-01-07,7.795
2003-01-08,7.765
2003-01-09,7.87
2003-01-10,7.67
2003-01-13,7.625
2003-01-14,7.375
2003-01-15,7.26
2003-01-16,7.15
2003-01-17,6.925
2003-01-21,6.475
2003-01-22,6.525
2003-01-23,6.595
2003-01-24,6.48
2003-01-27,6.4
2003-01-28,6.365
2003-01-29,6.21
2003-01-30,6.215
2003-01-31,5.935
2003-02-03,5.92
2003-02-04,6.195
2003-02-05,7.56
2003-02-06,7.47
2003-02-07,7.91
2003-02-10,7.63
2003-02-11,7.485
2003-02-12,7.61
2003-02-13,7.575
2003-02-14,7.7
2003-02-18,7.76
2003-02-19,7.695
2003-02-20,7.58
2003-02-21,7.53
2003-02-24,7.275
2003-02-25,7.24
2003-02-26,7.195
2003-02-27,7.325
2003-02-28,7.21
2003-03-03,7.2
2003-03-04,7.05
2003-03-05,7.04
2003-03-06,6.895
2003-03-07,6.9
2003-03-10,6.72
2003-03-11,6.86
2003-03-12,6.805
2003-03-13,7.185
2003-03-14,7.135
2003-03-17,7.52
2003-03-18,7.46
2003-03-19,7.605
2003-03-20,7.685
2003-03-21,7.85
2003-03-24,7.625
2003-03-25,7.76
2003-03-26,7.695
2003-03-27,7.705
2003-03-28,7.665
2003-03-31,7.555
2003-04-01,7.57
2003-04-02,7.725
2003-04-03,7.625
2003-04-04,7.675
2003-04-07,7.82
2003-04-08,7.7
2003-04-09,7.715
2003-04-10,7.84
2003-04-11,8.13
2003-04-14,8.315
2003-04-15,8.505
2003-04-16,8.415
2003-04-17,8.68
2003-04-21,8.55
2003-04-22,8.565
2003-04-23,8.505
2003-04-24,8.525
2003-04-25,8.35
2003-04-28,8.6
2003-04-29,8.6
2003-04-30,8.645
2003-05-01,8.52
2003-05-02,8.615
2003-05-05,8.805
2003-05-06,8.615
2003-05-07,8.345
2003-05-08,8.005
2003-05-09,8.12
2003-05-12,8.125
2003-05-13,8.12
2003-05-14,8.22
2003-05-15,8.685
2003-05-16,8.745
2003-05-19,8.72
2003-05-20,8.5
2003-05-21,8.545
2003-05-22,8.38
2003-05-23,8.38
2003-05-27,8.485
2003-05-28,8.61
2003-05-29,8.545
2003-05-30,8.64
2003-06-02,8.595
2003-06-03,8.545
2003-06-04,8.475
2003-06-05,8.5
2003-06-06,8.37
2003-06-09,8.21
2003-06-10,8.025
2003-06-11,8.075
2003-06-12,8.015
2003-06-13,7.85
2003-06-16,8.265
2003-06-17,8.17
2003-06-18,8.385
2003-06-19,8.365
2003-06-20,8.305
2003-06-23,8.125
2003-06-24,7.905
2003-06-25,7.895
2003-06-26,8.12
2003-06-27,7.965
2003-06-30,7.985
2003-07-01,8.155
2003-07-02,8.25
2003-07-03,8.0
2003-07-07,7.95
2003-07-08,7.925
2003-07-09,8.05
2003-07-10,7.97
2003-07-11,8.265
2003-07-14,8.33
2003-07-15,8.36
2003-07-16,8.51
2003-07-17,8.525
2003-07-18,8.595
2003-07-21,8.41
2003-07-22,8.505
2003-07-23,8.38
2003-07-24,8.385
2003-07-25,8.32
2003-07-28,8.64
2003-07-29,8.455
2003-07-30,8.35
2003-07-31,8.2
2003-08-01,8.185
2003-08-04,8.25
2003-08-05,8.15
2003-08-06,8.17
2003-08-07,8.155
2003-08-08,8.175
2003-08-11,8.215
2003-08-12,8.25
2003-08-13,8.58
2003-08-14,8.855
2003-08-15,9.255
2003-08-18,9.315
2003-08-19,9.46
2003-08-20,9.43
2003-08-21,9.94
2003-08-22,10.03
2003-08-25,10.1
2003-08-26,9.76
2003-08-27,9.5
2003-08-28,9.76
2003-08-29,9.8
2003-09-02,10.145
2003-09-03,8.825
2003-09-04,8.65
2003-09-05,8.855
2003-09-08,9.03
2003-09-09,9.13
2003-09-10,9.015
2003-09-11,9.08
2003-09-12,8.775
2003-09-15,8.735
2003-09-16,8.7
2003-09-17,8.75
2003-09-18,8.735
