Date,UCO
2013-07-16,8990.0
2013-07-17,9137.5
2013-07-18,9397.5
2013-07-19,9465.0
2013-07-22,9195.0
2013-07-23,9272.5
2013-07-24,8947.5
2013-07-25,9025.0
2013-07-26,8857.5
2013-07-29,8810.0
2013-07-30,8595.0
2013-07-31,8915.0
2013-08-01,9352.5
2013-08-02,9197.5
2013-08-05,9147.5
2013-08-06,8967.5
2013-08-07,8742.5
2013-08-08,8675.0
2013-08-09,9027.5
2013-08-12,9105.0
2013-08-13,9167.5
2013-08-14,9262.5
2013-08-15,9350.0
2013-08-16,9477.5
2013-08-19,9345.0
2013-08-20,9090.0
2013-08-21,8917.5
2013-08-22,9067.5
2013-08-23,9270.0
2013-08-26,9295.0
2013-08-27,9735.0
2013-08-28,9815.0
2013-08-29,9580.0
2013-08-30,9555.0
2013-09-03,9670.0
2013-09-04,9467.5
2013-09-05,9630.0
2013-09-06,9902.5
2013-09-09,9687.5
2013-09-10,9397.5
2013-09-11,9470.0
2013-09-12,9650.0
2013-09-13,9642.5
2013-09-16,9277.5
2013-09-17,9095.0
2013-09-18,9555.0
2013-09-19,9252.5
2013-09-20,9107.5
2013-09-23,8867.5
2013-09-24,8855.0
2013-09-25,8685.0
2013-09-26,8780.0
2013-09-27,8730.0
2013-09-30,8682.5
2013-10-01,8587.5
2013-10-02,8927.5
2013-10-03,8792.5
2013-10-04,8880.0
2013-10-07,8792.5
2013-10-08,8870.0
2013-10-09,8522.5
2013-10-10,8787.5
2013-10-11,8655.0
2013-10-14,8707.5
2013-10-15,8520.0
2013-10-16,8735.0
2013-10-17,8475.0
2013-10-18,8525.0
2013-10-21,8320.0
2013-10-22,8097.5
2013-10-23,7870.0
2013-10-24,7885.0
2013-10-25,8037.5
2013-10-28,8145.0
2013-10-29,8087.5
2013-10-30,7855.0
2013-10-31,7777.5
2013-11-01,7530.0
2013-11-04,7500.0
2013-11-05,7335.0
2013-11-06,7555.0
2013-11-07,7462.5
2013-11-08,7485.0
2013-11-11,7587.5
2013-11-12,7310.0
2013-11-13,7422.5
2013-11-14,7445.0
2013-11-15,7420.0
2013-11-18,7300.0
2013-11-19,7345.0
2013-11-20,7310.0
2013-11-21,7542.5
2013-11-22,7472.5
2013-11-25,7387.5
2013-11-26,7327.5
2013-11-27,7110.0
2013-11-29,7237.5
2013-12-02,7322.5
2013-12-03,7685.0
2013-12-04,7845.0
2013-12-05,7875.0
2013-12-06,7930.0
2013-12-09,7867.5
2013-12-10,8050.0
2013-12-11,7880.0
2013-12-12,7880.0
2013-12-13,7737.5
2013-12-16,7862.5
2013-12-17,7812.5
2013-12-18,7882.5
2013-12-19,8035.0
2013-12-20,8102.5
2013-12-23,8070.0
2013-12-24,8147.5
2013-12-26,8210.0
2013-12-27,8302.5
2013-12-30,8157.5
2013-12-31,8055.0
2014-01-02,7560.0
2014-01-03,7355.0
2014-01-06,7275.0
2014-01-07,7290.0
2014-01-08,7107.5
2014-01-09,7080.0
2014-01-10,7125.0
2014-01-13,6957.5
2014-01-14,7062.5
2014-01-15,7367.5
2014-01-16,7310.0
2014-01-17,7325.0
2014-01-21,7465.0
2014-01-22,7715.0
2014-01-23,7787.5
2014-01-24,7722.5
2014-01-27,7557.5
2014-01-28,7780.0
2014-01-29,7790.0
2014-01-30,7887.5
2014-01-31,7812.5
2014-02-03,7697.5
2014-02-04,7792.5
2014-02-05,7767.5
2014-02-06,7860.0
2014-02-07,8210.0
2014-02-10,8192.5
2014-02-11,8200.0
2014-02-12,8262.5
2014-02-13,8297.5
2014-02-14,8327.5
2014-02-18,8627.5
2014-02-19,8732.5
2014-02-20,8747.5
2014-02-21,8657.5
2014-02-24,8727.5
2014-02-25,8625.0
2014-02-26,8697.5
2014-02-27,8675.0
2014-02-28,8717.5
2014-03-03,9080.0
2014-03-04,8852.5
2014-03-05,8485.0
2014-03-06,8652.5
2014-03-07,8737.5
2014-03-10,8505.0
2014-03-11,8290.0
2014-03-12,8067.5
2014-03-13,8065.0
2014-03-14,8165.0
2014-03-17,7985.0
2014-03-18,8187.5
2014-03-19,8240.0
2014-03-20,8175.0
2014-03-21,8307.5
2014-03-24,8285.0
2014-03-25,8267.5
2014-03-26,8420.0
2014-03-27,8612.5
2014-03-28,8655.0
2014-03-31,8640.0
2014-04-01,8287.5
2014-04-02,8275.0
2014-04-03,8440.0
2014-04-04,8572.5
2014-04-07,8492.5
2014-04-08,8787.5
2014-04-09,8917.5
2014-04-10,8900.0
2014-04-11,8885.0
2014-04-14,9015.0
2014-04-15,9012.5
2014-04-16,9067.5
2014-04-17,9140.0
2014-04-21,9142.5
2014-04-22,8860.0
2014-04-23,8825.0
2014-04-24,8910.0
2014-04-25,8682.5
2014-04-28,8720.0
2014-04-29,8720.0
2014-04-30,8547.5
2014-05-01,8465.0
2014-05-02,8512.5
2014-05-05,8440.0
2014-05-06,8445.0
2014-05-07,8647.5
2014-05-08,8592.5
2014-05-09,8560.0
2014-05-12,8652.5
2014-05-13,8872.5
2014-05-14,8925.0
2014-05-15,8855.0
2014-05-16,8947.5
2014-05-19,9035.0
2014-05-20,9095.0
2014-05-21,9317.5
2014-05-22,9337.5
2014-05-23,9412.5
2014-05-27,9380.0
2014-05-28,9155.0
2014-05-29,9277.5
2014-05-30,9160.0
2014-06-02,9075.0
2014-06-03,9142.5
2014-06-04,9077.5
2014-06-05,9095.0
2014-06-06,9132.5
2014-06-09,9412.5
2014-06-10,9450.0
2014-06-11,9437.5
2014-06-12,9855.0
2014-06-13,9847.5
2014-06-16,9907.5
2014-06-17,9822.5
2014-06-18,9862.5
2014-06-19,9910.0
2014-06-20,9997.5
2014-06-23,9937.5
2014-06-24,9910.0
2014-06-25,9997.5
2014-06-26,9840.0
2014-06-27,9857.5
2014-06-30,9797.5
2014-07-01,9807.5
2014-07-02,9582.5
2014-07-03,9500.0
2014-07-07,9462.5
2014-07-08,9447.5
2014-07-09,9222.5
2014-07-10,9345.0
2014-07-11,8960.0
2014-07-14,9047.5
2014-07-15,8825.0
2014-07-16,9045.0
2014-07-17,9297.5
2014-07-18,9232.5
2014-07-21,9425.0
2014-07-22,9340.0
2014-07-23,9450.0
2014-07-24,9277.5
2014-07-25,9247.5
2014-07-28,9197.5
2014-07-29,9077.5
2014-07-30,8845.0
2014-07-31,8555.0
2014-08-01,8490.0
2014-08-04,8637.5
2014-08-05,8475.0
2014-08-06,8380.0
2014-08-07,8477.5
2014-08-08,8467.5
2014-08-11,8517.5
2014-08-12,8407.5
2014-08-13,8415.0
2014-08-14,7980.0
2014-08-15,8130.0
2014-08-18,7935.0
2014-08-19,7807.5
2014-08-20,7860.0
2014-08-21,7960.0
2014-08-22,7915.0
2014-08-25,7882.5
2014-08-26,7940.0
2014-08-27,7935.0
2014-08-28,8042.5
2014-08-29,8222.5
2014-09-02,7777.5
2014-09-03,8115.0
2014-09-04,8017.5
2014-09-05,7847.5
2014-09-08,7747.5
2014-09-09,7682.5
2014-09-10,7532.5
2014-09-11,7727.5
2014-09-12,7572.5
2014-09-15,7657.5
2014-09-16,7967.5
2014-09-17,7847.5
2014-09-18,7675.0
2014-09-19,7657.5
2014-09-22,7490.0
2014-09-23,7600.0
2014-09-24,7850.0
2014-09-25,7770.0
2014-09-26,7917.5
2014-09-29,8085.0
2014-09-30,7585.0
2014-10-01,7467.5
2014-10-02,7557.5
2014-10-03,7292.5
2014-10-06,7415.0
2014-10-07,7155.0
2014-10-08,6960.0
2014-10-09,6585.0
2014-10-10,6630.0
2014-10-13,6545.0
2014-10-14,6052.5
2014-10-15,5967.5
2014-10-16,6160.0
2014-10-17,6225.0
2014-10-20,6155.0
2014-10-21,6235.0
2014-10-22,5942.5
2014-10-23,6165.0
2014-10-24,6097.5
2014-10-27,5987.5
2014-10-28,6057.5
2014-10-29,6227.5
2014-10-30,6042.5
2014-10-31,6010.0
2014-11-03,5695.0
2014-11-04,5512.5
2014-11-05,5732.5
2014-11-06,5620.0
2014-11-07,5677.5
2014-11-10,5522.5
2014-11-11,5547.5
2014-11-12,5452.5
2014-11-13,5135.0
2014-11-14,5315.0
2014-11-17,5262.5
2014-11-18,5095.0
2014-11-19,5102.5
2014-11-20,5280.0
2014-11-21,5402.5
2014-11-24,5282.5
2014-11-25,5025.0
2014-11-26,4980.0
2014-11-28,4150.0
2014-12-01,4360.0
2014-12-02,4112.5
2014-12-03,4117.5
2014-12-04,4040.0
2014-12-05,3912.5
2014-12-08,3590.0
2014-12-09,3682.5
2014-12-10,3405.0
2014-12-11,3230.0
2014-12-12,3027.5
2014-12-15,2780.0
2014-12-16,2840.0
2014-12-17,2860.0
2014-12-18,2707.5
2014-12-19,2997.5
2014-12-22,2740.0
2014-12-23,2892.5
2014-12-24,2772.5
2014-12-26,2695.0
2014-12-29,2575.0
2014-12-30,2570.0
2014-12-31,2592.5
2015-01-02,2477.5
2015-01-05,2230.0
2015-01-06,2040.0
2015-01-07,2097.5
2015-01-08,2147.5
2015-01-09,2090.0
2015-01-12,1890.0
2015-01-13,1935.0
2015-01-14,2072.5
2015-01-15,1890.0
2015-01-16,2077.5
2015-01-20,1880.0
2015-01-21,1955.0
2015-01-22,1867.5
2015-01-23,1785.0
2015-01-26,1755.0
2015-01-27,1827.5
2015-01-28,1687.5
2015-01-29,1705.0
2015-01-30,1942.5
2015-02-02,2115.0
2015-02-03,2337.5
2015-02-04,2020.0
2015-02-05,2175.0
2015-02-06,2270.0
2015-02-09,2340.0
2015-02-10,2152.5
2015-02-11,2050.0
2015-02-12,2200.0
2015-02-13,2297.5
2015-02-17,2335.0
2015-02-18,2207.5
2015-02-19,2172.5
2015-02-20,2090.0
2015-02-23,1985.0
2015-02-24,1972.5
2015-02-25,2115.0
2015-02-26,2002.5
2015-02-27,2035.0
2015-03-02,2047.5
2015-03-03,2085.0
2015-03-04,2165.0
2015-03-05,2120.0
2015-03-06,2027.5
2015-03-09,2037.5
2015-03-10,1942.5
2015-03-11,1922.5
2015-03-12,1842.5
2015-03-13,1715.0
2015-03-16,1620.0
2015-03-17,1540.0
2015-03-18,1692.5
2015-03-19,1560.0
2015-03-20,1625.0
2015-03-23,1697.5
2015-03-24,1700.0
2015-03-25,1810.0
2015-03-26,1992.5
2015-03-27,1767.5
2015-03-30,1780.0
2015-03-31,1697.5
2015-04-01,1845.0
2015-04-02,1837.5
2015-04-06,2015.0
2015-04-07,2155.0
2015-04-08,1932.5
2015-04-09,1920.0
2015-04-10,1992.5
2015-04-13,2015.0
2015-04-14,2077.5
2015-04-15,2257.5
2015-04-16,2317.5
2015-04-17,2300.0
2015-04-20,2310.0
2015-04-21,2227.5
2015-04-22,2215.0
2015-04-23,2312.5
2015-04-24,2310.0
2015-04-27,2267.5
2015-04-28,2272.5
2015-04-29,2362.5
2015-04-30,2440.0
2015-05-01,2427.5
2015-05-04,2405.0
2015-05-05,2502.5
2015-05-06,2517.5
2015-05-07,2367.5
2015-05-08,2415.0
2015-05-11,2407.5
2015-05-12,2490.0
2015-05-13,2465.0
2015-05-14,2442.5
2015-05-15,2432.5
2015-05-18,2420.0
2015-05-19,2232.5
2015-05-20,2274.0
2015-05-21,2424.0
2015-05-22,2366.0
2015-05-26,2236.0
2015-05-27,2191.0
2015-05-28,2204.5
2015-05-29,2376.5
2015-06-01,2388.5
2015-06-02,2467.0
2015-06-03,2343.0
2015-06-04,2221.5
2015-06-05,2279.0
2015-06-08,2230.0
2015-06-09,2343.5
2015-06-10,2437.0
2015-06-11,2407.0
2015-06-12,2352.0
2015-06-15,2329.5
2015-06-16,2357.0
2015-06-17,2342.5
2015-06-18,2375.5
2015-06-19,2299.0
2015-06-22,2330.0
2015-06-23,2398.5
2015-06-24,2336.0
2015-06-25,2289.0
2015-06-26,2286.0
2015-06-29,2180.5
2015-06-30,2260.0
2015-07-01,2092.0
2015-07-02,2055.0
2015-07-06,1784.0
2015-07-07,1789.0
2015-07-08,1721.0
2015-07-09,1784.0
2015-07-10,1780.0
2015-07-13,1746.0
2015-07-14,1787.0
2015-07-15,1686.5
2015-07-16,1653.5
2015-07-17,1642.0
2015-07-20,1585.5
2015-07-21,1625.5
2015-07-22,1513.5
2015-07-23,1481.5
2015-07-24,1458.0
2015-07-27,1389.0
2015-07-28,1428.0
2015-07-29,1498.0
2015-07-30,1473.0
2015-07-31,1377.0
2015-08-03,1290.0
2015-08-04,1312.0
2015-08-05,1278.0
2015-08-06,1250.0
2015-08-07,1200.5
2015-08-10,1252.5
2015-08-11,1182.0
2015-08-12,1181.0
2015-08-13,1128.0
2015-08-14,1112.0
2015-08-17,1094.5
2015-08-18,1106.0
2015-08-19,1011.5
2015-08-20,997.5
2015-08-21,973.5
2015-08-24,864.5
2015-08-25,892.5
2015-08-26,904.5
2015-08-27,1067.5
2015-08-28,1202.5
2015-08-31,1359.0
2015-09-01,1173.5
2015-09-02,1213.0
2015-09-03,1253.5
2015-09-04,1210.0
2015-09-08,1206.5
2015-09-09,1127.0
2015-09-10,1186.5
2015-09-11,1142.5
2015-09-14,1100.0
2015-09-15,1128.5
2015-09-16,1251.0
2015-09-17,1231.0
2015-09-18,1131.5
2015-09-21,1196.0
2015-09-22,1175.5
2015-09-23,1101.0
2015-09-24,1122.0
2015-09-25,1141.5
2015-09-28,1088.0
2015-09-29,1121.5
2015-09-30,1134.0
2015-10-01,1117.5
2015-10-02,1145.0
2015-10-05,1181.5
2015-10-06,1298.0
2015-10-07,1272.0
2015-10-08,1349.0
2015-10-09,1338.5
2015-10-12,1227.0
2015-10-13,1187.0
2015-10-14,1192.5
2015-10-15,1199.5
2015-10-16,1214.0
2015-10-19,1151.0
2015-10-20,1136.0
2015-10-21,1089.5
2015-10-22,1104.5
2015-10-23,1071.0
2015-10-26,1035.5
2015-10-27,1008.0
2015-10-28,1128.0
2015-10-29,1117.0
2015-10-30,1149.5
2015-11-02,1137.5
2015-11-03,1221.5
2015-11-04,1155.0
2015-11-05,1103.5
2015-11-06,1073.5
2015-11-09,1051.0
2015-11-10,1055.5
2015-11-11,1005.0
2015-11-12,945.5
2015-11-13,903.0
2015-11-16,951.5
2015-11-17,896.0
2015-11-18,901.0
2015-11-19,891.5
2015-11-20,885.0
2015-11-23,897.0
2015-11-24,938.0
2015-11-25,947.5
2015-11-27,898.5
2015-11-30,884.0
2015-12-01,886.0
2015-12-02,820.5
2015-12-03,860.5
2015-12-04,818.0
2015-12-07,722.0
2015-12-08,715.0
2015-12-09,701.5
2015-12-10,681.0
2015-12-11,644.5
2015-12-14,648.5
2015-12-15,672.5
2015-12-16,628.5
2015-12-17,602.0
2015-12-18,596.0
2015-12-21,588.0
2015-12-22,596.0
2015-12-23,650.5
2015-12-24,659.0
2015-12-28,616.0
2015-12-29,652.0
2015-12-30,615.5
2015-12-31,627.0
2016-01-04,625.5
2016-01-05,593.0
2016-01-06,533.5
2016-01-07,511.0
2016-01-08,499.0
2016-01-11,445.0
2016-01-12,437.0
2016-01-13,429.0
2016-01-14,440.5
2016-01-15,399.5
2016-01-19,372.0
2016-01-20,349.0
2016-01-21,375.5
2016-01-22,438.5
2016-01-25,371.5
2016-01-26,408.5
2016-01-27,428.0
2016-01-28,476.5
2016-01-29,473.0
2016-02-01,410.5
2016-02-02,371.0
2016-02-03,437.0
2016-02-04,417.0
2016-02-05,397.5
2016-02-08,372.5
2016-02-09,334.0
2016-02-10,320.5
2016-02-11,325.0
2016-02-12,346.0
2016-02-16,338.5
2016-02-17,375.0
2016-02-18,365.0
2016-02-19,357.0
2016-02-22,384.5
2016-02-23,352.5
2016-02-24,363.0
2016-02-25,377.0
2016-02-26,375.5
2016-02-29,395.5
2016-03-01,405.5
2016-03-02,413.5
2016-03-03,413.5
2016-03-04,449.5
2016-03-07,491.5
2016-03-08,450.0
2016-03-09,493.0
2016-03-10,482.0
2016-03-11,496.0
2016-03-14,467.5
2016-03-15,448.5
2016-03-16,492.5
2016-03-17,528.5
2016-03-18,521.5
2016-03-21,532.5
2016-03-22,527.0
2016-03-23,485.0
2016-03-24,479.0
2016-03-28,476.0
2016-03-29,454.5
2016-03-30,447.5
2016-03-31,445.5
2016-04-01,411.5
2016-04-04,388.5
2016-04-05,393.0
2016-04-06,435.0
2016-04-07,425.5
2016-04-08,473.0
2016-04-11,494.5
2016-04-12,529.5
2016-04-13,516.5
2016-04-14,512.5
2016-04-15,490.0
2016-04-18,484.5
2016-04-19,510.0
2016-04-20,539.0
2016-04-21,533.5
2016-04-22,537.0
2016-04-25,520.5
2016-04-26,544.0
2016-04-27,577.0
2016-04-28,582.5
2016-04-29,589.5
2016-05-02,562.5
2016-05-03,533.0
2016-05-04,535.5
2016-05-05,545.0
2016-05-06,553.0
2016-05-09,522.5
2016-05-10,555.0
2016-05-11,590.0
2016-05-12,601.0
2016-05-13,593.5
2016-05-16,634.0
2016-05-17,650.5
2016-05-18,629.0
2016-05-19,636.5
2016-05-20,631.0
2016-05-23,623.0
2016-05-24,640.0
2016-05-25,662.0
2016-05-26,653.5
2016-05-27,656.5
2016-05-31,644.5
2016-06-01,651.0
2016-06-02,644.0
2016-06-03,639.5
2016-06-06,662.5
2016-06-07,683.0
2016-06-08,706.5
2016-06-09,686.5
2016-06-10,644.5
2016-06-13,633.0
2016-06-14,628.5
2016-06-15,603.0
2016-06-16,566.5
2016-06-17,619.5
2016-06-20,645.0
2016-06-21,646.0
2016-06-22,632.5
2016-06-23,654.5
2016-06-24,593.5
2016-06-27,572.5
2016-06-28,600.5
2016-06-29,632.5
2016-06-30,611.0
2016-07-01,629.5
2016-07-05,569.5
2016-07-06,582.5
2016-07-07,530.5
2016-07-08,531.5
2016-07-11,515.0
2016-07-12,567.0
2016-07-13,524.0
2016-07-14,534.5
2016-07-15,545.5
2016-07-18,530.0
2016-07-19,518.5
2016-07-20,519.0
2016-07-21,497.0
2016-07-22,490.0
2016-07-25,463.5
2016-07-26,458.0
2016-07-27,442.5
2016-07-28,422.0
2016-07-29,429.0
2016-08-01,399.5
2016-08-02,392.0
2016-08-03,421.0
2016-08-04,434.0
2016-08-05,437.0
2016-08-08,455.5
2016-08-09,454.0
2016-08-10,428.5
2016-08-11,465.5
2016-08-12,491.0
2016-08-15,514.5
2016-08-16,529.5
2016-08-17,538.0
2016-08-18,565.0
2016-08-19,566.5
2016-08-22,532.5
2016-08-23,544.5
2016-08-24,518.5
2016-08-25,530.0
2016-08-26,530.5
2016-08-29,521.0
2016-08-30,509.5
2016-08-31,473.5
2016-09-01,446.0
2016-09-02,460.5
2016-09-06,475.5
2016-09-07,486.5
2016-09-08,528.0
2016-09-09,492.0
2016-09-12,496.0
2016-09-13,471.0
2016-09-14,446.5
2016-09-15,450.5
2016-09-16,437.0
2016-09-19,436.5
2016-09-20,442.0
2016-09-21,472.0
2016-09-22,483.0
2016-09-23,453.5
2016-09-26,472.5
2016-09-27,449.5
2016-09-28,492.0
2016-09-29,512.5
2016-09-30,519.0
2016-10-03,534.5
2016-10-04,533.0
2016-10-05,557.5
2016-10-06,575.0
2016-10-07,555.5
2016-10-10,588.5
2016-10-11,580.5
2016-10-12,566.5
2016-10-13,571.5
2016-10-14,567.5
2016-10-17,559.0
2016-10-18,567.0
2016-10-19,586.5
2016-10-20,564.5
2016-10-21,571.5
2016-10-24,566.5
2016-10-25,550.5
2016-10-26,535.0
2016-10-27,545.0
2016-10-28,526.0
2016-10-31,481.0
2016-11-01,485.0
2016-11-02,458.0
2016-11-03,441.5
2016-11-04,431.5
2016-11-07,446.5
2016-11-08,442.0
2016-11-09,459.0
2016-11-10,439.0
2016-11-11,415.0
2016-11-14,423.0
2016-11-15,462.5
2016-11-16,453.0
2016-11-17,443.5
2016-11-18,459.5
2016-11-21,500.0
2016-11-22,488.5
2016-11-23,492.5
2016-11-25,461.5
2016-11-28,469.5
2016-11-29,436.0
2016-11-30,509.0
2016-12-01,545.0
2016-12-02,560.5
2016-12-05,550.0
2016-12-06,542.5
2016-12-07,524.5
2016-12-08,543.5
2016-12-09,556.5
2016-12-12,574.5
2016-12-13,584.5
2016-12-14,548.5
2016-12-15,551.5
2016-12-16,567.5
2016-12-19,561.0
2016-12-20,573.5
2016-12-21,557.5
2016-12-22,559.5
2016-12-23,568.5
2016-12-27,584.0
2016-12-28,586.5
2016-12-29,584.5
2016-12-30,584.0
2017-01-03,558.0
2017-01-04,570.5
2017-01-05,580.5
2017-01-06,579.5
2017-01-09,544.0
2017-01-10,521.0
2017-01-11,548.0
2017-01-12,563.75
2017-01-13,552.5
2017-01-17,552.25
2017-01-18,528.0
2017-01-19,528.75
2017-01-20,548.0
2017-01-23,541.25
2017-01-24,546.0
2017-01-25,541.75
2017-01-26,561.25
2017-01-27,548.5
2017-01-30,538.25
2017-01-31,541.25
2017-02-01,556.25
2017-02-02,560.0
2017-02-03,561.75
2017-02-06,547.5
2017-02-07,529.25
2017-02-08,532.0
2017-02-09,542.5
2017-02-10,558.75
2017-02-13,541.0
2017-02-14,545.5
2017-02-15,542.0
2017-02-16,546.5
2017-02-17,545.25
2017-02-21,557.0
2017-02-22,542.5
2017-02-23,556.75
2017-02-24,551.0
2017-02-27,552.75
2017-02-28,552.5
2017-03-01,548.25
2017-03-02,526.25
2017-03-03,536.75
2017-03-06,537.25
2017-03-07,535.0
2017-03-08,480.25
2017-03-09,468.25
2017-03-10,446.25
2017-03-13,444.5
2017-03-14,437.5
2017-03-15,452.25
2017-03-16,452.0
2017-03-17,450.25
2017-03-20,443.75
2017-03-21,430.75
2017-03-22,430.25
2017-03-23,422.0
2017-03-24,428.25
2017-03-27,423.25
2017-03-28,433.25
2017-03-29,451.5
2017-03-30,469.0
2017-03-31,475.5
2017-04-03,467.5
2017-04-04,482.0
2017-04-05,479.0
2017-04-06,494.25
2017-04-07,503.5
2017-04-10,520.25
2017-04-11,522.75
2017-04-12,518.5
2017-04-13,520.25
2017-04-17,513.5
2017-04-18,512.75
2017-04-19,474.0
2017-04-20,467.0
2017-04-21,446.75
2017-04-24,441.5
2017-04-25,450.5
2017-04-26,442.0
2017-04-27,440.75
2017-04-28,438.75
2017-05-01,432.5
2017-05-02,413.5
2017-05-03,414.75
2017-05-04,375.25
2017-05-05,390.5
2017-05-08,392.25
2017-05-09,384.25
2017-05-10,407.25
2017-05-11,413.5
2017-05-12,415.0
2017-05-15,433.0
2017-05-16,427.25
2017-05-17,434.0
2017-05-18,439.25
2017-05-19,458.75
2017-05-22,464.0
2017-05-23,473.5
2017-05-24,469.5
2017-05-25,421.75
2017-05-26,440.25
2017-05-30,436.5
2017-05-31,413.5
2017-06-01,410.0
2017-06-02,405.75
2017-06-05,399.25
2017-06-06,413.5
2017-06-07,371.5
2017-06-08,368.5
2017-06-09,373.0
2017-06-12,375.5
2017-06-13,381.0
2017-06-14,353.25
2017-06-15,349.0
2017-06-16,353.5
2017-06-19,345.0
2017-06-20,331.75
2017-06-21,314.25
2017-06-22,319.0
2017-06-23,325.0
2017-06-26,330.0
2017-06-27,342.25
2017-06-28,350.0
2017-06-29,351.25
2017-06-30,371.5
2017-07-03,380.5
2017-07-05,352.5
2017-07-06,356.0
2017-07-07,340.75
2017-07-10,342.25
2017-07-11,352.75
2017-07-12,357.25
2017-07-13,367.75
2017-07-14,377.25
2017-07-17,366.75
2017-07-18,374.25
2017-07-19,384.25
2017-07-20,378.0
2017-07-21,358.5
2017-07-24,369.75
2017-07-25,393.25
2017-07-26,406.75
2017-07-27,413.75
2017-07-28,423.0
2017-07-31,433.25
2017-08-01,415.75
2017-08-02,420.5
2017-08-03,410.5
2017-08-04,419.25
2017-08-07,416.5
2017-08-08,412.5
2017-08-09,420.0
2017-08-10,400.5
2017-08-11,407.0
2017-08-14,385.75
2017-08-15,387.5
2017-08-16,374.75
2017-08-17,378.0
2017-08-18,404.25
2017-08-21,384.75
2017-08-22,388.75
2017-08-23,397.5
2017-08-24,387.0
2017-08-25,389.25
2017-08-28,373.5
2017-08-29,371.0
2017-08-30,364.5
2017-08-31,384.75
2017-09-01,387.5
2017-09-05,403.25
2017-09-06,413.5
2017-09-07,412.5
2017-09-08,389.75
2017-09-11,396.5
2017-09-12,400.5
2017-09-13,416.75
2017-09-14,422.0
2017-09-15,427.25
2017-09-18,424.75
2017-09-19,419.75
2017-09-20,431.0
2017-09-21,431.25
2017-09-22,429.75
2017-09-25,457.0
2017-09-26,451.25
2017-09-27,454.0
2017-09-28,445.75
2017-09-29,445.5
2017-10-02,427.75
2017-10-03,425.5
2017-10-04,416.0
2017-10-05,431.25
2017-10-06,406.75
2017-10-09,409.5
2017-10-10,432.75
2017-10-11,438.5
2017-10-12,428.0
2017-10-13,438.75
2017-10-16,447.0
2017-10-17,448.25
2017-10-18,448.5
2017-10-19,438.25
2017-10-20,444.25
2017-10-23,443.0
2017-10-24,452.75
2017-10-25,449.5
2017-10-26,456.5
2017-10-27,478.25
2017-10-30,481.75
2017-10-31,486.75
2017-11-01,484.75
2017-11-02,493.25
2017-11-03,509.5
2017-11-06,540.0
2017-11-07,538.25
2017-11-08,530.5
2017-11-09,535.25
2017-11-10,531.0
2017-11-13,528.0
2017-11-14,504.0
2017-11-15,501.0
2017-11-16,499.75
2017-11-17,523.75
2017-11-20,517.5
2017-11-21,528.0
2017-11-22,546.75
2017-11-24,563.75
2017-11-27,545.0
2017-11-28,545.75
2017-11-29,535.5
2017-11-30,534.25
2017-12-01,552.75
2017-12-04,536.0
2017-12-05,540.0
2017-12-06,508.5
2017-12-07,520.0
2017-12-08,534.5
2017-12-11,545.25
2017-12-12,530.75
2017-12-13,519.25
2017-12-14,528.75
2017-12-15,531.0
2017-12-18,530.75
2017-12-19,537.5
2017-12-20,547.25
2017-12-21,550.5
2017-12-22,552.25
2017-12-26,578.5
2017-12-27,576.5
2017-12-28,582.25
2017-12-29,586.0
2018-01-02,590.0
2018-01-03,615.25
2018-01-04,618.5
2018-01-05,612.5
2018-01-08,619.5
2018-01-09,638.5
2018-01-10,648.25
2018-01-11,652.0
2018-01-12,667.75
2018-01-16,657.0
2018-01-17,659.0
2018-01-18,656.5
2018-01-19,652.5
2018-01-22,657.75
2018-01-23,677.5
2018-01-24,704.0
2018-01-25,687.0
2018-01-26,706.5
2018-01-29,691.5
2018-01-30,669.25
2018-01-31,679.5
2018-02-01,705.25
2018-02-02,684.5
2018-02-05,656.0
2018-02-06,649.75
2018-02-07,614.5
2018-02-08,587.75
2018-02-09,564.5
2018-02-12,567.0
2018-02-13,566.25
2018-02-14,596.5
2018-02-15,609.0
2018-02-16,614.0
2018-02-20,617.25
2018-02-21,608.75
2018-02-22,638.75
2018-02-23,658.25
2018-02-26,667.5
2018-02-27,645.0
2018-02-28,615.5
2018-03-01,613.75
2018-03-02,614.25
2018-03-05,637.25
2018-03-06,635.25
2018-03-07,613.5
2018-03-08,594.25
2018-03-09,626.0
2018-03-12,614.25
2018-03-13,602.0
2018-03-14,606.25
2018-03-15,612.5
2018-03-16,633.75
2018-03-19,631.75
2018-03-20,658.0
2018-03-21,696.75
2018-03-22,672.25
2018-03-23,707.25
2018-03-26,699.5
2018-03-27,684.5
2018-03-28,681.25
2018-03-29,687.5
2018-04-02,649.5
2018-04-03,657.0
2018-04-04,657.5
2018-04-05,658.5
2018-04-06,625.25
2018-04-09,650.75
2018-04-10,699.5
2018-04-11,720.25
2018-04-12,726.0
2018-04-13,731.25
2018-04-16,714.5
2018-04-17,717.0
2018-04-18,765.75
2018-04-19,756.0
2018-04-20,755.25
2018-04-23,774.25
2018-04-24,748.0
2018-04-25,754.25
2018-04-26,758.5
2018-04-27,754.75
2018-04-30,762.5
2018-05-01,740.25
2018-05-02,746.0
2018-05-03,762.5
2018-05-04,791.25
2018-05-07,794.75
2018-05-08,791.25
2018-05-09,823.75
2018-05-10,828.75
2018-05-11,811.25
2018-05-14,825.5
2018-05-15,827.25
2018-05-16,835.75
