Date,PNW
2010-06-24,36.709998999999996
2010-06-25,36.599998
2010-06-28,36.939999
2010-06-29,36.669998
2010-06-30,36.360001000000004
2010-07-01,36.169998
2010-07-02,36.240002000000004
2010-07-06,36.740002000000004
2010-07-07,37.82
2010-07-08,38.16
2010-07-09,38.150002
2010-07-12,38.369999
2010-07-13,38.57
2010-07-14,38.68
2010-07-15,38.599998
2010-07-16,37.84
2010-07-19,38.23
2010-07-20,38.23
2010-07-21,37.919998
2010-07-22,38.759997999999996
2010-07-23,39.040001000000004
2010-07-26,39.599998
2010-07-27,40.099998
2010-07-28,39.740002000000004
2010-07-29,38.259997999999996
2010-07-30,38.09
2010-08-02,38.52
2010-08-03,39.060001
2010-08-04,39.48
2010-08-05,39.619999
2010-08-06,39.34
2010-08-09,39.509997999999996
2010-08-10,39.799999
2010-08-11,39.049999
2010-08-12,39.349998
2010-08-13,39.5
2010-08-16,39.419998
2010-08-17,40.25
2010-08-18,39.740002000000004
2010-08-19,39.240002000000004
2010-08-20,39.279999
2010-08-23,39.75
2010-08-24,39.98
2010-08-25,39.93
2010-08-26,39.619999
2010-08-27,40.34
2010-08-30,39.73
2010-08-31,39.849998
2010-09-01,40.900002
2010-09-02,40.759997999999996
2010-09-03,41.040001000000004
2010-09-07,40.830002
2010-09-08,40.189999
2010-09-09,40.619999
2010-09-10,40.549999
2010-09-13,41.169998
2010-09-14,41.23
2010-09-15,41.040001000000004
2010-09-16,40.490002000000004
2010-09-17,40.360001000000004
2010-09-20,40.950001
2010-09-21,40.82
2010-09-22,40.919998
2010-09-23,40.34
2010-09-24,41.23
2010-09-27,41.490002000000004
2010-09-28,41.689999
2010-09-29,41.349998
2010-09-30,41.27
2010-10-01,41.650002
2010-10-04,41.259997999999996
2010-10-05,41.66
2010-10-06,41.43
2010-10-07,41.18
2010-10-08,41.259997999999996
2010-10-11,41.209998999999996
2010-10-12,41.029999
2010-10-13,41.25
2010-10-14,41.349998
2010-10-15,41.66
2010-10-18,41.869999
2010-10-19,41.790001000000004
2010-10-20,42.369999
2010-10-21,42.200001
2010-10-22,42.18
2010-10-25,42.02
2010-10-26,41.900002
2010-10-27,41.77
2010-10-28,41.099998
2010-10-29,41.16
2010-11-01,41.0
2010-11-02,42.02
2010-11-03,41.790001000000004
2010-11-04,42.259997999999996
2010-11-05,42.139998999999996
2010-11-08,41.740002000000004
2010-11-09,41.549999
2010-11-10,41.369999
2010-11-11,41.330002
2010-11-12,40.91
2010-11-15,41.27
2010-11-16,40.790001000000004
2010-11-17,40.700001
2010-11-18,40.990002000000004
2010-11-19,40.889998999999996
2010-11-22,40.959998999999996
2010-11-23,40.619999
2010-11-24,40.709998999999996
2010-11-26,40.529999
2010-11-29,40.400002
2010-11-30,40.419998
2010-12-01,41.029999
2010-12-02,41.119999
2010-12-03,41.0
2010-12-06,40.93
2010-12-07,40.540001000000004
2010-12-08,40.369999
2010-12-09,40.52
2010-12-10,40.860001000000004
2010-12-13,41.02
2010-12-14,41.290001000000004
2010-12-15,40.889998999999996
2010-12-16,41.389998999999996
2010-12-17,41.509997999999996
2010-12-20,41.360001000000004
2010-12-21,41.43
2010-12-22,41.610001000000004
2010-12-23,41.810001
2010-12-27,41.790001000000004
2010-12-28,41.799999
2010-12-29,41.700001
2010-12-30,41.529999
2010-12-31,41.450001
2011-01-03,41.48
2011-01-04,41.66
2011-01-05,41.380001
2011-01-06,41.459998999999996
2011-01-07,41.59
2011-01-10,41.34
2011-01-11,41.32
2011-01-12,41.52
2011-01-13,41.509997999999996
2011-01-14,41.52
2011-01-18,41.360001000000004
2011-01-19,41.419998
2011-01-20,41.549999
2011-01-21,41.639998999999996
2011-01-24,42.029999
2011-01-25,42.110001000000004
2011-01-26,41.880001
2011-01-27,42.23
2011-01-28,40.939999
2011-01-31,40.709998999999996
2011-02-01,41.169998
2011-02-02,41.02
2011-02-03,41.029999
2011-02-04,41.040001000000004
2011-02-07,41.389998999999996
2011-02-08,41.470001
2011-02-09,41.66
2011-02-10,41.939999
2011-02-11,41.939999
2011-02-14,41.66
2011-02-15,41.709998999999996
2011-02-16,41.450001
2011-02-17,41.720001
2011-02-18,41.880001
2011-02-22,41.389998999999996
2011-02-23,41.650002
2011-02-24,41.52
2011-02-25,41.720001
2011-02-28,42.23
2011-03-01,42.619999
2011-03-02,43.060001
2011-03-03,43.439999
2011-03-04,43.330002
2011-03-07,43.43
2011-03-08,43.82
2011-03-09,44.060001
2011-03-10,43.130001
2011-03-11,43.560001
2011-03-14,43.540001000000004
2011-03-15,42.310001
2011-03-16,41.759997999999996
2011-03-17,41.5
2011-03-18,41.41
2011-03-21,41.91
2011-03-22,41.5
2011-03-23,41.740002000000004
2011-03-24,42.080002
2011-03-25,42.150002
2011-03-28,42.029999
2011-03-29,42.200001
2011-03-30,42.810001
2011-03-31,42.790001000000004
2011-04-01,43.279999
2011-04-04,43.209998999999996
2011-04-05,42.900002
2011-04-06,43.23
2011-04-07,43.040001000000004
2011-04-08,43.02
2011-04-11,42.450001
2011-04-12,42.080002
2011-04-13,42.080002
2011-04-14,42.529999
2011-04-15,42.959998999999996
2011-04-18,42.380001
2011-04-19,42.459998999999996
2011-04-20,42.700001
2011-04-21,42.66
2011-04-25,42.720001
2011-04-26,43.009997999999996
2011-04-27,43.18
2011-04-28,42.939999
2011-04-29,43.389998999999996
2011-05-02,43.849998
2011-05-03,44.110001000000004
2011-05-04,44.110001000000004
2011-05-05,43.84
2011-05-06,44.150002
2011-05-09,44.34
2011-05-10,45.049999
2011-05-11,45.080002
2011-05-12,45.549999
2011-05-13,45.209998999999996
2011-05-16,45.240002000000004
2011-05-17,45.490002000000004
2011-05-18,45.279999
2011-05-19,45.459998999999996
2011-05-20,45.380001
2011-05-23,44.880001
2011-05-24,44.75
2011-05-25,44.849998
2011-05-26,45.009997999999996
2011-05-27,44.990002000000004
2011-05-31,45.259997999999996
2011-06-01,44.48
2011-06-02,44.290001000000004
2011-06-03,43.669998
2011-06-06,43.43
2011-06-07,43.57
2011-06-08,43.580002
2011-06-09,43.349998
2011-06-10,43.139998999999996
2011-06-13,43.130001
2011-06-14,43.549999
2011-06-15,43.130001
2011-06-16,43.549999
2011-06-17,43.849998
2011-06-20,44.169998
2011-06-21,44.290001000000004
2011-06-22,44.060001
2011-06-23,43.73
2011-06-24,43.720001
2011-06-27,44.150002
2011-06-28,44.360001000000004
2011-06-29,44.439999
2011-06-30,44.580002
2011-07-01,45.099998
2011-07-05,44.91
2011-07-06,44.849998
2011-07-07,44.959998999999996
2011-07-08,44.779999
2011-07-11,44.23
2011-07-12,44.580002
2011-07-13,44.380001
2011-07-14,43.889998999999996
2011-07-15,43.900002
2011-07-18,43.330002
2011-07-19,43.93
2011-07-20,44.040001000000004
2011-07-21,44.639998999999996
2011-07-22,44.389998999999996
2011-07-25,44.07
2011-07-26,43.73
2011-07-27,43.240002000000004
2011-07-28,42.52
2011-07-29,42.349998
2011-08-01,42.150002
2011-08-02,41.41
2011-08-03,41.240002000000004
2011-08-04,39.799999
2011-08-05,40.009997999999996
2011-08-08,37.98
2011-08-09,39.619999
2011-08-10,38.939999
2011-08-11,41.400002
2011-08-12,41.029999
2011-08-15,42.259997999999996
2011-08-16,42.16
2011-08-17,42.380001
2011-08-18,41.950001
2011-08-19,41.759997999999996
2011-08-22,41.450001
2011-08-23,42.529999
2011-08-24,43.450001
2011-08-25,42.98
2011-08-26,43.029999
2011-08-29,43.990002000000004
2011-08-30,43.939999
2011-08-31,44.240002000000004
2011-09-01,43.759997999999996
2011-09-02,43.18
2011-09-06,42.91
2011-09-07,43.349998
2011-09-08,43.16
2011-09-09,41.900002
2011-09-12,42.240002000000004
2011-09-13,42.75
2011-09-14,43.240002000000004
2011-09-15,43.639998999999996
2011-09-16,44.209998999999996
2011-09-19,43.830002
2011-09-20,44.529999
2011-09-21,43.470001
2011-09-22,42.68
2011-09-23,43.049999
2011-09-26,43.0
2011-09-27,43.029999
2011-09-28,42.48
2011-09-29,43.209998999999996
2011-09-30,42.939999
2011-10-03,41.919998
2011-10-04,42.310001
2011-10-05,42.400002
2011-10-06,43.130001
2011-10-07,43.060001
2011-10-10,44.310001
2011-10-11,43.98
2011-10-12,44.259997999999996
2011-10-13,44.330002
2011-10-14,44.66
2011-10-17,44.48
2011-10-18,45.07
2011-10-19,45.310001
2011-10-20,45.5
2011-10-21,46.16
2011-10-24,46.139998999999996
2011-10-25,45.43
2011-10-26,45.59
2011-10-27,47.02
2011-10-28,46.459998999999996
2011-10-31,45.580002
2011-11-01,44.41
2011-11-02,45.759997999999996
2011-11-03,46.599998
2011-11-04,46.25
2011-11-07,46.32
2011-11-08,46.689999
2011-11-09,45.560001
2011-11-10,45.950001
2011-11-11,46.880001
2011-11-14,46.32
2011-11-15,46.439999
2011-11-16,45.970001
2011-11-17,45.759997999999996
2011-11-18,46.330002
2011-11-21,46.009997999999996
2011-11-22,45.369999
2011-11-23,44.669998
2011-11-25,44.57
2011-11-28,45.290001000000004
2011-11-29,46.099998
2011-11-30,47.41
2011-12-01,47.099998
2011-12-02,46.5
2011-12-05,46.59
2011-12-06,46.650002
2011-12-07,46.369999
2011-12-08,45.490002000000004
2011-12-09,46.259997999999996
2011-12-12,46.220001
2011-12-13,46.029999
2011-12-14,45.299999
2011-12-15,46.310001
2011-12-16,46.630001
2011-12-19,46.259997999999996
2011-12-20,47.290001000000004
2011-12-21,47.799999
2011-12-22,47.880001
2011-12-23,48.389998999999996
2011-12-27,48.709998999999996
2011-12-28,48.360001000000004
2011-12-29,48.59
2011-12-30,48.18
2012-01-03,47.830002
2012-01-04,47.509997999999996
2012-01-05,47.540001000000004
2012-01-06,47.389998999999996
2012-01-09,47.150002
2012-01-10,47.810001
2012-01-11,47.549999
2012-01-12,47.66
2012-01-13,47.619999
2012-01-17,47.650002
2012-01-18,47.77
2012-01-19,47.490002000000004
2012-01-20,47.75
2012-01-23,47.509997999999996
2012-01-24,47.470001
2012-01-25,48.240002000000004
2012-01-26,48.529999
2012-01-27,48.200001
2012-01-30,47.27
2012-01-31,47.259997999999996
2012-02-01,47.66
2012-02-02,47.560001
2012-02-03,47.5
2012-02-06,47.310001
2012-02-07,48.189999
2012-02-08,48.080002
2012-02-09,47.959998999999996
2012-02-10,47.490002000000004
2012-02-13,47.549999
2012-02-14,47.32
2012-02-15,47.43
2012-02-16,47.91
2012-02-17,47.860001000000004
2012-02-21,47.400002
2012-02-22,47.400002
2012-02-23,47.48
2012-02-24,47.509997999999996
2012-02-27,47.5
2012-02-28,47.16
2012-02-29,47.029999
2012-03-01,46.880001
2012-03-02,46.59
2012-03-05,46.41
2012-03-06,46.389998999999996
2012-03-07,46.77
2012-03-08,47.119999
2012-03-09,47.450001
2012-03-12,48.02
2012-03-13,48.080002
2012-03-14,47.18
2012-03-15,46.900002
2012-03-16,47.02
2012-03-19,46.84
2012-03-20,46.98
2012-03-21,47.040001000000004
2012-03-22,47.080002
2012-03-23,47.240002000000004
2012-03-26,47.709998999999996
2012-03-27,47.900002
2012-03-28,47.52
2012-03-29,47.630001
2012-03-30,47.900002
2012-04-02,48.119999
2012-04-03,48.18
2012-04-04,47.709998999999996
2012-04-05,47.139998999999996
2012-04-09,46.830002
2012-04-10,46.060001
2012-04-11,46.119999
2012-04-12,46.34
2012-04-13,46.23
2012-04-16,46.68
2012-04-17,47.200001
2012-04-18,47.200001
2012-04-19,47.060001
2012-04-20,47.77
2012-04-23,47.450001
2012-04-24,48.110001000000004
2012-04-25,48.419998
2012-04-26,48.41
2012-04-27,48.209998999999996
2012-04-30,48.349998
2012-05-01,48.23
2012-05-02,47.790001000000004
2012-05-03,47.619999
2012-05-04,47.82
2012-05-07,47.75
2012-05-08,47.84
2012-05-09,48.060001
2012-05-10,48.970001
2012-05-11,48.599998
2012-05-14,48.450001
2012-05-15,47.970001
2012-05-16,48.349998
2012-05-17,48.110001000000004
2012-05-18,47.799999
2012-05-21,48.200001
2012-05-22,48.700001
2012-05-23,48.639998999999996
2012-05-24,48.880001
2012-05-25,49.110001000000004
2012-05-29,49.349998
2012-05-30,48.849998
2012-05-31,49.380001
2012-06-01,49.43
2012-06-04,49.84
2012-06-05,50.34
2012-06-06,50.91
2012-06-07,50.849998
2012-06-08,51.07
2012-06-11,50.759997999999996
2012-06-12,51.27
2012-06-13,51.200001
2012-06-14,51.580002
2012-06-15,52.009997999999996
2012-06-18,52.049999
2012-06-19,51.799999
2012-06-20,51.189999
2012-06-21,50.810001
2012-06-22,50.560001
2012-06-25,50.639998999999996
2012-06-26,50.669998
2012-06-27,51.240002000000004
2012-06-28,51.419998
2012-06-29,51.740002000000004
2012-07-02,52.25
2012-07-03,52.130001
2012-07-05,52.009997999999996
2012-07-06,52.080002
2012-07-09,52.049999
2012-07-10,52.189999
2012-07-11,52.130001
2012-07-12,52.209998999999996
2012-07-13,53.049999
2012-07-16,52.869999
2012-07-17,53.279999
2012-07-18,53.310001
2012-07-19,53.299999
2012-07-20,53.759997999999996
2012-07-23,53.220001
2012-07-24,52.860001000000004
2012-07-25,52.669998
2012-07-26,53.470001
2012-07-27,54.32
2012-07-30,53.970001
2012-07-31,53.540001000000004
2012-08-01,53.400002
2012-08-02,53.23
2012-08-03,54.09
2012-08-06,54.009997999999996
2012-08-07,53.380001
2012-08-08,53.369999
2012-08-09,53.349998
2012-08-10,53.419998
2012-08-13,53.18
2012-08-14,53.259997999999996
2012-08-15,53.259997999999996
2012-08-16,53.34
2012-08-17,52.799999
2012-08-20,52.669998
2012-08-21,52.580002
2012-08-22,52.310001
2012-08-23,51.490002000000004
2012-08-24,51.720001
2012-08-27,51.689999
2012-08-28,51.610001000000004
2012-08-29,51.689999
2012-08-30,51.52
2012-08-31,51.369999
2012-09-04,52.200001
2012-09-05,51.880001
2012-09-06,52.560001
2012-09-07,52.41
2012-09-10,52.41
2012-09-11,52.380001
2012-09-12,52.27
2012-09-13,53.66
2012-09-14,53.549999
2012-09-17,52.740002000000004
2012-09-18,52.049999
2012-09-19,52.369999
2012-09-20,52.419998
2012-09-21,52.560001
2012-09-24,53.400002
2012-09-25,53.189999
2012-09-26,53.48
2012-09-27,52.639998999999996
2012-09-28,52.799999
2012-10-01,52.490002000000004
2012-10-02,52.650002
2012-10-03,53.099998
2012-10-04,53.299999
2012-10-05,53.25
2012-10-08,53.27
2012-10-09,53.169998
2012-10-10,52.880001
2012-10-11,52.84
2012-10-12,52.709998999999996
2012-10-15,53.040001000000004
2012-10-16,53.130001
2012-10-17,53.889998999999996
2012-10-18,54.169998
2012-10-19,53.630001
2012-10-22,53.709998999999996
2012-10-23,52.860001000000004
2012-10-24,52.779999
2012-10-25,53.080002
2012-10-26,52.860001000000004
2012-10-31,52.970001
2012-11-01,52.93
2012-11-02,52.169998
2012-11-05,51.799999
2012-11-06,51.59
2012-11-07,50.310001
2012-11-08,50.110001000000004
2012-11-09,49.360001000000004
2012-11-12,49.279999
2012-11-13,49.580002
2012-11-14,49.330002
2012-11-15,49.16
2012-11-16,49.810001
2012-11-19,49.580002
2012-11-20,49.650002
2012-11-21,49.48
2012-11-23,49.279999
2012-11-26,49.779999
2012-11-27,49.900002
2012-11-28,50.470001
2012-11-29,50.830002
2012-11-30,51.459998999999996
2012-12-03,51.459998999999996
2012-12-04,51.380001
2012-12-05,51.709998999999996
2012-12-06,51.439999
2012-12-07,51.34
2012-12-10,51.529999
2012-12-11,51.490002000000004
2012-12-12,51.240002000000004
2012-12-13,50.75
2012-12-14,50.75
2012-12-17,51.689999
2012-12-18,52.110001000000004
2012-12-19,51.860001000000004
2012-12-20,52.23
2012-12-21,52.139998999999996
2012-12-24,51.93
2012-12-26,51.330002
2012-12-27,51.029999
2012-12-28,50.52
2012-12-31,50.98
2013-01-02,52.400002
2013-01-03,52.360001000000004
2013-01-04,52.400002
2013-01-07,51.889998999999996
2013-01-08,51.939999
2013-01-09,51.93
2013-01-10,52.18
2013-01-11,51.91
2013-01-14,51.970001
2013-01-15,52.139998999999996
2013-01-16,51.900002
2013-01-17,52.130001
2013-01-18,52.439999
2013-01-22,52.849998
2013-01-23,52.599998
2013-01-24,53.099998
2013-01-25,53.32
2013-01-28,53.25
2013-01-29,53.490002000000004
2013-01-30,53.360001000000004
2013-01-31,53.380001
2013-02-01,53.43
2013-02-04,53.310001
2013-02-05,53.360001000000004
2013-02-06,53.619999
2013-02-07,53.580002
2013-02-08,53.950001
2013-02-11,54.130001
2013-02-12,54.490002000000004
2013-02-13,54.560001
2013-02-14,54.330002
2013-02-15,54.34
2013-02-19,54.98
2013-02-20,54.799999
2013-02-21,54.59
2013-02-22,55.400002
2013-02-25,54.380001
2013-02-26,54.790001000000004
2013-02-27,55.240002000000004
2013-02-28,55.939999
2013-03-01,56.040001000000004
2013-03-04,56.869999
2013-03-05,57.220001
2013-03-06,57.310001
2013-03-07,57.029999
2013-03-08,57.049999
2013-03-11,57.060001
2013-03-12,56.919998
2013-03-13,56.98
2013-03-14,57.0
2013-03-15,56.98
2013-03-18,56.599998
2013-03-19,56.66
2013-03-20,57.09
2013-03-21,56.709998999999996
2013-03-22,56.740002000000004
2013-03-25,56.639998999999996
2013-03-26,57.07
2013-03-27,57.209998999999996
2013-03-28,57.889998999999996
2013-04-01,57.66
2013-04-02,57.700001
2013-04-03,57.599998
2013-04-04,57.970001
2013-04-05,58.119999
2013-04-08,58.650002
2013-04-09,58.16
2013-04-10,58.779999
2013-04-11,59.27
2013-04-12,59.490002000000004
2013-04-15,58.330002
2013-04-16,58.880001
2013-04-17,58.360001000000004
2013-04-18,58.540001000000004
2013-04-19,59.41
2013-04-22,59.950001
2013-04-23,59.91
2013-04-24,60.330002
2013-04-25,60.759997999999996
2013-04-26,60.700001
2013-04-29,60.880001
2013-04-30,60.900002
2013-05-01,60.580002
2013-05-02,60.52
2013-05-03,61.48
2013-05-06,60.669998
2013-05-07,61.41
2013-05-08,60.799999
2013-05-09,59.48
2013-05-10,59.330002
2013-05-13,59.009997999999996
2013-05-14,59.380001
2013-05-15,60.220001
2013-05-16,60.060001
2013-05-17,60.57
2013-05-20,60.18
2013-05-21,60.09
2013-05-22,59.150002
2013-05-23,58.48
2013-05-24,57.669998
2013-05-28,57.41
2013-05-29,55.959998999999996
2013-05-30,56.900002
2013-05-31,56.48
2013-06-03,56.529999
2013-06-04,55.880001
2013-06-05,55.57
2013-06-06,56.380001
2013-06-07,56.669998
2013-06-10,56.73
2013-06-11,56.66
2013-06-12,56.18
2013-06-13,57.32
2013-06-14,57.549999
2013-06-17,57.400002
2013-06-18,56.200001
2013-06-19,54.330002
2013-06-20,52.25
2013-06-21,52.759997999999996
2013-06-24,52.48
2013-06-25,53.41
2013-06-26,54.650002
2013-06-27,55.130001
2013-06-28,55.470001
2013-07-01,54.950001
2013-07-02,55.07
2013-07-03,54.790001000000004
2013-07-05,54.84
2013-07-08,56.130001
2013-07-09,56.779999
2013-07-10,57.09
2013-07-11,57.970001
2013-07-12,57.849998
2013-07-15,59.049999
2013-07-16,58.580002
2013-07-17,58.959998999999996
2013-07-18,59.82
2013-07-19,59.970001
2013-07-22,59.970001
2013-07-23,59.970001
2013-07-24,58.799999
2013-07-25,59.5
2013-07-26,59.669998
2013-07-29,59.610001000000004
2013-07-30,59.259997999999996
2013-07-31,58.900002
2013-08-01,59.0
2013-08-02,59.049999
2013-08-05,58.360001000000004
2013-08-06,57.57
2013-08-07,57.610001000000004
2013-08-08,58.0
2013-08-09,57.740002000000004
2013-08-12,57.310001
2013-08-13,57.119999
2013-08-14,56.650002
2013-08-15,55.66
2013-08-16,55.119999
2013-08-19,54.540001000000004
2013-08-20,55.110001000000004
2013-08-21,54.139998999999996
2013-08-22,54.360001000000004
2013-08-23,54.77
2013-08-26,54.470001
2013-08-27,54.389998999999996
2013-08-28,54.650002
2013-08-29,54.349998
2013-08-30,54.27
2013-09-03,53.119999
2013-09-04,52.82
2013-09-05,52.27
2013-09-06,52.490002000000004
2013-09-09,52.720001
2013-09-10,52.919998
2013-09-11,52.32
2013-09-12,53.450001
2013-09-13,53.849998
2013-09-16,53.75
2013-09-17,53.98
2013-09-18,55.73
2013-09-19,55.810001
2013-09-20,55.18
2013-09-23,55.790001000000004
2013-09-24,55.639998999999996
2013-09-25,55.169998
2013-09-26,55.060001
2013-09-27,54.93
2013-09-30,54.740002000000004
2013-10-01,55.07
2013-10-02,55.060001
2013-10-03,54.48
2013-10-04,54.419998
2013-10-07,54.459998999999996
2013-10-08,54.82
2013-10-09,54.880001
2013-10-10,55.77
2013-10-11,56.029999
2013-10-14,55.540001000000004
2013-10-15,54.779999
2013-10-16,55.630001
2013-10-17,56.669998
2013-10-18,56.93
2013-10-21,56.810001
2013-10-22,57.549999
2013-10-23,57.580002
2013-10-24,57.790001000000004
2013-10-25,58.43
2013-10-28,58.32
2013-10-29,58.240002000000004
2013-10-30,57.639998999999996
2013-10-31,56.029999
2013-11-01,56.240002000000004
2013-11-04,56.32
2013-11-05,55.630001
2013-11-06,56.119999
2013-11-07,55.66
2013-11-08,55.73
2013-11-11,55.290001000000004
2013-11-12,54.669998
2013-11-13,54.330002
2013-11-14,55.720001
2013-11-15,55.599998
2013-11-18,55.400002
2013-11-19,54.700001
2013-11-20,54.02
2013-11-21,54.540001000000004
2013-11-22,54.32
2013-11-25,53.950001
2013-11-26,53.110001000000004
2013-11-27,53.139998999999996
2013-11-29,53.360001000000004
2013-12-02,53.009997999999996
2013-12-03,53.040001000000004
2013-12-04,53.240002000000004
2013-12-05,53.080002
2013-12-06,53.860001000000004
2013-12-09,53.349998
2013-12-10,52.869999
2013-12-11,52.549999
2013-12-12,52.790001000000004
2013-12-13,52.799999
2013-12-16,53.220001
2013-12-17,52.880001
2013-12-18,53.779999
2013-12-19,53.099998
2013-12-20,53.080002
2013-12-23,53.080002
2013-12-24,53.200001
2013-12-26,53.0
2013-12-27,53.25
2013-12-30,53.009997999999996
2013-12-31,52.919998
2014-01-02,52.049999
2014-01-03,52.07
2014-01-06,52.029999
2014-01-07,52.43
2014-01-08,52.099998
2014-01-09,52.52
2014-01-10,53.279999
2014-01-13,52.970001
2014-01-14,52.759997999999996
2014-01-15,52.560001
2014-01-16,52.799999
2014-01-17,52.389998999999996
2014-01-21,52.959998999999996
2014-01-22,53.169998
2014-01-23,52.650002
2014-01-24,52.009997999999996
2014-01-27,51.900002
2014-01-28,51.990002000000004
2014-01-29,51.720001
2014-01-30,52.200001
2014-01-31,52.630001
2014-02-03,51.279999
2014-02-04,51.630001
2014-02-05,51.41
2014-02-06,52.110001000000004
2014-02-07,52.759997999999996
2014-02-10,53.07
2014-02-11,53.779999
2014-02-12,53.779999
2014-02-13,54.02
2014-02-14,54.389998999999996
2014-02-18,54.84
2014-02-19,54.360001000000004
2014-02-20,55.099998
2014-02-21,54.73
2014-02-24,54.439999
2014-02-25,55.139998999999996
2014-02-26,55.240002000000004
2014-02-27,55.27
2014-02-28,55.650002
2014-03-03,55.07
2014-03-04,55.25
2014-03-05,54.509997999999996
2014-03-06,54.049999
2014-03-07,54.040001000000004
2014-03-10,54.25
2014-03-11,53.639998999999996
2014-03-12,54.240002000000004
2014-03-13,54.93
2014-03-14,55.040001000000004
2014-03-17,55.419998
2014-03-18,55.59
2014-03-19,54.209998999999996
2014-03-20,53.549999
2014-03-21,53.939999
2014-03-24,54.77
2014-03-25,54.490002000000004
2014-03-26,54.189999
2014-03-27,54.5
2014-03-28,54.029999
2014-03-31,54.66
2014-04-01,54.279999
2014-04-02,54.080002
2014-04-03,54.580002
2014-04-04,54.919998
2014-04-07,54.849998
2014-04-08,55.619999
2014-04-09,55.389998999999996
2014-04-10,55.0
2014-04-11,54.779999
2014-04-14,55.209998999999996
2014-04-15,55.630001
2014-04-16,56.540001000000004
2014-04-17,55.939999
2014-04-21,55.810001
2014-04-22,55.599998
2014-04-23,55.619999
2014-04-24,56.169998
2014-04-25,56.970001
2014-04-28,56.950001
2014-04-29,56.380001
2014-04-30,55.950001
2014-05-01,55.950001
2014-05-02,54.02
2014-05-05,54.66
2014-05-06,54.759997999999996
2014-05-07,55.919998
2014-05-08,55.810001
2014-05-09,55.27
2014-05-12,54.869999
2014-05-13,54.970001
2014-05-14,55.16
2014-05-15,54.93
2014-05-16,55.18
2014-05-19,54.720001
2014-05-20,54.52
2014-05-21,54.5
2014-05-22,54.939999
2014-05-23,54.82
2014-05-27,55.009997999999996
2014-05-28,55.060001
2014-05-29,54.860001000000004
2014-05-30,55.419998
2014-06-02,55.09
2014-06-03,54.990002000000004
2014-06-04,54.73
2014-06-05,55.189999
2014-06-06,54.959998999999996
2014-06-09,54.529999
2014-06-10,54.389998999999996
2014-06-11,53.84
2014-06-12,54.049999
2014-06-13,54.220001
2014-06-16,54.720001
2014-06-17,54.459998999999996
2014-06-18,55.799999
2014-06-19,56.560001
2014-06-20,56.150002
2014-06-23,56.48
2014-06-24,56.689999
2014-06-25,56.450001
2014-06-26,56.310001
2014-06-27,56.48
2014-06-30,57.84
2014-07-01,57.759997999999996
2014-07-02,56.939999
2014-07-03,56.439999
2014-07-07,56.389998999999996
2014-07-08,56.98
2014-07-09,56.509997999999996
2014-07-10,56.939999
2014-07-11,56.779999
2014-07-14,56.0
2014-07-15,56.0
2014-07-16,55.740002000000004
2014-07-17,55.59
2014-07-18,56.82
2014-07-21,56.98
2014-07-22,57.009997999999996
2014-07-23,56.849998
2014-07-24,56.82
2014-07-25,56.290001000000004
2014-07-28,57.099998
2014-07-29,56.43
2014-07-30,54.849998
2014-07-31,53.490002000000004
2014-08-01,53.970001
2014-08-04,53.369999
2014-08-05,52.860001000000004
2014-08-06,52.169998
2014-08-07,52.57
2014-08-08,53.650002
2014-08-11,53.369999
2014-08-12,53.290001000000004
2014-08-13,53.41
2014-08-14,54.349998
2014-08-15,54.52
2014-08-18,54.32
2014-08-19,54.959998999999996
2014-08-20,55.07
2014-08-21,55.419998
2014-08-22,55.759997999999996
2014-08-25,56.400002
2014-08-26,55.560001
2014-08-27,56.619999
2014-08-28,56.580002
2014-08-29,56.950001
2014-09-02,56.150002
2014-09-03,56.32
2014-09-04,56.060001
2014-09-05,56.799999
2014-09-08,56.860001000000004
2014-09-09,56.23
2014-09-10,56.240002000000004
2014-09-11,57.209998999999996
2014-09-12,56.610001000000004
2014-09-15,56.75
2014-09-16,57.34
2014-09-17,57.27
2014-09-18,56.240002000000004
2014-09-19,56.509997999999996
2014-09-22,56.220001
2014-09-23,55.970001
2014-09-24,55.599998
2014-09-25,55.0
2014-09-26,54.990002000000004
2014-09-29,54.869999
2014-09-30,54.639998999999996
2014-10-01,54.810001
2014-10-02,54.950001
2014-10-03,55.529999
2014-10-06,55.470001
2014-10-07,55.43
2014-10-08,56.959998999999996
2014-10-09,55.970001
2014-10-10,56.560001
2014-10-13,57.099998
2014-10-14,57.919998
2014-10-15,57.380001
2014-10-16,57.09
2014-10-17,57.720001
2014-10-20,58.5
2014-10-21,58.52
2014-10-22,58.73
2014-10-23,59.099998
2014-10-24,59.169998
2014-10-27,59.610001000000004
2014-10-28,59.77
2014-10-29,59.759997999999996
2014-10-30,60.52
2014-10-31,61.470001
2014-11-03,62.25
2014-11-04,61.66
2014-11-05,62.889998999999996
2014-11-06,61.790001000000004
2014-11-07,62.5
2014-11-10,62.810001
2014-11-11,62.82
2014-11-12,61.799999
2014-11-13,61.23
2014-11-14,60.790001000000004
2014-11-17,61.82
2014-11-18,62.240002000000004
2014-11-19,62.080002
2014-11-20,61.950001
2014-11-21,62.700001
2014-11-24,62.02
2014-11-25,62.150002
2014-11-26,62.369999
2014-11-28,63.23
2014-12-01,63.599998
2014-12-02,64.839996
2014-12-03,65.33000200000001
2014-12-04,65.860001
2014-12-05,65.900002
2014-12-08,66.220001
2014-12-09,65.989998
