Date,FDX
1987-09-17,17.3125
1987-09-18,17.0625
1987-09-21,16.625
1987-09-22,17.03125
1987-09-23,16.96875
1987-09-24,17.0625
1987-09-25,17.5
1987-09-28,17.59375
1987-09-29,17.15625
1987-09-30,17.28125
1987-10-01,18.03125
1987-10-02,18.40625
1987-10-05,18.375
1987-10-06,18.5
1987-10-07,18.4375
1987-10-08,18.09375
1987-10-09,18.1875
1987-10-12,18.375
1987-10-13,18.84375
1987-10-14,18.625
1987-10-15,18.03125
1987-10-16,17.34375
1987-10-19,14.5
1987-10-20,13.8125
1987-10-21,14.1875
1987-10-22,13.375
1987-10-23,12.90625
1987-10-26,11.5
1987-10-27,12.5
1987-10-28,12.75
1987-10-29,13.25
1987-10-30,13.625
1987-11-02,13.1875
1987-11-03,13.03125
1987-11-04,12.78125
1987-11-05,12.75
1987-11-06,12.5
1987-11-09,12.6875
1987-11-10,12.625
1987-11-11,12.78125
1987-11-12,13.0
1987-11-13,12.71875
1987-11-16,12.96875
1987-11-17,13.0
1987-11-18,12.9375
1987-11-19,12.59375
1987-11-20,12.71875
1987-11-23,12.625
1987-11-24,12.40625
1987-11-25,11.875
1987-11-27,11.75
1987-11-30,11.0
1987-12-01,10.90625
1987-12-02,10.8125
1987-12-03,10.5
1987-12-04,10.375
1987-12-07,10.25
1987-12-08,9.78125
1987-12-09,9.75
1987-12-10,9.15625
1987-12-11,9.46875
1987-12-14,9.96875
1987-12-15,10.0
1987-12-16,10.5
1987-12-17,9.9375
1987-12-18,10.4375
1987-12-21,10.8125
1987-12-22,10.90625
1987-12-23,10.375
1987-12-24,10.125
1987-12-28,9.875
1987-12-29,9.90625
1987-12-30,10.125
1987-12-31,9.96875
1988-01-04,10.625
1988-01-05,10.78125
1988-01-06,10.46875
1988-01-07,10.53125
1988-01-08,9.8125
1988-01-11,9.96875
1988-01-12,9.9375
1988-01-13,10.0
1988-01-14,9.8125
1988-01-15,9.96875
1988-01-18,10.0
1988-01-19,9.84375
1988-01-20,9.46875
1988-01-21,9.40625
1988-01-22,9.15625
1988-01-25,8.9375
1988-01-26,8.96875
1988-01-27,8.96875
1988-01-28,9.4375
1988-01-29,9.71875
1988-02-01,9.84375
1988-02-02,9.75
1988-02-03,9.6875
1988-02-04,9.90625
1988-02-05,9.96875
1988-02-08,9.9375
1988-02-09,10.09375
1988-02-10,10.53125
1988-02-11,10.625
1988-02-12,10.59375
1988-02-16,10.8125
1988-02-17,11.0
1988-02-18,11.1875
1988-02-19,11.21875
1988-02-22,11.25
1988-02-23,11.21875
1988-02-24,11.0625
1988-02-25,11.21875
1988-02-26,11.28125
1988-02-29,11.25
1988-03-01,11.0
1988-03-02,11.0
1988-03-03,11.0625
1988-03-04,11.15625
1988-03-07,11.6875
1988-03-08,11.59375
1988-03-09,11.65625
1988-03-10,11.375
1988-03-11,11.34375
1988-03-14,11.25
1988-03-15,11.25
1988-03-16,11.21875
1988-03-17,11.15625
1988-03-18,10.9375
1988-03-21,11.1875
1988-03-22,11.5
1988-03-23,11.75
1988-03-24,11.5
1988-03-25,11.875
1988-03-28,11.8125
1988-03-29,11.625
1988-03-30,11.53125
1988-03-31,11.59375
1988-04-04,11.5
1988-04-05,11.75
1988-04-06,12.5
1988-04-07,12.125
1988-04-08,12.21875
1988-04-11,12.34375
1988-04-12,12.3125
1988-04-13,12.15625
1988-04-14,11.46875
1988-04-15,11.65625
1988-04-18,11.53125
1988-04-19,11.46875
1988-04-20,11.25
1988-04-21,11.40625
1988-04-22,11.875
1988-04-25,11.90625
1988-04-26,11.71875
1988-04-27,11.5
1988-04-28,11.53125
1988-04-29,11.46875
1988-05-02,11.65625
1988-05-03,11.5
1988-05-04,11.21875
1988-05-05,11.21875
1988-05-06,10.96875
1988-05-09,10.9375
1988-05-10,11.0
1988-05-11,10.8125
1988-05-12,10.71875
1988-05-13,10.625
1988-05-16,10.8125
1988-05-17,10.59375
1988-05-18,10.375
1988-05-19,10.4375
1988-05-20,10.28125
1988-05-23,10.21875
1988-05-24,10.28125
1988-05-25,9.9375
1988-05-26,9.8125
1988-05-27,9.75
1988-05-31,10.25
1988-06-01,10.3125
1988-06-02,10.46875
1988-06-03,10.4375
1988-06-06,10.625
1988-06-07,10.84375
1988-06-08,11.03125
1988-06-09,10.84375
1988-06-10,10.9375
1988-06-13,11.03125
1988-06-14,11.125
1988-06-15,11.0
1988-06-16,10.8125
1988-06-17,10.75
1988-06-20,10.71875
1988-06-21,10.71875
1988-06-22,10.90625
1988-06-23,10.90625
1988-06-24,11.4375
1988-06-27,11.25
1988-06-28,11.375
1988-06-29,11.25
1988-06-30,11.28125
1988-07-01,11.03125
1988-07-05,11.25
1988-07-06,11.0625
1988-07-07,11.0
1988-07-08,10.90625
1988-07-11,10.96875
1988-07-12,10.9375
1988-07-13,10.8125
1988-07-14,11.0
1988-07-15,10.9375
1988-07-18,10.90625
1988-07-19,10.84375
1988-07-20,10.84375
1988-07-21,10.84375
1988-07-22,10.53125
1988-07-25,10.46875
1988-07-26,10.5
1988-07-27,10.46875
1988-07-28,10.4375
1988-07-29,10.53125
1988-08-01,10.625
1988-08-02,10.6875
1988-08-03,10.71875
1988-08-04,10.5625
1988-08-05,10.6875
1988-08-08,10.5625
1988-08-09,10.5625
1988-08-10,10.46875
1988-08-11,10.53125
1988-08-12,10.5
1988-08-15,10.4375
1988-08-16,10.4375
1988-08-17,10.65625
1988-08-18,10.625
1988-08-19,10.59375
1988-08-22,10.5625
1988-08-23,10.625
1988-08-24,10.71875
1988-08-25,10.6875
1988-08-26,10.8125
1988-08-29,11.0
1988-08-30,11.0625
1988-08-31,10.90625
1988-09-01,10.65625
1988-09-02,11.03125
1988-09-06,11.25
1988-09-07,11.28125
1988-09-08,11.4375
1988-09-09,11.375
1988-09-12,11.28125
1988-09-13,11.28125
1988-09-14,11.21875
1988-09-15,11.09375
1988-09-16,11.3125
1988-09-19,11.21875
1988-09-20,11.40625
1988-09-21,11.6875
1988-09-22,12.0625
1988-09-23,12.0625
1988-09-26,12.125
1988-09-27,12.1875
1988-09-28,12.1875
1988-09-29,12.34375
1988-09-30,12.09375
1988-10-03,12.0
1988-10-04,11.9375
1988-10-05,12.1875
1988-10-06,12.1875
1988-10-07,12.53125
1988-10-10,12.46875
1988-10-11,12.3125
1988-10-12,12.1875
1988-10-13,12.0625
1988-10-14,12.1875
1988-10-17,12.28125
1988-10-18,12.53125
1988-10-19,12.34375
1988-10-20,12.75
1988-10-21,12.6875
1988-10-24,12.0625
1988-10-25,12.03125
1988-10-26,11.9375
1988-10-27,11.75
1988-10-28,11.75
1988-10-31,11.71875
1988-11-01,11.75
1988-11-02,11.65625
1988-11-03,11.75
1988-11-04,11.71875
1988-11-07,11.8125
1988-11-08,11.75
1988-11-09,11.6875
1988-11-10,11.65625
1988-11-11,11.40625
1988-11-14,11.375
1988-11-15,11.375
1988-11-16,11.03125
1988-11-17,10.8125
1988-11-18,11.25
1988-11-21,11.34375
1988-11-22,11.21875
1988-11-23,11.53125
1988-11-25,11.09375
1988-11-28,11.40625
1988-11-29,11.78125
1988-11-30,11.9375
1988-12-01,11.875
1988-12-02,11.78125
1988-12-05,11.65625
1988-12-06,11.59375
1988-12-07,11.71875
1988-12-08,11.6875
1988-12-09,11.75
1988-12-12,11.625
1988-12-13,11.625
1988-12-14,11.90625
1988-12-15,11.8125
1988-12-16,11.6875
1988-12-19,12.0625
1988-12-20,12.25
1988-12-21,12.25
1988-12-22,12.125
1988-12-23,12.28125
1988-12-27,12.3125
1988-12-28,12.5
1988-12-29,12.71875
1988-12-30,12.65625
1989-01-03,12.59375
1989-01-04,13.40625
1989-01-05,13.25
1989-01-06,13.25
1989-01-09,13.25
1989-01-10,13.34375
1989-01-11,13.6875
1989-01-12,13.46875
1989-01-13,13.4375
1989-01-16,13.34375
1989-01-17,13.09375
1989-01-18,13.5625
1989-01-19,13.40625
1989-01-20,13.1875
1989-01-23,13.15625
1989-01-24,13.46875
1989-01-25,13.625
1989-01-26,14.03125
1989-01-27,13.96875
1989-01-30,13.65625
1989-01-31,13.71875
1989-02-01,13.5625
1989-02-02,13.625
1989-02-03,13.625
1989-02-06,13.5625
1989-02-07,13.78125
1989-02-08,13.5625
1989-02-09,13.375
1989-02-10,13.25
1989-02-13,13.28125
1989-02-14,12.84375
1989-02-15,13.0625
1989-02-16,13.15625
1989-02-17,13.125
1989-02-21,12.875
1989-02-22,12.90625
1989-02-23,12.75
1989-02-24,12.5625
1989-02-27,12.65625
1989-02-28,12.6875
1989-03-01,12.65625
1989-03-02,12.96875
1989-03-03,13.0
1989-03-06,13.125
1989-03-07,12.78125
1989-03-08,12.9375
1989-03-09,12.71875
1989-03-10,12.4375
1989-03-13,12.375
1989-03-14,12.4375
1989-03-15,12.28125
1989-03-16,12.25
1989-03-17,12.0625
1989-03-20,11.75
1989-03-21,11.375
1989-03-22,11.25
1989-03-23,11.28125
1989-03-27,11.375
1989-03-28,11.25
1989-03-29,11.34375
1989-03-30,11.25
1989-03-31,11.28125
1989-04-03,11.21875
1989-04-04,11.28125
1989-04-05,11.34375
1989-04-06,11.4375
1989-04-07,11.34375
1989-04-10,11.28125
1989-04-11,11.3125
1989-04-12,11.28125
1989-04-13,11.375
1989-04-14,11.71875
1989-04-17,11.625
1989-04-18,11.90625
1989-04-19,11.5625
1989-04-20,11.46875
1989-04-21,11.6875
1989-04-24,11.6875
1989-04-25,11.5
1989-04-26,11.375
1989-04-27,11.21875
1989-04-28,10.875
1989-05-01,10.84375
1989-05-02,10.9375
1989-05-03,10.6875
1989-05-04,10.84375
1989-05-05,10.8125
1989-05-08,10.9375
1989-05-09,11.0
1989-05-10,10.96875
1989-05-11,11.0625
1989-05-12,11.3125
1989-05-15,11.34375
1989-05-16,11.3125
1989-05-17,11.53125
1989-05-18,11.46875
1989-05-19,11.5625
1989-05-22,11.65625
1989-05-23,11.625
1989-05-24,11.65625
1989-05-25,11.6875
1989-05-26,11.90625
1989-05-30,11.9375
1989-05-31,11.78125
1989-06-01,11.9375
1989-06-02,11.96875
1989-06-05,11.8125
1989-06-06,11.8125
1989-06-07,11.78125
1989-06-08,11.78125
1989-06-09,11.71875
1989-06-12,11.75
1989-06-13,11.6875
1989-06-14,11.6875
1989-06-15,11.4375
1989-06-16,11.34375
1989-06-19,11.125
1989-06-20,11.09375
1989-06-21,10.9375
1989-06-22,11.0
1989-06-23,11.0625
1989-06-26,11.0625
1989-06-27,11.21875
1989-06-28,11.03125
1989-06-29,10.75
1989-06-30,10.75
1989-07-03,10.84375
1989-07-05,10.8125
1989-07-06,10.8125
1989-07-07,10.9375
1989-07-10,11.21875
1989-07-11,11.40625
1989-07-12,11.40625
1989-07-13,11.4375
1989-07-14,11.5625
1989-07-17,11.59375
1989-07-18,11.5625
1989-07-19,11.625
1989-07-20,11.625
1989-07-21,11.625
1989-07-24,11.53125
1989-07-25,11.5625
1989-07-26,11.75
1989-07-27,11.84375
1989-07-28,12.375
1989-07-31,12.8125
1989-08-01,12.875
1989-08-02,12.8125
1989-08-03,12.6875
1989-08-04,12.53125
1989-08-07,13.0
1989-08-08,12.84375
1989-08-09,12.90625
1989-08-10,12.875
1989-08-11,13.25
1989-08-14,13.75
1989-08-15,13.625
1989-08-16,14.09375
1989-08-17,14.1875
1989-08-18,14.25
1989-08-21,13.875
1989-08-22,13.9375
1989-08-23,13.90625
1989-08-24,14.03125
1989-08-25,13.8125
1989-08-28,13.84375
1989-08-29,13.96875
1989-08-30,13.9375
1989-08-31,13.8125
1989-09-01,13.75
1989-09-05,13.75
1989-09-06,13.5625
1989-09-07,13.5
1989-09-08,13.5
1989-09-11,13.375
1989-09-12,13.28125
1989-09-13,13.1875
1989-09-14,12.90625
1989-09-15,13.0625
1989-09-18,12.96875
1989-09-19,12.90625
1989-09-20,13.0
1989-09-21,13.625
1989-09-22,13.5625
1989-09-25,13.5
1989-09-26,13.25
1989-09-27,13.28125
1989-09-28,13.375
1989-09-29,13.375
1989-10-02,13.8125
1989-10-03,14.46875
1989-10-04,14.1875
1989-10-05,13.96875
1989-10-06,14.03125
1989-10-09,14.25
1989-10-10,14.09375
1989-10-11,13.875
1989-10-12,13.6875
1989-10-13,13.25
1989-10-16,13.1875
1989-10-17,12.9375
1989-10-18,13.125
1989-10-19,13.4375
1989-10-20,13.3125
1989-10-23,12.875
1989-10-24,12.75
1989-10-25,13.03125
1989-10-26,13.0
1989-10-27,12.78125
1989-10-30,12.53125
1989-10-31,12.46875
1989-11-01,12.34375
1989-11-02,12.15625
1989-11-03,12.25
1989-11-06,11.71875
1989-11-07,11.71875
1989-11-08,11.71875
1989-11-09,11.75
1989-11-10,12.125
1989-11-13,12.4375
1989-11-14,12.0
1989-11-15,12.21875
1989-11-16,12.21875
1989-11-17,12.28125
1989-11-20,12.0
1989-11-21,11.8125
1989-11-22,12.0625
1989-11-24,12.09375
1989-11-27,12.125
1989-11-28,12.28125
1989-11-29,12.1875
1989-11-30,11.84375
1989-12-01,11.75
1989-12-04,11.75
1989-12-05,11.71875
1989-12-06,11.4375
1989-12-07,11.28125
1989-12-08,11.46875
1989-12-11,11.5625
1989-12-12,11.59375
1989-12-13,11.53125
1989-12-14,11.375
1989-12-15,11.40625
1989-12-18,11.125
1989-12-19,10.96875
1989-12-20,11.28125
1989-12-21,11.1875
1989-12-22,11.25
1989-12-26,11.15625
1989-12-27,11.1875
1989-12-28,11.375
1989-12-29,11.4375
1990-01-02,12.03125
1990-01-03,12.1875
1990-01-04,12.09375
1990-01-05,11.78125
1990-01-08,11.8125
1990-01-09,11.78125
1990-01-10,11.625
1990-01-11,11.78125
1990-01-12,11.59375
1990-01-15,11.46875
1990-01-16,11.6875
1990-01-17,11.5
1990-01-18,11.6875
1990-01-19,11.6875
1990-01-22,11.0625
1990-01-23,11.1875
1990-01-24,11.125
1990-01-25,11.125
1990-01-26,11.15625
1990-01-29,11.15625
1990-01-30,11.0625
1990-01-31,11.25
1990-02-01,11.21875
1990-02-02,11.4375
1990-02-05,11.40625
1990-02-06,11.5
1990-02-07,11.375
1990-02-08,11.6875
1990-02-09,11.78125
1990-02-12,11.65625
1990-02-13,11.75
1990-02-14,11.75
1990-02-15,11.65625
1990-02-16,11.5625
1990-02-20,11.625
1990-02-21,11.625
1990-02-22,11.71875
1990-02-23,11.8125
1990-02-26,12.875
1990-02-27,12.65625
1990-02-28,12.5
1990-03-01,12.5
1990-03-02,12.53125
1990-03-05,12.5
1990-03-06,13.0625
1990-03-07,13.1875
1990-03-08,13.21875
1990-03-09,13.125
1990-03-12,13.4375
1990-03-13,13.71875
1990-03-14,13.625
1990-03-15,13.21875
1990-03-16,13.46875
1990-03-19,13.75
1990-03-20,14.25
1990-03-21,13.8125
1990-03-22,13.46875
1990-03-23,13.8125
1990-03-26,14.25
1990-03-27,14.3125
1990-03-28,14.09375
1990-03-29,14.09375
1990-03-30,13.9375
1990-04-02,13.84375
1990-04-03,13.9375
1990-04-04,14.0625
1990-04-05,13.9375
1990-04-06,13.84375
1990-04-09,14.03125
1990-04-10,14.125
1990-04-11,14.15625
1990-04-12,14.375
1990-04-16,14.3125
1990-04-17,14.3125
1990-04-18,14.03125
1990-04-19,14.03125
1990-04-20,14.0
1990-04-23,13.71875
1990-04-24,13.625
1990-04-25,13.75
1990-04-26,13.78125
1990-04-27,13.6875
1990-04-30,13.6875
1990-05-01,13.9375
1990-05-02,14.03125
1990-05-03,13.5625
1990-05-04,13.3125
1990-05-07,13.5
1990-05-08,13.40625
1990-05-09,13.03125
1990-05-10,13.125
1990-05-11,13.4375
1990-05-14,13.78125
1990-05-15,13.65625
1990-05-16,13.625
1990-05-17,13.5625
1990-05-18,13.28125
1990-05-21,13.03125
1990-05-22,11.75
1990-05-23,11.6875
1990-05-24,11.5
1990-05-25,11.4375
1990-05-29,11.78125
1990-05-30,11.625
1990-05-31,11.5625
1990-06-01,11.8125
1990-06-04,12.0625
1990-06-05,12.125
1990-06-06,12.0625
1990-06-07,12.0625
1990-06-08,11.875
1990-06-11,11.90625
1990-06-12,11.96875
1990-06-13,11.90625
1990-06-14,11.78125
1990-06-15,12.125
1990-06-18,12.0625
1990-06-19,12.1875
1990-06-20,12.125
1990-06-21,12.15625
1990-06-22,12.1875
1990-06-25,11.90625
1990-06-26,11.53125
1990-06-27,11.46875
1990-06-28,11.3125
1990-06-29,11.3125
1990-07-02,11.28125
1990-07-03,11.25
1990-07-05,11.21875
1990-07-06,11.375
1990-07-09,11.3125
1990-07-10,11.125
1990-07-11,11.15625
1990-07-12,11.375
1990-07-13,11.84375
1990-07-16,11.84375
1990-07-17,11.8125
1990-07-18,11.6875
1990-07-19,11.5
1990-07-20,11.25
1990-07-23,11.125
1990-07-24,10.9375
1990-07-25,10.8125
1990-07-26,10.9375
1990-07-27,10.65625
1990-07-30,10.5
1990-07-31,10.40625
1990-08-01,10.0625
1990-08-02,9.90625
1990-08-03,9.75
1990-08-06,9.21875
1990-08-07,9.28125
1990-08-08,9.3125
1990-08-09,9.625
1990-08-10,9.90625
1990-08-13,9.59375
1990-08-14,9.5
1990-08-15,9.375
1990-08-16,9.03125
1990-08-17,8.59375
1990-08-20,8.75
1990-08-21,8.78125
1990-08-22,8.875
1990-08-23,9.0
1990-08-24,9.34375
1990-08-27,9.875
1990-08-28,9.75
1990-08-29,9.8125
1990-08-30,9.625
1990-08-31,9.8125
1990-09-04,9.8125
1990-09-05,9.71875
1990-09-06,9.625
1990-09-07,9.53125
1990-09-10,9.40625
1990-09-11,9.5
1990-09-12,9.46875
1990-09-13,9.40625
1990-09-14,9.34375
1990-09-17,9.375
1990-09-18,9.25
1990-09-19,9.0625
1990-09-20,9.09375
1990-09-21,9.1875
1990-09-24,8.9375
1990-09-25,9.125
1990-09-26,9.0625
1990-09-27,8.9375
1990-09-28,9.0625
1990-10-01,9.28125
1990-10-02,9.3125
1990-10-03,9.1875
1990-10-04,9.21875
1990-10-05,9.1875
1990-10-08,9.4375
1990-10-09,9.125
1990-10-10,9.34375
1990-10-11,9.4375
1990-10-12,9.75
1990-10-15,9.5625
1990-10-16,9.375
1990-10-17,9.3125
1990-10-18,9.8125
1990-10-19,9.90625
1990-10-22,10.0625
1990-10-23,9.625
1990-10-24,8.96875
1990-10-25,8.65625
1990-10-26,8.625
1990-10-29,8.46875
1990-10-30,8.34375
1990-10-31,8.25
1990-11-01,8.34375
1990-11-02,8.3125
1990-11-05,8.6875
1990-11-06,8.4375
1990-11-07,8.25
1990-11-08,8.40625
1990-11-09,8.375
1990-11-12,8.6875
1990-11-13,8.625
1990-11-14,8.71875
1990-11-15,8.5625
1990-11-16,8.46875
1990-11-19,8.4375
1990-11-20,8.21875
1990-11-21,8.03125
1990-11-23,7.8125
1990-11-26,8.0625
1990-11-27,8.125
1990-11-28,8.03125
1990-11-29,7.78125
1990-11-30,7.46875
1990-12-03,7.625
1990-12-04,7.6875
1990-12-05,7.90625
1990-12-06,8.0625
1990-12-07,8.09375
1990-12-10,8.21875
1990-12-11,8.03125
1990-12-12,8.125
1990-12-13,8.25
1990-12-14,8.1875
1990-12-17,8.09375
1990-12-18,8.15625
1990-12-19,8.5
1990-12-20,8.375
1990-12-21,8.75
1990-12-24,8.78125
1990-12-26,8.75
1990-12-27,8.5625
1990-12-28,8.4375
1990-12-31,8.46875
1991-01-02,8.5
1991-01-03,8.5
1991-01-04,8.5
1991-01-07,8.3125
1991-01-08,8.1875
1991-01-09,8.25
1991-01-10,8.375
1991-01-11,8.28125
1991-01-14,8.125
1991-01-15,8.21875
1991-01-16,8.375
1991-01-17,8.625
1991-01-18,9.25
1991-01-21,9.40625
1991-01-22,9.25
1991-01-23,9.625
1991-01-24,9.9375
1991-01-25,9.5625
1991-01-28,9.75
1991-01-29,9.71875
1991-01-30,10.53125
1991-01-31,10.6875
1991-02-01,10.8125
1991-02-04,11.125
1991-02-05,10.65625
1991-02-06,10.8125
1991-02-07,10.4375
1991-02-08,10.15625
1991-02-11,10.84375
1991-02-12,10.6875
1991-02-13,10.5
1991-02-14,10.46875
1991-02-15,10.6875
1991-02-19,10.6875
1991-02-20,10.34375
1991-02-21,10.25
1991-02-22,10.15625
1991-02-25,10.15625
1991-02-26,10.09375
1991-02-27,10.40625
1991-02-28,10.3125
1991-03-01,10.09375
1991-03-04,9.78125
1991-03-05,10.03125
1991-03-06,9.96875
1991-03-07,10.03125
1991-03-08,10.125
1991-03-11,10.09375
1991-03-12,9.875
1991-03-13,9.84375
1991-03-14,9.90625
1991-03-15,9.96875
1991-03-18,9.84375
1991-03-19,9.03125
1991-03-20,8.9375
1991-03-21,8.90625
1991-03-22,8.78125
1991-03-25,8.78125
1991-03-26,8.9375
1991-03-27,8.96875
1991-03-28,9.0625
1991-04-01,8.8125
1991-04-02,8.875
1991-04-03,8.625
1991-04-04,8.71875
1991-04-05,8.71875
1991-04-08,8.71875
1991-04-09,8.625
1991-04-10,8.59375
1991-04-11,8.34375
1991-04-12,8.25
1991-04-15,8.125
1991-04-16,8.34375
1991-04-17,8.625
1991-04-18,8.8125
1991-04-19,8.75
1991-04-22,8.84375
1991-04-23,8.71875
1991-04-24,8.6875
1991-04-25,8.75
1991-04-26,8.75
1991-04-29,8.75
1991-04-30,8.8125
1991-05-01,8.75
1991-05-02,8.875
1991-05-03,9.15625
1991-05-06,9.46875
1991-05-07,9.5
1991-05-08,9.6875
1991-05-09,10.40625
1991-05-10,10.0
1991-05-13,9.90625
1991-05-14,9.6875
1991-05-15,9.34375
1991-05-16,9.28125
1991-05-17,9.28125
1991-05-20,9.28125
1991-05-21,9.34375
1991-05-22,9.59375
1991-05-23,9.5
1991-05-24,9.53125
1991-05-28,9.5625
1991-05-29,9.5625
1991-05-30,9.6875
1991-05-31,10.03125
1991-06-03,10.3125
1991-06-04,10.90625
1991-06-05,10.40625
1991-06-06,10.15625
1991-06-07,9.96875
1991-06-10,9.96875
1991-06-11,10.125
1991-06-12,9.90625
1991-06-13,10.0
1991-06-14,10.34375
1991-06-17,10.21875
1991-06-18,9.9375
1991-06-19,9.84375
1991-06-20,9.90625
1991-06-21,9.9375
1991-06-24,9.625
1991-06-25,9.71875
1991-06-26,9.71875
1991-06-27,9.71875
1991-06-28,9.625
1991-07-01,9.78125
1991-07-02,9.6875
1991-07-03,9.90625
1991-07-05,10.125
1991-07-08,10.1875
1991-07-09,10.3125
1991-07-10,10.21875
1991-07-11,10.34375
1991-07-12,10.375
1991-07-15,10.25
1991-07-16,10.375
1991-07-17,10.28125
1991-07-18,10.5
1991-07-19,10.59375
1991-07-22,10.5625
1991-07-23,10.59375
1991-07-24,10.5625
1991-07-25,10.5
1991-07-26,10.6875
1991-07-29,10.5625
1991-07-30,10.4375
1991-07-31,10.4375
1991-08-01,10.28125
1991-08-02,10.1875
1991-08-05,9.96875
1991-08-06,10.25
1991-08-07,10.09375
1991-08-08,10.09375
1991-08-09,9.96875
1991-08-12,10.03125
1991-08-13,10.03125
1991-08-14,10.0
1991-08-15,10.03125
1991-08-16,9.96875
1991-08-19,9.625
1991-08-20,9.65625
1991-08-21,9.8125
1991-08-22,9.8125
1991-08-23,10.0625
1991-08-26,9.96875
1991-08-27,9.8125
1991-08-28,9.90625
1991-08-29,9.84375
1991-08-30,9.90625
1991-09-03,9.75
1991-09-04,9.5625
1991-09-05,9.25
1991-09-06,9.40625
1991-09-09,9.34375
1991-09-10,9.1875
1991-09-11,9.1875
1991-09-12,9.25
1991-09-13,9.09375
1991-09-16,9.125
1991-09-17,9.125
1991-09-18,9.0
1991-09-19,9.09375
1991-09-20,9.0625
1991-09-23,8.9375
1991-09-24,9.0625
1991-09-25,9.15625
1991-09-26,8.96875
1991-09-27,8.8125
1991-09-30,8.75
1991-10-01,8.8125
1991-10-02,8.96875
1991-10-03,8.78125
1991-10-04,8.78125
1991-10-07,8.75
1991-10-08,8.78125
1991-10-09,8.78125
1991-10-10,9.4375
1991-10-11,9.3125
1991-10-14,9.40625
1991-10-15,9.90625
1991-10-16,10.125
1991-10-17,10.125
1991-10-18,10.15625
1991-10-21,9.96875
1991-10-22,9.75
1991-10-23,9.53125
1991-10-24,9.46875
1991-10-25,9.34375
1991-10-28,9.65625
1991-10-29,9.59375
1991-10-30,9.53125
1991-10-31,9.625
1991-11-01,9.65625
1991-11-04,9.625
1991-11-05,9.65625
1991-11-06,9.625
1991-11-07,9.75
1991-11-08,9.5625
1991-11-11,9.625
1991-11-12,9.6875
1991-11-13,9.625
1991-11-14,9.71875
1991-11-15,9.125
1991-11-18,9.3125
1991-11-19,9.25
1991-11-20,9.21875
1991-11-21,9.25
1991-11-22,9.0625
1991-11-25,8.9375
1991-11-26,8.875
1991-11-27,8.78125
1991-11-29,8.71875
1991-12-02,8.9375
1991-12-03,8.96875
1991-12-04,9.1875
1991-12-05,9.0
1991-12-06,8.96875
1991-12-09,8.90625
1991-12-10,8.71875
1991-12-11,8.6875
1991-12-12,8.8125
1991-12-13,8.96875
1991-12-16,8.34375
1991-12-17,8.1875
1991-12-18,8.3125
1991-12-19,8.3125
1991-12-20,8.5
1991-12-23,8.875
1991-12-24,9.25
1991-12-26,9.5
1991-12-27,9.4375
1991-12-30,9.625
1991-12-31,9.6875
1992-01-02,9.625
1992-01-03,9.375
1992-01-06,9.5625
1992-01-07,9.90625
1992-01-08,10.21875
1992-01-09,10.0625
1992-01-10,10.09375
1992-01-13,10.25
1992-01-14,10.46875
1992-01-15,11.21875
1992-01-16,11.4375
1992-01-17,11.03125
1992-01-20,10.90625
1992-01-21,10.75
1992-01-22,11.0
1992-01-23,10.90625
1992-01-24,11.0
1992-01-27,10.9375
1992-01-28,10.75
1992-01-29,10.96875
1992-01-30,11.125
1992-01-31,10.9375
1992-02-03,10.75
1992-02-04,10.71875
1992-02-05,10.65625
1992-02-06,10.84375
1992-02-07,10.625
1992-02-10,11.0625
1992-02-11,11.9375
1992-02-12,12.03125
1992-02-13,11.84375
1992-02-14,11.96875
1992-02-18,12.0625
1992-02-19,12.0
1992-02-20,13.34375
1992-02-21,13.03125
1992-02-24,12.84375
1992-02-25,13.28125
1992-02-26,13.4375
1992-02-27,13.15625
1992-02-28,12.8125
1992-03-02,13.0625
1992-03-03,13.46875
1992-03-04,13.5625
1992-03-05,13.6875
1992-03-06,13.65625
1992-03-09,13.0625
1992-03-10,13.0
1992-03-11,12.71875
1992-03-12,13.15625
1992-03-13,13.5625
1992-03-16,13.375
1992-03-17,13.8125
1992-03-18,12.3125
1992-03-19,12.875
1992-03-20,12.8125
1992-03-23,12.34375
1992-03-24,11.9375
1992-03-25,11.875
1992-03-26,11.875
1992-03-27,11.78125
1992-03-30,11.5625
1992-03-31,11.71875
1992-04-01,11.6875
1992-04-02,11.5625
1992-04-03,11.25
1992-04-06,10.84375
1992-04-07,10.6875
1992-04-08,10.5625
1992-04-09,11.15625
1992-04-10,11.53125
1992-04-13,11.46875
1992-04-14,11.59375
1992-04-15,12.09375
1992-04-16,11.8125
1992-04-20,11.28125
1992-04-21,11.03125
1992-04-22,11.03125
1992-04-23,11.25
1992-04-24,11.21875
1992-04-27,10.96875
1992-04-28,11.0
1992-04-29,10.96875
1992-04-30,10.875
1992-05-01,10.59375
1992-05-04,11.0
1992-05-05,10.9375
1992-05-06,10.5625
1992-05-07,10.1875
1992-05-08,10.3125
1992-05-11,10.5
1992-05-12,10.625
1992-05-13,10.6875
1992-05-14,10.6875
1992-05-15,10.59375
1992-05-18,10.71875
1992-05-19,10.59375
1992-05-20,10.65625
1992-05-21,10.71875
1992-05-22,10.65625
1992-05-26,10.3125
1992-05-27,10.3125
1992-05-28,10.09375
1992-05-29,10.1875
1992-06-01,10.40625
1992-06-02,10.40625
1992-06-03,10.4375
1992-06-04,10.34375
1992-06-05,10.3125
