Date,CCL
1992-04-14,7.59375
1992-04-15,7.5
1992-04-16,7.4375
1992-04-20,7.4375
1992-04-21,7.0625
1992-04-22,7.1875
1992-04-23,7.09375
1992-04-24,7.0625
1992-04-27,7.21875
1992-04-28,7.125
1992-04-29,7.125
1992-04-30,7.34375
1992-05-01,7.375
1992-05-04,7.4375
1992-05-05,7.4375
1992-05-06,7.40625
1992-05-07,7.46875
1992-05-08,7.46875
1992-05-11,7.46875
1992-05-12,7.46875
1992-05-13,7.4375
1992-05-14,7.3125
1992-05-15,7.25
1992-05-18,7.3125
1992-05-19,7.375
1992-05-20,7.375
1992-05-21,7.46875
1992-05-22,7.40625
1992-05-26,7.28125
1992-05-27,7.15625
1992-05-28,7.125
1992-05-29,7.15625
1992-06-01,7.15625
1992-06-02,7.15625
1992-06-03,7.1875
1992-06-04,7.3125
1992-06-05,7.5
1992-06-08,7.5
1992-06-09,7.59375
1992-06-10,7.65625
1992-06-11,7.5625
1992-06-12,7.5625
1992-06-15,7.59375
1992-06-16,7.59375
1992-06-17,7.4375
1992-06-18,7.5
1992-06-19,7.40625
1992-06-22,7.25
1992-06-23,6.96875
1992-06-24,7.25
1992-06-25,7.375
1992-06-26,7.125
1992-06-29,7.09375
1992-06-30,7.0625
1992-07-01,7.03125
1992-07-02,6.96875
1992-07-06,7.0625
1992-07-07,7.0625
1992-07-08,6.90625
1992-07-09,7.03125
1992-07-10,7.0
1992-07-13,7.15625
1992-07-14,6.8125
1992-07-15,6.8125
1992-07-16,6.90625
1992-07-17,7.0
1992-07-20,7.0
1992-07-21,6.9375
1992-07-22,6.96875
1992-07-23,7.0
1992-07-24,7.0
1992-07-27,7.0
1992-07-28,7.03125
1992-07-29,6.96875
1992-07-30,6.96875
1992-07-31,6.96875
1992-08-03,6.90625
1992-08-04,6.875
1992-08-05,6.78125
1992-08-06,6.875
1992-08-07,6.8125
1992-08-10,6.78125
1992-08-11,6.6875
1992-08-12,6.6875
1992-08-13,6.65625
1992-08-14,6.71875
1992-08-17,6.6875
1992-08-18,6.71875
1992-08-19,6.625
1992-08-20,6.59375
1992-08-21,6.65625
1992-08-24,6.40625
1992-08-25,6.5625
1992-08-26,6.5
1992-08-27,6.5625
1992-08-28,6.5625
1992-08-31,6.5625
1992-09-01,6.5
1992-09-02,6.625
1992-09-03,6.625
1992-09-04,6.65625
1992-09-08,6.5625
1992-09-09,6.5
1992-09-10,6.53125
1992-09-11,6.65625
1992-09-14,6.75
1992-09-15,6.6875
1992-09-16,6.59375
1992-09-17,6.5625
1992-09-18,6.71875
1992-09-21,6.65625
1992-09-22,6.65625
1992-09-23,6.625
1992-09-24,6.53125
1992-09-25,6.46875
1992-09-28,6.53125
1992-09-29,6.46875
1992-09-30,6.46875
1992-10-01,6.34375
1992-10-02,6.3125
1992-10-05,6.28125
1992-10-06,6.375
1992-10-07,6.53125
1992-10-08,6.53125
1992-10-09,6.59375
1992-10-12,6.625
1992-10-13,6.625
1992-10-14,6.6875
1992-10-15,6.6875
1992-10-16,7.0
1992-10-19,7.375
1992-10-20,7.28125
1992-10-21,7.3125
1992-10-22,7.3125
1992-10-23,7.375
1992-10-26,7.34375
1992-10-27,7.34375
1992-10-28,7.5
1992-10-29,7.53125
1992-10-30,7.4375
1992-11-02,7.5
1992-11-03,7.46875
1992-11-04,7.5
1992-11-05,7.5625
1992-11-06,7.59375
1992-11-09,7.625
1992-11-10,7.65625
1992-11-11,7.9375
1992-11-12,7.78125
1992-11-13,7.75
1992-11-16,7.75
1992-11-17,7.75
1992-11-18,7.78125
1992-11-19,7.78125
1992-11-20,7.875
1992-11-23,7.9375
1992-11-24,7.90625
1992-11-25,7.875
1992-11-27,7.90625
1992-11-30,8.0625
1992-12-01,7.96875
1992-12-02,7.96875
1992-12-03,8.03125
1992-12-04,8.15625
1992-12-07,8.1875
1992-12-08,8.1875
1992-12-09,8.09375
1992-12-10,8.0625
1992-12-11,8.0
1992-12-14,7.96875
1992-12-15,7.875
1992-12-16,7.96875
1992-12-17,8.03125
1992-12-18,8.125
1992-12-21,8.15625
1992-12-22,8.1875
1992-12-23,8.3125
1992-12-24,8.3125
1992-12-28,8.34375
1992-12-29,8.1875
1992-12-30,8.0625
1992-12-31,8.1875
1993-01-04,8.21875
1993-01-05,8.09375
1993-01-06,8.125
1993-01-07,8.34375
1993-01-08,8.5625
1993-01-11,8.5625
1993-01-12,8.5625
1993-01-13,8.84375
1993-01-14,9.15625
1993-01-15,8.9375
1993-01-18,8.90625
1993-01-19,8.9375
1993-01-20,8.84375
1993-01-21,8.6875
1993-01-22,8.84375
1993-01-25,8.875
1993-01-26,9.125
1993-01-27,8.8125
1993-01-28,8.90625
1993-01-29,8.90625
1993-02-01,9.09375
1993-02-02,9.25
1993-02-03,9.46875
1993-02-04,9.59375
1993-02-05,9.5
1993-02-08,9.8125
1993-02-09,9.625
1993-02-10,9.71875
1993-02-11,9.6875
1993-02-12,9.75
1993-02-16,9.0625
1993-02-17,8.9375
1993-02-18,8.75
1993-02-19,8.65625
1993-02-22,8.84375
1993-02-23,8.71875
1993-02-24,9.09375
1993-02-25,9.21875
1993-02-26,9.4375
1993-03-01,9.4375
1993-03-02,9.46875
1993-03-03,9.4375
1993-03-04,9.25
1993-03-05,9.34375
1993-03-08,9.34375
1993-03-09,9.3125
1993-03-10,9.4375
1993-03-11,9.4375
1993-03-12,9.375
1993-03-15,9.4375
1993-03-16,9.46875
1993-03-17,9.5625
1993-03-18,9.71875
1993-03-19,9.71875
1993-03-22,9.59375
1993-03-23,9.34375
1993-03-24,8.28125
1993-03-25,8.46875
1993-03-26,8.65625
1993-03-29,8.40625
1993-03-30,8.28125
1993-03-31,8.28125
1993-04-01,8.0
1993-04-02,7.90625
1993-04-05,7.8125
1993-04-06,7.84375
1993-04-07,7.875
1993-04-08,7.84375
1993-04-12,8.1875
1993-04-13,8.34375
1993-04-14,8.5625
1993-04-15,8.5
1993-04-16,8.3125
1993-04-19,8.09375
1993-04-20,7.90625
1993-04-21,8.125
1993-04-22,8.5
1993-04-23,8.46875
1993-04-26,8.25
1993-04-27,8.125
1993-04-28,8.21875
1993-04-29,8.3125
1993-04-30,8.1875
1993-05-03,8.125
1993-05-04,8.59375
1993-05-05,8.75
1993-05-06,8.6875
1993-05-07,8.75
1993-05-10,8.78125
1993-05-11,8.84375
1993-05-12,8.875
1993-05-13,8.875
1993-05-14,8.8125
1993-05-17,8.875
1993-05-18,8.84375
1993-05-19,8.8125
1993-05-20,8.875
1993-05-21,8.78125
1993-05-24,8.53125
1993-05-25,8.5
1993-05-26,8.5625
1993-05-27,8.59375
1993-05-28,8.53125
1993-06-01,8.46875
1993-06-02,8.53125
1993-06-03,8.6875
1993-06-04,8.96875
1993-06-07,8.71875
1993-06-08,8.6875
1993-06-09,8.6875
1993-06-10,8.75
1993-06-11,8.65625
1993-06-14,8.59375
1993-06-15,8.625
1993-06-16,8.59375
1993-06-17,8.53125
1993-06-18,8.40625
1993-06-21,8.375
1993-06-22,8.40625
1993-06-23,8.375
1993-06-24,9.0625
1993-06-25,9.15625
1993-06-28,9.9375
1993-06-29,9.75
1993-06-30,9.78125
1993-07-01,9.71875
1993-07-02,9.5625
1993-07-06,9.6875
1993-07-07,9.6875
1993-07-08,9.65625
1993-07-09,9.90625
1993-07-12,9.90625
1993-07-13,10.0625
1993-07-14,9.9375
1993-07-15,9.9375
1993-07-16,9.9375
1993-07-19,9.9375
1993-07-20,9.9375
1993-07-21,10.0
1993-07-22,9.90625
1993-07-23,9.71875
1993-07-26,9.71875
1993-07-27,9.90625
1993-07-28,10.15625
1993-07-29,10.1875
1993-07-30,10.125
1993-08-02,10.1875
1993-08-03,10.125
1993-08-04,10.09375
1993-08-05,10.0625
1993-08-06,10.0
1993-08-09,10.15625
1993-08-10,10.09375
1993-08-11,10.125
1993-08-12,10.28125
1993-08-13,10.3125
1993-08-16,10.46875
1993-08-17,10.9375
1993-08-18,10.5625
1993-08-19,10.4375
1993-08-20,10.25
1993-08-23,10.46875
1993-08-24,10.8125
1993-08-25,10.65625
1993-08-26,10.46875
1993-08-27,10.125
1993-08-30,10.3125
1993-08-31,10.46875
1993-09-01,10.3125
1993-09-02,10.5625
1993-09-03,10.46875
1993-09-07,10.25
1993-09-08,10.03125
1993-09-09,10.15625
1993-09-10,10.3125
1993-09-13,10.34375
1993-09-14,10.28125
1993-09-15,9.9375
1993-09-16,10.0
1993-09-17,10.3125
1993-09-20,10.25
1993-09-21,10.28125
1993-09-22,10.5625
1993-09-23,10.875
1993-09-24,10.6875
1993-09-27,10.71875
1993-09-28,10.9375
1993-09-29,10.96875
1993-09-30,11.0
1993-10-01,11.09375
1993-10-04,11.15625
1993-10-05,11.53125
1993-10-06,11.59375
1993-10-07,11.28125
1993-10-08,11.21875
1993-10-11,11.34375
1993-10-12,11.40625
1993-10-13,11.40625
1993-10-14,11.875
1993-10-15,12.0625
1993-10-18,11.71875
1993-10-19,11.53125
1993-10-20,11.375
1993-10-21,11.46875
1993-10-22,11.5625
1993-10-25,11.5625
1993-10-26,11.5
1993-10-27,11.65625
1993-10-28,11.90625
1993-10-29,11.875
1993-11-01,11.65625
1993-11-02,11.375
1993-11-03,11.1875
1993-11-04,11.21875
1993-11-05,11.46875
1993-11-08,11.34375
1993-11-09,11.46875
1993-11-10,11.46875
1993-11-11,11.40625
1993-11-12,11.40625
1993-11-15,11.3125
1993-11-16,11.09375
1993-11-17,10.875
1993-11-18,10.65625
1993-11-19,10.75
1993-11-22,10.96875
1993-11-23,11.25
1993-11-24,11.65625
1993-11-26,11.8125
1993-11-29,11.9375
1993-11-30,12.03125
1993-12-01,12.15625
1993-12-02,12.1875
1993-12-03,12.0
1993-12-06,11.9375
1993-12-07,11.9375
1993-12-08,12.09375
1993-12-09,12.125
1993-12-10,12.0
1993-12-13,11.8125
1993-12-14,11.71875
1993-12-15,12.0
1993-12-16,12.0
1993-12-17,11.96875
1993-12-20,11.96875
1993-12-21,11.84375
1993-12-22,11.65625
1993-12-23,11.9375
1993-12-27,11.96875
1993-12-28,11.9375
1993-12-29,11.78125
1993-12-30,11.75
1993-12-31,11.84375
1994-01-03,11.6875
1994-01-04,11.78125
1994-01-05,11.71875
1994-01-06,11.59375
1994-01-07,11.8125
1994-01-10,12.0625
1994-01-11,11.875
1994-01-12,11.84375
1994-01-13,11.78125
1994-01-14,11.75
1994-01-17,11.65625
1994-01-18,11.875
1994-01-19,12.0625
1994-01-20,11.96875
1994-01-21,12.21875
1994-01-24,12.28125
1994-01-25,12.15625
1994-01-26,12.21875
1994-01-27,12.1875
1994-01-28,12.28125
1994-01-31,12.375
1994-02-01,12.53125
1994-02-02,12.9375
1994-02-03,13.0
1994-02-04,12.46875
1994-02-07,12.4375
1994-02-08,12.53125
1994-02-09,12.53125
1994-02-10,12.4375
1994-02-11,12.5625
1994-02-14,12.59375
1994-02-15,12.5625
1994-02-16,12.625
1994-02-17,12.625
1994-02-18,12.59375
1994-02-22,12.5625
1994-02-23,12.40625
1994-02-24,12.0
1994-02-25,11.9375
1994-02-28,12.09375
1994-03-01,11.875
1994-03-02,11.625
1994-03-03,12.125
1994-03-04,12.40625
1994-03-07,12.375
1994-03-08,12.5625
1994-03-09,12.71875
1994-03-10,12.5
1994-03-11,12.46875
1994-03-14,12.5
1994-03-15,12.40625
1994-03-16,12.40625
1994-03-17,12.375
1994-03-18,12.3125
1994-03-21,12.125
1994-03-22,12.09375
1994-03-23,12.03125
1994-03-24,11.96875
1994-03-25,11.9375
1994-03-28,11.75
1994-03-29,11.53125
1994-03-30,11.25
1994-03-31,11.09375
1994-04-04,10.96875
1994-04-05,11.34375
1994-04-06,11.25
1994-04-07,11.46875
1994-04-08,11.40625
1994-04-11,11.1875
1994-04-12,11.25
1994-04-13,11.3125
1994-04-14,11.28125
1994-04-15,11.4375
1994-04-18,11.25
1994-04-19,11.21875
1994-04-20,11.1875
1994-04-21,11.375
1994-04-22,11.4375
1994-04-25,11.6875
1994-04-26,11.65625
1994-04-28,11.59375
1994-04-29,11.625
1994-05-02,11.5
1994-05-03,11.375
1994-05-04,11.4375
1994-05-05,11.625
1994-05-06,11.4375
1994-05-09,11.1875
1994-05-10,10.9375
1994-05-11,10.90625
1994-05-12,10.84375
1994-05-13,10.59375
1994-05-16,10.59375
1994-05-17,10.90625
1994-05-18,11.0
1994-05-19,11.3125
1994-05-20,11.125
1994-05-23,10.96875
1994-05-24,11.09375
1994-05-25,11.0625
1994-05-26,11.1875
1994-05-27,11.46875
1994-05-31,11.6875
1994-06-01,11.5625
1994-06-02,11.625
1994-06-03,11.71875
1994-06-06,11.59375
1994-06-07,11.625
1994-06-08,11.71875
1994-06-09,11.59375
1994-06-10,11.71875
1994-06-13,11.90625
1994-06-14,11.8125
1994-06-15,11.6875
1994-06-16,11.65625
1994-06-17,11.5625
1994-06-20,11.375
1994-06-21,11.375
1994-06-22,11.625
1994-06-23,11.5
1994-06-24,11.15625
1994-06-27,11.03125
1994-06-28,11.28125
1994-06-29,11.21875
1994-06-30,11.0625
1994-07-01,11.1875
1994-07-05,11.25
1994-07-06,11.46875
1994-07-07,11.46875
1994-07-08,11.5625
1994-07-11,11.4375
1994-07-12,11.5625
1994-07-13,11.65625
1994-07-14,11.625
1994-07-15,11.84375
1994-07-18,11.9375
1994-07-19,11.75
1994-07-20,11.71875
1994-07-21,11.71875
1994-07-22,11.90625
1994-07-25,11.90625
1994-07-26,11.875
1994-07-27,11.84375
1994-07-28,11.78125
1994-07-29,11.8125
1994-08-01,11.875
1994-08-02,11.84375
1994-08-03,11.875
1994-08-04,11.8125
1994-08-05,11.75
1994-08-08,11.9375
1994-08-09,11.6875
1994-08-10,11.78125
1994-08-11,11.71875
1994-08-12,11.65625
1994-08-15,11.8125
1994-08-16,11.75
1994-08-17,11.53125
1994-08-18,11.4375
1994-08-19,11.34375
1994-08-22,11.25
1994-08-23,11.15625
1994-08-24,11.1875
1994-08-25,11.1875
1994-08-26,11.1875
1994-08-29,11.1875
1994-08-30,11.21875
1994-08-31,11.09375
1994-09-01,11.09375
1994-09-02,11.0
1994-09-06,10.9375
1994-09-07,10.9375
1994-09-08,10.9375
1994-09-09,10.90625
1994-09-12,10.78125
1994-09-13,10.96875
1994-09-14,11.1875
1994-09-15,11.25
1994-09-16,11.15625
1994-09-19,11.125
1994-09-20,11.0
1994-09-21,10.875
1994-09-22,10.75
1994-09-23,10.40625
1994-09-26,10.4375
1994-09-27,10.84375
1994-09-28,11.0
1994-09-29,10.875
1994-09-30,10.96875
1994-10-03,11.0
1994-10-04,10.84375
1994-10-05,10.71875
1994-10-06,10.65625
1994-10-07,10.625
1994-10-10,10.71875
1994-10-11,10.9375
1994-10-12,11.375
1994-10-13,11.4375
1994-10-14,11.4375
1994-10-17,11.53125
1994-10-18,11.40625
1994-10-19,11.25
1994-10-20,11.25
1994-10-21,11.21875
1994-10-24,11.125
1994-10-25,11.03125
1994-10-26,11.0
1994-10-27,11.03125
1994-10-28,11.21875
1994-10-31,11.375
1994-11-01,11.4375
1994-11-02,11.1875
1994-11-03,11.0625
1994-11-04,10.90625
1994-11-07,10.8125
1994-11-08,10.8125
1994-11-09,10.90625
1994-11-10,11.125
1994-11-11,11.0
1994-11-14,10.96875
1994-11-15,10.9375
1994-11-16,10.84375
1994-11-17,10.75
1994-11-18,10.75
1994-11-21,10.78125
1994-11-22,10.84375
1994-11-23,10.6875
1994-11-25,10.78125
1994-11-28,10.6875
1994-11-29,10.75
1994-11-30,10.8125
1994-12-01,10.59375
1994-12-02,10.5625
1994-12-05,10.625
1994-12-06,10.40625
1994-12-07,10.375
1994-12-08,10.09375
1994-12-09,9.71875
1994-12-12,9.75
1994-12-13,10.03125
1994-12-14,10.25
1994-12-15,9.9375
1994-12-16,10.0
1994-12-19,10.125
1994-12-20,9.9375
1994-12-21,10.375
1994-12-22,9.8125
1994-12-23,10.375
1994-12-27,10.125
1994-12-28,10.1875
1994-12-29,10.25
1994-12-30,10.625
1995-01-03,10.125
1995-01-04,10.125
1995-01-05,10.4375
1995-01-06,10.3125
1995-01-09,10.125
1995-01-10,10.1875
1995-01-11,10.25
1995-01-12,10.3125
1995-01-13,10.5625
1995-01-16,11.125
1995-01-17,10.9375
1995-01-18,10.75
1995-01-19,10.6875
1995-01-20,10.625
1995-01-23,10.6875
1995-01-24,10.6875
1995-01-25,10.75
1995-01-26,10.5625
1995-01-27,10.625
1995-01-30,10.5625
1995-01-31,10.5
1995-02-01,10.8125
1995-02-02,10.75
1995-02-03,10.8125
1995-02-06,10.8125
1995-02-07,10.9375
1995-02-08,11.0625
1995-02-09,10.8125
1995-02-10,10.875
1995-02-13,11.0
1995-02-14,11.0625
1995-02-15,11.0
1995-02-16,10.875
1995-02-17,11.0625
1995-02-21,11.0625
1995-02-22,11.3125
1995-02-23,11.6875
1995-02-24,11.5625
1995-02-27,11.625
1995-02-28,11.875
1995-03-01,11.6875
1995-03-02,11.5625
1995-03-03,11.625
1995-03-06,11.5
1995-03-07,11.4375
1995-03-08,11.4375
1995-03-09,11.875
1995-03-10,11.8125
1995-03-13,11.625
1995-03-14,11.6875
1995-03-15,11.625
1995-03-16,11.625
1995-03-17,11.5625
1995-03-20,11.5625
1995-03-21,11.3125
1995-03-22,11.25
1995-03-23,11.125
1995-03-24,11.375
1995-03-27,11.6875
1995-03-28,11.8125
1995-03-29,11.9375
1995-03-30,12.0625
1995-03-31,11.6875
1995-04-03,11.75
1995-04-04,12.0
1995-04-05,11.9375
1995-04-06,11.875
1995-04-07,11.75
1995-04-10,11.6875
1995-04-11,11.75
1995-04-12,11.6875
1995-04-13,12.0
1995-04-17,12.25
1995-04-18,12.0
1995-04-19,12.0625
1995-04-20,12.0
1995-04-21,12.125
1995-04-24,12.0625
1995-04-25,12.0
1995-04-26,12.375
1995-04-27,12.3125
1995-04-28,12.4375
1995-05-01,12.6875
1995-05-02,12.625
1995-05-03,12.5625
1995-05-04,12.375
1995-05-05,12.4375
1995-05-08,12.5625
1995-05-09,12.625
1995-05-10,12.75
1995-05-11,12.75
1995-05-12,12.875
1995-05-15,13.0625
1995-05-16,13.25
1995-05-17,12.875
1995-05-18,12.5625
1995-05-19,12.375
1995-05-22,12.5
1995-05-23,12.5
1995-05-24,12.25
1995-05-25,12.25
1995-05-26,11.875
1995-05-30,11.5
1995-05-31,11.625
1995-06-01,11.5
1995-06-02,11.4375
1995-06-05,11.125
1995-06-06,11.0
1995-06-07,11.0
1995-06-08,11.0
1995-06-09,10.75
1995-06-12,11.125
1995-06-13,11.25
1995-06-14,11.375
1995-06-15,11.375
1995-06-16,11.25
1995-06-19,11.0
1995-06-20,11.0
1995-06-21,11.25
1995-06-22,11.6875
1995-06-23,11.9375
1995-06-26,11.625
1995-06-27,11.625
1995-06-28,11.5
1995-06-29,11.375
1995-06-30,11.625
1995-07-03,11.3125
1995-07-05,11.3125
1995-07-06,11.5
1995-07-07,11.75
1995-07-10,11.8125
1995-07-11,11.8125
1995-07-12,12.0625
1995-07-13,12.0625
1995-07-14,11.875
1995-07-17,11.9375
1995-07-18,11.75
1995-07-19,11.625
1995-07-20,11.75
1995-07-21,11.25
1995-07-24,11.5
1995-07-25,11.375
1995-07-26,11.375
1995-07-27,11.5
1995-07-28,11.4375
1995-07-31,11.3125
1995-08-01,11.375
1995-08-02,11.4375
1995-08-03,11.25
1995-08-04,11.0625
1995-08-07,10.875
1995-08-08,10.8125
1995-08-09,10.75
1995-08-10,10.9375
1995-08-11,10.8125
1995-08-14,10.5
1995-08-15,10.4375
1995-08-16,10.3125
1995-08-17,11.1875
1995-08-18,10.9375
1995-08-21,10.9375
1995-08-22,10.875
1995-08-23,11.0
1995-08-24,10.875
1995-08-25,11.125
1995-08-28,10.9375
1995-08-29,11.0625
1995-08-30,11.0
1995-08-31,10.875
1995-09-01,10.9375
1995-09-05,10.625
1995-09-06,10.625
1995-09-07,10.8125
1995-09-08,10.5
1995-09-11,10.5625
1995-09-12,10.5
1995-09-13,10.625
1995-09-14,10.8125
1995-09-15,10.625
1995-09-18,10.9375
1995-09-19,11.375
1995-09-20,11.6875
1995-09-21,11.875
1995-09-22,11.375
1995-09-25,11.3125
1995-09-26,11.4375
1995-09-27,11.4375
1995-09-28,11.875
1995-09-29,12.0
1995-10-02,11.625
1995-10-03,11.75
1995-10-04,11.5625
1995-10-05,11.6875
1995-10-06,11.875
1995-10-09,11.6875
1995-10-10,11.4375
1995-10-11,11.375
1995-10-12,11.5
1995-10-13,11.8125
1995-10-16,12.125
1995-10-17,11.9375
1995-10-18,11.6875
1995-10-19,12.0
1995-10-20,12.0
1995-10-23,12.0
1995-10-24,12.1875
1995-10-25,11.875
1995-10-26,11.75
1995-10-27,11.6875
1995-10-30,11.5
1995-10-31,11.625
1995-11-01,11.5
1995-11-02,12.0
1995-11-03,12.5625
1995-11-06,12.5625
1995-11-07,12.5
1995-11-08,13.0
1995-11-09,12.875
1995-11-10,13.375
1995-11-13,13.1875
1995-11-14,13.4375
1995-11-15,13.5
1995-11-16,13.375
1995-11-17,13.25
1995-11-20,13.0
1995-11-21,12.875
1995-11-22,12.625
1995-11-24,12.625
1995-11-27,12.5625
1995-11-28,13.0
1995-11-29,12.875
1995-11-30,13.0
1995-12-01,12.625
1995-12-04,12.625
1995-12-05,12.9375
1995-12-06,12.875
1995-12-07,12.8125
1995-12-08,12.8125
1995-12-11,12.6875
1995-12-12,12.5625
1995-12-13,12.4375
1995-12-14,12.4375
1995-12-15,12.125
1995-12-18,11.8125
1995-12-19,11.8125
1995-12-20,11.375
1995-12-21,11.5
1995-12-22,11.8125
1995-12-26,11.75
1995-12-27,12.0
1995-12-28,11.9375
1995-12-29,12.1875
1996-01-02,12.4375
1996-01-03,12.5
1996-01-04,12.0625
1996-01-05,12.0625
1996-01-08,12.3125
1996-01-09,12.125
1996-01-10,11.6875
1996-01-11,11.75
1996-01-12,11.875
1996-01-15,11.875
1996-01-16,12.3125
1996-01-17,12.25
1996-01-18,12.3125
1996-01-19,12.5625
1996-01-22,12.5625
1996-01-23,12.6875
1996-01-24,12.625
1996-01-25,12.6875
1996-01-26,12.875
1996-01-29,12.875
1996-01-30,13.375
1996-01-31,13.4375
1996-02-01,13.4375
1996-02-02,13.8125
1996-02-05,13.4375
1996-02-06,13.5625
1996-02-07,13.5
1996-02-08,13.6875
1996-02-09,13.875
1996-02-12,13.8125
1996-02-13,13.625
1996-02-14,14.3125
1996-02-15,14.1875
1996-02-16,14.1875
1996-02-20,14.0
1996-02-21,14.0625
1996-02-22,14.1875
1996-02-23,14.5
1996-02-26,14.125
1996-02-27,13.625
1996-02-28,13.8125
1996-02-29,14.0625
1996-03-01,13.9375
1996-03-04,14.1875
1996-03-05,14.25
1996-03-06,14.5
1996-03-07,14.3125
1996-03-08,14.0
1996-03-11,13.875
1996-03-12,13.375
1996-03-13,13.5
1996-03-14,13.75
1996-03-15,13.9375
1996-03-18,13.9375
1996-03-19,13.875
1996-03-20,13.8125
1996-03-21,13.8125
1996-03-22,13.9375
1996-03-25,13.75
1996-03-26,13.5625
1996-03-27,13.875
1996-03-28,13.6875
1996-03-29,13.75
1996-04-01,13.75
1996-04-02,13.6875
1996-04-03,13.4375
1996-04-04,13.6875
1996-04-08,13.3125
1996-04-09,13.4375
1996-04-10,13.3125
1996-04-11,13.1875
1996-04-12,13.0625
1996-04-15,13.125
1996-04-16,13.875
1996-04-17,13.5625
1996-04-18,13.9375
1996-04-19,14.125
1996-04-22,14.25
1996-04-23,14.25
1996-04-24,14.4375
1996-04-25,14.5625
1996-04-26,14.5
1996-04-29,14.4375
1996-04-30,14.5
1996-05-01,14.9375
1996-05-02,14.5625
1996-05-03,14.25
1996-05-06,14.0
1996-05-07,13.875
1996-05-08,13.9375
1996-05-09,13.75
1996-05-10,13.9375
1996-05-13,14.0
1996-05-14,14.125
1996-05-15,14.0625
1996-05-16,14.0625
1996-05-17,14.1875
1996-05-20,14.625
1996-05-21,14.5
1996-05-22,14.75
1996-05-23,14.6875
1996-05-24,14.625
1996-05-28,14.3125
1996-05-29,14.3125
1996-05-30,14.75
1996-05-31,14.9375
1996-06-03,15.0
1996-06-04,14.875
1996-06-05,15.3125
1996-06-06,15.5625
1996-06-07,15.4375
1996-06-10,15.5625
1996-06-11,15.1875
1996-06-12,14.75
1996-06-13,14.875
1996-06-14,15.0
1996-06-17,14.8125
1996-06-18,14.6875
1996-06-19,14.75
1996-06-20,14.25
1996-06-21,14.4375
1996-06-24,14.375
1996-06-25,14.1875
1996-06-26,14.0625
1996-06-27,14.125
1996-06-28,14.4375
1996-07-01,14.8125
1996-07-02,15.125
1996-07-03,14.875
1996-07-05,14.6875
1996-07-08,13.75
1996-07-09,14.125
1996-07-10,13.9375
1996-07-11,13.8125
1996-07-12,13.8125
1996-07-15,13.5625
1996-07-16,13.5625
1996-07-17,14.0
1996-07-18,14.125
1996-07-19,14.0
1996-07-22,13.5
1996-07-23,13.0
1996-07-24,12.8125
1996-07-25,13.3125
1996-07-26,13.5
1996-07-29,13.3125
1996-07-30,13.375
1996-07-31,13.4375
1996-08-01,13.375
1996-08-02,13.75
1996-08-05,13.75
1996-08-06,13.75
1996-08-07,13.5625
1996-08-08,14.0
1996-08-09,14.3125
1996-08-12,14.0
1996-08-13,13.75
1996-08-14,14.0
1996-08-15,14.5625
1996-08-16,14.25
1996-08-19,14.75
1996-08-20,14.5
1996-08-21,14.125
1996-08-22,14.1875
1996-08-23,14.1875
1996-08-26,14.1875
1996-08-27,14.1875
1996-08-28,14.625
1996-08-29,14.3125
1996-08-30,14.125
1996-09-03,13.8125
1996-09-04,13.9375
1996-09-05,13.8125
1996-09-06,13.75
1996-09-09,14.3125
1996-09-10,14.375
1996-09-11,14.4375
1996-09-12,15.0
1996-09-13,15.0
1996-09-16,14.875
1996-09-17,15.1875
1996-09-18,15.3125
1996-09-19,15.5
1996-09-20,14.8125
1996-09-23,14.875
1996-09-24,14.9375
1996-09-25,14.75
1996-09-26,14.5
1996-09-27,15.0625
1996-09-30,15.5
1996-10-01,15.4375
1996-10-02,15.625
1996-10-03,15.625
1996-10-04,15.8125
1996-10-07,15.75
1996-10-08,15.875
1996-10-09,15.75
1996-10-10,15.8125
1996-10-11,15.8125
1996-10-14,15.5
1996-10-15,15.4375
1996-10-16,15.5
1996-10-17,15.4375
1996-10-18,15.5
1996-10-21,15.375
1996-10-22,15.3125
1996-10-23,15.375
1996-10-24,15.4375
1996-10-25,15.1875
1996-10-28,15.1875
1996-10-29,15.0625
1996-10-30,15.0625
1996-10-31,15.0625
1996-11-01,14.8125
1996-11-04,14.8125
1996-11-05,14.875
1996-11-06,15.25
1996-11-07,15.1875
1996-11-08,15.125
1996-11-11,15.125
1996-11-12,15.125
1996-11-13,14.8125
1996-11-14,15.0625
1996-11-15,15.0
1996-11-18,15.0
1996-11-19,15.0
1996-11-20,15.0
1996-11-21,15.0625
1996-11-22,15.0
1996-11-25,15.0625
1996-11-26,15.5
1996-11-27,15.75
1996-11-29,15.8125
1996-12-02,15.875
1996-12-03,16.125
1996-12-04,15.875
1996-12-05,15.875
1996-12-06,15.625
1996-12-09,15.625
1996-12-10,15.5
1996-12-11,15.25
1996-12-12,15.0625
1996-12-13,15.125
1996-12-16,15.0625
1996-12-17,15.125
1996-12-18,15.75
1996-12-19,16.125
1996-12-20,16.375
1996-12-23,15.8125
1996-12-24,15.6875
1996-12-26,15.875
1996-12-27,15.875
1996-12-30,16.0625
1996-12-31,16.5
1997-01-02,15.875
1997-01-03,16.375
1997-01-06,15.8125
1997-01-07,16.0625
1997-01-08,16.0
1997-01-09,16.0
1997-01-10,16.25
1997-01-13,16.4375
1997-01-14,16.375
1997-01-15,15.9375
1997-01-16,16.4375
