Date,PSA
2003-05-19,34.25
2003-05-20,34.279999
2003-05-21,34.5
2003-05-22,35.0
2003-05-23,34.900002
2003-05-27,34.77
2003-05-28,34.700001
2003-05-29,33.509997999999996
2003-05-30,34.169998
2003-06-02,34.5
2003-06-03,34.599998
2003-06-04,35.34
2003-06-05,35.5
2003-06-06,35.860001000000004
2003-06-09,35.919998
2003-06-10,35.959998999999996
2003-06-11,36.02
2003-06-12,34.869999
2003-06-13,34.110001000000004
2003-06-16,35.0
2003-06-17,34.77
2003-06-18,34.18
2003-06-19,33.98
2003-06-20,33.91
2003-06-23,33.599998
2003-06-24,33.48
2003-06-25,33.630001
2003-06-26,34.200001
2003-06-27,34.099998
2003-06-30,33.869999
2003-07-01,34.16
2003-07-02,34.869999
2003-07-03,35.41
2003-07-07,35.650002
2003-07-08,35.560001
2003-07-09,35.299999
2003-07-10,34.619999
2003-07-11,34.759997999999996
2003-07-14,35.18
2003-07-15,35.380001
2003-07-16,35.349998
2003-07-17,35.16
2003-07-18,35.279999
2003-07-21,35.18
2003-07-22,35.200001
2003-07-23,35.0
2003-07-24,35.43
2003-07-25,35.709998999999996
2003-07-28,35.34
2003-07-29,36.16
2003-07-30,36.759997999999996
2003-07-31,36.200001
2003-08-01,35.98
2003-08-04,35.810001
2003-08-05,35.599998
2003-08-06,35.790001000000004
2003-08-07,37.0
2003-08-08,36.950001
2003-08-11,36.900002
2003-08-12,37.330002
2003-08-13,37.150002
2003-08-14,37.040001000000004
2003-08-15,36.900002
2003-08-18,36.799999
2003-08-19,36.700001
2003-08-20,36.540001000000004
2003-08-21,36.779999
2003-08-22,36.48
2003-08-25,36.150002
2003-08-26,36.360001000000004
2003-08-27,36.889998999999996
2003-08-28,36.98
2003-08-29,36.889998999999996
2003-09-02,37.849998
2003-09-03,38.389998999999996
2003-09-04,38.439999
2003-09-05,38.400002
2003-09-08,38.27
2003-09-09,38.099998
2003-09-10,37.560001
2003-09-11,37.75
2003-09-12,37.779999
2003-09-15,37.740002000000004
2003-09-16,37.580002
2003-09-17,37.709998999999996
2003-09-18,38.0
2003-09-19,38.450001
2003-09-22,38.459998999999996
2003-09-23,38.470001
2003-09-24,38.560001
2003-09-25,38.299999
2003-09-26,38.450001
2003-09-29,38.900002
2003-09-30,39.23
2003-10-01,39.610001000000004
2003-10-02,39.950001
2003-10-03,40.5
2003-10-06,40.720001
2003-10-07,40.700001
2003-10-08,40.799999
2003-10-09,41.0
2003-10-10,40.75
2003-10-13,40.990002000000004
2003-10-14,40.959998999999996
2003-10-15,40.880001
2003-10-16,40.970001
2003-10-17,40.75
2003-10-20,40.82
2003-10-21,40.849998
2003-10-22,40.73
2003-10-23,40.02
2003-10-24,39.700001
2003-10-27,40.029999
2003-10-28,39.700001
2003-10-29,39.849998
2003-10-30,40.509997999999996
2003-10-31,40.0
2003-11-03,40.700001
2003-11-04,40.740002000000004
2003-11-05,40.950001
2003-11-06,41.349998
2003-11-07,43.0
2003-11-10,43.849998
2003-11-11,42.759997999999996
2003-11-12,43.25
2003-11-13,43.950001
2003-11-14,43.970001
2003-11-17,43.509997999999996
2003-11-18,43.73
2003-11-19,43.84
2003-11-20,43.759997999999996
2003-11-21,43.139998999999996
2003-11-24,43.150002
2003-11-25,43.66
2003-11-26,44.07
2003-11-28,44.400002
2003-12-01,45.450001
2003-12-02,45.25
2003-12-03,45.349998
2003-12-04,45.080002
2003-12-05,44.669998
2003-12-08,45.509997999999996
2003-12-09,45.75
2003-12-10,45.369999
2003-12-11,45.330002
2003-12-12,45.439999
2003-12-15,44.950001
2003-12-16,45.25
2003-12-17,45.130001
2003-12-18,44.740002000000004
2003-12-19,44.610001000000004
2003-12-22,44.490002000000004
2003-12-23,44.0
2003-12-24,44.02
2003-12-26,43.919998
2003-12-29,44.119999
2003-12-30,44.490002000000004
2003-12-31,43.389998999999996
2004-01-02,44.0
2004-01-05,43.869999
2004-01-06,43.959998999999996
2004-01-07,43.869999
2004-01-08,44.189999
2004-01-09,44.650002
2004-01-12,44.59
2004-01-13,44.490002000000004
2004-01-14,44.669998
2004-01-15,44.990002000000004
2004-01-16,44.439999
2004-01-20,44.619999
2004-01-21,45.0
2004-01-22,45.27
2004-01-23,45.73
2004-01-26,46.970001
2004-01-27,46.900002
2004-01-28,46.599998
2004-01-29,46.970001
2004-01-30,47.509997999999996
2004-02-02,48.27
2004-02-03,47.48
2004-02-04,46.610001000000004
2004-02-05,47.0
2004-02-06,48.25
2004-02-09,48.299999
2004-02-10,48.27
2004-02-11,48.75
2004-02-12,48.0
2004-02-13,48.290001000000004
2004-02-17,48.529999
2004-02-18,48.459998999999996
2004-02-19,48.290001000000004
2004-02-20,48.049999
2004-02-23,47.98
2004-02-24,47.93
2004-02-25,48.0
2004-02-26,47.73
2004-02-27,47.73
2004-03-01,47.98
2004-03-02,48.400002
2004-03-03,49.0
2004-03-04,49.23
2004-03-05,50.0
2004-03-08,49.18
2004-03-09,49.34
2004-03-10,48.32
2004-03-11,47.279999
2004-03-12,48.16
2004-03-15,47.59
2004-03-16,47.509997999999996
2004-03-17,48.630001
2004-03-18,48.810001
2004-03-19,48.84
2004-03-22,48.57
2004-03-23,48.119999
2004-03-24,47.849998
2004-03-25,48.560001
2004-03-26,48.400002
2004-03-29,48.5
2004-03-30,48.470001
2004-03-31,48.66
2004-04-01,49.43
2004-04-02,49.599998
2004-04-05,47.68
2004-04-06,44.380001
2004-04-07,46.240002000000004
2004-04-08,45.150002
2004-04-12,43.799999
2004-04-13,43.029999
2004-04-14,42.580002
2004-04-15,43.240002000000004
2004-04-16,43.150002
2004-04-19,43.48
2004-04-20,42.049999
2004-04-21,41.98
2004-04-22,42.25
2004-04-23,42.279999
2004-04-26,42.290001000000004
2004-04-27,42.549999
2004-04-28,42.369999
2004-04-29,41.849998
2004-04-30,41.790001000000004
2004-05-03,42.799999
2004-05-04,43.720001
2004-05-05,43.299999
2004-05-06,43.330002
2004-05-07,41.580002
2004-05-10,41.18
2004-05-11,40.93
2004-05-12,40.389998999999996
2004-05-13,40.349998
2004-05-14,40.709998999999996
2004-05-17,40.939999
2004-05-18,42.23
2004-05-19,42.0
2004-05-20,42.82
2004-05-21,42.669998
2004-05-24,43.57
2004-05-25,44.450001
2004-05-26,45.709998999999996
2004-05-27,45.490002000000004
2004-05-28,45.990002000000004
2004-06-01,45.599998
2004-06-02,46.610001000000004
2004-06-03,47.110001000000004
2004-06-04,47.84
2004-06-07,47.389998999999996
2004-06-08,47.540001000000004
2004-06-09,46.779999
2004-06-10,46.459998999999996
2004-06-14,45.060001
2004-06-15,45.77
2004-06-16,45.740002000000004
2004-06-17,46.110001000000004
2004-06-18,45.799999
2004-06-21,46.75
2004-06-22,46.84
2004-06-23,47.200001
2004-06-24,47.139998999999996
2004-06-25,46.369999
2004-06-28,47.110001000000004
2004-06-29,45.66
2004-06-30,46.009997999999996
2004-07-01,46.310001
2004-07-02,47.18
2004-07-06,47.029999
2004-07-07,47.93
2004-07-08,47.450001
2004-07-09,46.990002000000004
2004-07-12,47.450001
2004-07-13,47.09
2004-07-14,47.630001
2004-07-15,48.080002
2004-07-16,48.049999
2004-07-19,48.43
2004-07-20,48.209998999999996
2004-07-21,47.689999
2004-07-22,46.57
2004-07-23,45.900002
2004-07-26,45.459998999999996
2004-07-27,45.73
2004-07-28,46.759997999999996
2004-07-29,46.299999
2004-07-30,47.130001
2004-08-02,47.299999
2004-08-03,47.900002
2004-08-04,48.400002
2004-08-05,47.650002
2004-08-06,48.049999
2004-08-09,47.57
2004-08-10,48.0
2004-08-11,48.0
2004-08-12,47.599998
2004-08-13,47.66
2004-08-16,48.52
2004-08-17,48.939999
2004-08-18,49.669998
2004-08-19,49.029999
2004-08-20,49.75
2004-08-23,50.470001
2004-08-24,51.23
2004-08-25,50.849998
2004-08-26,50.849998
2004-08-27,50.669998
2004-08-30,50.709998999999996
2004-08-31,50.849998
2004-09-01,51.040001000000004
2004-09-02,51.689999
2004-09-03,51.810001
2004-09-07,52.529999
2004-09-08,52.049999
2004-09-09,50.970001
2004-09-10,51.07
2004-09-13,50.900002
2004-09-14,49.869999
2004-09-15,50.34
2004-09-16,51.73
2004-09-17,51.380001
2004-09-20,50.639998999999996
2004-09-21,50.860001000000004
2004-09-22,50.209998999999996
2004-09-23,49.419998
2004-09-24,49.5
2004-09-27,49.169998
2004-09-28,49.490002000000004
2004-09-29,49.540001000000004
2004-09-30,49.549999
2004-10-01,50.43
2004-10-04,50.669998
2004-10-05,50.810001
2004-10-06,51.130001
2004-10-07,50.5
2004-10-08,50.790001000000004
2004-10-11,50.669998
2004-10-12,51.349998
2004-10-13,50.720001
2004-10-14,51.490002000000004
2004-10-15,51.880001
2004-10-18,52.32
2004-10-19,51.790001000000004
2004-10-20,51.73
2004-10-21,52.200001
2004-10-22,51.630001
2004-10-25,51.400002
2004-10-26,51.5
2004-10-27,51.700001
2004-10-28,52.400002
2004-10-29,52.25
2004-11-01,52.810001
2004-11-02,52.299999
2004-11-03,53.099998
2004-11-04,53.799999
2004-11-05,53.349998
2004-11-08,53.560001
2004-11-09,53.200001
2004-11-10,53.470001
2004-11-11,54.599998
2004-11-12,56.200001
2004-11-15,56.990002000000004
2004-11-16,56.700001
2004-11-17,54.68
2004-11-18,54.029999
2004-11-19,52.860001000000004
2004-11-22,52.57
2004-11-23,53.599998
2004-11-24,54.0
2004-11-26,53.900002
2004-11-29,53.299999
2004-11-30,53.380001
2004-12-01,54.549999
2004-12-02,54.009997999999996
2004-12-03,55.330002
2004-12-06,55.950001
2004-12-07,55.119999
2004-12-08,56.119999
2004-12-09,56.84
2004-12-10,56.970001
2004-12-13,56.450001
2004-12-14,56.419998
2004-12-15,56.5
2004-12-16,55.799999
2004-12-17,56.299999
2004-12-20,56.540001000000004
2004-12-21,56.900002
2004-12-22,57.380001
2004-12-23,56.57
2004-12-27,56.599998
2004-12-28,56.5
2004-12-29,56.5
2004-12-30,56.93
2004-12-31,55.75
2005-01-03,55.299999
2005-01-04,54.599998
2005-01-05,52.650002
2005-01-06,52.799999
2005-01-07,53.049999
2005-01-10,52.849998
2005-01-11,52.619999
2005-01-12,52.610001000000004
2005-01-13,52.919998
2005-01-14,53.240002000000004
2005-01-18,55.07
2005-01-19,54.759997999999996
2005-01-20,54.549999
2005-01-21,54.5
2005-01-24,54.290001000000004
2005-01-25,53.169998
2005-01-26,53.450001
2005-01-27,52.709998999999996
2005-01-28,53.18
2005-01-31,52.509997999999996
2005-02-01,52.98
2005-02-02,54.580002
2005-02-03,54.59
2005-02-04,55.25
2005-02-07,55.0
2005-02-08,55.290001000000004
2005-02-09,55.740002000000004
2005-02-10,55.610001000000004
2005-02-11,56.0
2005-02-14,55.98
2005-02-15,56.400002
2005-02-16,56.91
2005-02-17,57.0
2005-02-18,56.650002
2005-02-22,55.66
2005-02-23,55.57
2005-02-24,54.740002000000004
2005-02-25,55.27
2005-02-28,54.560001
2005-03-01,55.549999
2005-03-02,55.580002
2005-03-03,56.119999
2005-03-04,57.950001
2005-03-07,58.709998999999996
2005-03-08,58.450001
2005-03-09,57.16
2005-03-10,57.799999
2005-03-11,56.959998999999996
2005-03-14,57.77
2005-03-15,58.25
2005-03-16,58.169998
2005-03-17,58.950001
2005-03-18,58.700001
2005-03-21,57.849998
2005-03-22,56.639998999999996
2005-03-23,56.740002000000004
2005-03-24,56.779999
2005-03-28,56.73
2005-03-29,56.700001
2005-03-30,56.740002000000004
2005-03-31,56.939999
2005-04-01,56.279999
2005-04-04,56.240002000000004
2005-04-05,56.48
2005-04-06,56.529999
2005-04-07,56.700001
2005-04-08,56.459998999999996
2005-04-11,56.669998
2005-04-12,57.610001000000004
2005-04-13,57.66
2005-04-14,56.77
2005-04-15,56.900002
2005-04-18,56.639998999999996
2005-04-19,57.049999
2005-04-20,56.540001000000004
2005-04-21,56.939999
2005-04-22,56.599998
2005-04-25,57.299999
2005-04-26,57.599998
2005-04-27,57.93
2005-04-28,57.759997999999996
2005-04-29,58.700001
2005-05-02,58.5
2005-05-03,58.66
2005-05-04,59.799999
2005-05-05,60.060001
2005-05-06,59.18
2005-05-09,60.740002000000004
2005-05-10,60.759997999999996
2005-05-11,61.439999
2005-05-12,61.27
2005-05-13,60.799999
2005-05-16,61.650002
2005-05-17,62.060001
2005-05-18,61.900002
2005-05-19,62.799999
2005-05-20,63.0
2005-05-23,63.169998
2005-05-24,62.209998999999996
2005-05-25,61.0
2005-05-26,60.299999
2005-05-27,60.439999
2005-05-31,60.130001
2005-06-01,61.25
2005-06-02,61.119999
2005-06-03,60.849998
2005-06-06,61.939999
2005-06-07,62.73
2005-06-08,63.400002
2005-06-09,62.689999
2005-06-10,62.450001
2005-06-13,63.200001
2005-06-14,64.25
2005-06-15,63.73
2005-06-16,63.259997999999996
2005-06-17,63.419998
2005-06-20,63.529999
2005-06-21,62.82
2005-06-22,62.849998
2005-06-23,62.740002000000004
2005-06-24,62.799999
2005-06-27,62.580002
2005-06-28,62.75
2005-06-29,62.849998
2005-06-30,63.25
2005-07-01,63.529999
2005-07-05,64.230003
2005-07-06,63.939999
2005-07-07,64.160004
2005-07-08,65.91999799999999
2005-07-11,66.25
2005-07-12,66.18
2005-07-13,66.25
2005-07-14,65.07
2005-07-15,65.120003
2005-07-18,65.269997
2005-07-19,65.730003
2005-07-20,66.730003
2005-07-21,65.230003
2005-07-22,65.379997
2005-07-25,65.629997
2005-07-26,66.279999
2005-07-27,66.0
2005-07-28,66.889999
2005-07-29,66.75
2005-08-01,65.599998
2005-08-02,64.989998
2005-08-03,65.279999
2005-08-04,64.790001
2005-08-05,62.950001
2005-08-08,60.950001
2005-08-09,61.349998
2005-08-10,61.599998
2005-08-11,62.049999
2005-08-12,62.299999
2005-08-15,63.029999
2005-08-16,65.529999
2005-08-17,65.82
2005-08-18,66.239998
2005-08-19,65.910004
2005-08-22,66.0
2005-08-23,66.059998
2005-08-24,66.489998
2005-08-25,67.07
2005-08-26,66.699997
2005-08-29,66.220001
2005-08-30,66.099998
2005-08-31,67.519997
2005-09-01,68.269997
2005-09-02,67.970001
2005-09-06,69.970001
2005-09-07,69.199997
2005-09-08,69.160004
2005-09-09,70.370003
2005-09-12,69.18
2005-09-13,67.970001
2005-09-14,67.93
2005-09-15,67.58000200000001
2005-09-16,67.800003
2005-09-19,66.629997
2005-09-20,66.010002
2005-09-21,65.190002
2005-09-22,65.07
2005-09-23,65.16999799999999
2005-09-26,65.449997
2005-09-27,65.25
2005-09-28,65.110001
2005-09-29,66.050003
2005-09-30,67.0
2005-10-03,67.029999
2005-10-04,65.43
2005-10-05,64.400002
2005-10-06,64.220001
2005-10-07,64.010002
2005-10-10,63.48
2005-10-11,63.299999
2005-10-12,62.110001000000004
2005-10-13,62.080002
2005-10-14,63.200001
2005-10-17,63.57
2005-10-18,63.200001
2005-10-19,64.5
2005-10-20,62.82
2005-10-21,63.669998
2005-10-24,65.050003
2005-10-25,65.099998
2005-10-26,64.860001
2005-10-27,63.5
2005-10-28,65.480003
2005-10-31,66.199997
2005-11-01,65.25
2005-11-02,66.040001
2005-11-03,65.459999
2005-11-04,65.870003
2005-11-07,66.540001
2005-11-08,66.629997
2005-11-09,67.190002
2005-11-10,68.510002
2005-11-11,69.16999799999999
2005-11-14,69.199997
2005-11-15,69.879997
2005-11-16,68.959999
2005-11-17,70.32
2005-11-18,70.099998
2005-11-21,70.33000200000001
2005-11-22,70.709999
2005-11-23,70.83000200000001
2005-11-25,71.18
2005-11-28,71.050003
2005-11-29,71.379997
2005-11-30,70.599998
2005-12-01,71.489998
2005-12-02,71.540001
2005-12-05,70.68
2005-12-06,70.16999799999999
2005-12-07,69.550003
2005-12-08,69.870003
2005-12-09,70.32
2005-12-12,69.779999
2005-12-13,69.940002
2005-12-14,70.5
2005-12-15,69.699997
2005-12-16,69.599998
2005-12-19,69.66999799999999
2005-12-20,69.290001
2005-12-21,69.75
2005-12-22,69.66999799999999
2005-12-23,70.300003
2005-12-27,69.709999
2005-12-28,69.290001
2005-12-29,68.440002
2005-12-30,67.720001
2006-01-03,69.959999
2006-01-04,70.230003
2006-01-05,71.449997
2006-01-06,71.940002
2006-01-09,72.779999
2006-01-10,73.339996
2006-01-11,73.5
2006-01-12,73.160004
2006-01-13,71.650002
2006-01-17,71.449997
2006-01-18,70.690002
2006-01-19,71.650002
2006-01-20,70.290001
2006-01-23,70.91999799999999
2006-01-24,71.33000200000001
2006-01-25,71.510002
2006-01-26,71.5
2006-01-27,72.650002
2006-01-30,72.019997
2006-01-31,72.57
2006-02-01,72.720001
2006-02-02,72.230003
2006-02-03,71.099998
2006-02-06,72.629997
2006-02-07,72.900002
2006-02-08,73.25
2006-02-09,73.91999799999999
2006-02-10,74.209999
2006-02-13,74.480003
2006-02-14,75.0
2006-02-15,75.529999
2006-02-16,76.019997
2006-02-17,76.75
2006-02-21,76.290001
2006-02-22,77.449997
2006-02-23,77.779999
2006-02-24,77.410004
2006-02-27,77.889999
2006-02-28,78.019997
2006-03-01,78.239998
2006-03-02,78.269997
2006-03-03,78.360001
2006-03-06,79.459999
2006-03-07,77.16999799999999
2006-03-08,80.57
2006-03-09,82.540001
2006-03-10,82.980003
2006-03-13,82.0
2006-03-14,82.059998
2006-03-15,83.470001
2006-03-16,82.900002
2006-03-17,82.449997
2006-03-20,81.610001
2006-03-21,81.529999
2006-03-22,81.900002
2006-03-23,81.900002
2006-03-24,80.940002
2006-03-27,79.099998
2006-03-28,80.41999799999999
2006-03-29,82.290001
2006-03-30,81.260002
2006-03-31,81.230003
2006-04-03,78.910004
2006-04-04,78.050003
2006-04-05,78.410004
2006-04-06,77.550003
2006-04-07,75.800003
2006-04-10,75.0
2006-04-11,75.690002
2006-04-12,75.889999
2006-04-13,74.629997
2006-04-17,73.959999
2006-04-18,76.529999
2006-04-19,77.400002
2006-04-20,77.550003
2006-04-21,77.639999
2006-04-24,77.110001
2006-04-25,77.269997
2006-04-26,76.93
2006-04-27,77.199997
2006-04-28,76.879997
2006-05-01,75.720001
2006-05-02,74.58000200000001
2006-05-03,75.959999
2006-05-04,77.589996
2006-05-05,77.33000200000001
2006-05-08,78.33000200000001
2006-05-09,77.730003
2006-05-10,78.199997
2006-05-11,75.480003
2006-05-12,73.849998
2006-05-15,74.599998
2006-05-16,73.620003
2006-05-17,72.139999
2006-05-18,71.949997
2006-05-19,72.629997
2006-05-22,72.290001
2006-05-23,71.620003
2006-05-24,72.150002
2006-05-25,73.099998
2006-05-26,73.660004
2006-05-30,72.629997
2006-05-31,71.68
2006-06-01,73.660004
2006-06-02,74.449997
2006-06-05,73.68
2006-06-06,72.900002
2006-06-07,73.08000200000001
2006-06-08,72.779999
2006-06-09,73.449997
2006-06-12,72.129997
2006-06-13,72.0
2006-06-14,72.150002
2006-06-15,73.5
2006-06-16,73.459999
2006-06-19,73.58000200000001
2006-06-20,72.58000200000001
2006-06-21,73.269997
2006-06-22,72.480003
2006-06-23,72.199997
2006-06-26,73.239998
2006-06-27,72.699997
2006-06-28,73.019997
2006-06-29,75.209999
2006-06-30,75.900002
2006-07-03,77.33000200000001
2006-07-05,77.870003
2006-07-06,78.41999799999999
2006-07-07,78.220001
2006-07-10,78.989998
2006-07-11,79.099998
2006-07-12,79.93
2006-07-13,78.57
2006-07-14,77.449997
2006-07-17,76.739998
2006-07-18,76.540001
2006-07-19,77.489998
2006-07-20,77.110001
2006-07-21,75.599998
2006-07-24,77.25
2006-07-25,77.540001
2006-07-26,78.120003
2006-07-27,78.720001
2006-07-28,79.889999
2006-07-31,80.290001
2006-08-01,80.089996
2006-08-02,80.599998
2006-08-03,83.400002
2006-08-04,85.730003
2006-08-07,84.0
2006-08-08,82.440002
2006-08-09,82.349998
2006-08-10,82.940002
2006-08-11,82.209999
2006-08-14,83.410004
2006-08-15,84.779999
2006-08-16,85.910004
2006-08-17,86.099998
2006-08-18,86.099998
2006-08-21,88.099998
2006-08-22,85.5
2006-08-23,85.300003
2006-08-24,85.43
2006-08-25,85.16999799999999
2006-08-28,85.629997
2006-08-29,85.93
2006-08-30,86.849998
2006-08-31,86.650002
2006-09-01,86.68
2006-09-05,87.059998
2006-09-06,86.599998
2006-09-07,85.720001
2006-09-08,86.739998
2006-09-11,86.75
2006-09-12,87.629997
2006-09-13,88.029999
2006-09-14,88.110001
2006-09-15,88.879997
2006-09-18,87.550003
2006-09-19,89.040001
2006-09-20,87.32
2006-09-21,86.480003
2006-09-22,86.800003
2006-09-25,86.360001
2006-09-26,85.690002
2006-09-27,86.25
2006-09-28,85.949997
2006-09-29,85.989998
2006-10-02,85.739998
2006-10-03,86.68
2006-10-04,89.050003
2006-10-05,89.5
2006-10-06,88.230003
2006-10-09,88.83000200000001
2006-10-10,88.5
2006-10-11,89.32
2006-10-12,89.489998
2006-10-13,88.900002
2006-10-16,89.550003
2006-10-17,88.620003
2006-10-18,89.480003
2006-10-19,88.779999
2006-10-20,88.25
2006-10-23,89.0
2006-10-24,88.66999799999999
2006-10-25,88.889999
2006-10-26,89.589996
2006-10-27,88.360001
2006-10-30,89.239998
2006-10-31,89.709999
2006-11-01,89.25
2006-11-02,86.940002
2006-11-03,86.309998
2006-11-06,87.790001
2006-11-07,87.0
2006-11-08,87.010002
2006-11-09,86.470001
2006-11-10,86.989998
2006-11-13,87.300003
2006-11-14,88.139999
2006-11-15,88.459999
2006-11-16,88.900002
2006-11-17,89.150002
2006-11-20,93.900002
2006-11-21,95.07
2006-11-22,95.5
2006-11-24,96.18
2006-11-27,94.559998
2006-11-28,94.589996
2006-11-29,95.480003
2006-11-30,96.279999
2006-12-01,95.41999799999999
2006-12-04,97.730003
2006-12-05,96.400002
2006-12-06,95.43
2006-12-07,94.860001
2006-12-08,95.18
2006-12-11,95.900002
2006-12-12,96.610001
2006-12-13,96.050003
2006-12-14,97.110001
2006-12-15,96.160004
2006-12-18,96.099998
2006-12-19,95.400002
2006-12-20,96.360001
2006-12-21,95.5
2006-12-22,94.129997
2006-12-26,94.839996
2006-12-27,96.879997
2006-12-28,97.5
2006-12-29,97.5
2007-01-03,99.18
2007-01-04,98.440002
2007-01-05,97.050003
2007-01-08,97.400002
2007-01-09,98.800003
2007-01-10,101.050003
2007-01-11,102.32
2007-01-12,102.980003
2007-01-16,104.860001
2007-01-17,104.440002
2007-01-18,103.83000200000001
2007-01-19,104.120003
2007-01-22,102.599998
2007-01-23,103.040001
2007-01-24,104.199997
2007-01-25,104.889999
2007-01-26,105.769997
2007-01-29,106.010002
2007-01-30,107.599998
2007-01-31,108.760002
2007-02-01,109.43
2007-02-02,109.620003
2007-02-05,110.230003
2007-02-06,111.699997
2007-02-07,115.260002
2007-02-08,115.290001
2007-02-09,112.400002
2007-02-12,109.41999799999999
2007-02-13,110.870003
2007-02-14,110.309998
2007-02-15,111.620003
2007-02-16,111.949997
2007-02-20,112.779999
2007-02-21,111.349998
2007-02-22,109.940002
2007-02-23,106.370003
2007-02-26,106.349998
2007-02-27,102.0
2007-02-28,101.269997
2007-03-01,100.519997
2007-03-02,97.68
2007-03-05,94.599998
2007-03-06,97.839996
2007-03-07,96.279999
2007-03-08,97.66999799999999
2007-03-09,99.18
2007-03-12,98.699997
2007-03-13,94.900002
2007-03-14,95.739998
2007-03-15,97.470001
2007-03-16,95.790001
2007-03-19,96.650002
2007-03-20,95.769997
2007-03-21,97.790001
2007-03-22,97.279999
2007-03-23,97.480003
2007-03-26,95.82
2007-03-27,94.260002
2007-03-28,93.760002
2007-03-29,93.879997
2007-03-30,94.66999799999999
2007-04-02,96.08000200000001
2007-04-03,97.559998
2007-04-04,97.339996
2007-04-05,96.629997
2007-04-09,96.16999799999999
2007-04-10,96.599998
2007-04-11,94.370003
2007-04-12,93.400002
2007-04-13,93.970001
2007-04-16,93.5
2007-04-17,96.33000200000001
2007-04-18,96.18
2007-04-19,95.620003
2007-04-20,95.709999
2007-04-23,97.099998
2007-04-24,96.040001
2007-04-25,96.25
2007-04-26,95.83000200000001
2007-04-27,95.309998
2007-04-30,93.32
2007-05-01,91.589996
2007-05-02,91.650002
2007-05-03,91.68
2007-05-04,89.889999
2007-05-07,90.360001
2007-05-08,90.059998
2007-05-09,89.82
2007-05-10,87.900002
2007-05-11,87.980003
2007-05-14,88.949997
2007-05-15,87.720001
2007-05-16,86.18
2007-05-17,83.739998
2007-05-18,83.18
2007-05-21,84.610001
2007-05-22,85.050003
2007-05-23,84.300003
2007-05-24,82.089996
2007-05-25,82.57
2007-05-29,85.08000200000001
2007-05-30,89.400002
2007-05-31,89.5
2007-06-01,89.25
2007-06-04,89.68
2007-06-05,88.209999
2007-06-06,87.050003
2007-06-07,83.860001
2007-06-08,84.25
2007-06-11,82.510002
2007-06-12,81.32
2007-06-13,82.620003
2007-06-14,81.83000200000001
2007-06-15,83.050003
2007-06-18,82.650002
2007-06-19,82.690002
2007-06-20,80.339996
2007-06-21,79.480003
2007-06-22,79.050003
2007-06-25,77.610001
2007-06-26,77.550003
2007-06-27,79.610001
2007-06-28,78.120003
2007-06-29,76.82
2007-07-02,79.16999799999999
2007-07-03,79.25
2007-07-05,80.309998
2007-07-06,80.480003
2007-07-09,80.66999799999999
2007-07-10,76.910004
2007-07-11,76.550003
2007-07-12,77.620003
2007-07-13,78.75
2007-07-16,78.75
2007-07-17,77.949997
2007-07-18,76.910004
2007-07-19,78.110001
2007-07-20,76.139999
2007-07-23,74.800003
2007-07-24,73.610001
2007-07-25,72.43
2007-07-26,70.769997
2007-07-27,69.699997
2007-07-30,70.83000200000001
2007-07-31,70.089996
2007-08-01,72.199997
2007-08-02,74.230003
2007-08-03,71.91999799999999
2007-08-06,73.400002
2007-08-07,73.709999
2007-08-08,77.0
2007-08-09,75.83000200000001
2007-08-10,71.58000200000001
2007-08-13,70.610001
2007-08-14,69.599998
2007-08-15,69.239998
2007-08-16,72.809998
2007-08-17,75.16999799999999
2007-08-20,75.849998
2007-08-21,76.339996
2007-08-22,77.43
2007-08-23,75.709999
2007-08-24,75.370003
2007-08-27,73.610001
2007-08-28,70.379997
2007-08-29,73.379997
2007-08-30,73.599998
2007-08-31,75.779999
2007-09-04,77.690002
2007-09-05,75.410004
2007-09-06,76.790001
2007-09-07,74.230003
2007-09-10,72.699997
2007-09-11,73.199997
2007-09-12,73.720001
2007-09-13,76.449997
2007-09-14,76.589996
2007-09-17,76.949997
2007-09-18,78.949997
2007-09-19,79.769997
2007-09-20,77.970001
2007-09-21,77.66999799999999
2007-09-24,79.860001
2007-09-25,78.339996
2007-09-26,78.16999799999999
2007-09-27,78.66999799999999
2007-09-28,78.650002
2007-10-01,80.900002
2007-10-02,82.949997
2007-10-03,82.730003
2007-10-04,83.610001
2007-10-05,85.449997
2007-10-08,83.129997
2007-10-09,84.099998
2007-10-10,83.879997
2007-10-11,82.75
2007-10-12,82.650002
2007-10-15,80.699997
2007-10-16,78.639999
2007-10-17,78.32
2007-10-18,78.120003
2007-10-19,75.66999799999999
2007-10-22,76.550003
2007-10-23,77.470001
2007-10-24,77.709999
2007-10-25,78.019997
2007-10-26,78.480003
2007-10-29,78.379997
2007-10-30,79.150002
2007-10-31,80.970001
2007-11-01,76.91999799999999
2007-11-02,75.769997
2007-11-05,74.529999
2007-11-06,74.269997
2007-11-07,70.879997
2007-11-08,71.949997
2007-11-09,75.08000200000001
2007-11-12,76.199997
2007-11-13,78.809998
2007-11-14,77.120003
2007-11-15,76.529999
2007-11-16,75.190002
2007-11-19,74.449997
2007-11-20,73.959999
2007-11-21,74.720001
2007-11-23,76.25
2007-11-26,71.839996
2007-11-27,74.059998
2007-11-28,76.190002
2007-11-29,76.0
2007-11-30,77.339996
2007-12-03,76.239998
2007-12-04,74.300003
2007-12-05,77.550003
2007-12-06,80.18
2007-12-07,79.220001
